source_notice_id,linked_l1,linked_l2,candidate_l1,candidate_l2,score_l1,score_l2,margin_l1,margin_l2,confidence_tier_l1,confidence_tier_l2,mechanism_l2,link_status,l2_candidate_notice_id,l2_s_text,l2_s_cpv,l2_s_time,l2_s_buyer,l2_composite_score,l2_top1_top2_margin,l2_buyer_match_mechanism,l2_confidence_tier
19-71137,False,True,,23-56040,,0.3966603727860697,,0.18856923245745968,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-56040,0.07242429268581071,0.2,0.9452474813841437,0.75,0.3966603727860697,0.18856923245745968,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-79409,False,True,,23-20260,,0.3317180926118459,,0.03367806658197825,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-20260,0.12478869336442555,0.0,0.8521681997371879,0.75,0.3317180926118459,0.03367806658197825,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-87510,False,True,,23-101411,,0.323911010219171,,0.02714563418135274,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-101411,0.15723526228692497,0.0,0.775514673674989,0.75,0.323911010219171,0.02714563418135274,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-85688,False,True,,24-3636,,0.3251925640856917,,0.048003235573770675,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-3636,0.008371971475670032,0.0,0.9890494962768287,0.75,0.3251925640856917,0.048003235573770675,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-104228,False,True,,23-171468,,0.49802014517738774,,0.1778096595951913,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-171468,0.24729990794064988,1.0,0.1458607095926413,0.75,0.49802014517738774,0.1778096595951913,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-108948,False,True,,21-115415,,0.33972752003608353,,0.02448255425056245,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,21-115415,0.034907613093521875,0.2,0.7700394218134035,0.75,0.33972752003608353,0.02448255425056245,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-106682,False,True,,23-174001,,0.3559323673310409,,0.3559323673310409,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-174001,0.0069001872433092715,0.2,0.8740692071835304,0.75,0.3559323673310409,0.3559323673310409,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-118102,False,True,,22-165707,,0.3237366910538215,,0.22524667357933703,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,22-165707,0.02767769936283655,0.0,0.9561979851073149,0.75,0.3237366910538215,0.22524667357933703,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-113409,False,True,,20-37796,,0.33618412008720827,,0.33618412008720827,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,20-37796,0.15351773500919402,0.1,0.7098116513359615,0.75,0.33618412008720827,0.33618412008720827,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-120297,False,True,,22-108149,,0.45483974386250364,,0.1448966864818641,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,22-108149,0.5163245544560363,0.2,0.5565045992115638,0.75,0.45483974386250364,0.1448966864818641,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-128681,True,True,23-134735,24-56081,0.46732940009134616,0.5380303918572132,0.13388777255715223,0.07070099176586708,MEDIUM,HIGH,SAME_SIREN_RECONCILIATION,CHANGED_CANDIDATE,24-56081,0.0684605276390937,1.0,0.4962768287341218,0.9,0.5380303918572132,0.07070099176586708,SAME_SIREN_RECONCILIATION,HIGH
19-131092,False,True,,23-117688,,0.3355922610338092,,0.01723917483943538,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-117688,0.04003770970550814,0.6,0.26631625054752517,0.75,0.3355922610338092,0.01723917483943538,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-147471,False,True,,20-47300,,0.3542281625266099,,0.1330508441387387,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,20-47300,0.009527432636568758,0.1,0.9835742444152431,0.75,0.3542281625266099,0.1330508441387387,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-136955,False,True,,23-108318,,0.8885355897388414,,0.6715090488964564,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-108318,0.9250381720465239,1.0,0.7590889180902322,0.75,0.8885355897388414,0.6715090488964564,HISTORICAL_ALIAS_RECONCILIATION,HIGH
19-145053,False,True,,23-139972,,0.3863904685920279,,0.004258675767622788,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-139972,0.05090349764795649,0.2,0.9342969776609724,0.75,0.3863904685920279,0.004258675767622788,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-152453,False,True,,23-45378,,0.33175641771938646,,0.17739989096178738,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-45378,0.3008884320797938,0.0,0.6057818659658345,0.75,0.33175641771938646,0.17739989096178738,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-160471,False,True,,24-74022,,0.39028625125041283,,0.06443247367393806,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-74022,0.1594812735181684,0.1,0.9178712220762155,0.75,0.39028625125041283,0.06443247367393806,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-177021,False,True,,24-74022,,0.34760970315753004,,0.027064576560018594,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-74022,0.02190470221968723,0.1,0.939772229522558,0.75,0.34760970315753004,0.027064576560018594,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-174809,False,True,,23-139972,,0.34092772038440633,,0.007887199923366839,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-139972,0.05006943950641335,0.2,0.7536136662286466,0.75,0.34092772038440633,0.007887199923366839,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-174098,False,True,,24-56081,,0.5849165106480336,,0.17910360673328413,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-56081,0.12404029010632736,1.0,0.6660096364432764,0.75,0.5849165106480336,0.17910360673328413,HISTORICAL_ALIAS_RECONCILIATION,HIGH
19-176592,False,True,,25-76461,,0.3869305904924713,,0.04983904428134556,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-76461,0.486230571421453,0.1,0.44699956197985113,0.75,0.3869305904924713,0.04983904428134556,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
19-184490,False,True,,24-56081,,0.3422504348532926,,0.05049322201642853,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-56081,0.01865057602160931,0.2,0.8028909329829172,0.75,0.3422504348532926,0.05049322201642853,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
19-185562,False,True,,24-7715,,0.7385552585560748,,0.26075513444304216,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-7715,0.48870115172206857,1.0,0.7700394218134035,0.75,0.7385552585560748,0.26075513444304216,HISTORICAL_ALIAS_RECONCILIATION,HIGH
20-12202,False,True,,24-56081,,0.6150905058200868,,0.1907596815346897,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-56081,0.15941008045461294,1.0,0.7371879106438897,0.75,0.6150905058200868,0.1907596815346897,HISTORICAL_ALIAS_RECONCILIATION,HIGH
20-13755,False,True,,23-139972,,0.3641150162083389,,0.14928800422996796,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-139972,0.04331341218151262,0.6,0.37582128777923784,0.75,0.3641150162083389,0.14928800422996796,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-15455,False,True,,23-139972,,0.3600085773121497,,0.14107512643758952,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-139972,0.04331341218151262,0.6,0.35939553219448095,0.75,0.3600085773121497,0.14107512643758952,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-16042,False,True,,23-139972,,0.380032401500969,,0.1195868237001288,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-139972,0.10052433843528223,0.6,0.35939553219448095,0.75,0.380032401500969,0.1195868237001288,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-10269,False,True,,25-33226,,0.37823365355652433,,0.09600797603830613,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-33226,0.019776523458538198,0.2,0.9452474813841437,0.75,0.37823365355652433,0.09600797603830613,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-16671,False,True,,25-20325,,0.354886114761279,,0.02999999999999997,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-20325,0.0,0.2,0.879544459045116,0.75,0.354886114761279,0.02999999999999997,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-19624,False,True,,20-118393,,0.3361727047454471,,0.3361727047454471,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,20-118393,0.2356138976708037,0.1,0.5948313622426631,0.75,0.3361727047454471,0.3361727047454471,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-27358,False,True,,25-20325,,0.34437509544810296,,0.0003255991712742268,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-20325,0.02472103486392475,0.2,0.8028909329829172,0.75,0.34437509544810296,0.0003255991712742268,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-29244,False,True,,24-71416,,0.37337873909274666,,0.02858975980269557,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-71416,0.408727440521545,0.2,0.38129653964082355,0.75,0.37337873909274666,0.02858975980269557,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-25157,False,True,,23-139972,,0.35539376812383366,,0.07030955694585811,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-139972,0.10052433843528223,0.6,0.2608409986859396,0.75,0.35539376812383366,0.07030955694585811,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-38676,False,True,,24-35694,,0.34315151212842593,,0.1415924582273774,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-35694,0.013077907751950894,0.1,0.9342969776609724,0.75,0.34315151212842593,0.1415924582273774,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-28749,False,True,,23-48831,,0.4716881565317584,,0.18407895384721268,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-48831,0.029971918355552733,0.6,0.8247919404292597,0.75,0.4716881565317584,0.18407895384721268,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-47606,False,True,,20-115241,,0.33382079094357303,,0.031205454858638237,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,20-115241,0.05648941333355517,0.0,0.9561979851073149,0.75,0.33382079094357303,0.031205454858638237,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-61728,False,True,,24-67295,,0.3533563974273333,,0.16431394914473904,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,24-67295,0.013387967369503696,0.8,0.07468243539202801,0.9,0.3533563974273333,0.16431394914473904,SAME_SIREN_RECONCILIATION,MEDIUM
20-70855,False,True,,23-104062,,0.3774026996740787,,0.04976896690874877,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-104062,0.006320459740844309,0.4,0.7207621550591328,0.75,0.3774026996740787,0.04976896690874877,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-91088,False,True,,25-57823,,0.3393853835158967,,0.10236023173165132,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-57823,0.0021548470894087813,0.0,0.9945247481384144,0.9,0.3393853835158967,0.10236023173165132,SAME_SIREN_RECONCILIATION,MEDIUM
20-85492,False,True,,24-3636,,0.32469186692826624,,0.04763763671759891,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-3636,0.010852302355587118,0.0,0.9835742444152431,0.75,0.32469186692826624,0.04763763671759891,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-84141,False,True,,25-4360,,0.32719632101948876,,0.32719632101948876,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-4360,0.2098043938270355,0.0,0.6550591327201052,0.9,0.32719632101948876,0.32719632101948876,SAME_SIREN_RECONCILIATION,MEDIUM
20-95579,False,True,,22-41246,,0.4900446081039905,,0.16929989175901428,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,22-41246,0.5693283778254307,0.0,0.8631187034603591,0.75,0.4900446081039905,0.16929989175901428,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-93913,False,True,,24-71416,,0.4888452562965504,,0.25535269786641257,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-71416,0.43749292300234593,0.2,0.8028909329829172,0.75,0.4888452562965504,0.25535269786641257,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-106379,False,True,,24-127069,,0.3243720676065376,,0.3243720676065376,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-127069,0.05295842606310655,0.0,0.9233464739378011,0.75,0.3243720676065376,0.3243720676065376,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-114632,False,True,,21-55981,,0.32678825662548294,,0.11640371757441936,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,21-55981,0.016841987204777517,0.0,0.9835742444152431,0.75,0.32678825662548294,0.11640371757441936,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-118247,False,True,,24-127156,,0.3493664535392362,,0.003874072317004318,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-127156,0.3081829840811917,0.0,0.6660096364432764,0.75,0.3493664535392362,0.003874072317004318,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-121660,False,True,,24-132338,,0.3355987831534772,,0.018749518040393376,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-132338,0.13620176702257475,0.1,0.731712658782304,0.75,0.3355987831534772,0.018749518040393376,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-125567,False,True,,25-30282,,0.35346287999308224,,0.017794568550153267,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,25-30282,0.003430016925357359,0.1,0.9890494962768287,0.75,0.35346287999308224,0.017794568550153267,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-128054,False,True,,24-117582,,0.368180867543201,,0.368180867543201,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,24-117582,0.04548140992569664,0.1,0.9890494962768287,0.75,0.368180867543201,0.368180867543201,HISTORICAL_ALIAS_RECONCILIATION,MEDIUM
20-156321,False,True,,23-171468,,0.3988898983370964,,0.03135233298535528,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-171468,0.26195561967785636,0.0,0.9288217257993868,0.75,0.3988898983370964,0.03135233298535528,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-152653,False,True,,25-30335,,0.4605683983817825,,0.07465638137712088,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,25-30335,0.013356677937062036,0.4,0.9835742444152431,0.9,0.4605683983817825,0.07465638137712088,SAME_SIREN_RECONCILIATION,MEDIUM
20-150854,False,True,,23-160919,,0.36406065883454514,,0.037965479343091746,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT,23-160919,0.20546334286873968,0.0,0.8685939553219448,0.75,0.36406065883454514,0.037965479343091746,HISTORICAL_ALIAS_RECONCILIATION,POTENTIAL
20-150503,False,True,,24-47243,,0.4091490013271646,,0.4091490013271646,,MEDIUM,SAME_SIREN_RECONCILIATION,ADDED_BY_ENRICHMENT,24-47243,0.11609057008937705,0.2,0.8740692071835304,0.9,0.4091490013271646,0.4091490013271646,SAME_SIREN_RECONCILIATION,MEDIUM
