source_notice_id,linked_l1,linked_l2,candidate_l1,candidate_l2,score_l1,score_l2,margin_l1,margin_l2,confidence_tier_l1,confidence_tier_l2,mechanism_l2,link_status
19-157248,False,False,,,,,,,,,,UNLINKED_BOTH
19-160471,False,False,,,,,,,,,,UNLINKED_BOTH
19-158679,False,False,,,,,,,,,,UNLINKED_BOTH
19-159320,False,False,,,,,,,,,,UNLINKED_BOTH
19-155590,False,False,,,,,,,,,,UNLINKED_BOTH
19-152227,False,False,,,,,,,,,,UNLINKED_BOTH
19-164966,False,False,,,,,,,,,,UNLINKED_BOTH
19-165780,False,False,,,,,,,,,,UNLINKED_BOTH
19-147530,False,False,,,,,,,,,,UNLINKED_BOTH
19-160506,False,False,,,,,,,,,,UNLINKED_BOTH
19-160018,False,False,,,,,,,,,,UNLINKED_BOTH
19-150176,False,False,,,,,,,,,,UNLINKED_BOTH
19-152807,False,False,,,,,,,,,,UNLINKED_BOTH
19-163024,True,True,21-31568,21-31568,0.3875667980727113,0.40256679807271134,0.050646079719667114,0.050646079719667114,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
19-153997,False,False,,,,,,,,,,UNLINKED_BOTH
19-174412,False,False,,,,,,,,,,UNLINKED_BOTH
19-172484,False,False,,,,,,,,,,UNLINKED_BOTH
19-177026,False,False,,,,,,,,,,UNLINKED_BOTH
19-169357,True,True,20-94462,20-94462,0.5072592109874956,0.5222592109874955,0.2086689233379483,0.20866892333794818,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
19-177021,False,True,,20-91088,,0.5147432001232892,,0.28879275299903534,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
19-175544,False,False,,,,,,,,,,UNLINKED_BOTH
19-173999,False,False,,,,,,,,,,UNLINKED_BOTH
19-175959,False,False,,,,,,,,,,UNLINKED_BOTH
19-177480,False,False,,,,,,,,,,UNLINKED_BOTH
19-166357,False,False,,,,,,,,,,UNLINKED_BOTH
19-174809,True,True,20-93634,20-93634,0.3477028057861273,0.3627028057861273,0.02406592504871008,0.02406592504871008,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
19-178175,True,True,21-24011,21-24011,0.43507816881212086,0.43507816881212086,0.2004767671476443,0.2004767671476443,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
19-169787,False,True,,19-127477,,0.3482256278035859,,0.00940148874861474,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
19-169855,True,True,20-27358,20-27358,0.5289648508917972,0.5439648508917972,0.17369692276809595,0.1736969227680959,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
19-173933,False,False,,,,,,,,,,UNLINKED_BOTH
19-174098,False,True,,20-142015,,0.5841456730207928,,0.1845142501954073,,HIGH,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
19-176592,False,False,,,,,,,,,,UNLINKED_BOTH
19-169306,True,True,19-169787,19-169787,0.4463512921594393,0.4613512921594393,0.0776504124942678,0.0776504124942678,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
19-174440,False,False,,,,,,,,,,UNLINKED_BOTH
19-166458,False,False,,,,,,,,,,UNLINKED_BOTH
19-175998,True,True,21-90254,21-90254,0.4168359440399189,0.4168359440399189,0.2427289433952593,0.2427289433952593,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
19-180074,True,True,20-52194,20-52194,0.372711372891828,0.37271137289182793,0.372711372891828,0.37271137289182793,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
19-184490,False,True,,20-110309,,0.46947828242495704,,0.026356212531218726,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
19-187147,False,False,,,,,,,,,,UNLINKED_BOTH
19-189603,True,True,20-66643,20-66643,0.3708565010784218,0.3708565010784218,0.04687057437445019,0.04687057437445019,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
19-191665,True,True,20-66643,20-66643,0.5822820209719124,0.5822820209719124,0.05719946653207897,0.05719946653207897,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
19-180996,False,False,,,,,,,,,,UNLINKED_BOTH
19-185581,False,False,,,,,,,,,,UNLINKED_BOTH
19-190109,False,False,,,,,,,,,,UNLINKED_BOTH
19-187630,False,False,,,,,,,,,,UNLINKED_BOTH
19-189255,False,False,,,,,,,,,,UNLINKED_BOTH
19-181049,False,False,,,,,,,,,,UNLINKED_BOTH
19-183493,False,False,,,,,,,,,,UNLINKED_BOTH
19-190057,True,True,20-50911,20-50911,0.39268388495525886,0.40768388495525887,0.10845529696123601,0.10845529696123601,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
19-185562,True,True,20-118247,20-118247,0.5534380340117482,0.5684380340117483,0.5534380340117482,0.5684380340117483,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
19-179524,False,False,,,,,,,,,,UNLINKED_BOTH
19-180395,False,False,,,,,,,,,,UNLINKED_BOTH
19-184300,False,False,,,,,,,,,,UNLINKED_BOTH
19-185443,False,False,,,,,,,,,,UNLINKED_BOTH
19-189628,True,True,20-66643,20-66643,0.3462675514423291,0.3462675514423291,0.0024879131457738457,0.0024879131457738457,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
19-182466,False,False,,,,,,,,,,UNLINKED_BOTH
19-181393,True,True,20-133527,20-133527,0.40403228149431936,0.40403228149431936,0.024958887314939115,0.024958887314939115,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
19-189641,False,False,,,,,,,,,,UNLINKED_BOTH
19-190328,False,False,,,,,,,,,,UNLINKED_BOTH
19-187364,False,False,,,,,,,,,,UNLINKED_BOTH
19-184042,True,True,20-68622,20-68622,0.3568639497853681,0.37186394978536813,0.09561015941932688,0.09561015941932688,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
19-191316,False,False,,,,,,,,,,UNLINKED_BOTH
19-178825,False,False,,,,,,,,,,UNLINKED_BOTH
19-186303,False,False,,,,,,,,,,UNLINKED_BOTH
20-4011,False,False,,,,,,,,,,UNLINKED_BOTH
20-10119,False,True,,21-86403,,0.3872780751517459,,0.15095281603222044,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
20-12202,True,True,21-16505,20-142015,0.4116540851828787,0.6203262831923231,0.020504040438113103,0.19367219800944435,POTENTIAL,HIGH,HISTORICAL_ALIAS_RECONCILIATION,CHANGED_CANDIDATE
20-10746,False,False,,,,,,,,,,UNLINKED_BOTH
20-13755,True,True,20-15455,20-15455,0.7149824791940429,0.7299824791940428,0.24568886182039323,0.24568886182039312,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-5049,True,True,20-93913,20-93913,0.345780354396177,0.360780354396177,0.03310661881256216,0.03310661881256216,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-5957,True,True,20-142015,20-142015,0.47897960889894053,0.47897960889894053,0.1407145500517526,0.07263812054029611,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
20-4259,False,False,,,,,,,,,,UNLINKED_BOTH
20-6485,False,False,,,,,,,,,,UNLINKED_BOTH
20-10180,False,False,,,,,,,,,,UNLINKED_BOTH
20-6019,False,False,,,,,,,,,,UNLINKED_BOTH
20-8882,False,False,,,,,,,,,,UNLINKED_BOTH
20-13447,False,False,,,,,,,,,,UNLINKED_BOTH
20-2441,False,False,,,,,,,,,,UNLINKED_BOTH
20-8874,False,False,,,,,,,,,,UNLINKED_BOTH
20-12070,True,True,20-66643,20-66643,0.544985439046751,0.544985439046751,0.06014212098704541,0.06014212098704541,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-8845,True,True,20-138135,20-138135,0.38954152296223865,0.38954152296223865,0.018851433241229176,0.00014914233545509914,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
20-11000,True,True,20-132336,20-132336,0.5621152801220806,0.5621152801220806,0.22825835273075584,0.22825835273075584,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
19-176963,True,True,20-66280,20-66280,0.5083439242269479,0.523343924226948,0.04509833383924017,0.04509833383924028,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-8243,False,False,,,,,,,,,,UNLINKED_BOTH
20-9474,False,False,,,,,,,,,,UNLINKED_BOTH
20-15455,True,True,20-25157,20-25157,0.46518717847746044,0.48018717847746045,0.046505098296943104,0.046505098296943104,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-16042,True,True,20-25157,20-25157,0.7355146736749889,0.750514673674989,0.2831811949488396,0.2831811949488397,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-10269,False,False,,,,,,,,,,UNLINKED_BOTH
20-17802,False,True,,21-86403,,0.36505516932849297,,0.15175303233714788,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
20-23861,False,False,,,,,,,,,,UNLINKED_BOTH
20-17362,False,False,,,,,,,,,,UNLINKED_BOTH
20-31194,False,False,,,,,,,,,,UNLINKED_BOTH
20-23104,False,False,,,,,,,,,,UNLINKED_BOTH
20-16671,True,True,21-91773,21-91773,0.39388358933603124,0.40888358933603125,0.07042323015950913,0.07042323015950913,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-25372,True,True,20-152526,20-152526,0.6781738708302723,0.6931738708302722,0.4198959553544314,0.4198959553544313,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-29934,False,False,,,,,,,,,,UNLINKED_BOTH
20-19624,False,False,,,,,,,,,,UNLINKED_BOTH
20-21049,True,True,20-91517,20-91517,0.35928838944103364,0.35928838944103364,0.027501267233412063,0.027501267233412063,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-26328,False,False,,,,,,,,,,UNLINKED_BOTH
20-26585,True,True,21-85842,21-85842,0.48558459607399745,0.48558459607399745,0.03013037811297281,0.03013037811297281,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-20633,False,False,,,,,,,,,,UNLINKED_BOTH
20-22311,False,False,,,,,,,,,,UNLINKED_BOTH
20-20672,False,True,,21-86403,,0.37868501454239406,,0.16515543038960984,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
20-25276,True,True,21-45579,21-45579,0.6235366471756081,0.6235366471756081,0.28547058728133584,0.28547058728133584,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-27109,True,True,20-61130,20-61130,0.8614454664914586,0.8614454664914586,0.6259215624800785,0.6259215624800785,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-28158,False,False,,,,,,,,,,UNLINKED_BOTH
20-23004,False,False,,,,,,,,,,UNLINKED_BOTH
20-19709,False,False,,,,,,,,,,UNLINKED_BOTH
20-19986,False,False,,,,,,,,,,UNLINKED_BOTH
20-23136,False,False,,,,,,,,,,UNLINKED_BOTH
20-27358,True,True,21-91773,21-91773,0.3549430573806395,0.36994305738063954,0.012319316688567672,0.012319316688567672,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-27417,True,True,20-70773,20-70773,0.6704294624289888,0.685429462428989,0.0564041788012557,0.05640417880125592,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-21590,False,False,,,,,,,,,,UNLINKED_BOTH
20-15000,True,True,20-97380,20-97380,0.37,0.385,0.37,0.385,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-29244,True,True,20-93913,20-93913,0.8958731409440199,0.91087314094402,0.604284964385771,0.6042849643857711,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-25157,True,True,20-93634,20-93634,0.427694845349014,0.442694845349014,0.427694845349014,0.2720445801479784,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-19626,True,True,20-118393,20-118393,0.36722341062191205,0.38222341062191206,0.36722341062191205,0.38222341062191206,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-21555,False,False,,,,,,,,,,UNLINKED_BOTH
20-17796,False,False,,,,,,,,,,UNLINKED_BOTH
20-31457,False,False,,,,,,,,,,UNLINKED_BOTH
20-32737,True,True,21-126684,21-126684,0.36301173394741004,0.36301173394741004,0.030716451719848603,0.030716451719848603,POTENTIAL,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
20-35774,True,True,21-77546,21-77546,0.5336819229707408,0.5336819229707407,0.13322013501112695,0.13322013501112684,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-35779,True,True,20-144067,20-144067,0.4502661617277157,0.4502661617277157,0.09042899464049836,0.09042899464049836,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
20-37940,True,True,20-91517,20-91517,0.34971175281618927,0.34971175281618927,0.022583671175818887,0.022583671175818887,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-40507,True,True,20-74255,20-74255,0.9093539202803329,0.9093539202803329,0.9093539202803329,0.9093539202803329,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-32603,True,True,20-42809,20-42809,0.46003942181340335,0.47503942181340336,0.1616580414527628,0.1616580414527628,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-35694,True,True,20-152526,20-152526,0.3774170171438199,0.39241701714381994,0.08894299796021143,0.08894299796021143,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-36881,True,True,20-46786,20-46786,0.39440976534950206,0.40940976534950196,0.39440976534950206,0.40940976534950196,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-45001,True,True,20-88562,20-88562,0.46578510149361985,0.46578510149361985,0.09507791409921296,0.09507791409921296,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
20-35528,False,False,,,,,,,,,,UNLINKED_BOTH
20-46786,False,False,,,,,,,,,,UNLINKED_BOTH
20-38676,False,False,,,,,,,,,,UNLINKED_BOTH
20-32203,True,True,21-7561,21-7561,0.4594399193447939,0.4594399193447939,0.013241934237478936,0.013241934237478936,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-42809,False,False,,,,,,,,,,UNLINKED_BOTH
20-34799,False,False,,,,,,,,,,UNLINKED_BOTH
20-28749,True,True,20-93913,20-93913,0.46693931841769726,0.48193931841769727,0.17496022512594234,0.17496022512594234,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-31844,True,True,21-19011,21-19011,0.4240599714594309,0.4240599714594309,0.06481428621296947,0.06481428621296947,MEDIUM,MEDIUM,M0_NAME_FALLBACK,SAME_LINK
20-38453,False,False,,,,,,,,,,UNLINKED_BOTH
20-34392,True,True,20-54283,20-54283,0.7669973718791063,0.7669973718791063,0.3027559293522493,0.3027559293522493,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-37796,True,True,21-16407,21-16407,0.46055503295332795,0.47555503295332796,0.02093229985641254,0.02093229985641254,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-39206,True,True,20-74255,20-74255,0.9107227332457293,0.9107227332457293,0.11634910205869464,0.11634910205869464,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-58079,False,False,,,,,,,,,,UNLINKED_BOTH
20-56877,False,False,,,,,,,,,,UNLINKED_BOTH
20-48471,False,False,,,,,,,,,,UNLINKED_BOTH
20-45942,False,False,,,,,,,,,,UNLINKED_BOTH
20-47300,False,True,,21-43310,,0.4430825191810804,,0.14202781668076786,,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
20-47918,False,False,,,,,,,,,,UNLINKED_BOTH
20-52846,False,False,,,,,,,,,,UNLINKED_BOTH
20-54283,True,True,20-66643,20-66643,0.40675129798020787,0.40675129798020787,0.026394882119711194,0.026394882119711194,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-53038,False,False,,,,,,,,,,UNLINKED_BOTH
20-49879,True,True,20-59788,20-59788,0.7875295663600526,0.8025295663600525,0.533758221559645,0.5337582215596448,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-48491,False,False,,,,,,,,,,UNLINKED_BOTH
20-51762,False,False,,,,,,,,,,UNLINKED_BOTH
20-56147,False,False,,,,,,,,,,UNLINKED_BOTH
20-50348,True,True,21-11865,21-11865,0.6486539089871541,0.6486539089871541,0.6486539089871541,0.6486539089871541,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-50911,False,False,,,,,,,,,,UNLINKED_BOTH
20-49949,True,True,21-48340,21-48340,0.36431509137555856,0.36431509137555856,0.03947210234632198,0.03947210234632198,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-47343,False,False,,,,,,,,,,UNLINKED_BOTH
20-52194,False,False,,,,,,,,,,UNLINKED_BOTH
20-47774,False,False,,,,,,,,,,UNLINKED_BOTH
20-54010,False,False,,,,,,,,,,UNLINKED_BOTH
20-54626,False,False,,,,,,,,,,UNLINKED_BOTH
20-47606,False,False,,,,,,,,,,UNLINKED_BOTH
20-49221,True,True,20-155309,21-86403,0.358101346651843,0.4984378418809587,0.358101346651843,0.14033649522911568,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,CHANGED_CANDIDATE
20-50446,True,True,21-113953,21-113953,0.3644624933759337,0.37946249337593374,0.01642575558475695,0.01642575558475695,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-48669,False,False,,,,,,,,,,UNLINKED_BOTH
20-68352,True,True,20-114714,20-114714,0.5207974157488399,0.5207974157488399,0.17307914820994513,0.17307914820994513,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-47368,False,False,,,,,,,,,,UNLINKED_BOTH
20-68370,False,False,,,,,,,,,,UNLINKED_BOTH
20-63872,False,False,,,,,,,,,,UNLINKED_BOTH
20-60923,False,False,,,,,,,,,,UNLINKED_BOTH
20-57925,False,False,,,,,,,,,,UNLINKED_BOTH
20-65753,True,True,20-111698,20-111698,0.45300437716058517,0.45300437716058517,0.12493947840967251,0.02574903284201452,MEDIUM,POTENTIAL,EXACT_SIRET_RECONCILIATION,SAME_LINK
20-59913,True,True,20-107502,20-107502,0.35545891874095986,0.35545891874095986,0.04102054340426875,0.04102054340426875,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
19-127477,False,False,,,,,,,,,,UNLINKED_BOTH
20-62727,False,True,,21-113953,,0.35220580376069316,,0.002853218545789904,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
20-65717,False,False,,,,,,,,,,UNLINKED_BOTH
20-66643,True,True,21-7561,21-7561,0.4571207927403291,0.4571207927403291,0.027573334494695234,0.027573334494695234,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-68923,False,False,,,,,,,,,,UNLINKED_BOTH
20-70265,False,False,,,,,,,,,,UNLINKED_BOTH
20-61243,True,True,20-122198,20-122198,0.5717609405084199,0.5717609405084199,0.1171967705566021,0.11719677055660233,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-63787,False,False,,,,,,,,,,UNLINKED_BOTH
20-60975,True,True,20-122198,20-122198,0.645335184923663,0.6453351849236628,0.645335184923663,0.6453351849236628,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-59734,False,False,,,,,,,,,,UNLINKED_BOTH
20-67439,False,False,,,,,,,,,,UNLINKED_BOTH
20-66280,False,False,,,,,,,,,,UNLINKED_BOTH
20-70268,False,False,,,,,,,,,,UNLINKED_BOTH
20-61130,True,True,21-30471,21-30471,0.3599115780029277,0.3599115780029277,0.009581690757774819,0.009581690757774819,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-61728,False,True,,21-86403,,0.4120687591185663,,0.049251445053169474,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
20-59788,False,False,,,,,,,,,,UNLINKED_BOTH
20-60892,True,True,20-122198,20-122198,0.5731297534738162,0.5731297534738162,0.11719677055660199,0.11719677055660221,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-51119,True,True,20-135282,20-135282,0.3888024413652645,0.4038024413652645,0.3888024413652645,0.4038024413652645,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-68622,False,False,,,,,,,,,,UNLINKED_BOTH
20-64610,False,False,,,,,,,,,,UNLINKED_BOTH
20-67250,False,False,,,,,,,,,,UNLINKED_BOTH
20-77272,False,False,,,,,,,,,,UNLINKED_BOTH
20-79138,False,False,,,,,,,,,,UNLINKED_BOTH
20-71610,False,False,,,,,,,,,,UNLINKED_BOTH
20-75569,False,False,,,,,,,,,,UNLINKED_BOTH
20-72791,True,True,21-126360,21-126360,0.7727770477441961,0.7727770477441961,0.7727770477441961,0.7727770477441961,HIGH,HIGH,EXACT_SIRET_RECONCILIATION,SAME_LINK
20-74255,False,False,,,,,,,,,,UNLINKED_BOTH
20-70855,False,True,,20-111698,,0.3634160826338288,,0.031364067564341014,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
20-72017,True,True,20-137315,20-137315,0.39916424606656875,0.41416424606656876,0.2844205106889618,0.2844205106889618,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-82730,False,False,,,,,,,,,,UNLINKED_BOTH
20-71496,False,False,,,,,,,,,,UNLINKED_BOTH
20-70680,False,False,,,,,,,,,,UNLINKED_BOTH
20-72064,False,False,,,,,,,,,,UNLINKED_BOTH
20-76288,False,False,,,,,,,,,,UNLINKED_BOTH
20-78012,True,True,20-132336,20-132336,0.3566129680244711,0.3566129680244712,0.032407771251778794,0.03240777125177885,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-70773,True,True,21-113953,21-113953,0.34333628468181737,0.3583362846818174,0.016425755584756896,0.016425755584756896,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-75743,False,False,,,,,,,,,,UNLINKED_BOTH
20-78232,False,False,,,,,,,,,,UNLINKED_BOTH
20-81059,False,False,,,,,,,,,,UNLINKED_BOTH
20-85738,False,False,,,,,,,,,,UNLINKED_BOTH
20-89025,False,False,,,,,,,,,,UNLINKED_BOTH
20-91088,True,True,22-16534,22-16534,0.42506703284390224,0.42506703284390224,0.08875837821643245,0.08875837821643245,MEDIUM,MEDIUM,EXACT_SIRET_RECONCILIATION,SAME_LINK
20-85492,False,False,,,,,,,,,,UNLINKED_BOTH
20-93724,False,False,,,,,,,,,,UNLINKED_BOTH
20-94462,True,True,21-37354,21-37354,0.4692106048587098,0.4842106048587098,0.20714883202508783,0.20714883202508783,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-88363,True,True,21-51989,20-152653,0.3693557250213875,0.4245176430310787,0.0030311430924884197,0.040161918009691155,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,CHANGED_CANDIDATE
20-96647,False,False,,,,,,,,,,UNLINKED_BOTH
20-84141,False,False,,,,,,,,,,UNLINKED_BOTH
20-96600,True,True,21-32441,21-32441,0.3434602186173143,0.35846021861731425,0.003992553657468256,0.003992553657468256,POTENTIAL,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-95675,False,False,,,,,,,,,,UNLINKED_BOTH
20-85580,False,False,,,,,,,,,,UNLINKED_BOTH
20-94120,False,False,,,,,,,,,,UNLINKED_BOTH
20-95579,True,True,21-95316,21-95316,0.359534134591086,0.37453413459108603,0.359534134591086,0.37453413459108603,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-86183,False,False,,,,,,,,,,UNLINKED_BOTH
20-91479,False,False,,,,,,,,,,UNLINKED_BOTH
20-93634,False,False,,,,,,,,,,UNLINKED_BOTH
20-88353,False,True,,21-13248,,0.3463088684133046,,0.02598221803558215,,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,ADDED_BY_ENRICHMENT
20-91517,True,True,22-39891,22-39891,0.4002268830544146,0.4002268830544146,0.014897066252523516,0.014897066252523516,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-93913,False,False,,,,,,,,,,UNLINKED_BOTH
20-87459,False,False,,,,,,,,,,UNLINKED_BOTH
20-91116,False,False,,,,,,,,,,UNLINKED_BOTH
20-91874,False,False,,,,,,,,,,UNLINKED_BOTH
20-97584,False,False,,,,,,,,,,UNLINKED_BOTH
20-91196,False,False,,,,,,,,,,UNLINKED_BOTH
20-86796,True,True,20-106651,20-106651,0.5058223666703761,0.5058223666703761,0.1374019967475209,0.1374019967475209,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-96618,True,True,20-115241,20-115241,0.6115956002827738,0.6265956002827737,0.1394847204890906,0.1394847204890905,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-87505,False,False,,,,,,,,,,UNLINKED_BOTH
20-88562,False,False,,,,,,,,,,UNLINKED_BOTH
20-89169,False,False,,,,,,,,,,UNLINKED_BOTH
20-101410,False,False,,,,,,,,,,UNLINKED_BOTH
20-106379,True,True,21-43310,21-43310,0.40357734192588723,0.41857734192588725,0.14335035964768017,0.14335035964768017,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-98264,True,True,21-7561,21-7561,0.46536136662286465,0.46536136662286465,0.03809899255365751,0.03809899255365751,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-105702,False,False,,,,,,,,,,UNLINKED_BOTH
20-97380,True,True,21-72712,21-72712,0.6425578349554795,0.6575578349554796,0.6425578349554795,0.6575578349554796,HIGH,HIGH,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-103852,True,True,21-37354,21-37354,0.46578278984016486,0.48078278984016487,0.21123582475703195,0.21123582475703195,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-100172,True,True,21-31971,21-31971,0.3897505012787397,0.40475050127873974,0.10443291273756378,0.10443291273756378,MEDIUM,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,SAME_LINK
20-98214,True,True,21-7561,21-7561,0.46536136662286465,0.46536136662286465,0.03809899255365751,0.03809899255365751,POTENTIAL,POTENTIAL,M0_NAME_FALLBACK,SAME_LINK
20-104420,True,True,20-131075,20-131075,0.5243736311870346,0.5243736311870346,0.5243736311870346,0.5243736311870346,HIGH,HIGH,M0_NAME_FALLBACK,SAME_LINK
20-106651,False,False,,,,,,,,,,UNLINKED_BOTH
20-98937,False,False,,,,,,,,,,UNLINKED_BOTH
20-114106,False,False,,,,,,,,,,UNLINKED_BOTH
20-114632,False,False,,,,,,,,,,UNLINKED_BOTH
