stratum_dim,stratum_value,flag_a,flag_b,joint_rate,n
dept_primary,33,name_fallback,duration_missing,0.7733333333333333,75
dept_primary,34,name_fallback,duration_missing,0.6666666666666666,15
dept_primary,35,name_fallback,duration_missing,0.6651865008880995,2252
dept_primary,36,name_fallback,duration_missing,0.775,40
dept_primary,37,name_fallback,duration_missing,0.6586433260393874,457
dept_primary,38,name_fallback,duration_missing,0.18181818181818182,11
dept_primary,4,name_fallback,duration_missing,0.5,2
dept_primary,40,name_fallback,duration_missing,0.7142857142857143,7
dept_primary,41,name_fallback,duration_missing,0.5882352941176471,85
dept_primary,42,name_fallback,duration_missing,0.0,2
dept_primary,43,name_fallback,duration_missing,0.0,1
dept_primary,44,name_fallback,duration_missing,0.7013497809957987,33561
dept_primary,45,name_fallback,duration_missing,0.54375,160
dept_primary,46,name_fallback,duration_missing,1.0,1
dept_primary,47,name_fallback,duration_missing,0.5,2
dept_primary,49,name_fallback,duration_missing,0.6952522656567023,14786
dept_primary,5,name_fallback,duration_missing,0.3333333333333333,3
dept_primary,50,name_fallback,duration_missing,0.6179775280898876,89
dept_primary,51,name_fallback,duration_missing,0.6,5
dept_primary,52,name_fallback,duration_missing,0.0,1
dept_primary,53,name_fallback,duration_missing,0.6165841584158416,4040
dept_primary,54,name_fallback,duration_missing,0.5,6
dept_primary,56,name_fallback,duration_missing,0.7918871252204586,567
dept_primary,57,name_fallback,duration_missing,0.34615384615384615,52
dept_primary,59,name_fallback,duration_missing,0.8387096774193549,31
dept_primary,6,name_fallback,duration_missing,0.8333333333333334,30
dept_primary,60,name_fallback,duration_missing,0.5,12
dept_primary,61,name_fallback,duration_missing,0.5580029368575624,681
dept_primary,62,name_fallback,duration_missing,0.5,6
dept_primary,63,name_fallback,duration_missing,1.0,3
dept_primary,64,name_fallback,duration_missing,0.7222222222222222,18
dept_primary,65,name_fallback,duration_missing,0.7777777777777778,9
dept_primary,66,name_fallback,duration_missing,0.5,2
dept_primary,67,name_fallback,duration_missing,0.75,4
dept_primary,68,name_fallback,duration_missing,0.0,3
dept_primary,69,name_fallback,duration_missing,0.6623376623376623,77
dept_primary,7,name_fallback,duration_missing,1.0,1
dept_primary,70,name_fallback,duration_missing,1.0,5
dept_primary,71,name_fallback,duration_missing,1.0,1
dept_primary,72,name_fallback,duration_missing,0.5198326213930782,11471
dept_primary,75,name_fallback,duration_missing,0.7339449541284404,654
dept_primary,76,name_fallback,duration_missing,0.5891472868217055,129
dept_primary,77,name_fallback,duration_missing,0.8210526315789474,95
dept_primary,78,name_fallback,duration_missing,0.7,20
dept_primary,79,name_fallback,duration_missing,0.7025440313111546,511
dept_primary,8,name_fallback,duration_missing,0.6,5
dept_primary,80,name_fallback,duration_missing,0.8,5
dept_primary,83,name_fallback,duration_missing,0.6666666666666666,9
dept_primary,85,name_fallback,duration_missing,0.6606653945075914,12053
dept_primary,86,name_fallback,duration_missing,0.7083333333333334,144
dept_primary,87,name_fallback,duration_missing,0.7142857142857143,7
dept_primary,9,name_fallback,duration_missing,1.0,1
dept_primary,91,name_fallback,duration_missing,0.6666666666666666,15
dept_primary,92,name_fallback,duration_missing,0.5365853658536586,41
dept_primary,93,name_fallback,duration_missing,0.6764705882352942,34
dept_primary,94,name_fallback,duration_missing,0.6428571428571429,42
dept_primary,95,name_fallback,duration_missing,0.5714285714285714,7
dept_primary,971,name_fallback,duration_missing,1.0,1
dept_primary,972,name_fallback,duration_missing,0.0,1
dept_primary,973,name_fallback,duration_missing,0.3333333333333333,3
dept_primary,974,name_fallback,duration_missing,1.0,4
dept_primary,976,name_fallback,duration_missing,0.0,1
dept_primary,986,name_fallback,duration_missing,1.0,1
dept_primary,987,name_fallback,duration_missing,0.0,1
dept_primary,988,name_fallback,duration_missing,0.75,4
dept_primary,99,name_fallback,duration_missing,1.0,1
dept_primary,1,name_fallback,text_weak_or_missing,0.30434782608695654,23
dept_primary,10,name_fallback,text_weak_or_missing,0.0,1
dept_primary,11,name_fallback,text_weak_or_missing,0.0,3
dept_primary,12,name_fallback,text_weak_or_missing,1.0,1
dept_primary,13,name_fallback,text_weak_or_missing,0.10526315789473684,38
dept_primary,14,name_fallback,text_weak_or_missing,0.05102040816326531,196
dept_primary,16,name_fallback,text_weak_or_missing,0.036585365853658534,82
dept_primary,17,name_fallback,text_weak_or_missing,0.13898916967509026,554
dept_primary,18,name_fallback,text_weak_or_missing,0.14285714285714285,49
dept_primary,19,name_fallback,text_weak_or_missing,0.35714285714285715,28
dept_primary,2,name_fallback,text_weak_or_missing,0.3333333333333333,3
dept_primary,20A,name_fallback,text_weak_or_missing,0.0,1
dept_primary,21,name_fallback,text_weak_or_missing,0.0,9
dept_primary,22,name_fallback,text_weak_or_missing,0.13485477178423236,482
dept_primary,23,name_fallback,text_weak_or_missing,0.0,2
dept_primary,24,name_fallback,text_weak_or_missing,0.0,5
dept_primary,26,name_fallback,text_weak_or_missing,0.0,3
dept_primary,27,name_fallback,text_weak_or_missing,0.2,20
dept_primary,28,name_fallback,text_weak_or_missing,0.0962566844919786,187
dept_primary,29,name_fallback,text_weak_or_missing,0.051756007393715345,541
dept_primary,3,name_fallback,text_weak_or_missing,0.25,4
dept_primary,31,name_fallback,text_weak_or_missing,0.03571428571428571,28
dept_primary,33,name_fallback,text_weak_or_missing,0.06666666666666667,75
dept_primary,34,name_fallback,text_weak_or_missing,0.2,15
dept_primary,35,name_fallback,text_weak_or_missing,0.06882770870337478,2252
dept_primary,36,name_fallback,text_weak_or_missing,0.175,40
dept_primary,37,name_fallback,text_weak_or_missing,0.0437636761487965,457
dept_primary,38,name_fallback,text_weak_or_missing,0.0,11
dept_primary,4,name_fallback,text_weak_or_missing,0.5,2
dept_primary,40,name_fallback,text_weak_or_missing,0.0,7
dept_primary,41,name_fallback,text_weak_or_missing,0.10588235294117647,85
dept_primary,42,name_fallback,text_weak_or_missing,0.0,2
dept_primary,43,name_fallback,text_weak_or_missing,0.0,1
dept_primary,44,name_fallback,text_weak_or_missing,0.07288221447513483,33561
dept_primary,45,name_fallback,text_weak_or_missing,0.01875,160
dept_primary,46,name_fallback,text_weak_or_missing,0.0,1
dept_primary,47,name_fallback,text_weak_or_missing,0.0,2
dept_primary,49,name_fallback,text_weak_or_missing,0.07797916948464764,14786
dept_primary,5,name_fallback,text_weak_or_missing,0.3333333333333333,3
dept_primary,50,name_fallback,text_weak_or_missing,0.0449438202247191,89
dept_primary,51,name_fallback,text_weak_or_missing,0.0,5
dept_primary,52,name_fallback,text_weak_or_missing,0.0,1
dept_primary,53,name_fallback,text_weak_or_missing,0.055445544554455446,4040
dept_primary,54,name_fallback,text_weak_or_missing,0.3333333333333333,6
dept_primary,56,name_fallback,text_weak_or_missing,0.07231040564373897,567
dept_primary,57,name_fallback,text_weak_or_missing,0.0,52
dept_primary,59,name_fallback,text_weak_or_missing,0.0,31
dept_primary,6,name_fallback,text_weak_or_missing,0.16666666666666666,30
dept_primary,60,name_fallback,text_weak_or_missing,0.0,12
dept_primary,61,name_fallback,text_weak_or_missing,0.033773861967694566,681
dept_primary,62,name_fallback,text_weak_or_missing,0.0,6
dept_primary,63,name_fallback,text_weak_or_missing,0.0,3
dept_primary,64,name_fallback,text_weak_or_missing,0.0,18
dept_primary,65,name_fallback,text_weak_or_missing,0.0,9
dept_primary,66,name_fallback,text_weak_or_missing,0.5,2
dept_primary,67,name_fallback,text_weak_or_missing,0.5,4
dept_primary,68,name_fallback,text_weak_or_missing,0.0,3
dept_primary,69,name_fallback,text_weak_or_missing,0.2727272727272727,77
dept_primary,7,name_fallback,text_weak_or_missing,0.0,1
dept_primary,70,name_fallback,text_weak_or_missing,0.4,5
dept_primary,71,name_fallback,text_weak_or_missing,0.0,1
dept_primary,72,name_fallback,text_weak_or_missing,0.08185859994769419,11471
dept_primary,75,name_fallback,text_weak_or_missing,0.09938837920489296,654
dept_primary,76,name_fallback,text_weak_or_missing,0.09302325581395349,129
dept_primary,77,name_fallback,text_weak_or_missing,0.10526315789473684,95
dept_primary,78,name_fallback,text_weak_or_missing,0.25,20
dept_primary,79,name_fallback,text_weak_or_missing,0.0684931506849315,511
dept_primary,8,name_fallback,text_weak_or_missing,0.0,5
dept_primary,80,name_fallback,text_weak_or_missing,0.0,5
dept_primary,83,name_fallback,text_weak_or_missing,0.1111111111111111,9
dept_primary,85,name_fallback,text_weak_or_missing,0.07641251140794823,12053
dept_primary,86,name_fallback,text_weak_or_missing,0.09027777777777778,144
dept_primary,87,name_fallback,text_weak_or_missing,0.2857142857142857,7
dept_primary,9,name_fallback,text_weak_or_missing,0.0,1
dept_primary,91,name_fallback,text_weak_or_missing,0.2,15
dept_primary,92,name_fallback,text_weak_or_missing,0.0,41
dept_primary,93,name_fallback,text_weak_or_missing,0.0,34
dept_primary,94,name_fallback,text_weak_or_missing,0.09523809523809523,42
dept_primary,95,name_fallback,text_weak_or_missing,0.0,7
dept_primary,971,name_fallback,text_weak_or_missing,0.0,1
dept_primary,972,name_fallback,text_weak_or_missing,0.0,1
dept_primary,973,name_fallback,text_weak_or_missing,0.0,3
dept_primary,974,name_fallback,text_weak_or_missing,0.0,4
dept_primary,976,name_fallback,text_weak_or_missing,0.0,1
dept_primary,986,name_fallback,text_weak_or_missing,0.0,1
dept_primary,987,name_fallback,text_weak_or_missing,0.0,1
dept_primary,988,name_fallback,text_weak_or_missing,0.0,4
dept_primary,99,name_fallback,text_weak_or_missing,0.0,1
dept_primary,1,name_fallback,award_link_unresolved,0.8695652173913043,23
dept_primary,10,name_fallback,award_link_unresolved,0.0,1
dept_primary,11,name_fallback,award_link_unresolved,1.0,3
dept_primary,12,name_fallback,award_link_unresolved,1.0,1
dept_primary,13,name_fallback,award_link_unresolved,0.5263157894736842,38
dept_primary,14,name_fallback,award_link_unresolved,0.6479591836734694,196
dept_primary,16,name_fallback,award_link_unresolved,0.7317073170731707,82
dept_primary,17,name_fallback,award_link_unresolved,0.6696750902527075,554
dept_primary,18,name_fallback,award_link_unresolved,0.5918367346938775,49
dept_primary,19,name_fallback,award_link_unresolved,0.5,28
dept_primary,2,name_fallback,award_link_unresolved,0.6666666666666666,3
dept_primary,20A,name_fallback,award_link_unresolved,1.0,1
dept_primary,21,name_fallback,award_link_unresolved,0.4444444444444444,9
dept_primary,22,name_fallback,award_link_unresolved,0.6410788381742739,482
dept_primary,23,name_fallback,award_link_unresolved,0.0,2
dept_primary,24,name_fallback,award_link_unresolved,0.6,5
dept_primary,26,name_fallback,award_link_unresolved,0.3333333333333333,3
dept_primary,27,name_fallback,award_link_unresolved,0.7,20
dept_primary,28,name_fallback,award_link_unresolved,0.7486631016042781,187
dept_primary,29,name_fallback,award_link_unresolved,0.66728280961183,541
dept_primary,3,name_fallback,award_link_unresolved,0.75,4
dept_primary,31,name_fallback,award_link_unresolved,0.7857142857142857,28
dept_primary,33,name_fallback,award_link_unresolved,0.7066666666666667,75
dept_primary,34,name_fallback,award_link_unresolved,0.6,15
dept_primary,35,name_fallback,award_link_unresolved,0.6101243339253997,2252
dept_primary,36,name_fallback,award_link_unresolved,0.725,40
dept_primary,37,name_fallback,award_link_unresolved,0.6477024070021882,457
dept_primary,38,name_fallback,award_link_unresolved,0.36363636363636365,11
dept_primary,4,name_fallback,award_link_unresolved,1.0,2
dept_primary,40,name_fallback,award_link_unresolved,0.7142857142857143,7
dept_primary,41,name_fallback,award_link_unresolved,0.6705882352941176,85
dept_primary,42,name_fallback,award_link_unresolved,0.0,2
dept_primary,43,name_fallback,award_link_unresolved,0.0,1
dept_primary,44,name_fallback,award_link_unresolved,0.5909835821340246,33561
dept_primary,45,name_fallback,award_link_unresolved,0.49375,160
dept_primary,46,name_fallback,award_link_unresolved,1.0,1
dept_primary,47,name_fallback,award_link_unresolved,0.5,2
dept_primary,49,name_fallback,award_link_unresolved,0.5848775869065332,14786
dept_primary,5,name_fallback,award_link_unresolved,0.6666666666666666,3
dept_primary,50,name_fallback,award_link_unresolved,0.6853932584269663,89
dept_primary,51,name_fallback,award_link_unresolved,0.4,5
dept_primary,52,name_fallback,award_link_unresolved,0.0,1
dept_primary,53,name_fallback,award_link_unresolved,0.5452970297029703,4040
dept_primary,54,name_fallback,award_link_unresolved,0.3333333333333333,6
dept_primary,56,name_fallback,award_link_unresolved,0.781305114638448,567
dept_primary,57,name_fallback,award_link_unresolved,0.25,52
dept_primary,59,name_fallback,award_link_unresolved,0.5806451612903226,31
dept_primary,6,name_fallback,award_link_unresolved,0.8666666666666667,30
dept_primary,60,name_fallback,award_link_unresolved,0.4166666666666667,12
dept_primary,61,name_fallback,award_link_unresolved,0.6475770925110133,681
dept_primary,62,name_fallback,award_link_unresolved,0.6666666666666666,6
dept_primary,63,name_fallback,award_link_unresolved,1.0,3
dept_primary,64,name_fallback,award_link_unresolved,0.4444444444444444,18
dept_primary,65,name_fallback,award_link_unresolved,0.7777777777777778,9
dept_primary,66,name_fallback,award_link_unresolved,1.0,2
dept_primary,67,name_fallback,award_link_unresolved,0.75,4
dept_primary,68,name_fallback,award_link_unresolved,0.6666666666666666,3
dept_primary,69,name_fallback,award_link_unresolved,0.7532467532467533,77
dept_primary,7,name_fallback,award_link_unresolved,1.0,1
dept_primary,70,name_fallback,award_link_unresolved,0.6,5
dept_primary,71,name_fallback,award_link_unresolved,1.0,1
dept_primary,72,name_fallback,award_link_unresolved,0.44887106616685557,11471
dept_primary,75,name_fallback,award_link_unresolved,0.6345565749235474,654
dept_primary,76,name_fallback,award_link_unresolved,0.5813953488372093,129
dept_primary,77,name_fallback,award_link_unresolved,0.8315789473684211,95
dept_primary,78,name_fallback,award_link_unresolved,0.5,20
dept_primary,79,name_fallback,award_link_unresolved,0.6360078277886497,511
dept_primary,8,name_fallback,award_link_unresolved,0.4,5
dept_primary,80,name_fallback,award_link_unresolved,0.8,5
dept_primary,83,name_fallback,award_link_unresolved,0.7777777777777778,9
dept_primary,85,name_fallback,award_link_unresolved,0.5117398158134904,12053
dept_primary,86,name_fallback,award_link_unresolved,0.625,144
dept_primary,87,name_fallback,award_link_unresolved,0.5714285714285714,7
dept_primary,9,name_fallback,award_link_unresolved,1.0,1
dept_primary,91,name_fallback,award_link_unresolved,0.5333333333333333,15
dept_primary,92,name_fallback,award_link_unresolved,0.5609756097560976,41
dept_primary,93,name_fallback,award_link_unresolved,0.7058823529411765,34
dept_primary,94,name_fallback,award_link_unresolved,0.5,42
dept_primary,95,name_fallback,award_link_unresolved,0.7142857142857143,7
dept_primary,971,name_fallback,award_link_unresolved,1.0,1
dept_primary,972,name_fallback,award_link_unresolved,0.0,1
dept_primary,973,name_fallback,award_link_unresolved,0.3333333333333333,3
dept_primary,974,name_fallback,award_link_unresolved,1.0,4
dept_primary,976,name_fallback,award_link_unresolved,0.0,1
dept_primary,986,name_fallback,award_link_unresolved,1.0,1
dept_primary,987,name_fallback,award_link_unresolved,0.0,1
dept_primary,988,name_fallback,award_link_unresolved,0.75,4
dept_primary,99,name_fallback,award_link_unresolved,1.0,1
dept_primary,1,cpv_missing_or_generic,duration_missing,0.0,23
dept_primary,10,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,11,cpv_missing_or_generic,duration_missing,0.0,3
dept_primary,12,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,13,cpv_missing_or_generic,duration_missing,0.18421052631578946,38
dept_primary,14,cpv_missing_or_generic,duration_missing,0.29081632653061223,196
dept_primary,16,cpv_missing_or_generic,duration_missing,0.35365853658536583,82
dept_primary,17,cpv_missing_or_generic,duration_missing,0.33393501805054154,554
dept_primary,18,cpv_missing_or_generic,duration_missing,0.16326530612244897,49
dept_primary,19,cpv_missing_or_generic,duration_missing,0.14285714285714285,28
dept_primary,2,cpv_missing_or_generic,duration_missing,0.6666666666666666,3
dept_primary,20A,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,21,cpv_missing_or_generic,duration_missing,0.2222222222222222,9
dept_primary,22,cpv_missing_or_generic,duration_missing,0.25933609958506226,482
dept_primary,23,cpv_missing_or_generic,duration_missing,0.0,2
dept_primary,24,cpv_missing_or_generic,duration_missing,0.6,5
dept_primary,26,cpv_missing_or_generic,duration_missing,0.3333333333333333,3
dept_primary,27,cpv_missing_or_generic,duration_missing,0.25,20
dept_primary,28,cpv_missing_or_generic,duration_missing,0.39037433155080214,187
dept_primary,29,cpv_missing_or_generic,duration_missing,0.34011090573012936,541
dept_primary,3,cpv_missing_or_generic,duration_missing,0.0,4
dept_primary,31,cpv_missing_or_generic,duration_missing,0.14285714285714285,28
dept_primary,33,cpv_missing_or_generic,duration_missing,0.30666666666666664,75
dept_primary,34,cpv_missing_or_generic,duration_missing,0.26666666666666666,15
dept_primary,35,cpv_missing_or_generic,duration_missing,0.24156305506216696,2252
dept_primary,36,cpv_missing_or_generic,duration_missing,0.325,40
dept_primary,37,cpv_missing_or_generic,duration_missing,0.3172866520787746,457
dept_primary,38,cpv_missing_or_generic,duration_missing,0.36363636363636365,11
dept_primary,4,cpv_missing_or_generic,duration_missing,0.0,2
dept_primary,40,cpv_missing_or_generic,duration_missing,0.2857142857142857,7
dept_primary,41,cpv_missing_or_generic,duration_missing,0.3411764705882353,85
dept_primary,42,cpv_missing_or_generic,duration_missing,0.5,2
dept_primary,43,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,44,cpv_missing_or_generic,duration_missing,0.2583951610500283,33561
dept_primary,45,cpv_missing_or_generic,duration_missing,0.2125,160
dept_primary,46,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,47,cpv_missing_or_generic,duration_missing,0.5,2
dept_primary,49,cpv_missing_or_generic,duration_missing,0.2843230082510483,14786
dept_primary,5,cpv_missing_or_generic,duration_missing,0.3333333333333333,3
dept_primary,50,cpv_missing_or_generic,duration_missing,0.4606741573033708,89
dept_primary,51,cpv_missing_or_generic,duration_missing,0.2,5
dept_primary,52,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,53,cpv_missing_or_generic,duration_missing,0.2613861386138614,4040
dept_primary,54,cpv_missing_or_generic,duration_missing,0.3333333333333333,6
dept_primary,56,cpv_missing_or_generic,duration_missing,0.5008818342151675,567
dept_primary,57,cpv_missing_or_generic,duration_missing,0.038461538461538464,52
dept_primary,59,cpv_missing_or_generic,duration_missing,0.12903225806451613,31
dept_primary,6,cpv_missing_or_generic,duration_missing,0.3,30
dept_primary,60,cpv_missing_or_generic,duration_missing,0.16666666666666666,12
dept_primary,61,cpv_missing_or_generic,duration_missing,0.2305433186490455,681
dept_primary,62,cpv_missing_or_generic,duration_missing,0.16666666666666666,6
dept_primary,63,cpv_missing_or_generic,duration_missing,1.0,3
dept_primary,64,cpv_missing_or_generic,duration_missing,0.4444444444444444,18
dept_primary,65,cpv_missing_or_generic,duration_missing,0.1111111111111111,9
dept_primary,66,cpv_missing_or_generic,duration_missing,0.5,2
dept_primary,67,cpv_missing_or_generic,duration_missing,0.5,4
dept_primary,68,cpv_missing_or_generic,duration_missing,0.0,3
dept_primary,69,cpv_missing_or_generic,duration_missing,0.33766233766233766,77
dept_primary,7,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,70,cpv_missing_or_generic,duration_missing,0.0,5
dept_primary,71,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,72,cpv_missing_or_generic,duration_missing,0.15508674047598292,11471
dept_primary,75,cpv_missing_or_generic,duration_missing,0.18654434250764526,654
dept_primary,76,cpv_missing_or_generic,duration_missing,0.27906976744186046,129
dept_primary,77,cpv_missing_or_generic,duration_missing,0.4,95
dept_primary,78,cpv_missing_or_generic,duration_missing,0.15,20
dept_primary,79,cpv_missing_or_generic,duration_missing,0.3150684931506849,511
dept_primary,8,cpv_missing_or_generic,duration_missing,0.0,5
dept_primary,80,cpv_missing_or_generic,duration_missing,0.0,5
dept_primary,83,cpv_missing_or_generic,duration_missing,0.1111111111111111,9
dept_primary,85,cpv_missing_or_generic,duration_missing,0.2100721811997013,12053
dept_primary,86,cpv_missing_or_generic,duration_missing,0.3333333333333333,144
dept_primary,87,cpv_missing_or_generic,duration_missing,0.0,7
dept_primary,9,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,91,cpv_missing_or_generic,duration_missing,0.3333333333333333,15
dept_primary,92,cpv_missing_or_generic,duration_missing,0.2682926829268293,41
dept_primary,93,cpv_missing_or_generic,duration_missing,0.23529411764705882,34
dept_primary,94,cpv_missing_or_generic,duration_missing,0.21428571428571427,42
dept_primary,95,cpv_missing_or_generic,duration_missing,0.0,7
dept_primary,971,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,972,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,973,cpv_missing_or_generic,duration_missing,0.0,3
dept_primary,974,cpv_missing_or_generic,duration_missing,0.25,4
dept_primary,976,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,986,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,987,cpv_missing_or_generic,duration_missing,0.0,1
dept_primary,988,cpv_missing_or_generic,duration_missing,0.5,4
dept_primary,99,cpv_missing_or_generic,duration_missing,1.0,1
dept_primary,1,cpv_missing_or_generic,text_weak_or_missing,0.0,23
dept_primary,10,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,11,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,12,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,13,cpv_missing_or_generic,text_weak_or_missing,0.10526315789473684,38
dept_primary,14,cpv_missing_or_generic,text_weak_or_missing,0.015306122448979591,196
dept_primary,16,cpv_missing_or_generic,text_weak_or_missing,0.012195121951219513,82
dept_primary,17,cpv_missing_or_generic,text_weak_or_missing,0.05776173285198556,554
dept_primary,18,cpv_missing_or_generic,text_weak_or_missing,0.10204081632653061,49
dept_primary,19,cpv_missing_or_generic,text_weak_or_missing,0.10714285714285714,28
dept_primary,2,cpv_missing_or_generic,text_weak_or_missing,0.3333333333333333,3
dept_primary,20A,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,21,cpv_missing_or_generic,text_weak_or_missing,0.0,9
dept_primary,22,cpv_missing_or_generic,text_weak_or_missing,0.056016597510373446,482
dept_primary,23,cpv_missing_or_generic,text_weak_or_missing,0.5,2
dept_primary,24,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,26,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,27,cpv_missing_or_generic,text_weak_or_missing,0.1,20
dept_primary,28,cpv_missing_or_generic,text_weak_or_missing,0.053475935828877004,187
dept_primary,29,cpv_missing_or_generic,text_weak_or_missing,0.04805914972273567,541
dept_primary,3,cpv_missing_or_generic,text_weak_or_missing,0.0,4
dept_primary,31,cpv_missing_or_generic,text_weak_or_missing,0.07142857142857142,28
dept_primary,33,cpv_missing_or_generic,text_weak_or_missing,0.05333333333333334,75
dept_primary,34,cpv_missing_or_generic,text_weak_or_missing,0.0,15
dept_primary,35,cpv_missing_or_generic,text_weak_or_missing,0.02975133214920071,2252
dept_primary,36,cpv_missing_or_generic,text_weak_or_missing,0.125,40
dept_primary,37,cpv_missing_or_generic,text_weak_or_missing,0.03938730853391685,457
dept_primary,38,cpv_missing_or_generic,text_weak_or_missing,0.0,11
dept_primary,4,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,40,cpv_missing_or_generic,text_weak_or_missing,0.0,7
dept_primary,41,cpv_missing_or_generic,text_weak_or_missing,0.08235294117647059,85
dept_primary,42,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,43,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,44,cpv_missing_or_generic,text_weak_or_missing,0.033312475790351896,33561
dept_primary,45,cpv_missing_or_generic,text_weak_or_missing,0.0,160
dept_primary,46,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,47,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,49,cpv_missing_or_generic,text_weak_or_missing,0.04003787366427702,14786
dept_primary,5,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,50,cpv_missing_or_generic,text_weak_or_missing,0.0449438202247191,89
dept_primary,51,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,52,cpv_missing_or_generic,text_weak_or_missing,1.0,1
dept_primary,53,cpv_missing_or_generic,text_weak_or_missing,0.024504950495049506,4040
dept_primary,54,cpv_missing_or_generic,text_weak_or_missing,0.0,6
dept_primary,56,cpv_missing_or_generic,text_weak_or_missing,0.0564373897707231,567
dept_primary,57,cpv_missing_or_generic,text_weak_or_missing,0.038461538461538464,52
dept_primary,59,cpv_missing_or_generic,text_weak_or_missing,0.03225806451612903,31
dept_primary,6,cpv_missing_or_generic,text_weak_or_missing,0.06666666666666667,30
dept_primary,60,cpv_missing_or_generic,text_weak_or_missing,0.0,12
dept_primary,61,cpv_missing_or_generic,text_weak_or_missing,0.01908957415565345,681
dept_primary,62,cpv_missing_or_generic,text_weak_or_missing,0.0,6
dept_primary,63,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,64,cpv_missing_or_generic,text_weak_or_missing,0.0,18
dept_primary,65,cpv_missing_or_generic,text_weak_or_missing,0.0,9
dept_primary,66,cpv_missing_or_generic,text_weak_or_missing,0.0,2
dept_primary,67,cpv_missing_or_generic,text_weak_or_missing,0.5,4
dept_primary,68,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,69,cpv_missing_or_generic,text_weak_or_missing,0.14285714285714285,77
dept_primary,7,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,70,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,71,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,72,cpv_missing_or_generic,text_weak_or_missing,0.030250196146804985,11471
dept_primary,75,cpv_missing_or_generic,text_weak_or_missing,0.0382262996941896,654
dept_primary,76,cpv_missing_or_generic,text_weak_or_missing,0.10852713178294573,129
dept_primary,77,cpv_missing_or_generic,text_weak_or_missing,0.08421052631578947,95
dept_primary,78,cpv_missing_or_generic,text_weak_or_missing,0.0,20
dept_primary,79,cpv_missing_or_generic,text_weak_or_missing,0.05870841487279843,511
dept_primary,8,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,80,cpv_missing_or_generic,text_weak_or_missing,0.0,5
dept_primary,83,cpv_missing_or_generic,text_weak_or_missing,0.0,9
dept_primary,85,cpv_missing_or_generic,text_weak_or_missing,0.040155977764871814,12053
dept_primary,86,cpv_missing_or_generic,text_weak_or_missing,0.027777777777777776,144
dept_primary,87,cpv_missing_or_generic,text_weak_or_missing,0.0,7
dept_primary,9,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,91,cpv_missing_or_generic,text_weak_or_missing,0.13333333333333333,15
dept_primary,92,cpv_missing_or_generic,text_weak_or_missing,0.0,41
dept_primary,93,cpv_missing_or_generic,text_weak_or_missing,0.0,34
dept_primary,94,cpv_missing_or_generic,text_weak_or_missing,0.047619047619047616,42
dept_primary,95,cpv_missing_or_generic,text_weak_or_missing,0.0,7
dept_primary,971,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,972,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,973,cpv_missing_or_generic,text_weak_or_missing,0.0,3
dept_primary,974,cpv_missing_or_generic,text_weak_or_missing,0.0,4
dept_primary,976,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,986,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,987,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,988,cpv_missing_or_generic,text_weak_or_missing,0.0,4
dept_primary,99,cpv_missing_or_generic,text_weak_or_missing,0.0,1
dept_primary,1,cpv_missing_or_generic,award_link_unresolved,0.0,23
