source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,gradient_boosting_score,transfer_score,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,model_name,benchmark_version,threshold_source
24-36186,24-37419,2024-03-28,2024-03-30,SIRET:21440143200015,RAW_SIRET,0.0657030223390276,2024-07-28,3.942181340341656,0.342969776609724,1.0,1.0,1.0,0.8357424441524309,0.6512878421601432,0.6512878421601432,1,0.5427528230371353,3,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-44676,24-55356,2024-04-17,2024-05-15,SIRET:83095506800044,RAW_SIRET,0.9198423127463864,2024-08-17,3.088042049934297,0.4853263250109505,0.5775810299797278,1.0,1.0,0.7234849417456423,0.8044176034677226,0.8044176034677226,1,0.4606732777159,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-45430,26-16813,2024-04-17,2026-02-18,NAME:le mans metropole,NAME_FALLBACK,22.07621550591327,2025-12-27,1.7411300919842312,0.7098116513359615,0.0963508283128374,1.0,0.6,0.5711757027434834,0.47896034863783854,0.47896034863783854,1,0.1592093239912785,3,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-60252,24-72692,2024-05-26,2024-06-23,SIRET:22440002800011,RAW_SIRET,0.9198423127463864,2024-09-26,3.1208935611038107,0.4798510731493649,1.0,1.0,1.0,0.8699627682873411,0.8044176034677226,0.8044176034677226,1,0.6711047076996886,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-62548,24-74174,2024-05-31,2024-06-27,SIRET:17350005900014,RAW_SIRET,0.8869908015768725,2024-11-30,5.124835742444152,0.1458607095926413,1.0,1.0,1.0,0.7864651773981602,0.8583128316540846,0.8583128316540846,1,0.7864651773981602,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-65481,26-47097,2024-06-05,2026-05-11,NAME:redon agglomeration,NAME_FALLBACK,23.160315374507228,2026-06-05,0.8212877792378449,0.8631187034603591,0.0067223545090169,0.1,0.6,0.3081324999432457,0.23136458430549237,0.23136458430549237,1,0.3081324999432457,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-73665,24-139939,2024-06-26,2024-12-14,SIRET:24440040400129,RAW_SIRET,5.617608409986859,2024-11-26,0.5913272010512484,0.9014454664914586,0.0165088815370056,1.0,1.0,0.6311394751608166,0.9406322330205439,0.9406322330205439,2,0.1813331485798752,21,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-76881,25-103197,2024-07-03,2025-09-18,SIRET:21440162200011,RAW_SIRET,14.520367936925098,2025-05-23,3.876478318002628,0.3539202803328953,0.202346285603843,1.0,1.0,0.5593012700445689,0.8740490544070424,0.8740490544070424,1,0.1683020760199153,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-81519,24-139939,2024-07-12,2024-12-14,SIRET:24440040400129,RAW_SIRET,5.091984231274639,2024-12-12,0.0657030223390276,0.9890494962768288,0.0165088815370056,1.0,1.0,0.6530404826071591,0.9416289964341679,0.9416289964341679,1,0.0725058472187085,19,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-82099,24-83982,2024-07-11,2024-07-16,NAME:grand port maritime de nantes saint nazaire 18 quai ernest renaud nantes 44186,NAME_FALLBACK,0.164257555847569,2025-01-11,5.88042049934297,0.0199299167761717,0.0032672562178939,1.0,0.6,0.3661260188703058,0.7076292002571609,0.7076292002571609,1,0.3661260188703058,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-83640,25-53516,2024-07-17,2025-05-14,SIRET:80355563000018,RAW_SIRET,9.888304862023652,2025-03-14,2.0039421813403417,0.6660096364432764,0.3602434605502833,1.0,1.0,0.6925876203034181,0.7701665366889155,0.7701665366889155,1,0.6925876203034181,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
24-90280,24-102167,2024-08-01,2024-09-10,SIRET:17440005100010,RAW_SIRET,1.314060446780552,2025-02-01,4.730617608409987,0.2115637319316688,1.0,1.0,1.0,0.8028909329829171,0.8499494393163544,0.8499494393163544,1,0.4131474329161834,12,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-101313,26-33969,2025-09-13,2026-04-03,SIRET:21440109300015,RAW_SIRET,6.636005256241787,2026-02-13,1.609724047306176,0.731712658782304,0.320839280960395,1.0,1.0,0.6952219130317142,0.9510811663040368,0.9510811663040368,1,0.027376259307928,4,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-106850,25-109757,2025-09-27,2025-10-05,NAME:ville de saint nazaire,NAME_FALLBACK,0.2628120893561104,2026-02-27,4.763469119579501,0.2060884800700831,1.0,1.0,0.6,0.7615221200175206,0.6707471437298587,0.6707471437298587,1,0.4606835357915829,7,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-109666,25-125088,2025-10-04,2025-11-12,SIRET:21440109300015,RAW_SIRET,1.281208935611038,2026-03-04,3.679369250985545,0.3867717915024091,0.9999999999999998,1.0,1.0,0.8466929478756021,0.8486957280760423,0.8486957280760423,1,0.3374488909008387,3,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-110291,25-121229,2025-10-05,2025-10-31,SIRET:24440040400129,RAW_SIRET,0.8541392904073587,2026-03-05,4.106438896189225,0.3155935173017958,1.0,1.0,1.0,0.8288983793254489,0.8087544120805777,0.8087544120805777,1,0.4468936583672837,12,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-113007,25-135765,2025-10-12,2025-12-11,SIRET:19753472000010,RAW_SIRET,1.971090670170828,2026-05-15,5.091984231274639,0.1513359614542269,0.0233055459521142,1.0,1.0,0.4459909314467967,0.8384467333382079,0.8384467333382079,1,0.2553913520712895,3,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-119617,25-135765,2025-10-28,2025-12-11,SIRET:19753472000010,RAW_SIRET,1.445466491458607,2026-02-28,2.59526938239159,0.567455102934735,0.0129602296057525,1.0,1.0,0.5463998560956971,0.8602519672945079,0.8602519672945079,1,0.2555503273989378,3,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-121114,25-129489,2025-10-31,2025-11-25,SIRET:23440003400026,RAW_SIRET,0.8212877792378449,2026-02-28,3.1208935611038107,0.4798510731493649,1.0000000000000002,1.0,1.0,0.8699627682873412,0.8044056084047008,0.8044056084047008,1,0.4817494249217273,6,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-121683,26-68497,2025-11-02,2026-07-10,SIRET:54665016900057,RAW_SIRET,8.21287779237845,2026-02-02,5.19053876478318,0.13491020586947,0.0202485876739768,0.2,1.0,0.2008145571532594,0.32796665888472987,0.32796665888472987,2,0.1814028215038495,2,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-124007,25-137684,2025-11-06,2025-12-15,NAME:ville d orvault,NAME_FALLBACK,1.281208935611038,2026-04-06,3.679369250985545,0.3867717915024091,0.6369297232113044,1.0,0.6,0.6796183509995588,0.850644486769075,0.850644486769075,1,0.3677630562013954,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-125277,26-3165,2025-11-13,2026-01-13,SIRET:83095506800044,RAW_SIRET,2.0039421813403417,2026-05-09,3.8107752956636,0.3648707840560666,0.8467874770335315,1.0,1.0,0.7875933129757526,0.25478463824275016,0.25478463824275016,1,0.7875933129757526,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-128632,25-138294,2025-11-21,2025-12-17,NAME:conseil departemental loire atlantique,NAME_FALLBACK,0.8541392904073587,2026-05-21,5.091984231274639,0.1513359614542269,0.9999999999999998,1.0,0.6,0.7478339903635567,0.8112054246360625,0.8112054246360625,1,0.3901842312951589,7,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-129855,26-55163,2025-11-24,2026-06-04,NAME:chu nantes,NAME_FALLBACK,6.307490144546649,2026-11-24,5.683311432325887,0.0527814279456855,0.1107473958160454,0.1,0.6,0.1419569455220372,0.23994287644325651,0.23994287644325651,1,0.1419569455220372,1,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-135982,26-42512,2025-12-11,2026-04-29,NAME:conseil departemental de la mayenne,NAME_FALLBACK,4.566360052562418,2026-06-11,1.4126149802890933,0.7645641699518178,0.1570562868846585,1.0,0.6,0.6061107428975849,0.948949942144367,0.948949942144367,2,0.0308377388458911,11,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-140719,26-59246,2025-12-19,2026-06-16,NAME:mairie de st herblain,NAME_FALLBACK,5.88042049934297,2026-06-19,0.0985545335085413,0.9835742444152432,0.2436428627839926,1.0,0.6,0.6911685630782083,0.9494348649771845,0.9494348649771845,1,0.2582269230568744,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-14799,25-27783,2025-02-09,2025-03-13,NAME:societe publique regionale abbaye de fontevraud,NAME_FALLBACK,1.0512483574244416,2025-08-05,4.763469119579501,0.2060884800700831,1.0000000000000002,1.0,0.6,0.7615221200175208,0.8426610843012419,0.8426610843012419,1,0.6036596721939296,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-2262,25-41441,2025-01-10,2025-04-13,NAME:ville de saint nazaire,NAME_FALLBACK,3.055190538764783,2025-08-18,4.1721419185282524,0.3046430135786245,0.3619283442570504,1.0,0.6,0.5628356738846239,0.9277193704309272,0.9277193704309272,1,0.1922712889510913,9,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-26359,25-131747,2025-03-09,2025-11-30,NAME:conseil departemental de la mayenne,NAME_FALLBACK,8.73850197109067,2025-11-02,0.9198423127463864,0.8466929478756022,0.2455312233161634,1.0,0.6,0.6576091651295577,0.9305669643689667,0.9305669643689667,1,0.2960332154162317,9,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-28394,26-3380,2025-03-14,2026-01-14,NAME:conseil departemental loire atlantique,NAME_FALLBACK,10.052562417871222,2025-11-18,1.8725361366622864,0.687910643889619,0.2832102536902695,1.0,0.6,0.6311012497639992,0.9317256205501845,0.9317256205501845,1,0.1348627584921963,9,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-40327,26-16633,2025-04-10,2026-02-18,NAME:ville de saint nazaire,NAME_FALLBACK,10.315374507227332,2025-12-12,2.2339027595269383,0.6276828734121769,0.0757204814320148,1.0,0.6,0.5434228868542494,0.9309596723339925,0.9309596723339925,1,0.2861549290232917,7,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-44025,25-68958,2025-04-17,2025-06-19,NAME:ville de carquefou,NAME_FALLBACK,2.0696452036793693,2025-08-17,1.938239159001314,0.6769601401664477,0.3470794838247901,1.0,0.6,0.6507178543802885,0.9121939371027267,0.9121939371027267,1,0.6507178543802885,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-45972,25-57091,2025-04-24,2025-05-22,SIRET:23440003400026,RAW_SIRET,0.9198423127463864,2025-08-24,3.088042049934297,0.4853263250109505,1.0,1.0,1.0,0.8713315812527375,0.8173868374317623,0.8173868374317623,1,0.4877495871863414,10,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-48468,25-49952,2025-04-30,2025-05-04,SIRET:24440043800127,RAW_SIRET,0.1314060446780552,2025-10-30,5.88042049934297,0.0199299167761717,1.0,1.0,1.0,0.7549824791940428,0.7233792364558832,0.7233792364558832,1,0.7549824791940428,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-48827,25-49867,2025-05-01,2025-05-02,SIRET:24440040400129,RAW_SIRET,0.0328515111695138,2025-10-01,4.993429697766097,0.1677617170389838,1.0000000000000002,1.0,1.0,0.791940429259746,0.6411841272622757,0.6411841272622757,2,0.006844064826982,16,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-49867,25-51236,2025-05-02,2025-05-07,SIRET:24440040400129,RAW_SIRET,0.164257555847569,2025-10-02,4.862023653088042,0.1896627244853262,1.0000000000000002,1.0,1.0,0.7974156811213315,0.6535094746370029,0.6535094746370029,1,0.2941332421040203,15,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-52714,25-121114,2025-05-11,2025-10-31,SIRET:23440003400026,RAW_SIRET,5.683311432325887,2025-09-11,1.6425755584756898,0.7262374069207184,0.0252529560276724,0.8,1.0,0.530397886339865,0.8735621607973948,0.8735621607973948,1,0.0342203241349101,9,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-54937,25-135982,2025-05-17,2025-12-11,NAME:conseil departemental de la mayenne,NAME_FALLBACK,6.83311432325887,2026-02-28,2.59526938239159,0.567455102934735,0.1970772569903302,1.0,0.6,0.5708408156802993,0.9457581736725197,0.9457581736725197,6,0.0109505037231711,13,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-6327,25-73652,2025-01-19,2025-07-02,SIRET:24440055200026,RAW_SIRET,5.387647831800263,2025-12-02,5.026281208935611,0.1622864651773982,0.9963730778051578,1.0,1.0,0.7893021935261548,0.582308540515149,0.582308540515149,1,0.7893021935261548,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-65181,26-13734,2025-06-12,2026-02-10,SIRET:13001954000025,RAW_SIRET,7.982917214191852,2026-05-27,3.4822601839684624,0.4196233026719229,0.0707642217111951,0.8,1.0,0.469673303266899,0.9433121632882925,0.9433121632882925,1,0.469673303266899,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-74485,25-78511,2025-07-03,2025-07-11,SIRET:21490328800014,RAW_SIRET,0.2628120893561104,2025-11-03,3.7779237844940874,0.3703460359176522,0.3551161144635867,1.0,1.0,0.6168771490416683,0.7927741871179571,0.7927741871179571,1,0.6168771490416683,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-76566,25-135765,2025-07-08,2025-12-11,SIRET:19753472000010,RAW_SIRET,5.124835742444152,2025-11-08,1.0840998685939554,0.8193166885676741,0.018283684258141,1.0,1.0,0.6112284616322678,0.9503875355756431,0.9503875355756431,3,0.0013217577086166,5,POTENTIAL,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-78668,25-130089,2025-07-11,2025-11-26,SIRET:13002591900015,RAW_SIRET,4.533508541392904,2026-01-11,1.5111695137976346,0.7481384143670609,0.1232816488663299,1.0,1.0,0.6301831806949806,0.9476564820123439,0.9476564820123439,1,0.1491178121467375,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
25-83123,25-108260,2025-07-21,2025-09-30,NAME:communaute de communes sud vendee littoral,NAME_FALLBACK,2.33245729303548,2025-08-21,1.314060446780552,0.7809899255365746,0.6833920452772277,1.0,0.6,0.7944346972311733,0.8931586235402622,0.8931586235402622,1,0.5229571323330681,2,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-15866,26-44140,2026-02-15,2026-05-02,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2.4967148488830486,2026-06-15,1.445466491458607,0.7590889180902322,0.1233196687788681,1.0,0.6,0.5929341135951618,0.928459696742225,0.928459696742225,3,0.05338370565046,8,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-16442,26-29615,2026-02-18,2026-03-24,NAME:societe publique regionale abbaye de fontevraud,NAME_FALLBACK,1.1169513797634691,2026-04-18,0.8212877792378449,0.8631187034603591,1.0000000000000002,1.0,0.6,0.9257796758650898,0.9126522022434301,0.9126522022434301,1,0.9257796758650898,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-20134,26-26706,2026-02-27,2026-03-15,NAME:conservatoire national des arts et metiers,NAME_FALLBACK,0.5256241787122208,2026-06-27,3.416557161629435,0.4305738063950942,0.9999999999999996,1.0,0.6,0.8176434515987734,0.7843018424648553,0.7843018424648553,1,0.8176434515987734,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-28872,26-42512,2026-03-21,2026-04-29,NAME:conseil departemental de la mayenne,NAME_FALLBACK,1.281208935611038,2026-07-21,2.726675427069645,0.5455540954883924,1.0,1.0,0.6,0.8463885238720981,0.8720534728229403,0.8720534728229403,1,0.3027316770312069,7,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-32976,26-62132,2026-04-01,2026-06-25,SIRET:11001001400014,RAW_SIRET,2.7923784494086727,2026-10-01,3.219448094612352,0.463425317564608,0.9979210513331116,1.0,1.0,0.865128697357741,0.971052188658161,0.971052188658161,1,0.865128697357741,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-33969,26-40548,2026-04-03,2026-04-23,SIRET:21440109300015,RAW_SIRET,0.657030223390276,2026-09-03,4.369250985545335,0.2717915024091107,1.0000000000000004,1.0,1.0,0.8179478756022778,0.8879785644981477,0.8879785644981477,1,0.8179478756022778,1,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-42512,26-44140,2026-04-29,2026-05-02,NAME:conseil departemental de la mayenne,NAME_FALLBACK,0.0985545335085413,2026-07-29,2.890932982917214,0.5181778361804643,0.1233196687788681,1.0,0.6,0.5327063431177199,0.6373804255130011,0.6373804255130011,1,0.1163005041941541,6,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-48762,26-52332,2026-05-19,2026-05-29,NAME:conseil departemental de la mayenne,NAME_FALLBACK,0.328515111695138,2026-09-19,3.712220762155059,0.3812965396408235,1.0,1.0,0.6,0.8053241349102058,0.6602424078972243,0.6602424078972243,1,0.4794715244021614,3,HIGH,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-56462,26-61592,2026-06-10,2026-06-24,SIRET:24440040400129,RAW_SIRET,0.4599211563731931,2026-11-10,4.566360052562418,0.2389399912395969,0.1090917372818001,0.8,1.0,0.4379171058585293,0.3553515790818649,0.3553515790818649,1,0.2337913134068041,2,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
26-7971,26-11970,2026-01-24,2026-02-05,NAME:universite d angers,NAME_FALLBACK,0.3942181340341655,2026-07-24,5.551905387647832,0.074682435392028,1.0,1.0,0.6,0.7286706088480068,0.48585913731283115,0.48585913731283115,1,0.4708615785953535,2,MEDIUM,primary_gbm,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max
