source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,gradient_boosting_score,transfer_score,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,model_name,benchmark_version,threshold_source,logistic_score
25-110291,25-121229,2025-10-05,2025-10-31,SIRET:24440040400129,RAW_SIRET,0.8541392904073587,2026-03-05,4.106438896189225,0.3155935173017958,1.0,1.0,1.0,0.8288983793254489,0.8087544120805777,0.8087544120805777,1,0.4468936583672837,12,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-113007,25-135765,2025-10-12,2025-12-11,SIRET:19753472000010,RAW_SIRET,1.971090670170828,2026-05-15,5.091984231274639,0.1513359614542269,0.0233055459521142,1.0,1.0,0.4459909314467967,0.8384467333382079,0.8384467333382079,1,0.2553913520712895,3,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-119617,25-135765,2025-10-28,2025-12-11,SIRET:19753472000010,RAW_SIRET,1.445466491458607,2026-02-28,2.59526938239159,0.567455102934735,0.0129602296057525,1.0,1.0,0.5463998560956971,0.8602519672945079,0.8602519672945079,1,0.2555503273989378,3,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-121114,25-129489,2025-10-31,2025-11-25,SIRET:23440003400026,RAW_SIRET,0.8212877792378449,2026-02-28,3.1208935611038107,0.4798510731493649,1.0000000000000002,1.0,1.0,0.8699627682873412,0.8044056084047008,0.8044056084047008,1,0.4817494249217273,6,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-121683,26-68497,2025-11-02,2026-07-10,SIRET:54665016900057,RAW_SIRET,8.21287779237845,2026-02-02,5.19053876478318,0.13491020586947,0.0202485876739768,0.2,1.0,0.2008145571532594,0.32796665888472987,0.32796665888472987,2,0.1814028215038495,2,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-124007,25-137684,2025-11-06,2025-12-15,NAME:ville d orvault,NAME_FALLBACK,1.281208935611038,2026-04-06,3.679369250985545,0.3867717915024091,0.6369297232113044,1.0,0.6,0.6796183509995588,0.850644486769075,0.850644486769075,1,0.3677630562013954,2,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-125277,26-3165,2025-11-13,2026-01-13,SIRET:83095506800044,RAW_SIRET,2.0039421813403417,2026-05-09,3.8107752956636,0.3648707840560666,0.8467874770335315,1.0,1.0,0.7875933129757526,0.25478463824275016,0.25478463824275016,1,0.7875933129757526,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-128632,25-138294,2025-11-21,2025-12-17,NAME:conseil departemental loire atlantique,NAME_FALLBACK,0.8541392904073587,2026-05-21,5.091984231274639,0.1513359614542269,0.9999999999999998,1.0,0.6,0.7478339903635567,0.8112054246360625,0.8112054246360625,1,0.3901842312951589,7,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-129855,26-55163,2025-11-24,2026-06-04,NAME:chu nantes,NAME_FALLBACK,6.307490144546649,2026-11-24,5.683311432325887,0.0527814279456855,0.1107473958160454,0.1,0.6,0.1419569455220372,0.23994287644325651,0.23994287644325651,1,0.1419569455220372,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-135982,26-42512,2025-12-11,2026-04-29,NAME:conseil departemental de la mayenne,NAME_FALLBACK,4.566360052562418,2026-06-11,1.4126149802890933,0.7645641699518178,0.1570562868846585,1.0,0.6,0.6061107428975849,0.948949942144367,0.948949942144367,2,0.0308377388458911,11,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-140719,26-59246,2025-12-19,2026-06-16,NAME:mairie de st herblain,NAME_FALLBACK,5.88042049934297,2026-06-19,0.0985545335085413,0.9835742444152432,0.2436428627839926,1.0,0.6,0.6911685630782083,0.9494348649771845,0.9494348649771845,1,0.2582269230568744,2,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-14799,25-27783,2025-02-09,2025-03-13,NAME:societe publique regionale abbaye de fontevraud,NAME_FALLBACK,1.0512483574244416,2025-08-05,4.763469119579501,0.2060884800700831,1.0000000000000002,1.0,0.6,0.7615221200175208,0.8426610843012419,0.8426610843012419,1,0.6036596721939296,2,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-2262,25-41441,2025-01-10,2025-04-13,NAME:ville de saint nazaire,NAME_FALLBACK,3.055190538764783,2025-08-18,4.1721419185282524,0.3046430135786245,0.3619283442570504,1.0,0.6,0.5628356738846239,0.9277193704309272,0.9277193704309272,1,0.1922712889510913,9,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-26359,25-131747,2025-03-09,2025-11-30,NAME:conseil departemental de la mayenne,NAME_FALLBACK,8.73850197109067,2025-11-02,0.9198423127463864,0.8466929478756022,0.2455312233161634,1.0,0.6,0.6576091651295577,0.9305669643689667,0.9305669643689667,1,0.2960332154162317,9,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-28394,26-3380,2025-03-14,2026-01-14,NAME:conseil departemental loire atlantique,NAME_FALLBACK,10.052562417871222,2025-11-18,1.8725361366622864,0.687910643889619,0.2832102536902695,1.0,0.6,0.6311012497639992,0.9317256205501845,0.9317256205501845,1,0.1348627584921963,9,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-40327,26-16633,2025-04-10,2026-02-18,NAME:ville de saint nazaire,NAME_FALLBACK,10.315374507227332,2025-12-12,2.2339027595269383,0.6276828734121769,0.0757204814320148,1.0,0.6,0.5434228868542494,0.9309596723339925,0.9309596723339925,1,0.2861549290232917,7,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-44025,25-68958,2025-04-17,2025-06-19,NAME:ville de carquefou,NAME_FALLBACK,2.0696452036793693,2025-08-17,1.938239159001314,0.6769601401664477,0.3470794838247901,1.0,0.6,0.6507178543802885,0.9121939371027267,0.9121939371027267,1,0.6507178543802885,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-45972,25-57091,2025-04-24,2025-05-22,SIRET:23440003400026,RAW_SIRET,0.9198423127463864,2025-08-24,3.088042049934297,0.4853263250109505,1.0,1.0,1.0,0.8713315812527375,0.8173868374317623,0.8173868374317623,1,0.4877495871863414,10,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-48468,25-49952,2025-04-30,2025-05-04,SIRET:24440043800127,RAW_SIRET,0.1314060446780552,2025-10-30,5.88042049934297,0.0199299167761717,1.0,1.0,1.0,0.7549824791940428,0.7233792364558832,0.7233792364558832,1,0.7549824791940428,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-48827,25-49867,2025-05-01,2025-05-02,SIRET:24440040400129,RAW_SIRET,0.0328515111695138,2025-10-01,4.993429697766097,0.1677617170389838,1.0000000000000002,1.0,1.0,0.791940429259746,0.6411841272622757,0.6411841272622757,2,0.006844064826982,16,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-49867,25-51236,2025-05-02,2025-05-07,SIRET:24440040400129,RAW_SIRET,0.164257555847569,2025-10-02,4.862023653088042,0.1896627244853262,1.0000000000000002,1.0,1.0,0.7974156811213315,0.6535094746370029,0.6535094746370029,1,0.2941332421040203,15,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-52714,25-121114,2025-05-11,2025-10-31,SIRET:23440003400026,RAW_SIRET,5.683311432325887,2025-09-11,1.6425755584756898,0.7262374069207184,0.0252529560276724,0.8,1.0,0.530397886339865,0.8735621607973948,0.8735621607973948,1,0.0342203241349101,9,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-54937,25-135982,2025-05-17,2025-12-11,NAME:conseil departemental de la mayenne,NAME_FALLBACK,6.83311432325887,2026-02-28,2.59526938239159,0.567455102934735,0.1970772569903302,1.0,0.6,0.5708408156802993,0.9457581736725197,0.9457581736725197,6,0.0109505037231711,13,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-6327,25-73652,2025-01-19,2025-07-02,SIRET:24440055200026,RAW_SIRET,5.387647831800263,2025-12-02,5.026281208935611,0.1622864651773982,0.9963730778051578,1.0,1.0,0.7893021935261548,0.582308540515149,0.582308540515149,1,0.7893021935261548,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-65181,26-13734,2025-06-12,2026-02-10,SIRET:13001954000025,RAW_SIRET,7.982917214191852,2026-05-27,3.4822601839684624,0.4196233026719229,0.0707642217111951,0.8,1.0,0.469673303266899,0.9433121632882925,0.9433121632882925,1,0.469673303266899,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-74485,25-78511,2025-07-03,2025-07-11,SIRET:21490328800014,RAW_SIRET,0.2628120893561104,2025-11-03,3.7779237844940874,0.3703460359176522,0.3551161144635867,1.0,1.0,0.6168771490416683,0.7927741871179571,0.7927741871179571,1,0.6168771490416683,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-76566,25-135765,2025-07-08,2025-12-11,SIRET:19753472000010,RAW_SIRET,5.124835742444152,2025-11-08,1.0840998685939554,0.8193166885676741,0.018283684258141,1.0,1.0,0.6112284616322678,0.9503875355756431,0.9503875355756431,3,0.0013217577086166,5,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-78668,25-130089,2025-07-11,2025-11-26,SIRET:13002591900015,RAW_SIRET,4.533508541392904,2026-01-11,1.5111695137976346,0.7481384143670609,0.1232816488663299,1.0,1.0,0.6301831806949806,0.9476564820123439,0.9476564820123439,1,0.1491178121467375,2,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
25-83123,25-108260,2025-07-21,2025-09-30,NAME:communaute de communes sud vendee littoral,NAME_FALLBACK,2.33245729303548,2025-08-21,1.314060446780552,0.7809899255365746,0.6833920452772277,1.0,0.6,0.7944346972311733,0.8931586235402622,0.8931586235402622,1,0.5229571323330681,2,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-15866,26-44140,2026-02-15,2026-05-02,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2.4967148488830486,2026-06-15,1.445466491458607,0.7590889180902322,0.1233196687788681,1.0,0.6,0.5929341135951618,0.928459696742225,0.928459696742225,3,0.05338370565046,8,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-16442,26-29615,2026-02-18,2026-03-24,NAME:societe publique regionale abbaye de fontevraud,NAME_FALLBACK,1.1169513797634691,2026-04-18,0.8212877792378449,0.8631187034603591,1.0000000000000002,1.0,0.6,0.9257796758650898,0.9126522022434301,0.9126522022434301,1,0.9257796758650898,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-20134,26-26706,2026-02-27,2026-03-15,NAME:conservatoire national des arts et metiers,NAME_FALLBACK,0.5256241787122208,2026-06-27,3.416557161629435,0.4305738063950942,0.9999999999999996,1.0,0.6,0.8176434515987734,0.7843018424648553,0.7843018424648553,1,0.8176434515987734,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-28872,26-42512,2026-03-21,2026-04-29,NAME:conseil departemental de la mayenne,NAME_FALLBACK,1.281208935611038,2026-07-21,2.726675427069645,0.5455540954883924,1.0,1.0,0.6,0.8463885238720981,0.8720534728229403,0.8720534728229403,1,0.3027316770312069,7,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-32976,26-62132,2026-04-01,2026-06-25,SIRET:11001001400014,RAW_SIRET,2.7923784494086727,2026-10-01,3.219448094612352,0.463425317564608,0.9979210513331116,1.0,1.0,0.865128697357741,0.971052188658161,0.971052188658161,1,0.865128697357741,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-33969,26-40548,2026-04-03,2026-04-23,SIRET:21440109300015,RAW_SIRET,0.657030223390276,2026-09-03,4.369250985545335,0.2717915024091107,1.0000000000000004,1.0,1.0,0.8179478756022778,0.8879785644981477,0.8879785644981477,1,0.8179478756022778,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-42512,26-44140,2026-04-29,2026-05-02,NAME:conseil departemental de la mayenne,NAME_FALLBACK,0.0985545335085413,2026-07-29,2.890932982917214,0.5181778361804643,0.1233196687788681,1.0,0.6,0.5327063431177199,0.6373804255130011,0.6373804255130011,1,0.1163005041941541,6,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-48762,26-52332,2026-05-19,2026-05-29,NAME:conseil departemental de la mayenne,NAME_FALLBACK,0.328515111695138,2026-09-19,3.712220762155059,0.3812965396408235,1.0,1.0,0.6,0.8053241349102058,0.6602424078972243,0.6602424078972243,1,0.4794715244021614,3,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-56462,26-61592,2026-06-10,2026-06-24,SIRET:24440040400129,RAW_SIRET,0.4599211563731931,2026-11-10,4.566360052562418,0.2389399912395969,0.1090917372818001,0.8,1.0,0.4379171058585293,0.3553515790818649,0.3553515790818649,1,0.2337913134068041,2,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
26-7971,26-11970,2026-01-24,2026-02-05,NAME:universite d angers,NAME_FALLBACK,0.3942181340341655,2026-07-24,5.551905387647832,0.074682435392028,1.0,1.0,0.6,0.7286706088480068,0.48585913731283115,0.48585913731283115,1,0.4708615785953535,2,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
15-101283,16-102267,2015-07-01,2016-07-09,NAME:caf de la sarthe,NAME_FALLBACK,12.28646517739816,2016-04-23,2.5295663600525624,0.5784056066579062,0.337109542221377,1.0,0.6,0.6225897414419586,,0.9998862610207079,1,0.6225897414419586,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9998862610207079
15-102348,16-48016,2015-07-03,2016-03-31,NAME:universite de nantes,NAME_FALLBACK,8.935611038107753,2016-03-06,0.8212877792378449,0.8631187034603591,0.2726721156563377,1.0,0.6,0.671214916344808,,0.9991419033849618,1,0.1964295053862257,12,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9991419033849618
15-102510,16-183156,2015-07-03,2016-12-23,SIRET:22720002900014,RAW_SIRET,17.706964520367936,2016-09-30,2.759526938239159,0.5400788436268069,0.0301700482473242,0.8,1.0,0.4855792277932652,,0.9997736142746187,1,0.135446956289664,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9997736142746187
15-104125,16-19242,2015-07-08,2016-02-09,NAME:ville de nantes,NAME_FALLBACK,7.09592641261498,2016-01-08,1.0512483574244416,0.8247919404292597,0.1800516758603379,0.1,0.6,0.3592160716584332,,0.7483727779078811,1,0.0258653731966206,6,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7483727779078811
15-105085,16-73008,2015-07-07,2016-05-20,NAME:ccir pays de la loire,NAME_FALLBACK,10.446780551905388,2016-01-07,4.402102496714849,0.2663162505475251,0.115959077813911,0.1,0.6,0.1971647398717501,,0.813226642900658,1,0.022711526953006,2,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.813226642900658
15-111481,16-7640,2015-07-20,2016-01-18,NAME:chu de nantes,NAME_FALLBACK,5.978975032851511,2016-01-20,0.0657030223390276,0.9890494962768288,0.5475438361239635,1.0,0.6,0.7989027167125944,,0.9995859036659573,1,0.387568526006604,5,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9995859036659573
15-113716,16-131471,2015-07-22,2016-09-10,NAME:insee,NAME_FALLBACK,13.66622864651774,2016-05-10,4.040735873850197,0.3265440210249671,0.0,0.1,0.6,0.1716360052562417,,0.9865063612905268,2,0.1745303419241473,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9865063612905268
15-115319,16-175178,2015-07-27,2016-12-06,NAME:conseil regional des pays de la loire,NAME_FALLBACK,16.36005256241787,2016-06-19,5.5847568988173455,0.0692071835304424,0.0051038199605274,0.1,0.6,0.1090881328687952,,0.8077160366747959,9,0.0002500142294533,10,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8077160366747959
15-118979,16-61061,2015-07-30,2016-04-29,NAME:departement de la sarthe,NAME_FALLBACK,9.00131406044678,2016-01-30,2.9566360052562417,0.5072273324572931,0.0197648153172231,0.4,0.6,0.3137245184753514,,0.7637141178797016,4,0.2020221667113816,6,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7637141178797016
15-119639,16-68672,2015-08-03,2016-05-12,NAME:ecole centrale de nantes,NAME_FALLBACK,9.296977660972404,2016-03-23,1.6425755584756898,0.7262374069207184,0.1471484602503582,0.1,0.6,0.323061312817805,,0.8522426032281787,1,0.0245135763725988,4,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8522426032281787
15-121163,16-3447,2015-08-04,2016-01-11,NAME:centre hospitalier loire vendee ocean,NAME_FALLBACK,5.256241787122208,2016-02-04,0.7884362680683311,0.8685939553219448,0.0141722899223593,0.1,0.6,0.312108790303312,,0.7716526694303651,1,0.312108790303312,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7716526694303651
15-129133,16-97484,2015-08-24,2016-07-04,NAME:sdis 49,NAME_FALLBACK,10.348226018396844,2016-05-10,1.8068331143232588,0.6988611476127902,0.0661367934757467,0.1,0.6,0.2878631646197089,,0.8989553813193096,1,0.1725974057929317,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8989553813193096
15-136102,15-155719,2015-09-07,2015-10-13,NAME:sm megalis,NAME_FALLBACK,1.1826544021024967,2016-01-07,2.8252299605781865,0.5291283399036355,0.9510071013121866,1.0,0.6,0.825134570435174,,0.9985159712267277,1,0.2210207291260015,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9985159712267277
15-137458,15-155719,2015-09-09,2015-10-13,NAME:sm megalis,NAME_FALLBACK,1.1169513797634691,2016-01-09,2.890932982917214,0.5181778361804643,0.4303209238308393,1.0,0.6,0.6401567823859098,,0.9976909553944986,1,0.6401567823859098,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9976909553944986
15-139094,16-131495,2015-09-10,2016-09-08,NAME:sdis 85,NAME_FALLBACK,11.957950065703022,2016-05-07,4.073587385019711,0.3210687691633814,0.3438273171136217,0.4,0.6,0.3806067532806129,,0.9360468630116754,1,0.3806067532806129,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9360468630116754
15-139179,16-68672,2015-09-10,2016-05-12,NAME:ecole centrale de nantes,NAME_FALLBACK,8.04862023653088,2016-03-10,2.0696452036793693,0.6550591327201052,0.2956703485403085,0.1,0.6,0.3572494051691343,,0.8088873427116446,1,0.0409710515529156,4,POTENTIAL,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8088873427116446
15-139562,16-146809,2015-09-11,2016-10-10,NAME:c h d la roche sur yon-lucon-montaigu,NAME_FALLBACK,12.976346911957949,2017-01-22,3.416557161629435,0.4305738063950942,0.470999994416253,0.2,0.6,0.3924934496444621,,0.9648146830124636,1,0.3924934496444621,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9648146830124636
15-140966,16-101519,2015-09-15,2016-07-07,NAME:commune de saint jean de monts,NAME_FALLBACK,9.724047306176084,2016-05-24,1.445466491458607,0.7590889180902322,0.3756679594355756,0.1,0.6,0.4112560153250095,,0.9307169105796497,1,0.4112560153250095,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.9307169105796497
15-146824,16-9312,2015-09-28,2016-03-15,NAME:ville de cholet,NAME_FALLBACK,5.551905387647832,2016-03-28,0.4270696452036793,0.9288217257993868,0.0943536266694895,0.1,0.6,0.355229200784168,,0.8163833332867769,1,0.355229200784168,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8163833332867769
15-147732,16-78789,2015-09-28,2016-05-30,NAME:ecole des mines de nantes,NAME_FALLBACK,8.04862023653088,2016-03-28,2.0696452036793693,0.6550591327201052,0.3952720496186646,0.1,0.6,0.3921100005465589,,0.8443503399737269,1,0.0885511709593308,3,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8443503399737269
15-153604,16-79410,2015-10-08,2016-06-07,NAME:cte de cnes du pays fontenay le comte,NAME_FALLBACK,7.982917214191852,2016-04-08,1.971090670170828,0.6714848883048621,0.0653782661404476,0.1,0.6,0.2807536152253722,,0.8378738222421485,1,0.2807536152253722,1,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8378738222421485
15-153858,16-68672,2015-10-09,2016-05-12,NAME:ecole centrale de nantes,NAME_FALLBACK,7.09592641261498,2016-05-21,0.2956636005256242,0.9507227332457292,0.0595481242019541,0.1,0.6,0.3485225267821162,,0.8146580820920215,1,0.0836933546401977,4,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8146580820920215
15-159973,16-94711,2015-10-28,2016-07-04,NAME:vendee eau,NAME_FALLBACK,8.21287779237845,2016-07-07,0.0985545335085413,0.9835742444152432,0.080153370039381,1.0,0.6,0.6339472406175941,,0.999755623017731,1,0.0945166388035125,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.999755623017731
15-162906,16-68875,2015-10-23,2016-05-12,NAME:centre hospitalier de cholet,NAME_FALLBACK,6.636005256241787,2016-04-23,0.6241787122207622,0.8959702146298729,0.1467765756152171,0.1,0.6,0.3653643551227942,,0.8368475714704483,1,0.0751881736493416,2,HIGH,logistic_regression_synthetic_v0_4_transfer,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.8368475714704483
