notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,variant
20-63787,NAME:lycee livet,NAME_FALLBACK,2020-05-14,2020-05-14,2020-09-14,2026-07-13,30,30230,DIGITAL_ICT,True,4.0,True,0,73.94875164257556,,,,broad
20-60975,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,2020-05-19,2020-05-19,2020-11-19,2026-07-13,48,48451,DIGITAL_ICT,True,6.0,True,1,4.599211563731932,20-122198,0.645335184923663,HIGH,broad
20-59734,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2020-05-06,2020-10-01,2021-02-01,2026-07-13,30,30200,DIGITAL_ICT,True,4.0,True,0,74.21156373193166,,,,broad
20-67439,NAME:sdis 44,NAME_FALLBACK,2020-05-25,2020-05-25,2020-10-25,2026-07-13,35,35112,DIGITAL_ICT,True,5.0,True,1,9.921156373193169,21-38984,0.309884150227204,MEDIUM,broad
20-66280,NAME:angers loire metropole,NAME_FALLBACK,2020-05-28,2021-04-18,2021-10-18,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,1,12.91064388961892,21-83160,0.2871485988333185,POTENTIAL,broad
20-70268,NAME:commune de saint nazaire,NAME_FALLBACK,2020-05-29,2020-10-01,2021-04-01,2026-07-13,72,72700,DIGITAL_ICT,True,6.0,True,0,73.45597897503285,,,,broad
20-61130,NAME:ville de bouguenais,NAME_FALLBACK,2020-05-08,2020-10-25,2021-02-25,2026-07-13,32,32400,DIGITAL_ICT,True,4.0,True,1,9.986859395532194,21-30471,0.3599115780029277,POTENTIAL,broad
20-61728,SIRET:22850001300658,RAW_SIRET,2020-05-09,2020-11-26,2021-05-26,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,0,74.11300919842313,,,,broad
20-59788,NAME:vendee eau,NAME_FALLBACK,2020-05-04,2020-05-04,2020-10-04,2026-07-13,38,38221,DIGITAL_ICT,True,5.0,True,0,74.2772667542707,,,,broad
20-60892,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,2020-05-06,2020-05-06,2020-11-06,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,5.026281208935611,20-122198,0.5731297534738162,HIGH,broad
20-51119,NAME:ca pornic agglo pays de retz,NAME_FALLBACK,2020-05-11,2020-05-11,2020-11-11,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,5.88042049934297,20-135282,0.3888024413652645,MEDIUM,broad
20-68622,NAME:commune de nantes,NAME_FALLBACK,2020-05-27,2020-05-27,2020-11-27,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,73.52168199737189,,,,broad
20-64610,NAME:cnieg,NAME_FALLBACK,2020-05-17,2020-10-21,2021-04-21,2026-07-13,72,72220,DIGITAL_ICT,True,6.0,True,0,73.85019710906701,,,,broad
20-67250,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2020-05-22,2020-05-22,2020-09-22,2026-07-13,32,32544,DIGITAL_ICT,True,4.0,True,1,4.50065703022339,20-122021,0.3183379102172889,MEDIUM,broad
20-77272,NAME:universite du maine,NAME_FALLBACK,2020-06-16,2020-10-28,2021-03-28,2026-07-13,42,42612,DIGITAL_ICT,True,5.0,True,0,72.8646517739816,,,,broad
20-79138,NAME:agce pour l enst fr a l etranger,NAME_FALLBACK,2020-06-19,2020-06-19,2020-10-19,2026-07-13,32,32410,DIGITAL_ICT,True,4.0,True,0,72.76609724047306,,,,broad
20-71610,NAME:metropole nantes metropole,NAME_FALLBACK,2020-06-07,2020-06-07,2020-12-07,2026-07-13,72,72310,DIGITAL_ICT,True,6.0,True,0,73.16031537450722,,,,broad
20-75569,NAME:crous de nantes,NAME_FALLBACK,2020-06-14,2020-11-14,2021-05-14,2026-07-13,72,72150,DIGITAL_ICT,True,6.0,True,0,72.93035479632063,,,,broad
20-72791,SIRET:88324710800011,RAW_SIRET,2020-06-07,2020-10-10,2021-04-10,2026-07-13,72,72224,DIGITAL_ICT,True,6.0,True,1,15.538764783180026,21-126360,0.7727770477441961,HIGH,broad
20-74255,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2020-06-10,2020-06-10,2020-10-10,2026-07-13,50,50324,DIGITAL_ICT,True,4.0,True,0,73.06176084099869,,,,broad
20-70855,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2020-06-02,2020-06-02,2020-10-02,2026-07-13,32,32353,DIGITAL_ICT,True,4.0,True,1,3.7450722733245727,20-116086,0.3006534934582012,POTENTIAL,broad
20-72017,NAME:sdis 85,NAME_FALLBACK,2020-06-04,2020-06-04,2020-11-04,2026-07-13,35,35112,DIGITAL_ICT,True,5.0,True,1,5.256241787122208,20-137315,0.3991642460665687,MEDIUM,broad
20-82730,NAME:soc publique reg abe de fontevraud,NAME_FALLBACK,2020-06-29,2020-06-29,2020-10-29,2026-07-13,30,30200,DIGITAL_ICT,True,4.0,True,0,72.43758212877792,,,,broad
20-71496,SIRET:22850001300658,RAW_SIRET,2020-06-05,2021-02-19,2021-07-19,2026-07-13,79,79980,DIGITAL_ICT,True,5.0,True,0,73.22601839684626,,,,broad
20-70680,SIRET:22490001900015,RAW_SIRET,2020-06-06,2020-08-02,2020-12-02,2026-07-13,32,32400,DIGITAL_ICT,True,4.0,True,0,73.19316688567675,,,,broad
20-72064,NAME:dir ouest,NAME_FALLBACK,2020-06-06,2020-06-06,2020-10-06,2026-07-13,32,32344,DIGITAL_ICT,True,4.0,True,0,73.19316688567675,,,,broad
20-76288,NAME:laval agglomeration,NAME_FALLBACK,2020-06-17,2020-06-17,2020-11-17,2026-07-13,35,35261,DIGITAL_ICT,True,5.0,True,0,72.8318002628121,,,,broad
20-78012,NAME:nantes metropole,NAME_FALLBACK,2020-06-18,2020-06-18,2020-12-18,2026-07-13,48,48761,DIGITAL_ICT,True,6.0,True,1,4.697766097240473,20-132336,0.3566129680244711,POTENTIAL,broad
20-70773,NAME:chu de nantes,NAME_FALLBACK,2020-06-04,2021-02-14,2021-08-14,2026-07-13,33,33696,DIGITAL_ICT,True,6.0,True,1,14.520367936925098,21-113953,0.3433362846818173,POTENTIAL,broad
20-75743,NAME:cte de communes d erdre et gesvres,NAME_FALLBACK,2020-06-12,2020-06-12,2020-12-12,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,72.99605781865966,,,,broad
20-78232,NAME:departement de maine-et-loire,NAME_FALLBACK,2020-06-18,2020-06-18,2020-12-18,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,72.79894875164257,,,,broad
