notice_id,publication_date,start_date,start_date_source,buyer_key,buyer_key_type,buyer_name_raw,buyer_name_normalized,buyer_siret_clean,buyer_siren_clean,buyer_identifier_source,code_departement,objet_clean,cpv_clean,cpv_division,cpv_group,cpv_class,cpv_category,cpv_generic_flag,declared_duration_months,dur_was_imputed,duration_quality_flag,estimated_end_date,is_digital_scope,category_label,study_end_date
21-28436,2021-03-04,2021-07-09,LINKED_ATTRIBUTION_DATE,SIRET:20006895500018,RAW_SIRET,ANJOU LOIR ET SARTHE,anjou loir et sarthe,20006895500018,200068955,RAW_SIRET_FIELD,49,"ACQUISITION DE MATÉRIELS, FOURNITURES ET LOGICIELS INFORMATIQUES ET BUREAUTIQUES",30200000,30,302,3020,30200,False,24.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2023-07-09,True,DIGITAL_ICT,2026-07-13
21-28206,2021-03-02,2021-03-02,PUBLICATION_DATE_FALLBACK,NAME:saint nazaire agglomeration tourisme,NAME_FALLBACK,SAINT NAZAIRE AGGLOMERATION TOURISME,saint nazaire agglomeration tourisme,,,NONE,44,"Immergé dans un bassin de l'écluse fortifiée de St-Nazaire, le sous-marin Espadon, inscrit à l'inventaire Musée de France (ERP type Y cat.5), est au coeur d'un double projet de restaura",31500000,31,315,3150,31500,False,6.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2021-09-02,True,DIGITAL_ICT,2026-07-13
21-34147,2021-03-15,2021-06-03,LINKED_ATTRIBUTION_DATE,NAME:ville de bouguenais,NAME_FALLBACK,Ville de Bouguenais,ville de bouguenais,,,NONE,44,TRAVAUX DE MISE AUX NORMES DE LA QUALITE DE L'AIR D'ERP DE LA VILLE DE BOUGUENAIS,45331210,45,453,4533,45331,False,12.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2022-06-03,True,DIGITAL_ICT,2026-07-13
21-40444,2021-03-25,2021-03-25,PUBLICATION_DATE_FALLBACK,NAME:ville de saint sebastien sur loire,NAME_FALLBACK,Ville de Saint Sébastien sur Loire,ville de saint sebastien sur loire,,,NONE,44,Location et maintenance de 46 photocopieurs multifonctions MFP ainsi que le logiciel de gestion des impressions,72267100,72,722,7226,72267,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-25,True,DIGITAL_ICT,2026-07-13
21-36205,2021-03-20,2021-03-20,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,,,NONE,44,"Prestations d'animation, d'accompagnement et de conseil pour le laboratoire des usages numériques",72000000,72,720,7200,72000,True,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-20,True,DIGITAL_ICT,2026-07-13
21-37354,2021-03-21,2021-09-03,LINKED_ATTRIBUTION_DATE,NAME:ch le mans,NAME_FALLBACK,CH LE MANS,ch le mans,,,NONE,72,Acquisition d'un progiciel de gestion des dossiers médicaux pour le Centre Hospitalier du Mans.,48219300,48,482,4821,48219,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-09-03,True,DIGITAL_ICT,2026-07-13
21-42540,2021-03-30,2021-06-18,LINKED_ATTRIBUTION_DATE,NAME:ville de bouguenais,NAME_FALLBACK,Ville de Bouguenais,ville de bouguenais,,,NONE,44,TRAVAUX DE MISE EN ACCESSIBILITE PMR D'ERP DE LA VILLE DE BOUGUENAIS - TRANCHE 2021.02,45262700,45,452,4526,45262,False,12.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2022-06-18,True,DIGITAL_ICT,2026-07-13
21-40300,2021-03-27,2021-03-27,PUBLICATION_DATE_FALLBACK,NAME:unicancer achats,NAME_FALLBACK,UNICANCER ACHATS,unicancer achats,,,NONE,31;75;69;13;94;92;44,"La présente consultation vise à la passation d'un marché ayant pour objet la fourniture, livraison et mise en service de matériels informatiques bureautiques consommables informatiques",30230000,30,302,3023,30230,False,24.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2023-03-27,True,DIGITAL_ICT,2026-07-13
21-35196,2021-03-16,2021-03-16,PUBLICATION_DATE_FALLBACK,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,Communauté d'agglomération du Niortais,communaute d agglomeration du niortais,,,NONE,79;16;17;86;85,Prestation de fourniture et d'installation pour la solution de sauvegarde de la Communauté d'Agglomération du Niortais (CAN) et de la Ville de Niort (VDN).,72500000,72,725,7250,72500,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-16,True,DIGITAL_ICT,2026-07-13
21-35440,2021-03-17,2021-04-30,LINKED_ATTRIBUTION_DATE,NAME:universite d angers,NAME_FALLBACK,Université d'Angers,universite d angers,,,NONE,49,"Suite à une précédente consultation déclarée sans suite, une nouvelle consultation est lancée pour la fourniture de services Ethernet entre sites de l'Université.",32415000,32,324,3241,32415,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-04-30,True,DIGITAL_ICT,2026-07-13
21-36213,2021-03-18,2021-03-18,PUBLICATION_DATE_FALLBACK,NAME:communaute communes parthenay-gatine,NAME_FALLBACK,Communauté Communes Parthenay-Gâtine,communaute communes parthenay-gatine,,,NONE,79;16;17;33;44;85;86;37;49,"Projet d'infrastructure de virtualisation serveurs (plateforme de virtualisation de production et de développement), plateforme de serveurs NAS, système de sauvegarde inclus et maintenance de ceu",48800000,48,488,4880,48800,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-18,True,DIGITAL_ICT,2026-07-13
21-37472,2021-03-19,2021-03-19,PUBLICATION_DATE_FALLBACK,NAME:podeliha,NAME_FALLBACK,Podeliha,podeliha,,,NONE,49,"Fourniture, architecture, intégration et formation de la solution de centre de contact et sa maintenance",48000000,48,480,4800,48000,True,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-19,True,DIGITAL_ICT,2026-07-13
21-32692,2021-03-13,2021-03-13,PUBLICATION_DATE_FALLBACK,SIRET:45405749800031,RAW_SIRET,IRCEC,ircec,45405749800031,454057498,RAW_SIRET_FIELD,75;91;92;93;94;95;44;31;69,Infogérance du Système d'Information et mission d'accompagnement en sécurité informatique. Infogérance - PAAS (Platform as a service) - IAAS (Infrastructure as a service) - RSSI - PSSI - Cyb,72611000,72,726,7261,72611,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-13,True,DIGITAL_ICT,2026-07-13
21-35651,2021-03-19,2021-03-19,PUBLICATION_DATE_FALLBACK,NAME:conseil regional des pays de la loire,NAME_FALLBACK,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,,,NONE,44,Accompagnement pour l'exécution du schéma directeur numérique de la Région des Pays de la Loire,72246000,72,722,7224,72246,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-19,True,DIGITAL_ICT,2026-07-13
21-35939,2021-03-19,2021-03-19,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,,,NONE,44,"Hébergement d'une salle informatique pour le Département de Loire-Atlantique, et prestations associées",72514100,72,725,7251,72514,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-03-19,True,DIGITAL_ICT,2026-07-13
21-31336,2021-03-09,2021-10-22,LINKED_ATTRIBUTION_DATE,NAME:com d agglo reg nazairienne estuaire,NAME_FALLBACK,COM D AGGLO REG NAZAIRIENNE ESTUAIRE,com d agglo reg nazairienne estuaire,,,NONE,44,202108081448-Assistance à maîtrise d'ouvrage pour le choix et la mise en oeuvre d'un système d'information de gestion des bibliothèques des communes de la CARENE,71356200,71,713,7135,71356,False,36.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2024-10-22,True,DIGITAL_ICT,2026-07-13
21-30471,2021-03-08,2021-06-03,LINKED_ATTRIBUTION_DATE,NAME:ville de bouguenais,NAME_FALLBACK,Ville de Bouguenais,ville de bouguenais,,,NONE,44,TRAVAUX DE MISE AUX NORMES DE LA QUALITE DE L'AIR D'ERP DE LA VILLE DE BOUGUENAIS,45331210,45,453,4533,45331,False,12.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2022-06-03,True,DIGITAL_ICT,2026-07-13
21-32441,2021-03-11,2021-06-02,LINKED_ATTRIBUTION_DATE,NAME:universite de nantes,NAME_FALLBACK,Université de Nantes,universite de nantes,,,NONE,44,Accompagnement au pilotage et à la co-construction du plan de transformation numérique des personnels de l'Université de Nantes,,,,,,False,6.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2021-12-02,True,DIGITAL_ICT,2026-07-13
21-42527,2021-03-30,2021-06-02,LINKED_ATTRIBUTION_DATE,NAME:universite de nantes,NAME_FALLBACK,Université de Nantes,universite de nantes,,,NONE,44,Accompagnement au pilotage et à la co-construction du plan de transformation numérique des personnels de l'Université de Nantes,79419000,79,794,7941,79419,False,48.0,True,IMPUTED_MEDIAN_BY_CPV_DIVISION,2025-06-02,True,DIGITAL_ICT,2026-07-13
