source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin
19-131225,19-131092,2019-08-29,2019-08-30,NAME:sdis 44,NAME_FALLBACK,0.0328515111695138,2020-01-29,4.993429697766097,0.1677617170389838,0.05348245198028407,0.8,0.6,0.36065928745284537,False,False,1,4,0.014326459986491014
19-131225,20-67439,2019-08-29,2020-05-25,NAME:sdis 44,NAME_FALLBACK,8.869908015768726,2020-01-29,3.843626806833114,0.35939553219448095,0.04709698405066886,0.6,0.6,0.34633282746635435,False,False,2,4,0.014326459986491014
19-131225,19-190057,2019-08-29,2019-12-22,NAME:sdis 44,NAME_FALLBACK,3.7779237844940865,2020-01-29,1.2483574244415243,0.791940429259746,0.11406228801346537,0.0,0.6,0.29790690811964937,False,False,3,4,0.014326459986491014
19-131225,20-50911,2019-08-29,2020-04-11,NAME:sdis 44,NAME_FALLBACK,7.424441524310118,2020-01-29,2.3981603153745072,0.6003066141042488,0.060273814050379786,0.0,0.6,0.23117248844369512,False,False,4,4,0.014326459986491014
19-131601,20-67439,2019-08-29,2020-05-25,NAME:sdis 44,NAME_FALLBACK,8.869908015768726,2020-01-29,3.843626806833114,0.35939553219448095,0.3720286885757924,0.6,0.6,0.46005892405014753,False,False,1,4,0.03749011676701125
19-131601,19-131092,2019-08-29,2019-08-30,NAME:sdis 44,NAME_FALLBACK,0.0328515111695138,2020-01-29,4.993429697766097,0.1677617170389838,0.2303667943525438,0.8,0.6,0.4225688072831363,False,False,2,4,0.03749011676701125
19-131601,19-190057,2019-08-29,2019-12-22,NAME:sdis 44,NAME_FALLBACK,3.7779237844940865,2020-01-29,1.2483574244415243,0.791940429259746,0.16165198454671542,0.0,0.6,0.3145633019062869,False,False,3,4,0.03749011676701125
19-131601,20-50911,2019-08-29,2020-04-11,NAME:sdis 44,NAME_FALLBACK,7.424441524310118,2020-01-29,2.3981603153745072,0.6003066141042488,0.08542158698669414,0.0,0.6,0.23997420897140515,False,False,4,4,0.03749011676701125
19-133510,20-135543,2019-09-03,2020-11-04,NAME:departement de la vendee,NAME_FALLBACK,14.060446780551905,2020-06-12,4.763469119579501,0.20608848007008318,0.0038261645010070093,0.0,0.6,0.11286127759287325,False,False,1,1,0.11286127759287325
19-136955,20-31457,2019-09-10,2020-03-04,NAME:angers loire metropole,NAME_FALLBACK,5.781865965834428,2020-03-10,0.19710906701708278,0.9671484888304862,0.0022153294658691504,0.0,0.6,0.3025624875206757,False,False,1,9,0.0017733355460694544
19-136955,19-127477,2019-09-10,2020-05-02,NAME:angers loire metropole,NAME_FALLBACK,7.720105124835742,2020-03-10,1.7411300919842312,0.7098116513359615,0.009532111830331147,0.2,0.6,0.30078915197460626,False,False,2,9,0.0017733355460694544
19-136955,19-176963,2019-09-10,2020-01-06,NAME:angers loire metropole,NAME_FALLBACK,3.876478318002628,2020-03-10,2.102496714848883,0.6495838808585195,0.0045801769865615,0.2,0.6,0.2839990321599264,False,False,3,9,0.0017733355460694544
19-136955,20-10269,2019-09-10,2020-01-30,NAME:angers loire metropole,NAME_FALLBACK,4.664914586070959,2020-03-10,1.314060446780552,0.7809899255365746,0.039717525393704496,0.0,0.6,0.26914861527194023,False,False,4,9,0.0017733355460694544
19-136955,20-66280,2019-09-10,2020-05-28,NAME:angers loire metropole,NAME_FALLBACK,8.5742444152431,2020-03-10,2.59526938239159,0.567455102934735,0.013231904510714647,0.2,0.6,0.26649494231243387,False,False,5,9,0.0017733355460694544
19-136955,20-47368,2019-09-10,2020-05-26,NAME:angers loire metropole,NAME_FALLBACK,8.508541392904073,2020-03-10,2.5295663600525624,0.5784056066579062,0.0,0.0,0.6,0.20460140166447655,False,False,6,9,0.0017733355460694544
19-136955,19-169306,2019-09-10,2019-11-08,NAME:angers loire metropole,NAME_FALLBACK,1.938239159001314,2020-03-10,4.040735873850197,0.32654402102496716,0.002610071732430529,0.2,0.6,0.20254953036259246,False,False,7,9,0.0017733355460694544
19-136955,19-169787,2019-09-10,2019-11-12,NAME:angers loire metropole,NAME_FALLBACK,2.0696452036793693,2020-03-10,3.9093298291721417,0.34844502847130976,0.002610071732430529,0.1,0.6,0.1780247822241781,True,False,8,9,0.0017733355460694544
19-136955,20-85492,2019-09-10,2020-07-22,NAME:angers loire metropole,NAME_FALLBACK,10.38107752956636,2020-03-10,4.402102496714849,0.26631625054752517,0.0,0.0,0.6,0.1265790626368813,False,False,9,9,0.0017733355460694544
19-137030,20-110309,2019-09-12,2020-09-10,SIRET:23440003400026,RAW_SIRET,11.957950065703022,2020-09-04,0.19710906701708278,0.9671484888304862,0.04468228083629184,0.0,1.0,0.35742592050032373,False,True,1,8,0.005660427988241734
19-137030,20-111698,2019-09-12,2020-09-13,SIRET:23440003400026,RAW_SIRET,12.056504599211562,2020-09-04,0.2956636005256242,0.9507227332457293,0.04024231200185613,0.0,1.0,0.351765492512082,False,True,2,8,0.005660427988241734
19-137030,20-124045,2019-09-12,2020-10-11,SIRET:23440003400026,RAW_SIRET,12.976346911957949,2020-09-04,1.2155059132720105,0.7974156811213315,0.0,0.0,1.0,0.2993539202803329,False,True,3,8,0.005660427988241734
19-137030,20-65753,2019-09-12,2020-05-20,SIRET:23440003400026,RAW_SIRET,8.245729303547963,2020-09-04,3.515111695137976,0.41414805081033734,0.039610125850474215,0.2,1.0,0.2774005567502503,False,True,4,8,0.005660427988241734
19-137030,20-138135,2019-09-12,2020-11-12,SIRET:23440003400026,RAW_SIRET,14.027595269382392,2020-09-04,2.266754270696452,0.6222076215505914,0.029866868335723978,0.0,1.0,0.2660053093051512,False,True,5,8,0.005660427988241734
19-137030,20-142015,2019-09-12,2020-11-21,SIRET:23440003400026,RAW_SIRET,14.323258869908015,2020-09-04,2.562417871222076,0.5729303547963207,0.01264803956509136,0.0,1.0,0.24765940254686217,False,True,6,8,0.005660427988241734
19-137030,21-26779,2019-09-12,2021-02-28,SIRET:23440003400026,RAW_SIRET,17.57555847568988,2020-09-04,5.814717477003942,0.03088042049934303,0.017569342286432556,0.0,1.0,0.11386937492508716,False,True,7,8,0.005660427988241734
19-137030,20-32737,2019-09-12,2020-03-05,SIRET:23440003400026,RAW_SIRET,5.7490144546649145,2020-09-04,6.011826544021025,0.0,0.03798379337582942,0.0,1.0,0.1132943276815403,False,True,8,8,0.005660427988241734
19-13728,19-98987,2019-01-25,2019-06-29,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,5.091984231274639,2019-07-25,0.8541392904073587,0.8576434515987735,0.1509135178097665,0.1,0.6,0.35723059413311165,True,False,1,6,0.09567399371927565
19-13728,19-81470,2019-01-25,2019-05-24,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,3.9093298291721417,2019-07-25,2.0367936925098555,0.6605343845816907,0.01835144076689517,0.1,0.6,0.261556600413836,True,False,2,6,0.09567399371927565
19-13728,19-54309,2019-01-25,2019-04-25,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2.9566360052562417,2019-07-25,2.9894875164257555,0.5017520805957074,0.10414657541523126,0.1,0.6,0.2518893215442578,True,False,3,6,0.09567399371927565
19-13728,19-21908,2019-01-25,2019-02-13,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,0.6241787122207622,2019-07-25,5.321944809461235,0.11300919842312751,0.2199677393172508,0.1,0.6,0.19524100836681965,True,False,4,6,0.09567399371927565
19-13728,19-21591,2019-01-25,2019-02-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,0.5256241787122208,2019-07-25,5.4204993429697765,0.09658344283837061,0.02115126336850325,0.1,0.6,0.12154880288856879,True,False,5,6,0.09567399371927565
19-13728,20-9474,2019-01-25,2020-01-21,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,11.85939553219448,2019-07-25,5.913272010512483,0.014454664914586135,0.0,0.1,0.6,0.09361366622864653,True,False,6,6,0.09567399371927565
19-140517,19-175998,2019-09-18,2019-11-24,NAME:communaute communes parthenay-gatine,NAME_FALLBACK,2.2010512483574245,2020-05-11,5.551905387647832,0.07468243539202801,0.012994900023601364,0.0,0.6,0.08321882385626747,False,False,1,1,0.08321882385626747
19-141668,20-72017,2019-09-19,2020-06-04,NAME:sdis 85,NAME_FALLBACK,8.508541392904073,2020-07-19,1.4783180026281209,0.7536136662286466,0.19636241234560642,0.6,0.6,0.4971302608781239,False,False,1,2,0.2670972995068647
19-141668,20-137315,2019-09-19,2020-11-11,NAME:sdis 85,NAME_FALLBACK,13.764783180026281,2020-07-19,3.7779237844940865,0.37034603591765225,0.22127557826241748,0.0,0.6,0.23003296137125917,False,False,2,2,0.2670972995068647
19-142286,20-38676,2019-09-19,2020-03-15,NAME:commune de nantes,NAME_FALLBACK,5.847568988173456,2020-03-19,0.1314060446780552,0.9780989925536575,0.057824259065659994,0.1,0.6,0.3547632388113954,True,True,1,9,0.005868821784603462
19-142286,20-29244,2019-09-19,2020-02-27,NAME:commune de nantes,NAME_FALLBACK,5.289093298291721,2020-03-19,0.6898817345597897,0.8850197109067017,0.10754139800033279,0.1,0.6,0.3488944170267919,True,False,2,9,0.005868821784603462
19-142286,20-28749,2019-09-19,2020-03-11,NAME:commune de nantes,NAME_FALLBACK,5.716162943495401,2020-03-19,0.2628120893561104,0.9561979851073149,0.03186141612054792,0.1,0.6,0.3402009919190205,True,False,3,9,0.005868821784603462
19-142286,20-68622,2019-09-19,2020-05-27,NAME:commune de nantes,NAME_FALLBACK,8.245729303547963,2020-03-19,2.266754270696452,0.6222076215505914,0.17003905591031657,0.1,0.6,0.30506557495625863,True,False,4,9,0.005868821784603462
19-142286,20-5049,2019-09-19,2020-01-13,NAME:commune de nantes,NAME_FALLBACK,3.8107752956636003,2020-03-19,2.1681997371879107,0.6386333771353483,0.09501461467522611,0.1,0.6,0.2829134594201662,True,False,5,9,0.005868821784603462
19-142286,19-178825,2019-09-19,2019-12-03,NAME:commune de nantes,NAME_FALLBACK,2.463863337713535,2020-03-19,3.515111695137976,0.41414805081033734,0.09863781965101796,0.1,0.6,0.22806024958044063,True,False,6,9,0.005868821784603462
19-142286,19-184042,2019-09-19,2019-12-12,NAME:commune de nantes,NAME_FALLBACK,2.759526938239159,2020-03-19,3.219448094612352,0.46342531756460803,0.03563389157836859,0.1,0.6,0.218328191443581,True,False,7,9,0.005868821784603462
19-142286,20-93913,2019-09-19,2020-07-25,NAME:commune de nantes,NAME_FALLBACK,10.183968462549277,2020-03-19,4.204993429697766,0.29916776171703896,0.11127778710705136,0.1,0.6,0.2037391659167277,True,False,8,9,0.005868821784603462
19-142286,19-164966,2019-09-19,2019-10-30,NAME:commune de nantes,NAME_FALLBACK,1.3469119579500657,2020-03-19,4.6320630749014455,0.22798948751642578,0.10949750539337186,0.1,0.6,0.18532149876678658,True,False,9,9,0.005868821784603462
19-142610,19-185581,2019-09-20,2019-12-20,NAME:departement de maine-et-loire,NAME_FALLBACK,2.9894875164257555,2020-01-20,1.0183968462549278,0.8302671922908453,0.07583892452857643,0.2,0.6,0.35411042165771306,False,False,1,2,0.21327027243550822
19-142610,20-78232,2019-09-20,2020-06-18,NAME:departement de maine-et-loire,NAME_FALLBACK,8.935611038107753,2020-01-20,4.92772667542707,0.1787122207621551,0.01760598294761732,0.1,0.6,0.14084014922220484,True,False,2,2,0.21327027243550822
19-143955,19-177480,2019-09-24,2019-11-28,SIRET:23440003400026,RAW_SIRET,2.135348226018397,2020-01-24,1.8725361366622864,0.687910643889619,0.9566688505698498,1.0,1.0,0.9068117586718522,False,False,1,6,0.5562298223793227
19-143955,20-8845,2019-09-24,2020-01-22,SIRET:23440003400026,RAW_SIRET,3.9421813403416555,2020-01-24,0.0657030223390276,0.9890494962768287,0.00948446349520657,0.0,1.0,0.35058193629252943,False,False,2,6,0.5562298223793227
19-143955,20-5957,2019-09-24,2020-01-16,SIRET:23440003400026,RAW_SIRET,3.7450722733245727,2020-01-24,0.2628120893561104,0.9561979851073149,0.009555887173024401,0.0,1.0,0.34239405678738727,False,True,3,6,0.5562298223793227
19-143955,20-32737,2019-09-24,2020-03-05,SIRET:23440003400026,RAW_SIRET,5.354796320630749,2020-01-24,1.3469119579500657,0.775514673674989,0.0,0.0,1.0,0.29387866841874727,False,False,4,6,0.5562298223793227
19-143955,19-147943,2019-09-24,2019-10-02,SIRET:23440003400026,RAW_SIRET,0.2628120893561104,2020-01-24,3.7450722733245727,0.37582128777923784,0.021668161056520353,0.0,1.0,0.2015391783145916,False,False,5,6,0.5562298223793227
19-143955,20-65753,2019-09-24,2020-05-20,SIRET:23440003400026,RAW_SIRET,7.851511169513797,2020-01-24,3.843626806833114,0.35939553219448095,0.0220703154347286,0.0,1.0,0.19757349345077524,False,False,6,6,0.5562298223793227
19-144868,20-133527,2019-09-26,2020-11-01,SIRET:22850001300658,RAW_SIRET,13.206307490144546,2020-11-12,0.36136662286465177,0.939772229522558,0.007244356099983792,0.0,1.0,0.33747858201563385,False,False,1,5,0.004316359234768807
19-144868,20-144067,2019-09-26,2020-11-26,SIRET:22850001300658,RAW_SIRET,14.027595269382392,2020-11-12,0.45992115637319314,0.9233464739378011,0.006644583704042289,0.0,1.0,0.33316222278086505,False,False,2,5,0.004316359234768807
19-144868,20-155309,2019-09-26,2020-12-20,SIRET:22850001300658,RAW_SIRET,14.816031537450723,2020-11-12,1.2483574244415243,0.791940429259746,0.011827968276170407,0.0,1.0,0.3021248962115961,False,False,3,5,0.004316359234768807
19-144868,20-71496,2019-09-26,2020-06-05,SIRET:22850001300658,RAW_SIRET,8.31143232588699,2020-11-12,5.256241787122208,0.1239597021462987,0.0,0.0,1.0,0.13098992553657468,False,False,4,5,0.004316359234768807
19-144868,20-70265,2019-09-26,2020-05-31,SIRET:22850001300658,RAW_SIRET,8.147174770039422,2020-11-12,5.4204993429697765,0.09658344283837061,0.0054453377189265335,0.0,1.0,0.12605172891121694,False,False,5,5,0.004316359234768807
19-145053,19-174809,2019-09-24,2019-11-20,NAME:departement de la sarthe,NAME_FALLBACK,1.8725361366622864,2020-03-24,4.106438896189225,0.31559351730179586,0.984044236316022,1.0,0.6,0.7833138620360567,False,False,1,7,0.380364493973583
19-145053,20-25157,2019-09-24,2020-02-18,NAME:departement de la sarthe,NAME_FALLBACK,4.829172141918528,2020-03-24,1.149802890932983,0.8083661848445028,0.23102234814670858,0.2,0.6,0.40294936806247367,False,False,2,7,0.380364493973583
19-145053,20-16042,2019-09-24,2020-01-31,NAME:departement de la sarthe,NAME_FALLBACK,4.23784494086728,2020-03-24,1.7411300919842312,0.7098116513359615,0.23102234814670858,0.2,0.6,0.3783107346853383,False,False,3,7,0.380364493973583
19-145053,20-15455,2019-09-24,2020-01-31,NAME:departement de la sarthe,NAME_FALLBACK,4.23784494086728,2020-03-24,1.7411300919842312,0.7098116513359615,0.05246703819467207,0.2,0.6,0.3158163762021256,False,False,4,7,0.380364493973583
19-145053,20-13755,2019-09-24,2020-01-28,NAME:departement de la sarthe,NAME_FALLBACK,4.139290407358739,2020-03-24,1.8396846254927726,0.6933858957512046,0.05246703819467207,0.2,0.6,0.3117099373059364,False,False,5,7,0.380364493973583
19-145053,20-93634,2019-09-24,2020-07-22,NAME:departement de la sarthe,NAME_FALLBACK,9.921156373193167,2020-03-24,3.9421813403416555,0.34296977660972405,0.18564212648890813,0.2,0.6,0.27071718842354886,False,False,6,7,0.380364493973583
19-145053,19-159320,2019-09-24,2019-10-18,NAME:departement de la sarthe,NAME_FALLBACK,0.7884362680683311,2020-03-24,5.19053876478318,0.13491020586947,0.08793700901188409,0.1,0.6,0.15450550462152693,True,False,7,7,0.380364493973583
19-145845,20-40507,2019-09-26,2020-03-17,NAME:ctre hosp universitaire angers,NAME_FALLBACK,5.683311432325887,2020-03-26,0.2956636005256242,0.9507227332457293,0.03537507961356089,0.0,0.6,0.3100619611761786,False,True,1,3,0.001368812965396371
19-145845,20-39206,2019-09-26,2020-03-16,NAME:ctre hosp universitaire angers,NAME_FALLBACK,5.650459921156373,2020-03-26,0.328515111695138,0.9452474813841437,0.03537507961356089,0.0,0.6,0.30869314821078225,False,True,2,3,0.001368812965396371
19-145845,20-74255,2019-09-26,2020-06-10,NAME:ctre hosp universitaire angers,NAME_FALLBACK,8.47568988173456,2020-03-26,2.4967148488830486,0.5838808585194919,0.03537507961356089,0.0,0.6,0.21835149249461927,False,True,3,3,0.001368812965396371
19-146419,20-150503,2019-09-28,2020-12-11,SIRET:22720002900014,RAW_SIRET,14.45466491458607,2020-06-12,5.978975032851511,0.003504161191414834,0.06308172381468921,0.0,1.0,0.12295464363299494,False,False,1,1,0.12295464363299494
19-147471,19-190328,2019-09-30,2019-12-22,NAME:universite d angers,NAME_FALLBACK,2.726675427069645,2020-03-30,3.252299605781866,0.4579500657030223,0.00481083041277586,0.1,0.6,0.20617130707022713,True,False,1,4,0.06738681298349913
19-147471,19-166458,2019-09-30,2019-11-04,NAME:universite d angers,NAME_FALLBACK,1.149802890932983,2020-03-30,4.829172141918528,0.195137976346912,0.0,0.1,0.6,0.138784494086728,True,False,2,4,0.06738681298349913
19-147471,20-106379,2019-09-30,2020-08-29,NAME:universite d angers,NAME_FALLBACK,10.972404730617608,2020-03-30,4.993429697766097,0.1677617170389838,0.004853904680458772,0.1,0.6,0.13363929589790652,True,False,3,4,0.06738681298349913
19-147471,20-114106,2019-09-30,2020-09-19,NAME:universite d angers,NAME_FALLBACK,11.662286465177397,2020-03-30,5.683311432325887,0.05278142794568552,0.01677346638114065,0.1,0.6,0.10906607021982061,True,False,4,4,0.06738681298349913
19-147943,20-110309,2019-10-02,2020-09-10,SIRET:23440003400026,RAW_SIRET,11.300919842312746,2020-07-23,1.609724047306176,0.731712658782304,0.009818869934039855,0.2,1.0,0.34636476917248993,False,False,1,8,0.04586980640420257
19-147943,20-124045,2019-10-02,2020-10-11,SIRET:23440003400026,RAW_SIRET,12.319316688567673,2020-07-23,2.628120893561104,0.5619798510731493,0.0,0.2,1.0,0.30049496276828735,False,False,2,8,0.04586980640420257
19-147943,20-111698,2019-10-02,2020-09-13,SIRET:23440003400026,RAW_SIRET,11.399474375821287,2020-07-23,1.7082785808147174,0.7152869031975471,0.055188666364600125,0.0,1.0,0.2981377590269968,False,False,3,8,0.04586980640420257
19-147943,20-65753,2019-10-02,2020-05-20,SIRET:23440003400026,RAW_SIRET,7.588699080157687,2020-07-23,2.102496714848883,0.6495838808585195,0.0237872666479074,0.0,1.0,0.2707215135413975,False,False,4,8,0.04586980640420257
19-147943,20-142015,2019-10-02,2020-11-21,SIRET:23440003400026,RAW_SIRET,13.66622864651774,2020-07-23,3.9750328515111693,0.33749452474813846,0.0,0.2,1.0,0.24437363118703462,False,True,5,8,0.04586980640420257
19-147943,20-32737,2019-10-02,2020-03-05,SIRET:23440003400026,RAW_SIRET,5.091984231274639,2020-07-23,4.599211563731932,0.23346473937801138,0.011183091781791568,0.2,1.0,0.2222802669681299,False,False,6,8,0.04586980640420257
19-147943,20-138135,2019-10-02,2020-11-12,SIRET:23440003400026,RAW_SIRET,13.370565045992116,2020-07-23,3.679369250985545,0.38677179150240915,0.028140106777247268,0.0,1.0,0.20654198524763884,False,False,7,8,0.04586980640420257
19-147943,20-8845,2019-10-02,2020-01-22,SIRET:23440003400026,RAW_SIRET,3.679369250985545,2020-07-23,6.011826544021025,0.0,0.014807885835022584,0.0,1.0,0.1051827600422579,False,False,8,8,0.04586980640420257
19-150176,20-152502,2019-10-05,2020-12-14,NAME:chd vendee,NAME_FALLBACK,14.323258869908015,2020-08-06,4.270696452036794,0.28821725799386766,0.1567535231182141,0.0,0.6,0.18691804758984185,False,True,1,2,0.11116584078238963
19-150176,20-23004,2019-10-05,2020-02-13,NAME:chd vendee,NAME_FALLBACK,4.303547963206308,2020-08-06,5.7490144546649145,0.04183092422251422,0.015127073576639043,0.0,0.6,0.07575220680745222,False,True,2,2,0.11116584078238963
19-151382,20-11000,2019-10-09,2020-01-25,NAME:nantes metropole,NAME_FALLBACK,3.54796320630749,2020-04-09,2.463863337713535,0.5893561103810776,0.11933369888746562,1.0,0.6,0.5491058222058823,False,True,1,24,0.18680923340579153
19-151382,20-37940,2019-10-09,2020-03-14,NAME:nantes metropole,NAME_FALLBACK,5.157687253613666,2020-04-09,0.8541392904073587,0.8576434515987735,0.25110207400113554,0.0,0.6,0.3622965888000908,False,True,2,24,0.18680923340579153
19-151382,20-49949,2019-10-09,2020-04-30,NAME:nantes metropole,NAME_FALLBACK,6.701708278580814,2020-04-09,0.6898817345597897,0.8850197109067017,0.052641083554191205,0.2,0.6,0.3596793069706424,False,True,3,24,0.18680923340579153
19-151382,20-66643,2019-10-09,2020-05-22,NAME:nantes metropole,NAME_FALLBACK,7.424441524310118,2020-04-09,1.4126149802890933,0.7645641699518178,0.23413987221388052,0.0,0.6,0.3330899977628126,False,True,4,24,0.18680923340579153
19-151382,20-26585,2019-10-09,2020-02-23,NAME:nantes metropole,NAME_FALLBACK,4.50065703022339,2020-04-09,1.5111695137976346,0.7481384143670609,0.2087987754903315,0.0,0.6,0.32011417501338124,False,True,5,24,0.18680923340579153
19-151382,20-78012,2019-10-09,2020-06-18,NAME:nantes metropole,NAME_FALLBACK,8.31143232588699,2020-04-09,2.299605781865966,0.6167323696890057,0.09605688283485928,0.2,0.6,0.30780300141445216,False,True,6,24,0.18680923340579153
19-151382,20-21049,2019-10-09,2020-02-11,NAME:nantes metropole,NAME_FALLBACK,4.106438896189225,2020-04-09,1.9053876478318001,0.6824353920280333,0.13141014398591291,0.1,0.6,0.3066023984020778,True,True,7,24,0.18680923340579153
19-151382,20-54283,2019-10-09,2020-04-23,NAME:nantes metropole,NAME_FALLBACK,6.471747700394218,2020-04-09,0.45992115637319314,0.9233464739378011,0.040552741964890386,0.0,0.6,0.3050300781721619,False,True,8,24,0.18680923340579153
19-151382,20-25276,2019-10-09,2020-02-21,NAME:nantes metropole,NAME_FALLBACK,4.434954007884363,2020-04-09,1.5768725361366622,0.7371879106438897,0.15628089840597817,0.0,0.6,0.29899529210306475,False,True,9,24,0.18680923340579153
19-151382,20-34392,2019-10-09,2020-03-11,NAME:nantes metropole,NAME_FALLBACK,5.059132720105125,2020-04-09,0.9526938239159001,0.8412176960140166,0.040552741964890386,0.0,0.6,0.28449788369121576,False,True,10,24,0.18680923340579153
19-151382,20-32203,2019-10-09,2020-03-06,NAME:nantes metropole,NAME_FALLBACK,4.894875164257556,2020-04-09,1.1169513797634691,0.8138414367060884,0.025517229444149515,0.0,0.6,0.27239138948197444,False,True,11,24,0.18680923340579153
19-151382,20-26328,2019-10-09,2020-02-21,NAME:nantes metropole,NAME_FALLBACK,4.434954007884363,2020-04-09,1.5768725361366622,0.7371879106438897,0.036521980192465296,0.0,0.6,0.25707967072833526,False,True,12,24,0.18680923340579153
19-151382,19-189603,2019-10-09,2019-12-22,NAME:nantes metropole,NAME_FALLBACK,2.431011826544021,2020-04-09,3.5808147174770038,0.40319754708716604,0.19896802382118248,0.0,0.6,0.23043819510920538,False,True,13,24,0.18680923340579153
19-151382,20-91517,2019-10-09,2020-07-19,NAME:nantes metropole,NAME_FALLBACK,9.329829172141919,2020-04-09,3.3180026281208934,0.44699956197985113,0.1418801362716265,0.0,0.6,0.22140793819003204,False,True,14,24,0.18680923340579153
19-151382,20-12070,2019-10-09,2020-01-26,NAME:nantes metropole,NAME_FALLBACK,3.5808147174770038,2020-04-09,2.431011826544021,0.5948313622426631,0.024274780149541757,0.0,0.6,0.2172040136130054,False,True,15,24,0.18680923340579153
19-151382,20-86796,2019-10-09,2020-07-07,NAME:nantes metropole,NAME_FALLBACK,8.935611038107753,2020-04-09,2.923784494086728,0.5127025843188786,0.03470282287423067,0.0,0.6,0.2003216340857004,False,True,16,24,0.18680923340579153
19-151382,19-189628,2019-10-09,2019-12-20,NAME:nantes metropole,NAME_FALLBACK,2.3653088042049935,2020-04-09,3.6465177398160313,0.39224704336399474,0.03166755506616722,0.1,0.6,0.1991454051141572,True,True,17,24,0.18680923340579153
19-151382,19-191665,2019-10-09,2019-12-26,NAME:nantes metropole,NAME_FALLBACK,2.562417871222076,2020-04-09,3.4494086727989486,0.42509855453350853,0.01943777023409924,0.0,0.6,0.17307785821531185,False,True,18,24,0.18680923340579153
19-151382,20-106651,2019-10-09,2020-08-28,NAME:nantes metropole,NAME_FALLBACK,10.64388961892247,2020-04-09,4.6320630749014455,0.22798948751642578,0.034356357634609314,0.1,0.6,0.1590220970512197,True,True,19,24,0.18680923340579153
19-151382,20-98264,2019-10-09,2020-08-05,NAME:nantes metropole,NAME_FALLBACK,9.888304862023652,2020-04-09,3.876478318002628,0.35392028033289535,0.009316264487745592,0.0,0.6,0.1517407626539348,False,True,20,24,0.18680923340579153
19-151382,20-98214,2019-10-09,2020-08-05,NAME:nantes metropole,NAME_FALLBACK,9.888304862023652,2020-04-09,3.876478318002628,0.35392028033289535,0.009316264487745592,0.0,0.6,0.1517407626539348,False,True,21,24,0.18680923340579153
19-151382,19-158679,2019-10-09,2019-10-18,NAME:nantes metropole,NAME_FALLBACK,0.2956636005256242,2020-04-09,5.716162943495401,0.04730617608409993,0.11638850506901317,0.1,0.6,0.1425625207951796,True,True,22,24,0.18680923340579153
19-151382,19-156899,2019-10-09,2019-10-18,NAME:nantes metropole,NAME_FALLBACK,0.2956636005256242,2020-04-09,5.716162943495401,0.04730617608409993,0.17074791856484775,0.0,0.6,0.1315883155187217,False,True,23,24,0.18680923340579153
19-151382,20-115663,2019-10-09,2020-09-22,NAME:nantes metropole,NAME_FALLBACK,11.465177398160314,2020-04-09,5.45335085413929,0.09110819097678491,0.06706853869712286,0.0,0.6,0.10625103628818922,False,True,24,24,0.18680923340579153
19-152453,20-10180,2019-10-10,2020-01-24,NAME:chd vendee,NAME_FALLBACK,3.4822601839684624,2020-05-22,3.9093298291721417,0.34844502847130976,1.0,1.0,0.6,0.7971112571178274,False,False,1,2,0.6162011772641207
19-152453,20-23004,2019-10-10,2020-02-13,NAME:chd vendee,NAME_FALLBACK,4.139290407358739,2020-05-22,3.252299605781866,0.4579500657030223,0.01835018122271721,0.0,0.6,0.1809100798537066,False,True,2,2,0.6162011772641207
19-15392,20-13755,2019-01-29,2020-01-28,NAME:departement de la sarthe,NAME_FALLBACK,11.957950065703022,2019-07-29,6.011826544021025,0.0,0.13666787280474058,1.0,0.6,0.4078337554816592,False,False,1,9,0.08302446336202035
19-15392,19-130357,2019-01-29,2019-08-27,NAME:departement de la sarthe,NAME_FALLBACK,6.898817345597897,2019-07-29,0.9526938239159001,0.8412176960140166,0.0700139089032419,0.1,0.6,0.3248092921196388,True,False,2,9,0.08302446336202035
19-15392,19-90783,2019-01-29,2019-06-13,NAME:departement de la sarthe,NAME_FALLBACK,4.434954007884363,2019-07-29,1.5111695137976346,0.7481384143670609,0.11889472205600468,0.1,0.6,0.3186477563113668,True,False,3,9,0.08302446336202035
19-15392,19-145053,2019-01-29,2019-09-24,NAME:departement de la sarthe,NAME_FALLBACK,7.818659658344283,2019-07-29,1.8725361366622864,0.687910643889619,0.003012395443440006,0.2,0.6,0.2930319993776087,False,False,4,9,0.08302446336202035
19-15392,19-71137,2019-01-29,2019-05-06,NAME:departement de la sarthe,NAME_FALLBACK,3.1865965834428382,2019-07-29,2.759526938239159,0.5400788436268069,0.09629654878017031,0.2,0.6,0.28872350297976135,False,False,5,9,0.08302446336202035
19-15392,19-99281,2019-01-29,2019-06-27,NAME:departement de la sarthe,NAME_FALLBACK,4.894875164257556,2019-07-29,1.0512483574244416,0.8247919404292597,0.031028897220985247,0.0,0.6,0.27705809913465973,False,False,6,9,0.08302446336202035
