source_notice_id,candidate_notice_id,buyer_key,buyer_key_type,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,variant,threshold_used
17-139193,21-83160,NAME:angers loire metropole,NAME_FALLBACK,2017-10-04,2021-06-25,44.67805519053877,2021-10-04,3.3180026281208934,0.4469995619798511,0.2258394447944115,0.8,0.6,0.4907936961730068,False,False,1,0.0634045217749834,5,strict,0.39308340344166265
17-140377,22-8616,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-05,2022-01-19,51.47831800262812,2022-01-11,0.2628120893561104,0.9561979851073148,0.009636500440054,0.4,0.6,0.4224222714308476,False,False,1,0.0119550344927759,7,strict,0.39308340344166265
17-143219,18-53804,NAME:nantes metropole,NAME_FALLBACK,2017-10-11,2018-04-22,6.340341655716163,2018-04-11,0.3613666228646517,0.939772229522558,0.2759232519465056,0.1,0.6,0.4215161955619164,True,False,1,0.0496829158112655,26,strict,0.39308340344166265
17-143241,22-154717,NAME:nantes metropole,NAME_FALLBACK,2017-10-15,2022-11-23,61.26806833114323,2022-10-04,1.6425755584756898,0.7262374069207184,0.5069348958432437,1.0,0.6,0.7189865652753149,False,True,1,0.0883963746545599,15,strict,0.39308340344166265
17-150835,21-152380,NAME:gie des epl de vendee,NAME_FALLBACK,2017-10-25,2021-11-17,48.75164257555847,2021-10-25,0.7555847568988173,0.8740692071835304,1.0,0.2,0.6,0.6885173017958826,False,False,1,0.6885173017958826,1,strict,0.39308340344166265
17-15162,21-20759,NAME:arafer,NAME_FALLBACK,2017-01-31,2021-02-12,48.39027595269382,2021-01-31,0.3942181340341655,0.9342969776609724,0.0115234951102656,0.4,0.6,0.417607467703836,False,False,1,0.417607467703836,1,strict,0.39308340344166265
17-155110,18-141270,NAME:commune de nantes,NAME_FALLBACK,2017-11-03,2018-10-15,11.366622864651774,2018-05-03,5.4204993429697765,0.0965834428383706,0.9155666906027968,0.1,0.6,0.4345942024205716,True,False,1,0.0993058677255391,3,strict,0.39308340344166265
17-157486,21-156574,NAME:departement de la sarthe,NAME_FALLBACK,2017-11-08,2021-11-26,48.58738501971091,2021-11-08,0.5913272010512484,0.9014454664914586,0.2295715230953525,0.4,0.6,0.485711399706238,False,False,1,0.1979919844059275,2,strict,0.39308340344166265
17-159853,21-83160,NAME:angers loire metropole,NAME_FALLBACK,2017-11-13,2021-06-25,43.36399474375821,2021-11-13,4.6320630749014455,0.2279894875164257,0.0833718053552793,1.0,0.6,0.4461775037534541,False,False,1,0.0362483404496651,5,strict,0.39308340344166265
17-161917,21-77546,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-11-18,2021-06-10,42.70696452036793,2021-11-18,5.289093298291721,0.1184844502847131,0.0531146341709254,1.0,0.6,0.4082112345310021,False,False,1,0.1930467330036451,5,strict,0.39308340344166265
17-167707,21-143183,NAME:nantes metropole,NAME_FALLBACK,2017-11-28,2021-10-25,46.87910643889619,2021-11-28,1.1169513797634691,0.8138414367060884,0.1678577777326585,1.0,0.6,0.6222105813829526,False,True,1,0.1892379432483483,22,strict,0.39308340344166265
17-170763,18-82638,NAME:ville de la roche sur yon,NAME_FALLBACK,2017-12-04,2018-06-15,6.340341655716163,2018-06-04,0.3613666228646517,0.939772229522558,0.2701082651378284,0.1,0.6,0.4194809501788794,True,False,1,0.4194809501788794,1,strict,0.39308340344166265
17-172986,18-6802,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-12-08,2018-01-16,1.281208935611038,2018-06-08,4.697766097240473,0.2170389837932544,0.9876383420864376,0.1,0.6,0.4899331656785667,True,False,1,0.4899331656785667,1,strict,0.39308340344166265
17-173663,21-143183,NAME:nantes metropole,NAME_FALLBACK,2017-12-16,2021-10-25,46.28777923784494,2021-12-16,1.7082785808147174,0.7152869031975471,0.0193877367450329,1.0,0.6,0.5456074336601483,False,True,1,0.1381690515906634,19,strict,0.39308340344166265
17-173975,22-85365,SIRET:23440003400026,RAW_SIRET,2017-12-13,2022-06-19,54.17214191852825,2022-07-01,0.3942181340341655,0.9342969776609724,0.045884825051705,1.0,1.0,0.6496339331833398,False,True,1,0.0384710974784665,11,strict,0.39308340344166265
17-179112,21-122032,NAME:nantes metropole,NAME_FALLBACK,2017-12-22,2021-09-10,44.612352168199735,2021-12-22,3.383705650459921,0.4360490582566798,0.0030544137801377,1.0,0.6,0.4700813093872181,False,True,1,0.1304372382403338,19,strict,0.39308340344166265
17-20203,18-144441,NAME:cap atlantique,NAME_FALLBACK,2017-02-10,2018-10-17,20.17082785808147,2019-02-10,3.8107752956636,0.3648707840560666,0.5331324965302686,0.4,0.6,0.4578140697996106,False,False,1,0.1976109063058315,3,strict,0.39308340344166265
17-20659,21-44149,NAME:sdis 85,NAME_FALLBACK,2017-02-10,2021-04-01,49.63863337713535,2021-05-03,1.0512483574244416,0.8247919404292597,0.6396411156144914,1.0,0.6,0.7900723755723869,False,True,1,0.6013664373551904,2,strict,0.39308340344166265
17-2217,17-9629,NAME:carene,NAME_FALLBACK,2017-01-05,2017-01-20,0.4927726675427069,2017-07-05,5.45335085413929,0.0911081909767849,1.0,0.1,0.6,0.4627770477441962,True,False,1,0.0789307012202858,4,strict,0.39308340344166265
17-22230,21-76512,NAME:commune de saint-herblain,NAME_FALLBACK,2017-02-16,2021-06-09,51.70827858081472,2021-06-05,0.1314060446780552,0.9780989925536576,0.9999999999999996,0.0,0.6,0.6545247481384142,False,False,1,0.2831852224724122,7,strict,0.39308340344166265
17-29415,21-77546,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-03-03,2021-06-10,51.24835742444152,2021-03-03,3.252299605781866,0.4579500657030223,0.5511574099679347,1.0,0.6,0.6673926099145326,False,False,1,0.2792951630005564,13,strict,0.39308340344166265
17-32213,21-37673,NAME:ville de nantes,NAME_FALLBACK,2017-03-09,2021-03-24,48.48883048620236,2021-03-09,0.4927726675427069,0.9178712220762156,0.7345817126966372,1.0,0.6,0.8465714049628768,False,False,1,0.5269767271691611,3,strict,0.39308340344166265
17-44607,21-67771,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-04-01,2021-05-22,49.67148488830486,2021-08-13,2.726675427069645,0.5455540954883924,0.0072795502133778,1.0,0.6,0.4989363664467803,False,False,1,0.1534954351634861,9,strict,0.39308340344166265
17-50845,17-143219,NAME:nantes metropole,NAME_FALLBACK,2017-04-11,2017-10-11,6.011826544021025,2017-10-11,0.0,1.0,0.2678207854033186,0.1,0.6,0.4337372748911615,True,False,1,0.0946735705338273,29,strict,0.39308340344166265
17-53540,17-77744,NAME:nantes metropole,NAME_FALLBACK,2017-05-05,2017-06-02,0.9198423127463864,2017-11-05,5.124835742444152,0.1458607095926413,1.0,0.1,0.6,0.4764651773981603,True,False,1,0.1451008893783128,30,strict,0.39308340344166265
17-55087,17-143219,NAME:nantes metropole,NAME_FALLBACK,2017-04-21,2017-10-11,5.683311432325887,2017-10-21,0.328515111695138,0.9452474813841436,0.289786256737325,0.1,0.6,0.4277370602040997,True,False,1,0.0179918794185842,29,strict,0.39308340344166265
17-56452,19-108948,SIRET:23440003400026,RAW_SIRET,2017-04-23,2019-07-14,26.6754270696452,2019-08-11,0.9198423127463864,0.8466929478756022,0.0183486211646351,0.4,1.0,0.4380952543765228,False,False,1,0.1003166743800628,8,strict,0.39308340344166265
17-58214,21-85842,NAME:nantes metropole,NAME_FALLBACK,2017-04-30,2021-06-25,49.83574244415243,2021-04-30,1.8396846254927728,0.6933858957512046,0.0185389585861019,0.6,0.6,0.4198351094429368,False,False,1,0.047981441674329,18,strict,0.39308340344166265
17-58486,21-117615,NAME:chu de nantes,NAME_FALLBACK,2017-04-28,2021-09-01,52.1353482260184,2021-09-10,0.2956636005256242,0.9507227332457292,0.0245477806273464,0.4,0.6,0.4262724065310035,False,False,1,0.0164257555847568,9,strict,0.39308340344166265
17-6085,17-105683,SIRET:24720013200014,RAW_SIRET,2017-01-15,2017-07-23,6.208935611038108,2017-10-27,3.1537450722733245,0.4743758212877792,0.8675204715104442,0.0,1.0,0.5222261203506002,False,False,1,0.368025057114102,2,strict,0.39308340344166265
17-61541,21-76925,NAME:chu de nantes,NAME_FALLBACK,2017-05-05,2021-06-09,49.14586070959264,2021-08-20,2.365308804204993,0.6057818659658345,0.9053168659928948,1.0,0.6,0.8283063695889719,False,False,1,0.2737938555241417,10,strict,0.39308340344166265
17-65753,18-18447,NAME:nantes metropole,NAME_FALLBACK,2017-05-11,2018-02-09,9.00131406044678,2017-11-11,2.9566360052562417,0.5072273324572931,0.6146034582570038,0.1,0.6,0.4319180435042746,True,False,1,0.0128568626905278,29,strict,0.39308340344166265
17-68186,22-13142,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-05-18,2022-01-27,56.34034165571616,2021-12-20,1.2483574244415243,0.791940429259746,0.2359501876533586,0.2,0.6,0.400567672993612,False,True,1,0.0614670912042109,7,strict,0.39308340344166265
17-71849,22-8616,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-05-24,2022-01-19,55.88042049934297,2021-10-01,3.6136662286465175,0.3977222952255804,0.0335345405173782,0.8,0.6,0.4111676629874775,False,False,1,0.0524637041936009,9,strict,0.39308340344166265
17-73511,17-81541,NAME:voies navigables de france,NAME_FALLBACK,2017-05-24,2017-06-12,0.6241787122207622,2017-11-24,5.4204993429697765,0.0965834428383706,1.0000000000000002,0.1,0.6,0.4641458607095927,True,False,1,0.4641458607095927,1,strict,0.39308340344166265
17-73536,21-143183,NAME:nantes metropole,NAME_FALLBACK,2017-05-26,2021-10-25,52.98948751642576,2021-11-12,0.5913272010512484,0.9014454664914586,0.0260098741813635,1.0,0.6,0.594464822586342,False,True,1,0.1418657032061329,22,strict,0.39308340344166265
17-74632,21-61224,NAME:universite de nantes,NAME_FALLBACK,2017-05-31,2021-05-06,47.17477003942181,2021-05-31,0.8212877792378449,0.8631187034603591,0.1148809009428483,1.0,0.6,0.6159879911950867,False,True,1,0.0222141777261544,8,strict,0.39308340344166265
17-76616,21-85842,NAME:nantes metropole,NAME_FALLBACK,2017-06-03,2021-06-25,48.71879106438896,2021-06-03,0.7227332457293035,0.879544459045116,0.0030705271399478,0.6,0.6,0.4609607992602607,False,False,1,0.0390244887983195,18,strict,0.39308340344166265
17-79002,20-140005,NAME:lycee polyvalent leonard de vinci,NAME_FALLBACK,2017-06-07,2020-11-16,41.32720105124836,2020-06-07,5.321944809461235,0.1130091984231275,0.8965456365084002,1.0,0.6,0.702043272383722,False,False,1,0.702043272383722,1,strict,0.39308340344166265
17-80194,21-77546,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-06-08,2021-06-10,48.06176084099869,2021-06-08,0.0657030223390276,0.9890494962768288,0.0184864456154938,0.6,0.6,0.49373263003463,False,False,1,0.1189434655570794,10,strict,0.39308340344166265
17-8037,17-25692,NAME:departement de la sarthe,NAME_FALLBACK,2017-01-17,2017-02-22,1.1826544021024967,2017-07-17,4.763469119579501,0.2060884800700831,1.0000000000000002,0.1,0.6,0.4915221200175207,True,False,1,0.1468863217216937,6,strict,0.39308340344166265
17-82173,17-172986,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-06-13,2017-12-08,5.847568988173456,2017-12-13,0.164257555847569,0.9726237406920718,0.8490025797677994,0.1,0.6,0.6303068380917476,True,False,1,0.0433688538070831,4,strict,0.39308340344166265
17-82869,17-172986,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-06-14,2017-12-08,5.814717477003942,2017-12-14,0.1971090670170827,0.9671484888304862,0.8490025797677994,0.1,0.6,0.6289380251263512,True,False,1,0.0406312278762903,3,strict,0.39308340344166265
17-90424,21-135182,NAME:regie dept passages d eau de vendee,NAME_FALLBACK,2017-06-27,2021-10-08,51.37976346911957,2021-06-27,3.383705650459921,0.4360490582566798,0.0,1.0,0.6,0.4690122645641699,False,False,1,0.115795692381091,2,strict,0.39308340344166265
17-93042,21-91773,NAME:gie sesam vitale,NAME_FALLBACK,2017-07-02,2021-07-04,48.06176084099869,2021-07-02,0.0657030223390276,0.9890494962768288,0.0,0.4,0.6,0.4272623740692071,False,False,1,0.0399233464739377,5,strict,0.39308340344166265
17-93666,21-113953,NAME:chu de nantes,NAME_FALLBACK,2017-07-03,2021-08-20,49.57293035479632,2021-07-03,1.5768725361366622,0.7371879106438897,0.1282195203196117,1.0,0.6,0.5891738097728365,False,False,1,0.0164257555847568,12,strict,0.39308340344166265
17-93952,22-95027,NAME:gie sesam vitale,NAME_FALLBACK,2017-07-05,2022-07-09,60.11826544021024,2022-05-18,1.7082785808147174,0.7152869031975471,0.4534891738990559,0.2,0.6,0.4575429366640564,False,True,1,0.0091728508290262,3,strict,0.39308340344166265
17-9629,17-102568,NAME:carene,NAME_FALLBACK,2017-01-20,2017-07-21,5.978975032851511,2017-07-20,0.0328515111695138,0.9945247481384144,0.1878495827721511,0.1,0.6,0.4043785410048565,True,False,1,0.1189045849897607,3,strict,0.39308340344166265
17-97609,21-38984,NAME:sdis 44,NAME_FALLBACK,2017-07-07,2021-03-23,44.5137976346912,2021-07-07,3.4822601839684624,0.4196233026719229,0.807532120456457,0.4,0.6,0.5675420678277407,False,False,1,0.4023583612836397,2,strict,0.39308340344166265
18-101085,23-72834,SIRET:27490003400019,RAW_SIRET,2018-07-20,2023-06-01,58.37713534822601,2023-02-16,3.4494086727989486,0.4250985545335085,0.81220161588588,0.2,1.0,0.5505452041934351,False,False,1,0.5505452041934351,1,strict,0.39308340344166265
18-103911,21-163822,NAME:nantes metropole,NAME_FALLBACK,2018-07-26,2021-12-16,40.70302233902759,2021-07-26,4.697766097240473,0.2170389837932544,0.174542439380809,1.0,0.6,0.4753495997315968,False,False,1,0.0462706696781322,20,strict,0.39308340344166265
18-109139,22-137807,NAME:gie des epl de vendee,NAME_FALLBACK,2018-08-01,2022-10-14,50.42706964520368,2022-08-01,2.431011826544021,0.5948313622426631,0.9999999999999998,1.0,0.6,0.8587078405606656,False,False,1,0.3303873748814875,4,strict,0.39308340344166265
18-11225,21-122032,NAME:nantes metropole,NAME_FALLBACK,2018-01-27,2021-09-10,43.42969776609724,2022-01-27,4.566360052562418,0.2389399912395969,0.0,1.0,0.6,0.4197349978098992,False,True,1,0.0820876696415354,16,strict,0.39308340344166265
18-114870,20-117677,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2018-08-12,2020-09-27,25.52562417871222,2021-01-16,3.6465177398160313,0.3922470433639947,0.2691143414149742,0.6,0.6,0.4322517803362396,False,False,1,0.0699226754930477,12,strict,0.39308340344166265
18-128655,23-20260,SIRET:23440003400026,RAW_SIRET,2018-09-16,2023-02-12,52.890932982917214,2023-02-13,0.0328515111695138,0.9945247481384144,0.1758669533637937,0.2,1.0,0.4701846207119314,False,True,1,0.082085628158274,13,strict,0.39308340344166265
18-133090,22-166698,SIRET:22850001300658,RAW_SIRET,2018-09-26,2022-12-18,50.7227332457293,2023-03-30,3.350854139290407,0.4415243101182654,0.6191779329502083,1.0,1.0,0.7270933540621393,False,False,1,0.2535505478090163,4,strict,0.39308340344166265
18-134123,18-142763,NAME:departement de la sarthe,NAME_FALLBACK,2018-09-26,2018-10-11,0.4927726675427069,2019-03-26,5.45335085413929,0.0911081909767849,1.0000000000000002,0.1,0.6,0.4627770477441962,True,False,1,0.125920686084355,11,strict,0.39308340344166265
18-136695,19-39813,NAME:departement de la mayenne,NAME_FALLBACK,2018-10-01,2019-03-14,5.387647831800263,2019-04-01,0.5913272010512484,0.9014454664914586,0.770648211216768,0.1,0.6,0.5850882405487334,True,False,1,0.0923804250529494,2,strict,0.39308340344166265
18-150422,23-12419,SIRET:23440003400026,RAW_SIRET,2018-10-27,2023-01-28,51.05124835742444,2022-10-27,3.055190538764783,0.4908015768725361,0.0,0.8,1.0,0.462700394218134,False,False,1,0.0841830924222514,10,strict,0.39308340344166265
18-167431,23-43763,NAME:cnieg,NAME_FALLBACK,2018-12-03,2023-04-02,51.93823915900131,2023-03-22,0.3613666228646517,0.939772229522558,0.0340507854872153,0.6,0.6,0.4868608323011649,False,False,1,0.1507817764018577,2,strict,0.39308340344166265
18-173960,23-43763,NAME:cnieg,NAME_FALLBACK,2018-12-15,2023-04-02,51.54402102496714,2022-12-15,3.54796320630749,0.4086727989487516,0.1469304769580527,1.0,0.6,0.5135938666725064,False,False,1,0.2264511900585567,2,strict,0.39308340344166265
18-174630,22-166987,NAME:gie des epl de vendee,NAME_FALLBACK,2018-12-14,2022-12-19,48.16031537450723,2022-12-14,0.164257555847569,0.9726237406920718,0.0452842736446929,1.0,0.6,0.6190054309486606,False,False,1,0.0888624827626336,4,strict,0.39308340344166265
18-174875,22-157410,NAME:nantes metropole,NAME_FALLBACK,2018-12-18,2022-12-03,47.50328515111695,2022-12-18,0.4927726675427069,0.9178712220762156,0.1410468168611244,0.2,0.6,0.3988341914204474,False,False,1,0.0251366834982291,15,strict,0.39308340344166265
18-175843,22-166987,NAME:gie des epl de vendee,NAME_FALLBACK,2018-12-19,2022-12-19,47.99605781865966,2023-03-28,3.252299605781866,0.4579500657030223,0.5845393711387835,1.0,0.6,0.6790762963243298,False,False,1,0.1598543441025002,4,strict,0.39308340344166265
18-181130,23-76010,NAME:nantes metropole,NAME_FALLBACK,2018-12-30,2023-06-07,53.21944809461235,2023-07-31,1.773981603153745,0.7043363994743759,0.9400830887209356,1.0,0.6,0.8651131809209214,False,False,1,0.5552913763389926,12,strict,0.39308340344166265
18-18447,18-21811,NAME:nantes metropole,NAME_FALLBACK,2018-02-09,2018-02-15,0.1971090670170827,2018-08-09,5.7490144546649145,0.0418309242225142,0.9784112371933996,0.1,0.6,0.4429016640733184,True,False,1,0.0868823075460258,23,strict,0.39308340344166265
18-20656,18-122376,NAME:nantes metropole,NAME_FALLBACK,2018-02-13,2018-08-31,6.5374507227332455,2018-08-13,0.5913272010512484,0.9014454664914586,0.2242360771759033,0.1,0.6,0.3938439936344308,True,False,1,0.036957950065703,22,strict,0.39308340344166265
18-26430,22-159813,NAME:gie sesam vitale,NAME_FALLBACK,2018-02-25,2022-12-04,57.26018396846255,2023-02-08,2.1681997371879107,0.6386333771353483,0.4513877172700919,0.2,0.6,0.4376440453283692,False,True,1,0.0884051677989404,2,strict,0.39308340344166265
18-26824,23-12419,SIRET:23440003400026,RAW_SIRET,2018-02-25,2023-01-28,59.0670170827858,2022-09-06,4.730617608409987,0.2115637319316688,0.5885735719248041,1.0,1.0,0.6588916831565986,False,False,1,0.3501838425959328,10,strict,0.39308340344166265
18-28651,22-39891,NAME:nantes metropole,NAME_FALLBACK,2018-03-03,2022-03-19,48.52168199737188,2022-03-03,0.5256241787122208,0.9123959702146298,0.4896471373661125,0.2,0.6,0.5194754906317969,False,True,1,0.0140639480974902,18,strict,0.39308340344166265
18-30222,23-12419,SIRET:23440003400026,RAW_SIRET,2018-03-04,2023-01-28,58.83705650459921,2022-10-11,3.580814717477004,0.403197547087166,0.0,0.8,1.0,0.4407993867717915,False,False,1,0.052879636254524,9,strict,0.39308340344166265
18-41400,18-177907,NAME:mairie de coueron,NAME_FALLBACK,2018-03-26,2018-12-20,8.83705650459921,2018-09-26,2.7923784494086727,0.5346035917652212,0.9999999999999998,0.1,0.6,0.5736508979413053,True,False,1,0.3862156471969867,2,strict,0.39308340344166265
18-42613,22-51860,SIRET:22850001300658,RAW_SIRET,2018-03-29,2022-04-10,48.39027595269382,2022-08-01,3.712220762155059,0.3812965396408235,0.5814886677759888,1.0,1.0,0.6988451686318019,False,False,1,0.2934153548313895,5,strict,0.39308340344166265
18-46720,22-54446,NAME:nantes metropole,NAME_FALLBACK,2018-04-07,2022-04-16,48.29172141918528,2022-04-07,0.2956636005256242,0.9507227332457292,0.7351316890454798,1.0,0.6,0.8549767744773502,False,False,1,0.538804772854087,18,strict,0.39308340344166265
18-47719,22-82130,NAME:chambre agriculture pays de la loire,NAME_FALLBACK,2018-04-08,2022-06-15,50.22996057818659,2022-04-08,2.2339027595269383,0.6276828734121769,0.0897545046463949,1.0,0.6,0.5483347949792825,False,False,1,0.5483347949792825,1,strict,0.39308340344166265
18-53378,22-52027,NAME:nantes metropole,NAME_FALLBACK,2018-04-20,2022-04-13,47.76609724047306,2022-04-20,0.2299605781865965,0.9616732369689006,0.733347848870033,1.0,0.6,0.8570900563467367,False,False,1,0.4816885420482639,19,strict,0.39308340344166265
18-61256,22-94454,NAME:nantes metropole,NAME_FALLBACK,2018-05-05,2022-07-24,50.62417871222076,2022-07-18,0.1971090670170827,0.9671484888304862,0.5253060475594137,1.0,0.6,0.7856442388534164,False,False,1,0.376206265933041,16,strict,0.39308340344166265
18-6138,22-39410,NAME:sdis 44,NAME_FALLBACK,2018-01-17,2022-03-18,49.96714848883048,2022-06-02,2.4967148488830486,0.5838808585194919,1.0000000000000002,1.0,0.6,0.8559702146298731,False,True,1,0.0574901445466491,3,strict,0.39308340344166265
18-61655,22-94454,NAME:nantes metropole,NAME_FALLBACK,2018-05-05,2022-07-24,50.62417871222076,2022-07-18,0.1971090670170827,0.9671484888304862,0.8588866805688119,0.4,0.6,0.7223974604067058,False,False,1,0.1247843526708254,16,strict,0.39308340344166265
18-66863,22-133794,NAME:nantes metropole,NAME_FALLBACK,2018-05-20,2022-10-08,52.6281208935611,2022-08-25,1.445466491458607,0.7590889180902322,1.0,1.0,0.6,0.8997722295225579,False,False,1,0.4740951820795525,16,strict,0.39308340344166265
18-71355,22-137172,SIRET:21720181300011,RAW_SIRET,2018-05-27,2022-10-15,52.6281208935611,2022-11-01,0.5584756898817346,0.9069207183530442,0.0256493331751056,0.4,1.0,0.455707446199548,False,False,1,0.455707446199548,1,strict,0.39308340344166265
18-71689,22-150264,SIRET:23440003400026,RAW_SIRET,2018-05-29,2022-11-10,53.41655716162944,2022-11-24,0.4599211563731931,0.9233464739378012,0.0223720830803982,1.0,1.0,0.6386668475625896,False,True,1,0.0032125694523527,11,strict,0.39308340344166265
18-74252,22-124106,SIRET:19490970100303,RAW_SIRET,2018-06-02,2022-09-17,51.51116951379763,2022-12-03,2.5295663600525624,0.5784056066579062,1.0,0.0,1.0,0.5946014016644765,False,False,1,0.2430271825401369,6,strict,0.39308340344166265
18-74544,21-77546,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2018-06-02,2021-06-10,36.26806833114323,2021-06-02,0.2628120893561104,0.9561979851073148,0.3203789652066116,0.0,0.6,0.4111821340991428,False,False,1,0.0430328801846028,10,strict,0.39308340344166265
18-8879,22-159813,NAME:gie sesam vitale,NAME_FALLBACK,2018-01-21,2022-12-04,58.40998685939553,2023-03-03,2.923784494086728,0.5127025843188786,0.4378308964052633,1.0,0.6,0.6414164598215619,False,False,1,0.1496848213810553,3,strict,0.39308340344166265
18-90097,23-125766,NAME:nantes metropole,NAME_FALLBACK,2018-06-30,2023-09-24,62.81208935611038,2023-06-15,3.3180026281208934,0.4469995619798511,0.239037258893975,1.0,0.6,0.555412931107854,False,True,1,0.0704454169109268,12,strict,0.39308340344166265
18-90441,18-122376,NAME:nantes metropole,NAME_FALLBACK,2018-06-29,2018-08-31,2.0696452036793693,2018-12-29,3.942181340341656,0.342969776609724,0.9999999999999998,0.1,0.6,0.525742444152431,True,False,1,0.1382464291347445,17,strict,0.39308340344166265
19-100667,19-113409,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,2019-07-01,2019-07-19,0.5913272010512484,2020-01-01,5.45335085413929,0.0911081909767849,0.999999999999999,0.1,0.6,0.4627770477441958,True,False,1,0.1662315610341229,2,strict,0.39308340344166265
19-103897,23-168051,SIRET:22530001100015,RAW_SIRET,2019-07-07,2023-12-01,52.82522996057818,2023-10-31,1.0183968462549278,0.8302671922908453,0.2034917076524147,0.2,1.0,0.4387888957510565,False,False,1,0.1626596878170255,4,strict,0.39308340344166265
19-105083,23-125766,NAME:nantes metropole,NAME_FALLBACK,2019-07-10,2023-09-24,50.4927726675427,2023-07-10,2.4967148488830486,0.5838808585194919,0.0267721835244736,1.0,0.6,0.5153404788634388,False,True,1,0.009189663233176,12,strict,0.39308340344166265
19-106149,19-147471,NAME:universite d angers,NAME_FALLBACK,2019-07-09,2019-09-30,2.726675427069645,2020-03-23,5.7490144546649145,0.0418309242225142,1.0,0.1,0.6,0.4504577310556285,True,False,1,0.2346987219099824,5,strict,0.39308340344166265
19-108933,19-117328,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2019-07-12,2019-07-26,0.4599211563731931,2020-01-12,5.5847568988173455,0.0692071835304424,1.0,0.1,0.6,0.4573017958826106,True,True,1,0.1375960902073436,6,strict,0.39308340344166265
19-11185,19-124888,NAME:departement de maine-et-loire,NAME_FALLBACK,2019-01-23,2019-08-13,6.636005256241787,2019-07-23,0.6898817345597897,0.8850197109067017,0.9632552226719852,1.0,0.6,0.9183942556618704,False,False,1,0.6880308564507865,5,strict,0.39308340344166265
19-128681,23-134735,SIRET:23440003400026,RAW_SIRET,2019-08-24,2023-09-29,49.17871222076215,2024-02-12,4.467805519053877,0.2553657468243538,0.0099656096721648,1.0,1.0,0.4673294000913461,False,True,1,0.1338877725571522,4,strict,0.39308340344166265
19-129278,21-115415,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2019-08-23,2021-08-25,24.08015768725361,2022-01-21,4.894875164257556,0.1841874726237407,0.8453260931535734,0.2,0.6,0.4619110007596858,False,True,1,0.1135565219236077,7,strict,0.39308340344166265
19-131225,23-117688,NAME:sdis 44,NAME_FALLBACK,2019-08-29,2023-08-24,47.83180026281209,2023-08-29,0.164257555847569,0.9726237406920718,0.0516021718869532,0.6,0.6,0.5012166953334516,False,False,1,0.2992701428815481,2,strict,0.39308340344166265
19-131601,23-117688,NAME:sdis 44,NAME_FALLBACK,2019-08-29,2023-08-24,47.83180026281209,2023-08-29,0.164257555847569,0.9726237406920718,0.046614057248859,0.6,0.6,0.4994708552101186,False,False,1,0.2813447605177175,2,strict,0.39308340344166265
19-147943,23-160148,SIRET:23440003400026,RAW_SIRET,2019-10-02,2023-11-17,49.50722733245729,2024-01-23,2.2010512483574245,0.6331581252737626,1.0000000000000002,0.2,1.0,0.6682895313184406,False,False,1,0.2383309309474141,4,strict,0.39308340344166265
19-151382,23-125766,NAME:nantes metropole,NAME_FALLBACK,2019-10-09,2023-09-24,47.50328515111695,2023-10-09,0.4927726675427069,0.9178712220762156,0.1545274111145185,1.0,0.6,0.6435523994091354,False,True,1,0.0227332686844108,12,strict,0.39308340344166265
19-157359,23-14004,SIRET:21440184600016,RAW_SIRET,2019-10-18,2023-02-01,39.48751642575559,2023-03-22,1.609724047306176,0.731712658782304,0.1423214762871304,0.4,1.0,0.4527406813960716,False,False,1,0.1150599980846392,9,strict,0.39308340344166265
19-17058,23-174149,SIRET:23440003400026,RAW_SIRET,2019-02-03,2023-12-16,58.37713534822601,2024-01-23,1.2483574244415243,0.791940429259746,0.0028148274190244,0.4,1.0,0.418970296911595,False,False,1,0.0406807655931543,4,strict,0.39308340344166265
19-175998,21-90254,NAME:communaute communes parthenay-gatine,NAME_FALLBACK,2019-11-24,2021-06-30,19.185282522996054,2021-07-23,0.7555847568988173,0.8740692071835304,0.394077153956945,0.0,0.6,0.4164443056808133,False,False,1,0.2423171628127851,3,strict,0.39308340344166265
19-181393,24-57038,SIRET:22850001300658,RAW_SIRET,2019-12-06,2024-05-17,53.350854139290405,2024-04-24,0.7555847568988173,0.8740692071835304,0.2231499827623352,0.1,1.0,0.4266197957626999,True,False,1,0.0410643889618922,3,strict,0.39308340344166265
