source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
16-77563,19-160018,2016-05-30,2019-10-21,NAME:lycee polyvalent leonard de vinci,NAME_FALLBACK,40.70302233902759,2019-05-30,4.730617608409987,0.6057818659658345,0.44260648712498607,1.0,0.6,0.6663577369852038,False,False,1,2,0.14304095488392476,window_12m,0.3441998756369461
16-81774,20-97584,2016-06-05,2020-07-31,NAME:gie sesam vitale,NAME_FALLBACK,49.83574244415243,2020-06-05,1.8396846254927726,0.8466929478756022,0.041311801351587914,0.2,0.6,0.34613236744195636,False,False,1,9,0.03272755685766232,window_12m,0.3441998756369461
16-81907,19-127477,2016-06-08,2020-05-02,NAME:angers loire metropole,NAME_FALLBACK,46.78055190538765,2020-12-15,7.457293035479632,0.3785589137100307,0.21141726871686092,0.4,0.6,0.348635772478409,False,False,1,9,0.032125109128709806,window_12m,0.3441998756369461
16-82782,19-99589,2016-06-08,2019-06-30,NAME:mairie de bauge en anjou,NAME_FALLBACK,36.69513797634691,2019-06-08,0.7227332457293035,0.939772229522558,0.35552704581963124,0.0,0.6,0.41937752341751044,False,False,1,1,0.41937752341751044,window_12m,0.3441998756369461
16-84309,20-70855,2016-06-08,2020-06-02,NAME:conseil regional des pays de la loire,NAME_FALLBACK,47.79894875164258,2019-09-19,8.442838370565045,0.2964301357862462,0.705077942191275,1.0,0.6,0.6808848137135077,False,False,1,10,0.38558533359550395,window_12m,0.3441998756369461
16-84729,20-135543,2016-06-09,2020-11-04,NAME:departement de la vendee,NAME_FALLBACK,52.858081471747695,2020-10-04,1.0183968462549278,0.9151335961454227,1.0000000000000002,1.0,0.6,0.9387833990363557,False,False,1,2,0.6850331435480495,window_12m,0.3441998756369461
16-8523,16-78789,2016-01-19,2016-05-30,NAME:ecole des mines de nantes,NAME_FALLBACK,4.336399474375821,2016-07-19,1.6425755584756898,0.8631187034603591,0.11471450764824836,0.1,0.6,0.3459297535419767,True,False,1,1,0.3459297535419767,window_12m,0.3441998756369461
16-85619,20-12202,2016-06-13,2020-01-26,NAME:conseil regional des pays de la loire,NAME_FALLBACK,43.42969776609724,2019-12-07,1.6425755584756898,0.8631187034603591,0.37082691756289876,0.0,0.6,0.40556909701210436,False,True,1,12,0.012669356736866755,window_12m,0.3441998756369461
16-85662,21-16505,2016-06-13,2021-02-06,NAME:conseil regional des pays de la loire,NAME_FALLBACK,55.81471747700394,2020-11-03,3.1208935611038107,0.7399255365746824,0.2753132238183152,0.4,0.6,0.4613410124800809,False,False,1,14,0.0730973867718292,window_12m,0.3441998756369461
16-87909,18-103711,2016-06-19,2018-07-22,NAME:cmar pays de la loire,NAME_FALLBACK,25.065703022339026,2018-11-12,3.712220762155059,0.6906482698204117,0.2680564527541211,0.4,0.6,0.4464818259190453,False,False,1,2,0.15294356117563757,window_12m,0.3441998756369461
16-9086,19-70735,2016-01-20,2019-05-05,SIRET:22720002900014,RAW_SIRET,39.45466491458607,2019-04-30,0.164257555847569,0.986311870346036,0.09048682521471596,0.0,1.0,0.37824835641165955,False,False,1,4,0.010683412693541894,window_12m,0.3441998756369461
16-96174,20-65753,2016-06-30,2020-05-20,SIRET:23440003400026,RAW_SIRET,46.64914586070959,2020-12-22,7.09592641261498,0.40867279894875164,0.6601798990377106,1.0,1.0,0.7332311644003866,False,False,1,13,0.278648530494913,window_12m,0.3441998756369461
16-96425,16-108742,2016-06-29,2016-07-20,NAME:cap atlantique,NAME_FALLBACK,0.6898817345597897,2016-12-29,5.321944809461235,0.5565045992115638,0.9769388828821985,0.1,0.6,0.5710547588116603,True,False,1,3,0.2484238592140221,window_12m,0.3441998756369461
16-98551,19-103125,2016-07-01,2019-07-04,NAME:cnieg,NAME_FALLBACK,36.070959264126145,2020-07-01,11.925098554533507,0.006241787122207687,0.025225858524007078,1.0,0.6,0.37038949726395437,False,False,1,4,0.017959466744607133,window_12m,0.3441998756369461
16-98835,20-65717,2016-07-09,2020-05-20,NAME:association e-toile,NAME_FALLBACK,46.353482260183966,2020-07-09,1.6425755584756898,0.8631187034603591,0.023713621889750024,1.0,0.6,0.5840794435265022,False,True,1,1,0.5840794435265022,window_12m,0.3441998756369461
17-102039,21-103501,2017-07-17,2021-07-23,NAME:departement de la sarthe,NAME_FALLBACK,48.19316688567674,2021-07-17,0.19710906701708278,0.9835742444152431,0.04351915346105038,0.4,0.6,0.4411252648151784,False,False,1,4,0.09970288123834259,window_12m,0.3441998756369461
17-102482,21-113953,2017-07-18,2021-08-20,NAME:chu de nantes,NAME_FALLBACK,49.08015768725361,2021-07-18,1.0840998685939554,0.9096583442838371,0.12821952031961178,1.0,0.6,0.6322914181828234,False,False,1,15,0.008212877792378448,window_12m,0.3441998756369461
17-102708,22-25102,2017-07-18,2022-02-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,55.09198423127464,2021-07-18,7.09592641261498,0.40867279894875164,0.015118654587774933,1.0,0.6,0.46745972884290915,False,False,1,15,0.06956513344882642,window_12m,0.3441998756369461
17-104238,21-77546,2017-07-20,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,46.681997371879106,2021-07-20,1.314060446780552,0.8904949627682873,0.029993737462833653,1.0,0.6,0.5931215488040635,False,False,1,13,0.14046815904467397,window_12m,0.3441998756369461
17-105380,18-47589,2017-07-21,2018-04-08,NAME:universite de nantes,NAME_FALLBACK,8.5742444152431,2018-04-27,0.6241787122207622,0.9479851073149365,0.636574463682888,0.1,0.6,0.5497973391177449,True,False,1,13,0.19742709950358756,window_12m,0.3441998756369461
17-105440,19-21908,2017-07-23,2019-02-13,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,18.725361366622863,2019-01-24,0.657030223390276,0.9452474813841437,0.18778873918958322,0.0,0.6,0.36203792906239,False,False,1,16,0.01580103190034421,window_12m,0.3441998756369461
17-105683,19-105444,2017-07-23,2019-07-10,SIRET:24720013200014,RAW_SIRET,23.554533508541393,2019-07-05,0.164257555847569,0.986311870346036,0.017242038131879245,0.0,1.0,0.35261268093266673,False,False,1,1,0.35261268093266673,window_12m,0.3441998756369461
17-106009,22-26998,2017-07-26,2022-02-24,NAME:nantes metropole,NAME_FALLBACK,54.993429697766096,2021-12-09,2.5295663600525624,0.7892028033289531,0.06894316771546058,1.0,0.6,0.5814308095326495,False,False,1,30,0.12403166972790719,window_12m,0.3441998756369461
17-106054,22-26998,2017-07-26,2022-02-24,NAME:nantes metropole,NAME_FALLBACK,54.993429697766096,2021-12-09,2.5295663600525624,0.7892028033289531,0.3166745689988883,0.0,0.6,0.36813679998184917,False,False,1,30,0.009048394494963197,window_12m,0.3441998756369461
17-107265,17-123168,2017-07-26,2017-09-01,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,1.2155059132720105,2018-01-26,4.829172141918528,0.597568988173456,0.9372326440943379,0.1,0.6,0.5674236724763824,True,False,1,14,0.21607405687372866,window_12m,0.3441998756369461
17-10967,17-21818,2017-02-09,2017-02-14,NAME:centre hospitalier paul chapron,NAME_FALLBACK,0.164257555847569,2017-08-09,5.781865965834428,0.5181778361804643,0.9819550449232589,0.1,0.6,0.5632287247682568,True,False,1,3,0.2312341065397141,window_12m,0.3441998756369461
17-110921,21-148535,2017-08-04,2021-11-08,NAME:ecole centrale de nantes,NAME_FALLBACK,51.14980289093298,2022-01-06,1.938239159001314,0.8384800700832238,0.3401527483552513,0.1,0.6,0.4186734794451439,True,False,1,3,0.14598455516239384,window_12m,0.3441998756369461
17-111330,22-26998,2017-08-11,2022-02-24,NAME:nantes metropole,NAME_FALLBACK,54.467805519053876,2022-01-31,0.7884362680683311,0.9342969776609724,0.8240892640760799,1.0,0.6,0.882005486841871,False,False,1,30,0.3224000319098046,window_12m,0.3441998756369461
17-114118,22-25102,2017-08-10,2022-02-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,54.33639947437582,2022-02-01,0.5913272010512484,0.9507227332457293,0.0457831599421869,0.2,0.6,0.3737047892911977,False,True,1,15,0.022958706538407148,window_12m,0.3441998756369461
17-114542,17-152907,2017-08-09,2017-10-27,NAME:commune de saint jean de monts,NAME_FALLBACK,2.59526938239159,2018-02-09,3.4494086727989486,0.7125492772667543,0.9999999999999999,0.1,0.6,0.6181373193166886,True,False,1,2,0.053514633930365596,window_12m,0.3441998756369461
17-117075,21-133433,2017-08-17,2021-10-05,NAME:syndicat mixte pour le dvlpt numerique,NAME_FALLBACK,49.60578186596583,2021-08-17,1.609724047306176,0.865856329391152,0.8717147511481117,1.0,0.6,0.8815642452496271,False,False,1,1,0.8815642452496271,window_12m,0.3441998756369461
17-118765,22-25102,2017-08-22,2022-02-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,53.942181340341655,2022-01-11,1.281208935611038,0.8932325886990802,0.4672986888354723,0.2,0.6,0.5068626882671854,False,False,1,15,0.19335687916326838,window_12m,0.3441998756369461
17-118982,18-6802,2017-08-23,2018-01-16,NAME:ville de sable sur sarthe,NAME_FALLBACK,4.7963206307490145,2018-02-23,1.2483574244415243,0.8959702146298729,0.838507500308978,0.1,0.6,0.6074701787656105,True,False,1,2,0.02301857501464255,window_12m,0.3441998756369461
17-120212,22-13142,2017-08-25,2022-01-27,NAME:conseil regional des pays de la loire,NAME_FALLBACK,53.088042049934295,2022-01-18,0.2956636005256242,0.9753613666228647,0.03033639243950638,0.2,0.6,0.37445807900954337,False,True,1,15,0.00157661980522672,window_12m,0.3441998756369461
17-120545,21-133662,2017-08-27,2021-10-08,NAME:e-collectivites vendee,NAME_FALLBACK,49.37582128777924,2022-01-04,2.890932982917214,0.7590889180902322,0.9999999999999997,0.0,0.6,0.5997722295225578,False,False,1,2,0.4236927309630887,window_12m,0.3441998756369461
17-121705,17-152907,2017-08-29,2017-10-27,NAME:commune de saint jean de monts,NAME_FALLBACK,1.938239159001314,2018-02-28,4.073587385019711,0.6605343845816907,0.962472424425224,0.1,0.6,0.5919989446942511,True,False,1,1,0.5919989446942511,window_12m,0.3441998756369461
17-123168,18-52915,2017-09-01,2018-04-17,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,7.490144546649145,2018-03-01,1.5440210249671484,0.8713315812527376,0.17884150323230721,0.1,0.6,0.3704274214444919,True,False,1,15,0.041879284799898164,window_12m,0.3441998756369461
17-129614,22-26998,2017-12-21,2022-02-24,NAME:nantes metropole,NAME_FALLBACK,50.13140604467805,2021-12-21,2.135348226018397,0.8220543144984669,0.19194834639162053,1.0,0.6,0.6326954998616838,False,False,1,30,0.16359306184252037,window_12m,0.3441998756369461
17-132788,20-52846,2017-09-20,2020-04-17,NAME:sdis de la mayenne,NAME_FALLBACK,30.880420499342968,2019-09-20,6.898817345597897,0.42509855453350853,0.5432017567183332,0.0,0.6,0.35639525348479373,False,False,1,1,0.35639525348479373,window_12m,0.3441998756369461
17-13461,21-7561,2017-01-29,2021-01-18,NAME:nantes metropole,NAME_FALLBACK,47.63469119579501,2021-01-29,0.36136662286465177,0.9698861147612791,0.0554376174149349,0.2,0.6,0.381874694785547,False,False,1,30,0.012993876801870141,window_12m,0.3441998756369461
17-134974,18-73911,2017-09-25,2018-06-07,NAME:ville de bouchemaine,NAME_FALLBACK,8.377135348226018,2018-03-25,2.431011826544021,0.7974156811213315,0.5293068262564441,0.1,0.6,0.4746113094700883,True,False,1,1,0.4746113094700883,window_12m,0.3441998756369461
17-135696,21-143444,2017-09-26,2021-10-26,NAME:departement de la vendee,NAME_FALLBACK,48.98160315374507,2021-12-14,1.609724047306176,0.865856329391152,0.023887152302465908,0.2,0.6,0.34482458565365104,False,False,1,3,0.0006844064826981855,window_12m,0.3441998756369461
17-139193,21-83160,2017-10-04,2021-06-25,NAME:angers loire metropole,NAME_FALLBACK,44.678055190538764,2021-10-04,3.3180026281208934,0.7234997809899255,0.22583944479441154,0.8,0.6,0.5599187509255255,False,False,1,6,0.05382283101720864,window_12m,0.3441998756369461
17-140377,22-8616,2017-10-05,2022-01-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,51.47831800262812,2022-01-11,0.2628120893561104,0.9780989925536575,0.009636500440054025,0.4,0.6,0.4278975232924333,False,False,1,15,0.006479782631190312,window_12m,0.3441998756369461
17-140948,22-25102,2017-10-08,2022-02-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,52.398160315374504,2022-02-01,0.5913272010512484,0.9507227332457293,0.044575835950869724,0.2,0.6,0.3732822258942367,False,True,1,15,0.02370087762370665,window_12m,0.3441998756369461
17-142035,22-25102,2017-10-11,2022-02-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,52.299605781865964,2022-02-01,0.5913272010512484,0.9507227332457293,0.019658336897732297,0.2,0.6,0.3645611012256386,False,True,1,15,0.04986939615346497,window_12m,0.3441998756369461
17-143219,18-53804,2017-10-11,2018-04-22,NAME:nantes metropole,NAME_FALLBACK,6.340341655716163,2018-04-11,0.36136662286465177,0.9698861147612791,0.2759232519465056,0.1,0.6,0.4290446668715967,True,False,1,30,0.024132289711428834,window_12m,0.3441998756369461
17-143241,22-154717,2017-10-15,2022-11-23,NAME:nantes metropole,NAME_FALLBACK,61.26806833114323,2022-10-04,1.6425755584756898,0.8631187034603591,0.5069348958432437,1.0,0.6,0.7532068894102251,False,True,1,30,0.09044959410265441,window_12m,0.3441998756369461
17-146735,18-57746,2017-10-17,2018-04-25,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,6.241787122207621,2018-04-17,0.2628120893561104,0.9780989925536575,0.04483559123978235,0.1,0.6,0.35021720507233817,True,False,1,8,0.01433910577844355,window_12m,0.3441998756369461
17-150835,21-152380,2017-10-25,2021-11-17,NAME:gie des epl de vendee,NAME_FALLBACK,48.75164257555847,2021-10-25,0.7555847568988173,0.9370346035917653,1.0,0.2,0.6,0.7042586508979414,False,False,1,2,0.5849298214434311,window_12m,0.3441998756369461
17-15162,21-20759,2017-01-31,2021-02-12,NAME:arafer,NAME_FALLBACK,48.39027595269382,2021-01-31,0.39421813403416556,0.9671484888304862,0.011523495110265649,0.4,0.6,0.4258203454962145,False,False,1,1,0.4258203454962145,window_12m,0.3441998756369461
17-15387,20-25372,2017-02-01,2020-02-20,NAME:universite de nantes,NAME_FALLBACK,36.596583442838366,2020-01-04,1.5440210249671484,0.8713315812527376,0.25076244515391727,0.0,0.6,0.36559975111705545,False,False,1,10,0.058049773640534374,window_12m,0.3441998756369461
17-155110,18-141270,2017-11-03,2018-10-15,NAME:commune de nantes,NAME_FALLBACK,11.366622864651774,2018-05-03,5.4204993429697765,0.5482917214191854,0.9155666906027969,0.1,0.6,0.5475212720657753,True,False,1,4,0.20949531143995004,window_12m,0.3441998756369461
17-156331,18-38591,2017-11-07,2018-03-21,NAME:commune de saint-nazaire,NAME_FALLBACK,4.402102496714849,2018-05-07,1.5440210249671484,0.8713315812527376,0.22513162485246466,0.1,0.6,0.386628964011547,True,True,1,9,0.011487405404825679,window_12m,0.3441998756369461
17-156571,17-172856,2017-11-06,2017-12-08,NAME:mairie de saint-viaud,NAME_FALLBACK,1.0512483574244416,2018-11-06,10.939553219448094,0.08837056504599217,1.0000000000000002,1.0,0.6,0.7320926412614981,False,True,1,1,0.7320926412614981,window_12m,0.3441998756369461
17-157486,21-156574,2017-11-08,2021-11-26,NAME:departement de la sarthe,NAME_FALLBACK,48.58738501971091,2021-11-08,0.5913272010512484,0.9507227332457293,0.2295715230953525,0.4,0.6,0.4980307163948057,False,False,1,3,0.13639540096308916,window_12m,0.3441998756369461
17-158224,21-143183,2017-11-12,2021-10-25,NAME:nantes metropole,NAME_FALLBACK,47.40473061760841,2022-05-20,6.800262812089356,0.433311432325887,0.340730946892821,1.0,0.6,0.587583689493959,False,True,1,30,0.09868434968866441,window_12m,0.3441998756369461
17-159373,21-76925,2017-11-12,2021-06-09,NAME:chu de nantes,NAME_FALLBACK,42.8712220762155,2022-04-14,10.151116951379763,0.15407358738501975,0.008704032917460677,1.0,0.6,0.40156480836736613,False,False,1,12,0.001595449941452609,window_12m,0.3441998756369461
17-159853,21-83160,2017-11-13,2021-06-25,NAME:angers loire metropole,NAME_FALLBACK,43.36399474375821,2021-11-13,4.6320630749014455,0.613994743758213,0.08337180535527934,1.0,0.6,0.542678817813901,False,False,1,6,0.026666649691890365,window_12m,0.3441998756369461
17-161917,21-77546,2017-11-18,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,42.70696452036793,2021-11-18,5.289093298291721,0.5592422251423566,0.05311463417092549,1.0,0.6,0.518400678245413,False,False,1,10,0.23684874789633026,window_12m,0.3441998756369461
17-162755,22-7823,2017-11-17,2022-01-16,NAME:la cite des congres de nantes,NAME_FALLBACK,49.96714848883048,2021-11-17,1.9710906701708277,0.835742444152431,0.415996757156579,0.0,0.6,0.41453447604291044,False,False,1,3,0.12582132139157204,window_12m,0.3441998756369461
17-164463,18-41248,2017-11-24,2018-03-30,NAME:commune de saint-nazaire,NAME_FALLBACK,4.139290407358739,2018-05-24,1.8068331143232588,0.8494305738063951,0.22257779468255318,0.1,0.6,0.3802598715904924,True,False,1,8,0.03846890447818185,window_12m,0.3441998756369461
17-167707,21-143183,2017-11-28,2021-10-25,NAME:nantes metropole,NAME_FALLBACK,46.87910643889619,2021-11-28,1.1169513797634691,0.9069207183530442,0.1678577777326585,1.0,0.6,0.6454804017946916,False,True,1,30,0.10863573625133571,window_12m,0.3441998756369461
17-168569,21-122032,2017-11-29,2021-09-10,NAME:nantes metropole,NAME_FALLBACK,45.367936925098554,2021-11-29,2.628120893561104,0.7809899255365746,0.26857408483378875,0.2,0.6,0.4092484110759697,False,True,1,30,0.0014674261645258868,window_12m,0.3441998756369461
17-168958,21-143444,2017-11-30,2021-10-26,NAME:departement de la vendee,NAME_FALLBACK,46.846254927726676,2022-04-27,6.011826544021025,0.49901445466491456,0.18822878968622397,0.8,0.6,0.49063369005640706,False,False,1,3,0.0006844064826981855,window_12m,0.3441998756369461
17-170763,18-82638,2017-12-04,2018-06-15,NAME:ville de la roche sur yon,NAME_FALLBACK,6.340341655716163,2018-06-04,0.36136662286465177,0.9698861147612791,0.27010826513782843,0.1,0.6,0.4270094214885597,True,False,1,3,0.30221838180304533,window_12m,0.3441998756369461
17-171316,21-126684,2017-12-07,2021-09-24,SIRET:23440003400026,RAW_SIRET,45.565045992115635,2022-05-02,7.227332457293035,0.39772229522558045,0.013201039026566759,1.0,1.0,0.5040509374656934,False,False,1,16,0.0711509919452854,window_12m,0.3441998756369461
17-172986,18-6802,2017-12-08,2018-01-16,NAME:ville de sable sur sarthe,NAME_FALLBACK,1.281208935611038,2018-06-08,4.697766097240473,0.6085194918966272,0.9876383420864376,0.1,0.6,0.5878032927044099,True,False,1,1,0.5878032927044099,window_12m,0.3441998756369461
17-173663,21-143183,2017-12-16,2021-10-25,NAME:nantes metropole,NAME_FALLBACK,46.28777923784494,2021-12-16,1.7082785808147174,0.8576434515987735,0.019387736745032972,1.0,0.6,0.581196570760455,False,True,1,30,0.0683595903554467,window_12m,0.3441998756369461
17-173975,22-85365,2017-12-13,2022-06-19,SIRET:23440003400026,RAW_SIRET,54.17214191852825,2022-07-01,0.39421813403416556,0.9671484888304862,0.04588482505170506,1.0,1.0,0.6578468109757183,False,True,1,20,0.019307715962916805,window_12m,0.3441998756369461
17-179112,21-122032,2017-12-22,2021-09-10,NAME:nantes metropole,NAME_FALLBACK,44.612352168199735,2021-12-22,3.383705650459921,0.7180245291283399,0.0030544137801377037,1.0,0.6,0.5405751771051333,False,True,1,30,0.06311158349886109,window_12m,0.3441998756369461
17-18523,18-142560,2017-02-11,2018-10-13,NAME:ville de nantes,NAME_FALLBACK,20.006570302233904,2018-03-11,7.09592641261498,0.40867279894875164,0.9470442332358358,1.0,0.6,0.7936336813697304,False,False,1,5,0.4495346992448554,window_12m,0.3441998756369461
17-20203,18-144441,2017-02-10,2018-10-17,NAME:cap atlantique,NAME_FALLBACK,20.17082785808147,2019-02-10,3.8107752956636003,0.6824353920280333,0.5331324965302686,0.4,0.6,0.5372052217926023,False,False,1,4,0.18460718313456564,window_12m,0.3441998756369461
17-20659,21-44149,2017-02-10,2021-04-01,NAME:sdis 85,NAME_FALLBACK,49.63863337713535,2021-05-03,1.0512483574244416,0.9123959702146298,0.6396411156144914,1.0,0.6,0.8119733830187295,False,True,1,3,0.5048651232947436,window_12m,0.3441998756369461
17-20859,17-30623,2017-02-12,2017-03-05,NAME:angers loire metropole,NAME_FALLBACK,0.6898817345597897,2017-10-22,7.588699080157687,0.3676084099868594,1.0,1.0,0.6,0.8019021024967148,False,False,1,17,0.4672996476471553,window_12m,0.3441998756369461
17-2217,17-9629,2017-01-05,2017-01-20,NAME:carene,NAME_FALLBACK,0.49277266754270693,2017-07-05,5.45335085413929,0.5455540954883924,1.0,0.1,0.6,0.576388523872098,True,False,1,6,0.18159167362501644,window_12m,0.3441998756369461
17-22230,21-76512,2017-02-16,2021-06-09,NAME:commune de saint-herblain,NAME_FALLBACK,51.708278580814714,2021-06-05,0.1314060446780552,0.9890494962768287,0.9999999999999996,0.0,0.6,0.657262374069207,False,False,1,8,0.27976319005892114,window_12m,0.3441998756369461
17-25915,21-45622,2017-02-22,2021-04-08,NAME:chu de nantes,NAME_FALLBACK,49.47437582128778,2021-02-22,1.4783180026281209,0.8768068331143233,0.06935448948045654,0.2,0.6,0.3634757795967406,False,True,1,20,0.051350578579637374,window_12m,0.3441998756369461
17-26666,21-137487,2017-02-25,2021-10-15,NAME:vendee expansion,NAME_FALLBACK,55.61760840998686,2021-04-09,6.2089356110381075,0.48258869908015767,0.2930422659454971,1.0,0.6,0.5832119678509633,False,False,1,3,0.13103463987184855,window_12m,0.3441998756369461
17-29415,21-77546,2017-03-03,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,51.24835742444152,2021-03-03,3.252299605781866,0.7289750328515112,0.5511574099679347,1.0,0.6,0.7351488517016549,False,False,1,17,0.23480874162517318,window_12m,0.3441998756369461
17-32213,21-37673,2017-03-09,2021-03-24,NAME:ville de nantes,NAME_FALLBACK,48.48883048620236,2021-03-09,0.49277266754270693,0.9589356110381078,0.7345817126966372,1.0,0.6,0.8568375022033499,False,False,1,6,0.5256079142037647,window_12m,0.3441998756369461
17-33827,17-37863,2017-03-10,2017-03-17,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,0.22996057818659657,2017-09-10,5.814717477003942,0.5154402102496716,0.422525569021272,0.1,0.6,0.36674400171986304,True,False,1,11,0.009214636804059984,window_12m,0.3441998756369461
17-34018,17-120212,2017-03-10,2017-08-25,NAME:conseil regional des pays de la loire,NAME_FALLBACK,5.519053876478318,2017-09-10,0.5256241787122208,0.9561979851073149,0.06686926122259623,0.1,0.6,0.3524537377047374,True,True,1,24,0.013186518584431595,window_12m,0.3441998756369461
17-35759,21-126684,2017-03-16,2021-09-24,SIRET:23440003400026,RAW_SIRET,54.303547963206306,2021-06-24,3.0223390275952693,0.7481384143670609,0.0,0.4,1.0,0.40703460359176524,False,False,1,17,0.013675504576271535,window_12m,0.3441998756369461
17-37863,17-39483,2017-03-17,2017-03-21,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,0.1314060446780552,2017-09-17,5.913272010512483,0.5072273324572931,0.8437151808864505,0.1,0.6,0.512107146424581,True,False,1,9,0.18326302365556496,window_12m,0.3441998756369461
17-37945,17-39483,2017-03-17,2017-03-21,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,0.1314060446780552,2017-09-17,5.913272010512483,0.5072273324572931,0.7743179897394297,0.1,0.6,0.4878181295231236,True,False,1,9,0.15884576081970359,window_12m,0.3441998756369461
17-44607,21-67771,2017-04-01,2021-05-22,NAME:conseil regional des pays de la loire,NAME_FALLBACK,49.67148488830486,2021-08-13,2.726675427069645,0.7727770477441962,0.007279550213377899,1.0,0.6,0.5557421045107314,False,False,1,15,0.14877864372734168,window_12m,0.3441998756369461
17-45104,21-42297,2017-04-03,2021-04-01,NAME:commune de saint-herblain,NAME_FALLBACK,47.93035479632063,2020-08-23,7.260183968462549,0.3949846692947876,0.5763334078462464,1.0,0.6,0.6604628600698832,False,False,1,6,0.2735365878758634,window_12m,0.3441998756369461
17-47703,21-86348,2017-04-07,2021-06-25,NAME:semitan,NAME_FALLBACK,50.59132720105124,2021-04-07,2.59526938239159,0.7837275514673675,0.3236189104670893,0.2,0.6,0.42919850653032315,False,True,1,7,0.0352025633142547,window_12m,0.3441998756369461
17-48788,22-8616,2017-04-06,2022-01-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,57.45729303547963,2021-08-11,5.289093298291721,0.5592422251423566,0.3587821802383268,0.4,0.6,0.4453843193690035,False,False,1,15,0.11052266078173756,window_12m,0.3441998756369461
17-50845,17-143219,2017-04-11,2017-10-11,NAME:nantes metropole,NAME_FALLBACK,6.011826544021025,2017-10-11,0.0,1.0,0.26782078540331866,0.1,0.6,0.43373727489116154,True,False,1,30,0.06891794364273923,window_12m,0.3441998756369461
17-51157,19-69736,2017-04-18,2019-05-05,NAME:nantes metropole,NAME_FALLBACK,24.540078843626805,2019-04-18,0.5584756898817346,0.9534603591765222,0.1328106455739615,0.0,0.6,0.3448488157450171,False,False,1,30,0.014627293082309478,window_12m,0.3441998756369461
17-53475,21-51104,2017-04-18,2021-04-18,NAME:gie sesam vitale,NAME_FALLBACK,47.99605781865966,2022-01-07,8.672798948751643,0.27726675427069647,0.6929283726132187,1.0,0.6,0.6718416189823007,False,False,1,9,0.28698924425434963,window_12m,0.3441998756369461
17-53540,17-77744,2017-05-05,2017-06-02,NAME:nantes metropole,NAME_FALLBACK,0.9198423127463863,2017-11-05,5.124835742444152,0.5729303547963207,1.0,0.1,0.6,0.5832325886990801,True,False,1,30,0.2470774553003452,window_12m,0.3441998756369461
17-55087,17-167707,2017-04-21,2017-11-28,NAME:nantes metropole,NAME_FALLBACK,7.260183968462549,2017-10-21,1.2483574244415243,0.8959702146298729,0.34788592420165415,0.1,0.6,0.4357526271280472,True,True,1,30,0.0011715020969654821,window_12m,0.3441998756369461
17-56452,19-108948,2017-04-23,2019-07-14,SIRET:23440003400026,RAW_SIRET,26.675427069645202,2019-08-11,0.9198423127463863,0.9233464739378011,0.01834862116463519,0.4,1.0,0.4572586358920726,False,False,1,14,0.11058277162053598,window_12m,0.3441998756369461
17-58214,21-85842,2017-04-30,2021-06-25,NAME:nantes metropole,NAME_FALLBACK,49.83574244415243,2021-04-30,1.8396846254927726,0.8466929478756022,0.018538958586101974,0.6,0.6,0.4581618724740362,False,False,1,30,0.052520915439442095,window_12m,0.3441998756369461
17-58486,21-15299,2017-04-28,2021-02-04,NAME:chu de nantes,NAME_FALLBACK,45.269382391590014,2021-09-10,7.1616294349540075,0.40319754708716604,0.6121463613521823,1.0,0.6,0.6750506132450553,False,False,1,16,0.24261854836976793,window_12m,0.3441998756369461
17-6085,17-105683,2017-01-15,2017-07-23,SIRET:24720013200014,RAW_SIRET,6.2089356110381075,2017-10-27,3.1537450722733245,0.7371879106438897,0.8675204715104442,0.0,1.0,0.5879291426896279,False,False,1,3,0.32832948111760624,window_12m,0.3441998756369461
17-61199,21-137487,2017-05-04,2021-10-15,NAME:vendee expansion,NAME_FALLBACK,53.383705650459916,2021-05-04,5.387647831800263,0.5510293473499781,0.008023630471943167,1.0,0.6,0.5005656075026746,False,False,1,3,0.0008325920508282514,window_12m,0.3441998756369461
