source_notice_id,candidate_notice_id,buyer_key,buyer_key_type,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,variant,threshold_used
16-98551,20-64610,NAME:cnieg,NAME_FALLBACK,2016-07-01,2020-05-17,46.517739816031536,2020-07-01,1.4783180026281209,0.7536136662286466,0.0377952064021898,0.2,0.6,0.3216317387979281,False,False,1,0.176117065122939,3,broad,0.26420166983556403
16-98835,20-65717,NAME:association e-toile,NAME_FALLBACK,2016-07-09,2020-05-20,46.353482260183966,2020-07-09,1.6425755584756898,0.7262374069207184,0.02371362188975,1.0,0.6,0.549859119391592,False,True,1,0.549859119391592,1,broad,0.26420166983556403
17-102039,21-103501,NAME:departement de la sarthe,NAME_FALLBACK,2017-07-17,2021-07-23,48.19316688567674,2021-07-17,0.1971090670170827,0.9671484888304862,0.0435191534610503,0.4,0.6,0.4370188259189891,False,False,1,0.1859380980583163,3,broad,0.26420166983556403
17-102482,21-113953,NAME:chu de nantes,NAME_FALLBACK,2017-07-18,2021-08-20,49.08015768725361,2021-07-18,1.0840998685939554,0.8193166885676741,0.1282195203196117,1.0,0.6,0.6097060042537827,False,False,1,0.0164257555847568,12,broad,0.26420166983556403
17-102708,21-67771,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-07-18,2021-05-22,46.12352168199737,2021-07-18,1.8725361366622864,0.687910643889619,0.1911593283082296,0.2,0.6,0.3588834258802851,False,False,1,0.0219700674566334,8,broad,0.26420166983556403
17-102923,21-67771,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-07-20,2021-05-22,46.057818659658345,2021-07-20,1.938239159001314,0.6769601401664477,0.0282017094406754,0.2,0.6,0.2991106333458483,False,True,1,0.0086501597608066,9,broad,0.26420166983556403
17-103193,22-84327,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-07-20,2022-06-18,58.93561103810775,2022-05-02,1.5440210249671484,0.7426631625054753,0.1884768453829312,0.0,0.6,0.3116326865103947,False,True,1,0.0261087659306811,7,broad,0.26420166983556403
17-104235,21-91773,NAME:gie sesam vitale,NAME_FALLBACK,2017-07-22,2021-07-04,47.40473061760841,2021-07-22,0.5913272010512484,0.9014454664914586,0.0,0.0,0.6,0.2853613666228646,False,False,1,0.0123193166885676,5,broad,0.26420166983556403
17-104238,21-77546,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-07-20,2021-06-10,46.68199737187911,2021-07-20,1.314060446780552,0.7809899255365746,0.0299937374628336,1.0,0.6,0.5657452894961355,False,False,1,0.1726352637314895,10,broad,0.26420166983556403
17-10496,19-120297,NAME:le mans metropole - communaute urbaine,NAME_FALLBACK,2017-01-23,2019-08-01,30.22339027595269,2019-06-20,1.3797634691195797,0.7700394218134035,0.0703245476709438,0.0,0.6,0.2771234471381812,False,False,1,0.0983374263169777,3,broad,0.26420166983556403
17-105380,18-47589,NAME:universite de nantes,NAME_FALLBACK,2017-07-21,2018-04-08,8.5742444152431,2018-04-27,0.6241787122207622,0.8959702146298729,0.636574463682888,0.1,0.6,0.536793615946479,True,False,1,0.1898986281939073,9,broad,0.26420166983556403
17-105440,19-21908,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-07-23,2019-02-13,18.725361366622863,2019-01-24,0.657030223390276,0.8904949627682873,0.1877887391895832,0.0,0.6,0.348349799408426,False,False,1,0.0027973087290783,9,broad,0.26420166983556403
17-105683,19-105444,SIRET:24720013200014,RAW_SIRET,2017-07-23,2019-07-10,23.554533508541397,2019-07-05,0.164257555847569,0.9726237406920718,0.0172420381318792,0.0,1.0,0.3491906485191757,False,False,1,0.3491906485191757,1,broad,0.26420166983556403
17-106009,22-26998,NAME:nantes metropole,NAME_FALLBACK,2017-07-26,2022-02-24,54.993429697766096,2021-12-09,2.5295663600525624,0.5784056066579062,0.0689431677154605,1.0,0.6,0.5287315103648877,False,False,1,0.1880412759059399,20,broad,0.26420166983556403
17-106054,21-153479,NAME:nantes metropole,NAME_FALLBACK,2017-07-26,2021-11-19,51.80683311432325,2021-12-09,0.657030223390276,0.8904949627682873,0.0936472432595715,0.1,0.6,0.3454002758329218,True,False,1,0.0076496769000776,20,broad,0.26420166983556403
17-107162,17-165149,NAME:oniris,NAME_FALLBACK,2017-07-25,2017-11-25,4.040735873850197,2018-01-25,2.0039421813403417,0.6660096364432764,0.0647838728608397,0.1,0.6,0.279176764612113,True,False,1,0.279176764612113,1,broad,0.26420166983556403
17-107265,17-123168,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-07-26,2017-09-01,1.2155059132720103,2018-01-26,4.829172141918528,0.195137976346912,0.937232644094338,0.1,0.6,0.4668159195197462,True,False,1,0.170903229015647,10,broad,0.26420166983556403
17-108459,17-170649,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-07-27,2017-12-04,4.270696452036794,2018-01-27,1.773981603153745,0.7043363994743759,0.062760842100242,0.1,0.6,0.2880503946036786,True,False,1,0.0179744495524861,5,broad,0.26420166983556403
17-10967,17-21818,NAME:centre hospitalier paul chapron,NAME_FALLBACK,2017-02-09,2017-02-14,0.164257555847569,2017-08-09,5.781865965834428,0.0363556723609286,0.9819550449232588,0.1,0.6,0.4427731838133728,True,False,1,0.1258355082041906,3,broad,0.26420166983556403
17-110921,21-148535,NAME:ecole centrale de nantes,NAME_FALLBACK,2017-08-04,2021-11-08,51.14980289093298,2022-01-06,1.938239159001314,0.6769601401664477,0.3401527483552513,0.1,0.6,0.3782934969659499,True,False,1,0.1678855626087364,2,broad,0.26420166983556403
17-111330,22-26998,NAME:nantes metropole,NAME_FALLBACK,2017-08-11,2022-02-24,54.46780551905388,2022-01-31,0.7884362680683311,0.8685939553219448,0.8240892640760799,1.0,0.6,0.8655797312571141,False,False,1,0.3551361477214865,16,broad,0.26420166983556403
17-114118,22-25102,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-08-10,2022-02-19,54.33639947437582,2022-02-01,0.5913272010512484,0.9014454664914586,0.0457831599421869,0.2,0.6,0.36138547260263,False,True,1,0.0140614222633305,7,broad,0.26420166983556403
17-114542,17-152907,NAME:commune de saint jean de monts,NAME_FALLBACK,2017-08-09,2017-10-27,2.59526938239159,2018-02-09,3.4494086727989486,0.4250985545335085,1.0,0.1,0.6,0.546274638633377,True,False,1,0.0938946164095596,2,broad,0.26420166983556403
17-117075,21-133433,NAME:syndicat mixte pour le dvlpt numerique,NAME_FALLBACK,2017-08-17,2021-10-05,49.60578186596583,2021-08-17,1.609724047306176,0.731712658782304,0.8717147511481117,1.0,0.6,0.8480283275974152,False,False,1,0.8480283275974152,1,broad,0.26420166983556403
17-118765,22-25102,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-08-22,2022-02-19,53.942181340341655,2022-01-11,1.281208935611038,0.7864651773981604,0.4672986888354723,0.2,0.6,0.4801708354419554,False,False,1,0.1721402781996239,7,broad,0.26420166983556403
17-118982,18-6802,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-08-23,2018-01-16,4.796320630749015,2018-02-23,1.2483574244415243,0.791940429259746,0.838507500308978,0.1,0.6,0.5814627324230788,True,False,1,0.0497104278398725,2,broad,0.26420166983556403
17-120212,22-8616,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-08-25,2022-01-19,52.82522996057818,2022-01-18,0.0328515111695138,0.9945247481384144,0.0101881876771852,0.2,0.6,0.3721970527216184,False,True,1,0.0038986320563588,7,broad,0.26420166983556403
17-120545,21-133662,NAME:e-collectivites vendee,NAME_FALLBACK,2017-08-27,2021-10-08,49.37582128777924,2022-01-04,2.890932982917214,0.5181778361804643,0.9999999999999996,0.0,0.6,0.5395444590451159,False,False,1,0.5395444590451159,1,broad,0.26420166983556403
17-121705,17-152907,NAME:commune de saint jean de monts,NAME_FALLBACK,2017-08-29,2017-10-27,1.938239159001314,2018-02-28,4.073587385019711,0.3210687691633814,0.962472424425224,0.1,0.6,0.5071325408396736,True,False,1,0.5071325408396736,1,broad,0.26420166983556403
17-123168,18-52915,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-09-01,2018-04-17,7.490144546649145,2018-03-01,1.5440210249671484,0.7426631625054753,0.1788415032323072,0.1,0.6,0.3382603167576763,True,False,1,0.0480389431441819,10,broad,0.26420166983556403
17-123450,21-111863,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-09-03,2021-08-13,47.30617608409987,2021-09-03,0.6898817345597897,0.8850197109067017,0.0075494490485649,0.1,0.6,0.3138972348936731,True,False,1,0.0780449111698445,10,broad,0.26420166983556403
17-129614,22-26998,NAME:nantes metropole,NAME_FALLBACK,2017-12-21,2022-02-24,50.13140604467805,2021-12-21,2.135348226018397,0.6441086289969338,0.1919483463916205,1.0,0.6,0.5882090784863006,False,False,1,0.1894877474991724,19,broad,0.26420166983556403
17-129931,22-48493,NAME:cmar pays de la loire,NAME_FALLBACK,2017-09-17,2022-04-04,54.533508541392905,2022-03-29,0.1971090670170827,0.9671484888304862,0.0075562642231473,0.1,0.6,0.3344318146857231,True,False,1,0.1059567683348649,2,broad,0.26420166983556403
17-130980,21-133662,NAME:e-collectivites vendee,NAME_FALLBACK,2017-09-17,2021-10-08,48.68593955321945,2021-09-17,0.6898817345597897,0.8850197109067017,0.0080278752533999,0.0,0.6,0.2840646840653654,False,False,1,0.2840646840653654,1,broad,0.26420166983556403
17-131042,19-33087,NAME:departement de la vendee,NAME_FALLBACK,2017-09-17,2019-03-01,17.41130091984231,2019-02-22,0.2299605781865965,0.9616732369689006,0.0117884078225162,0.0,0.6,0.3045442519801058,False,False,1,0.0197728829566524,2,broad,0.26420166983556403
17-13461,21-7561,NAME:nantes metropole,NAME_FALLBACK,2017-01-29,2021-01-18,47.63469119579501,2021-01-29,0.3613666228646517,0.939772229522558,0.0554376174149349,0.2,0.6,0.3743462234758667,False,False,1,0.0088874379056809,20,broad,0.26420166983556403
17-134974,18-73911,NAME:ville de bouchemaine,NAME_FALLBACK,2017-09-25,2018-06-07,8.377135348226018,2018-03-25,2.431011826544021,0.5948313622426631,0.5293068262564441,0.1,0.6,0.4239652297504212,True,False,1,0.4239652297504212,1,broad,0.26420166983556403
17-135696,21-143444,NAME:departement de la vendee,NAME_FALLBACK,2017-09-26,2021-10-26,48.98160315374507,2021-12-14,1.609724047306176,0.731712658782304,0.0238871523024659,0.2,0.6,0.311288668001439,False,False,1,0.0013688129653964,3,broad,0.26420166983556403
17-139193,21-83160,NAME:angers loire metropole,NAME_FALLBACK,2017-10-04,2021-06-25,44.67805519053877,2021-10-04,3.3180026281208934,0.4469995619798511,0.2258394447944115,0.8,0.6,0.4907936961730068,False,False,1,0.0634045217749834,5,broad,0.26420166983556403
17-140377,22-8616,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-05,2022-01-19,51.47831800262812,2022-01-11,0.2628120893561104,0.9561979851073148,0.009636500440054,0.4,0.6,0.4224222714308476,False,False,1,0.0119550344927759,7,broad,0.26420166983556403
17-140948,22-25102,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-08,2022-02-19,52.3981603153745,2022-02-01,0.5913272010512484,0.9014454664914586,0.0445758359508697,0.2,0.6,0.360962909205669,False,True,1,0.01480359334863,7,broad,0.26420166983556403
17-14103,17-150835,NAME:gie des epl de vendee,NAME_FALLBACK,2017-01-30,2017-10-25,8.804204993429698,2017-07-30,2.8580814717477003,0.52365308804205,0.1257057039769021,0.1,0.6,0.2649102684024282,True,False,1,0.0850208888983807,2,broad,0.26420166983556403
17-142035,22-25102,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-10-11,2022-02-19,52.29960578186597,2022-02-01,0.5913272010512484,0.9014454664914586,0.0196583368977322,0.2,0.6,0.3522417845370709,False,True,1,0.044987790384742,7,broad,0.26420166983556403
17-143219,18-53804,NAME:nantes metropole,NAME_FALLBACK,2017-10-11,2018-04-22,6.340341655716163,2018-04-11,0.3613666228646517,0.939772229522558,0.2759232519465056,0.1,0.6,0.4215161955619164,True,False,1,0.0496829158112655,26,broad,0.26420166983556403
17-143241,22-154717,NAME:nantes metropole,NAME_FALLBACK,2017-10-15,2022-11-23,61.26806833114323,2022-10-04,1.6425755584756898,0.7262374069207184,0.5069348958432437,1.0,0.6,0.7189865652753149,False,True,1,0.0883963746545599,15,broad,0.26420166983556403
17-144060,18-40625,NAME:angers loire metropole,NAME_FALLBACK,2017-10-12,2018-03-23,5.321944809461235,2018-04-12,0.657030223390276,0.8904949627682873,0.0058345885368669,0.1,0.6,0.3146658466799752,True,False,1,0.0026544573148657,11,broad,0.26420166983556403
17-146735,18-57746,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-10-17,2018-04-25,6.241787122207621,2018-04-17,0.2628120893561104,0.9561979851073148,0.0448355912397823,0.1,0.6,0.3447419532107525,True,False,1,0.0273428289497095,6,broad,0.26420166983556403
17-14986,21-133549,NAME:chu de nantes,NAME_FALLBACK,2017-02-02,2021-10-08,56.14323258869908,2021-11-03,0.8541392904073587,0.8576434515987735,0.0545598954599822,0.0,0.6,0.2935068263106871,False,False,1,0.005687327055333,8,broad,0.26420166983556403
17-150835,21-152380,NAME:gie des epl de vendee,NAME_FALLBACK,2017-10-25,2021-11-17,48.75164257555847,2021-10-25,0.7555847568988173,0.8740692071835304,1.0,0.2,0.6,0.6885173017958826,False,False,1,0.6885173017958826,1,broad,0.26420166983556403
17-15162,21-20759,NAME:arafer,NAME_FALLBACK,2017-01-31,2021-02-12,48.39027595269382,2021-01-31,0.3942181340341655,0.9342969776609724,0.0115234951102656,0.4,0.6,0.417607467703836,False,False,1,0.417607467703836,1,broad,0.26420166983556403
17-152746,21-156783,NAME:ctre hosp universitaire angers,NAME_FALLBACK,2017-10-29,2021-11-26,48.91590013140604,2021-12-15,0.6241787122207622,0.8959702146298729,0.0169372308482337,0.0,0.6,0.28992058445435,False,True,1,0.28992058445435,1,broad,0.26420166983556403
17-15387,20-25372,NAME:universite de nantes,NAME_FALLBACK,2017-02-01,2020-02-20,36.596583442838366,2020-01-04,1.5440210249671484,0.7426631625054753,0.2507624451539172,0.0,0.6,0.3334326464302398,False,False,1,0.070369090329102,3,broad,0.26420166983556403
17-155110,18-141270,NAME:commune de nantes,NAME_FALLBACK,2017-11-03,2018-10-15,11.366622864651774,2018-05-03,5.4204993429697765,0.0965834428383706,0.9155666906027968,0.1,0.6,0.4345942024205716,True,False,1,0.0993058677255391,3,broad,0.26420166983556403
17-156331,18-38591,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-11-07,2018-03-21,4.402102496714849,2018-05-07,1.5440210249671484,0.7426631625054753,0.2251316248524646,0.1,0.6,0.3544618593247314,True,True,1,0.0067754936741532,9,broad,0.26420166983556403
17-157486,21-156574,NAME:departement de la sarthe,NAME_FALLBACK,2017-11-08,2021-11-26,48.58738501971091,2021-11-08,0.5913272010512484,0.9014454664914586,0.2295715230953525,0.4,0.6,0.485711399706238,False,False,1,0.1979919844059275,2,broad,0.26420166983556403
17-158224,22-54446,NAME:nantes metropole,NAME_FALLBACK,2017-11-12,2022-04-16,53.088042049934295,2022-05-20,1.1169513797634691,0.8138414367060884,0.0145159893226887,0.0,0.6,0.2685409554394632,False,True,1,0.0049324514715601,16,broad,0.26420166983556403
17-159373,22-47598,NAME:chu de nantes,NAME_FALLBACK,2017-11-12,2022-04-03,52.66097240473061,2022-04-14,0.3613666228646517,0.939772229522558,0.0104742974770804,0.0,0.6,0.2986090614976177,False,False,1,0.1489809963466624,4,broad,0.26420166983556403
17-159853,21-83160,NAME:angers loire metropole,NAME_FALLBACK,2017-11-13,2021-06-25,43.36399474375821,2021-11-13,4.6320630749014455,0.2279894875164257,0.0833718053552793,1.0,0.6,0.4461775037534541,False,False,1,0.0362483404496651,5,broad,0.26420166983556403
17-161600,18-44171,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2017-11-15,2018-03-30,4.434954007884363,2018-05-15,1.5111695137976346,0.7481384143670609,0.0234561812433468,0.1,0.6,0.2852442670269366,True,False,1,0.0455968778805915,2,broad,0.26420166983556403
17-161917,21-77546,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-11-18,2021-06-10,42.70696452036793,2021-11-18,5.289093298291721,0.1184844502847131,0.0531146341709254,1.0,0.6,0.4082112345310021,False,False,1,0.1930467330036451,5,broad,0.26420166983556403
17-162755,22-7823,NAME:la cite des congres de nantes,NAME_FALLBACK,2017-11-17,2022-01-16,49.96714848883048,2021-11-17,1.971090670170828,0.6714848883048621,0.415996757156579,0.0,0.6,0.3734700870810182,False,False,1,0.3734700870810182,1,broad,0.26420166983556403
17-164463,18-41248,NAME:commune de saint-nazaire,NAME_FALLBACK,2017-11-24,2018-03-30,4.139290407358739,2018-05-24,1.8068331143232588,0.6988611476127902,0.2225777946825531,0.1,0.6,0.3426175150420911,True,False,1,0.0383198118970034,8,broad,0.26420166983556403
17-165149,22-2032,NAME:oniris,NAME_FALLBACK,2017-11-25,2022-01-07,49.40867279894875,2021-11-25,1.4126149802890933,0.7645641699518178,0.1012377017317807,0.0,0.6,0.2865742380940776,False,True,1,0.2865742380940776,1,broad,0.26420166983556403
17-167707,21-143183,NAME:nantes metropole,NAME_FALLBACK,2017-11-28,2021-10-25,46.87910643889619,2021-11-28,1.1169513797634691,0.8138414367060884,0.1678577777326585,1.0,0.6,0.6222105813829526,False,True,1,0.1892379432483483,22,broad,0.26420166983556403
17-168569,21-150402,NAME:nantes metropole,NAME_FALLBACK,2017-11-29,2021-11-14,47.50328515111695,2021-11-29,0.4927726675427069,0.9178712220762156,0.2841048089385449,0.0,0.6,0.3889044886475446,False,False,1,0.0211524950506458,22,broad,0.26420166983556403
17-168958,21-143444,NAME:departement de la vendee,NAME_FALLBACK,2017-11-30,2021-10-26,46.84625492772668,2022-04-27,6.011826544021025,0.0,0.1882287896862239,0.8,0.6,0.3658800763901784,False,False,1,0.3658800763901784,1,broad,0.26420166983556403
17-170649,18-57746,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-12-04,2018-04-25,4.664914586070959,2018-06-04,1.314060446780552,0.7809899255365746,0.0,0.1,0.6,0.2852474813841437,True,False,1,0.0010175293641984,5,broad,0.26420166983556403
17-170763,18-82638,NAME:ville de la roche sur yon,NAME_FALLBACK,2017-12-04,2018-06-15,6.340341655716163,2018-06-04,0.3613666228646517,0.939772229522558,0.2701082651378284,0.1,0.6,0.4194809501788794,True,False,1,0.4194809501788794,1,broad,0.26420166983556403
17-171316,22-69952,SIRET:23440003400026,RAW_SIRET,2017-12-07,2022-05-16,53.25229960578186,2022-05-02,0.4599211563731931,0.9233464739378012,0.0055720135574373,0.2,1.0,0.3927868232295534,False,True,1,0.0153238028076999,8,broad,0.26420166983556403
17-172986,18-6802,NAME:ville de sable sur sarthe,NAME_FALLBACK,2017-12-08,2018-01-16,1.281208935611038,2018-06-08,4.697766097240473,0.2170389837932544,0.9876383420864376,0.1,0.6,0.4899331656785667,True,False,1,0.4899331656785667,1,broad,0.26420166983556403
17-173663,21-143183,NAME:nantes metropole,NAME_FALLBACK,2017-12-16,2021-10-25,46.28777923784494,2021-12-16,1.7082785808147174,0.7152869031975471,0.0193877367450329,1.0,0.6,0.5456074336601483,False,True,1,0.1381690515906634,19,broad,0.26420166983556403
17-173975,22-85365,SIRET:23440003400026,RAW_SIRET,2017-12-13,2022-06-19,54.17214191852825,2022-07-01,0.3942181340341655,0.9342969776609724,0.045884825051705,1.0,1.0,0.6496339331833398,False,True,1,0.0384710974784665,11,broad,0.26420166983556403
17-176420,21-162690,NAME:angers loire metropole,NAME_FALLBACK,2017-12-15,2022-01-08,48.78449408672799,2021-12-15,0.7884362680683311,0.8685939553219448,0.0117685944101347,0.0,0.6,0.2812674968740333,False,False,1,0.0374020236574538,4,broad,0.26420166983556403
17-179112,21-122032,NAME:nantes metropole,NAME_FALLBACK,2017-12-22,2021-09-10,44.612352168199735,2021-12-22,3.383705650459921,0.4360490582566798,0.0030544137801377,1.0,0.6,0.4700813093872181,False,True,1,0.1304372382403338,19,broad,0.26420166983556403
17-181054,21-11865,NAME:cte de communes de la region de blain,NAME_FALLBACK,2017-12-22,2021-01-26,37.155059132720105,2020-12-22,1.149802890932983,0.8083661848445028,0.0386569031225984,0.0,0.6,0.2756214623040351,False,True,1,0.2756214623040351,1,broad,0.26420166983556403
17-181551,21-156574,NAME:departement de la sarthe,NAME_FALLBACK,2017-12-22,2021-11-26,47.1419185282523,2021-12-22,0.8541392904073587,0.8576434515987735,0.0177949568081675,0.0,0.6,0.280639097782552,False,False,1,0.1778276599651963,2,broad,0.26420166983556403
17-18523,18-53780,NAME:ville de nantes,NAME_FALLBACK,2017-02-11,2018-04-18,14.159001314060449,2018-03-11,1.2483574244415243,0.791940429259746,0.0592350762070998,0.1,0.6,0.3087173839874214,True,False,1,0.010473636203326,2,broad,0.26420166983556403
17-20203,18-144441,NAME:cap atlantique,NAME_FALLBACK,2017-02-10,2018-10-17,20.17082785808147,2019-02-10,3.8107752956636,0.3648707840560666,0.5331324965302686,0.4,0.6,0.4578140697996106,False,False,1,0.1976109063058315,3,broad,0.26420166983556403
17-20659,21-44149,NAME:sdis 85,NAME_FALLBACK,2017-02-10,2021-04-01,49.63863337713535,2021-05-03,1.0512483574244416,0.8247919404292597,0.6396411156144914,1.0,0.6,0.7900723755723869,False,True,1,0.6013664373551904,2,broad,0.26420166983556403
17-20825,20-47606,NAME:ch le mans,NAME_FALLBACK,2017-02-12,2020-04-01,37.582128777923785,2020-04-27,0.8541392904073587,0.8576434515987735,0.085177077567635,0.0,0.6,0.3042228400483656,False,False,1,0.108497535051363,6,broad,0.26420166983556403
17-20859,17-144060,NAME:angers loire metropole,NAME_FALLBACK,2017-02-12,2017-10-12,7.950065703022338,2017-10-22,0.328515111695138,0.9452474813841436,0.0041329133615472,0.1,0.6,0.3277583900225774,True,False,1,0.0373878569499424,12,broad,0.26420166983556403
17-21818,17-102741,NAME:centre hospitalier paul chapron,NAME_FALLBACK,2017-02-14,2017-07-18,5.059132720105125,2017-08-14,0.8869908015768725,0.8521681997371879,0.0197837592833767,0.1,0.6,0.3099663656834788,True,False,1,0.0516581717311381,2,broad,0.26420166983556403
17-2217,17-9629,NAME:carene,NAME_FALLBACK,2017-01-05,2017-01-20,0.4927726675427069,2017-07-05,5.45335085413929,0.0911081909767849,1.0,0.1,0.6,0.4627770477441962,True,False,1,0.0789307012202858,4,broad,0.26420166983556403
17-22230,21-76512,NAME:commune de saint-herblain,NAME_FALLBACK,2017-02-16,2021-06-09,51.70827858081472,2021-06-05,0.1314060446780552,0.9780989925536576,0.9999999999999996,0.0,0.6,0.6545247481384142,False,False,1,0.2831852224724122,7,broad,0.26420166983556403
17-25692,17-102039,NAME:departement de la sarthe,NAME_FALLBACK,2017-02-22,2017-07-17,4.763469119579501,2017-08-22,1.1826544021024967,0.8028909329829172,0.0132451379880773,0.1,0.6,0.2953585315415563,True,False,1,0.0438866316119347,5,broad,0.26420166983556403
17-25915,21-45622,NAME:chu de nantes,NAME_FALLBACK,2017-02-22,2021-04-08,49.47437582128778,2021-02-22,1.4783180026281209,0.7536136662286466,0.0693544894804565,0.2,0.6,0.3326774878753214,False,True,1,0.0239743192717092,10,broad,0.26420166983556403
17-29415,21-77546,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2017-03-03,2021-06-10,51.24835742444152,2021-03-03,3.252299605781866,0.4579500657030223,0.5511574099679347,1.0,0.6,0.6673926099145326,False,False,1,0.2792951630005564,13,broad,0.26420166983556403
17-30623,18-40625,NAME:angers loire metropole,NAME_FALLBACK,2017-03-05,2018-03-23,12.582128777923783,2018-03-19,0.1314060446780552,0.9780989925536576,0.0059038580982203,0.0,0.6,0.3065910984727915,False,False,1,0.0171232929537376,13,broad,0.26420166983556403
17-32203,18-13243,NAME:universite d angers,NAME_FALLBACK,2017-03-07,2018-01-29,10.775295663600524,2018-01-18,0.3613666228646517,0.939772229522558,0.0,0.1,0.6,0.3249430573806395,True,False,1,0.2118139491627382,2,broad,0.26420166983556403
17-32213,21-37673,NAME:ville de nantes,NAME_FALLBACK,2017-03-09,2021-03-24,48.48883048620236,2021-03-09,0.4927726675427069,0.9178712220762156,0.7345817126966372,1.0,0.6,0.8465714049628768,False,False,1,0.5269767271691611,3,broad,0.26420166983556403
17-33827,17-170649,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-03-10,2017-12-04,8.83705650459921,2017-09-10,2.7923784494086727,0.5346035917652212,0.2127394207537116,0.1,0.6,0.2981096952051043,True,False,1,0.0012976380381376,7,broad,0.26420166983556403
17-34018,17-120212,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-03-10,2017-08-25,5.519053876478318,2017-09-10,0.5256241787122208,0.9123959702146298,0.0668692612225962,0.1,0.6,0.3415032339815661,True,True,1,0.0152397380325262,19,broad,0.26420166983556403
17-35545,21-113953,NAME:chu de nantes,NAME_FALLBACK,2017-03-16,2021-08-20,53.15374507227333,2021-08-03,0.5584756898817346,0.9069207183530442,0.0100693794820418,0.0,0.6,0.2902544624069757,False,False,1,0.0164257555847568,11,broad,0.26420166983556403
17-35759,21-126684,SIRET:23440003400026,RAW_SIRET,2017-03-16,2021-09-24,54.30354796320631,2021-06-24,3.0223390275952693,0.4962768287341218,0.0,0.4,1.0,0.3440692071835304,False,False,1,0.0268143159681854,4,broad,0.26420166983556403
17-37863,17-39483,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-03-17,2017-03-21,0.1314060446780552,2017-09-17,5.913272010512483,0.0144546649145861,0.8437151808864505,0.1,0.6,0.3889139795389042,True,False,1,0.0806020512508343,5,broad,0.26420166983556403
17-37945,17-39483,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-03-17,2017-03-21,0.1314060446780552,2017-09-17,5.913272010512483,0.0144546649145861,0.7743179897394297,0.1,0.6,0.3646249626374468,True,False,1,0.0561847884149729,5,broad,0.26420166983556403
17-39483,17-146735,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2017-03-21,2017-10-17,6.898817345597897,2017-09-21,0.8541392904073587,0.8576434515987735,0.0235934981802188,0.1,0.6,0.3126685872627699,True,False,1,0.0415000023726628,6,broad,0.26420166983556403
17-44607,21-67771,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2017-04-01,2021-05-22,49.67148488830486,2021-08-13,2.726675427069645,0.5455540954883924,0.0072795502133778,1.0,0.6,0.4989363664467803,False,False,1,0.1534954351634861,9,broad,0.26420166983556403
17-45104,20-118247,NAME:commune de saint-herblain,NAME_FALLBACK,2017-04-03,2020-09-30,41.9185282522996,2020-08-23,1.2483574244415243,0.791940429259746,0.2902070943109582,0.0,0.6,0.3595575903237719,False,False,1,0.0547600960535366,2,broad,0.26420166983556403
17-47703,21-51020,NAME:semitan,NAME_FALLBACK,2017-04-07,2021-04-16,48.29172141918528,2021-04-07,0.2956636005256242,0.9507227332457292,0.257587433029578,0.0,0.6,0.3878362848717846,False,False,1,0.0127058904746196,5,broad,0.26420166983556403
17-48667,21-37354,NAME:ch le mans,NAME_FALLBACK,2017-04-06,2021-03-21,47.47043363994744,2021-04-06,0.5256241787122208,0.9123959702146298,0.0243231412425207,0.0,0.6,0.2966120919885397,False,False,1,0.027118672250937,4,broad,0.26420166983556403
17-48717,19-105444,SIRET:24720013200014,RAW_SIRET,2017-04-08,2019-07-10,27.036793692509853,2019-08-13,1.1169513797634691,0.8138414367060884,0.015505360414557,0.0,1.0,0.3088872353216171,False,False,1,0.3088872353216171,1,broad,0.26420166983556403
