source_notice_id,candidate_notice_id,sweep,severity,s_text,s_cpv,s_time,s_buyer,composite,is_arg_max,clears_balanced_threshold,recovered
18-20656,18-122376,text_only,0,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,text_only,1,0.020967149231353035,0.1,0.9014454664914586,0.6,0.3226998688538382,False,False,False
18-20656,18-122376,text_only,2,0.0033569740252248252,0.1,0.9014454664914586,0.6,0.3165363075316933,False,False,False
18-20656,18-122376,text_only,3,0.0,0.1,0.9014454664914586,0.6,0.3153613666228647,False,False,False
18-20656,18-122376,cpv_only,0,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,cpv_only,1,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,cpv_only,2,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,cpv_only,3,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,duration_only,0,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,duration_only,1,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,duration_only,2,0.22423607717590338,0.1,0.09110819097678491,0.6,0.1912596747557624,False,False,False
18-20656,18-122376,duration_only,3,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,combined,0,0.22423607717590338,0.1,0.9014454664914586,0.6,0.39384399363443084,True,True,True
18-20656,18-122376,combined,1,0.020967149231353035,0.1,0.9014454664914586,0.6,0.3226998688538382,False,False,False
18-20656,18-122376,combined,2,0.0033569740252248252,0.1,0.09110819097678491,0.6,0.11395198865302492,False,False,False
18-20656,18-122376,combined,3,0.0,0.1,0.9014454664914586,0.6,0.3153613666228647,False,False,False
18-26430,22-159813,text_only,0,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,text_only,1,0.5524714548198851,0.2,0.6386333771353483,0.6,0.4730233534707969,True,True,True
18-26430,22-159813,text_only,2,0.6430934678197405,0.2,0.6386333771353483,0.6,0.5047410580207463,True,True,True
18-26430,22-159813,text_only,3,0.6430934678197405,0.2,0.6386333771353483,0.6,0.5047410580207463,True,True,True
18-26430,22-159813,cpv_only,0,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,cpv_only,1,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,cpv_only,2,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,cpv_only,3,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,duration_only,0,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,duration_only,1,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,duration_only,2,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,duration_only,3,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,combined,0,0.45138771727009186,0.2,0.6386333771353483,0.6,0.4376440453283692,True,True,True
18-26430,22-159813,combined,1,0.5524714548198851,0.2,0.6386333771353483,0.6,0.4730233534707969,True,True,True
18-26430,22-159813,combined,2,0.6430934678197405,0.2,0.6386333771353483,0.6,0.5047410580207463,True,True,True
18-26430,22-159813,combined,3,0.6430934678197405,0.2,0.6386333771353483,0.6,0.5047410580207463,True,True,True
18-26824,23-12419,text_only,0,0.5885735719248041,1.0,0.21156373193166889,1.0,0.6588916831565986,True,True,True
18-26824,23-12419,text_only,1,0.14909090950210493,1.0,0.21156373193166889,1.0,0.5050727513086539,True,True,True
18-26824,23-12419,text_only,2,0.15883396750725762,1.0,0.21156373193166889,1.0,0.5084828216104573,True,True,True
18-26824,23-12419,text_only,3,0.15883396750725762,1.0,0.21156373193166889,1.0,0.5084828216104573,True,True,True
18-26824,23-12419,cpv_only,0,0.5885735719248041,1.0,0.21156373193166889,1.0,0.6588916831565986,True,True,True
18-26824,23-12419,cpv_only,1,0.5885735719248041,0.8,0.21156373193166889,1.0,0.5988916831565986,True,True,True
18-26824,23-12419,cpv_only,2,0.5885735719248041,0.6,0.21156373193166889,1.0,0.5388916831565986,True,True,True
18-26824,23-12419,cpv_only,3,0.5885735719248041,0.2,0.21156373193166889,1.0,0.41889168315659864,False,True,False
18-26824,23-12419,duration_only,0,0.5885735719248041,1.0,0.21156373193166889,1.0,0.6588916831565986,True,True,True
18-26824,23-12419,duration_only,1,0.5885735719248041,1.0,0.21156373193166889,1.0,0.6588916831565986,True,True,True
18-26824,23-12419,duration_only,2,0.5885735719248041,1.0,0.21156373193166889,1.0,0.6588916831565986,True,True,True
18-26824,23-12419,duration_only,3,0.5885735719248041,1.0,0.21156373193166889,1.0,0.6588916831565986,True,True,True
18-26824,23-12419,combined,0,0.5885735719248041,1.0,0.21156373193166889,1.0,0.6588916831565986,True,True,True
18-26824,23-12419,combined,1,0.14909090950210493,0.8,0.21156373193166889,1.0,0.44507275130865387,True,True,True
18-26824,23-12419,combined,2,0.15883396750725762,0.6,0.21156373193166889,1.0,0.38848282161045733,True,True,True
18-26824,23-12419,combined,3,0.15883396750725762,0.2,0.21156373193166889,1.0,0.2684828216104574,False,False,False
18-28651,22-39891,text_only,0,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,text_only,1,0.23842013319526392,0.2,0.9123959702146298,0.6,0.4315460391719998,True,True,True
18-28651,22-39891,text_only,2,0.039180557951270664,0.2,0.9123959702146298,0.6,0.3618121878366022,False,True,False
18-28651,22-39891,text_only,3,0.0,0.2,0.9123959702146298,0.6,0.34809899255365745,False,True,False
18-28651,22-39891,cpv_only,0,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,cpv_only,1,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,cpv_only,2,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,cpv_only,3,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,duration_only,0,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,duration_only,1,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,duration_only,2,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,duration_only,3,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,combined,0,0.4896471373661125,0.2,0.9123959702146298,0.6,0.5194754906317969,True,True,True
18-28651,22-39891,combined,1,0.23842013319526392,0.2,0.9123959702146298,0.6,0.4315460391719998,True,True,True
18-28651,22-39891,combined,2,0.039180557951270664,0.2,0.9123959702146298,0.6,0.3618121878366022,False,True,False
18-28651,22-39891,combined,3,0.0,0.2,0.9123959702146298,0.6,0.34809899255365745,False,True,False
18-30222,23-12419,text_only,0,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,text_only,1,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,text_only,2,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,text_only,3,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,cpv_only,0,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,cpv_only,1,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,cpv_only,2,0.0,0.6,0.40319754708716604,1.0,0.3807993867717915,False,True,False
18-30222,23-12419,cpv_only,3,0.0,0.2,0.40319754708716604,1.0,0.2607993867717915,False,False,False
18-30222,23-12419,duration_only,0,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,duration_only,1,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,duration_only,2,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,duration_only,3,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,combined,0,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,combined,1,0.0,0.8,0.40319754708716604,1.0,0.44079938677179153,True,True,True
18-30222,23-12419,combined,2,0.0,0.6,0.40319754708716604,1.0,0.3807993867717915,True,True,True
18-30222,23-12419,combined,3,0.0,0.2,0.40319754708716604,1.0,0.2607993867717915,False,False,False
18-41400,18-177907,text_only,0,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,text_only,1,0.8162405183669531,0.1,0.5346035917652212,0.6,0.5093350793697389,True,True,True
18-41400,18-177907,text_only,2,0.5092763454748584,0.1,0.5346035917652212,0.6,0.40189761885750575,True,True,True
18-41400,18-177907,text_only,3,0.2811083354087716,0.1,0.5346035917652212,0.6,0.32203881533437534,True,False,False
18-41400,18-177907,cpv_only,0,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,cpv_only,1,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,cpv_only,2,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,cpv_only,3,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,duration_only,0,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,duration_only,1,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,duration_only,2,0.9999999999999998,0.1,0.4743758212877792,0.6,0.5585939553219448,True,True,True
18-41400,18-177907,duration_only,3,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,combined,0,0.9999999999999998,0.1,0.5346035917652212,0.6,0.5736508979413053,True,True,True
18-41400,18-177907,combined,1,0.8162405183669531,0.1,0.5346035917652212,0.6,0.5093350793697389,True,True,True
18-41400,18-177907,combined,2,0.5092763454748584,0.1,0.4743758212877792,0.6,0.3868406762381453,True,True,True
18-41400,18-177907,combined,3,0.2811083354087716,0.1,0.5346035917652212,0.6,0.32203881533437534,True,False,False
18-42613,22-51860,text_only,0,0.581488667775989,1.0,0.38129653964082355,1.0,0.6988451686318019,True,True,True
18-42613,22-51860,text_only,1,0.37804149290850314,1.0,0.38129653964082355,1.0,0.6276386574281819,True,True,True
18-42613,22-51860,text_only,2,0.3311143587044487,1.0,0.38129653964082355,1.0,0.6112141604567629,True,True,True
18-42613,22-51860,text_only,3,0.44172991018444974,1.0,0.38129653964082355,1.0,0.6499296034747633,True,True,True
18-42613,22-51860,cpv_only,0,0.581488667775989,1.0,0.38129653964082355,1.0,0.6988451686318019,True,True,True
18-42613,22-51860,cpv_only,1,0.581488667775989,1.0,0.38129653964082355,1.0,0.6988451686318019,True,True,True
18-42613,22-51860,cpv_only,2,0.581488667775989,0.6,0.38129653964082355,1.0,0.578845168631802,True,True,True
18-42613,22-51860,cpv_only,3,0.581488667775989,0.2,0.38129653964082355,1.0,0.458845168631802,True,True,True
18-42613,22-51860,duration_only,0,0.581488667775989,1.0,0.38129653964082355,1.0,0.6988451686318019,True,True,True
18-42613,22-51860,duration_only,1,0.581488667775989,1.0,0.38129653964082355,1.0,0.6988451686318019,True,True,True
18-42613,22-51860,duration_only,2,0.581488667775989,1.0,0.38129653964082355,1.0,0.6988451686318019,True,True,True
18-42613,22-51860,duration_only,3,0.581488667775989,1.0,0.38129653964082355,1.0,0.6988451686318019,True,True,True
18-42613,22-51860,combined,0,0.581488667775989,1.0,0.38129653964082355,1.0,0.6988451686318019,True,True,True
18-42613,22-51860,combined,1,0.37804149290850314,1.0,0.38129653964082355,1.0,0.6276386574281819,True,True,True
18-42613,22-51860,combined,2,0.3311143587044487,0.6,0.38129653964082355,1.0,0.4912141604567629,True,True,True
18-42613,22-51860,combined,3,0.44172991018444974,0.2,0.38129653964082355,1.0,0.40992960347476326,True,True,True
18-46720,22-54446,text_only,0,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,text_only,1,0.6115729057664662,1.0,0.9507227332457293,0.6,0.8117312003296955,True,True,True
18-46720,22-54446,text_only,2,0.40971068681466544,1.0,0.9507227332457293,0.6,0.7410794236965652,True,True,True
18-46720,22-54446,text_only,3,0.40971068681466544,1.0,0.9507227332457293,0.6,0.7410794236965652,True,True,True
18-46720,22-54446,cpv_only,0,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,cpv_only,1,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,cpv_only,2,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,cpv_only,3,0.73513168904548,0.2,0.9507227332457293,0.6,0.6149767744773504,True,True,True
18-46720,22-54446,duration_only,0,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,duration_only,1,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,duration_only,2,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,duration_only,3,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,combined,0,0.73513168904548,1.0,0.9507227332457293,0.6,0.8549767744773502,True,True,True
18-46720,22-54446,combined,1,0.6115729057664662,1.0,0.9507227332457293,0.6,0.8117312003296955,True,True,True
18-46720,22-54446,combined,2,0.40971068681466544,1.0,0.9507227332457293,0.6,0.7410794236965652,True,True,True
18-46720,22-54446,combined,3,0.40971068681466544,0.2,0.9507227332457293,0.6,0.5010794236965652,True,True,True
18-47719,22-82130,text_only,0,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,text_only,1,0.07492896426335523,1.0,0.6276828734121769,0.6,0.5431458558452185,True,True,True
18-47719,22-82130,text_only,2,0.10607050440465908,1.0,0.6276828734121769,0.6,0.5540453948946749,True,True,True
18-47719,22-82130,text_only,3,0.15324686209872276,1.0,0.6276828734121769,0.6,0.5705571200875972,True,True,True
18-47719,22-82130,cpv_only,0,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,cpv_only,1,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,cpv_only,2,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,cpv_only,3,0.08975450464639498,0.2,0.6276828734121769,0.6,0.30833479497928246,True,False,False
18-47719,22-82130,duration_only,0,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,duration_only,1,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,duration_only,2,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,duration_only,3,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,combined,0,0.08975450464639498,1.0,0.6276828734121769,0.6,0.5483347949792825,True,True,True
18-47719,22-82130,combined,1,0.07492896426335523,1.0,0.6276828734121769,0.6,0.5431458558452185,True,True,True
18-47719,22-82130,combined,2,0.10607050440465908,1.0,0.6276828734121769,0.6,0.5540453948946749,True,True,True
18-47719,22-82130,combined,3,0.15324686209872276,0.2,0.6276828734121769,0.6,0.3305571200875972,True,True,True
18-53378,22-52027,text_only,0,0.733347848870033,1.0,0.9616732369689006,0.6,0.8570900563467367,True,True,True
18-53378,22-52027,text_only,1,0.5950378540072229,1.0,0.9616732369689006,0.6,0.8086815581447531,True,True,True
18-53378,22-52027,text_only,2,0.4493649200595336,1.0,0.9616732369689006,0.6,0.7576960312630618,True,True,True
18-53378,22-52027,text_only,3,0.33334586704431124,1.0,0.9616732369689006,0.6,0.7170893627077342,True,True,True
18-53378,22-52027,cpv_only,0,0.733347848870033,1.0,0.9616732369689006,0.6,0.8570900563467367,True,True,True
18-53378,22-52027,cpv_only,1,0.733347848870033,1.0,0.9616732369689006,0.6,0.8570900563467367,True,True,True
18-53378,22-52027,cpv_only,2,0.733347848870033,0.6,0.9616732369689006,0.6,0.7370900563467366,True,True,True
18-53378,22-52027,cpv_only,3,0.733347848870033,0.2,0.9616732369689006,0.6,0.6170900563467367,True,True,True
18-53378,22-52027,duration_only,0,0.733347848870033,1.0,0.9616732369689006,0.6,0.8570900563467367,True,True,True
18-53378,22-52027,duration_only,1,0.733347848870033,1.0,0.9616732369689006,0.6,0.8570900563467367,True,True,True
18-53378,22-52027,duration_only,2,0.733347848870033,1.0,0.9616732369689006,0.6,0.8570900563467367,True,True,True
18-53378,22-52027,duration_only,3,0.733347848870033,1.0,0.9616732369689006,0.6,0.8570900563467367,True,True,True
18-53378,22-52027,combined,0,0.733347848870033,1.0,0.9616732369689006,0.6,0.8570900563467367,True,True,True
18-53378,22-52027,combined,1,0.5950378540072229,1.0,0.9616732369689006,0.6,0.8086815581447531,True,True,True
18-53378,22-52027,combined,2,0.4493649200595336,0.6,0.9616732369689006,0.6,0.637696031263062,True,True,True
18-53378,22-52027,combined,3,0.33334586704431124,0.2,0.9616732369689006,0.6,0.4770893627077341,True,True,True
18-61256,22-94454,text_only,0,0.5253060475594138,1.0,0.9671484888304862,0.6,0.7856442388534164,True,True,True
18-61256,22-94454,text_only,1,0.2607681195481665,1.0,0.9671484888304862,0.6,0.6930559640494798,True,True,True
18-61256,22-94454,text_only,2,0.016459755443309087,1.0,0.9671484888304862,0.6,0.6075480366127797,True,True,True
18-61256,22-94454,text_only,3,0.012382132828804387,1.0,0.9671484888304862,0.6,0.6061208686977031,True,True,True
18-61256,22-94454,cpv_only,0,0.5253060475594138,1.0,0.9671484888304862,0.6,0.7856442388534164,True,True,True
18-61256,22-94454,cpv_only,1,0.5253060475594138,1.0,0.9671484888304862,0.6,0.7856442388534164,True,True,True
18-61256,22-94454,cpv_only,2,0.5253060475594138,0.6,0.9671484888304862,0.6,0.6656442388534163,True,True,True
18-61256,22-94454,cpv_only,3,0.5253060475594138,0.2,0.9671484888304862,0.6,0.5456442388534164,False,True,False
18-61256,22-94454,duration_only,0,0.5253060475594138,1.0,0.9671484888304862,0.6,0.7856442388534164,True,True,True
18-61256,22-94454,duration_only,1,0.5253060475594138,1.0,0.9671484888304862,0.6,0.7856442388534164,True,True,True
18-61256,22-94454,duration_only,2,0.5253060475594138,1.0,0.9671484888304862,0.6,0.7856442388534164,True,True,True
18-61256,22-94454,duration_only,3,0.5253060475594138,1.0,0.9671484888304862,0.6,0.7856442388534164,True,True,True
18-61256,22-94454,combined,0,0.5253060475594138,1.0,0.9671484888304862,0.6,0.7856442388534164,True,True,True
18-61256,22-94454,combined,1,0.2607681195481665,1.0,0.9671484888304862,0.6,0.6930559640494798,True,True,True
18-61256,22-94454,combined,2,0.016459755443309087,0.6,0.9671484888304862,0.6,0.48754803661277973,True,True,True
18-61256,22-94454,combined,3,0.012382132828804387,0.2,0.9671484888304862,0.6,0.36612086869770305,False,True,False
18-6138,22-39410,text_only,0,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,text_only,1,0.748754710965414,1.0,0.5838808585194919,0.6,0.768034363467768,True,True,True
18-6138,22-39410,text_only,2,0.610094955142997,1.0,0.5838808585194919,0.6,0.7195034489299219,True,True,True
18-6138,22-39410,text_only,3,0.33586870050950646,1.0,0.5838808585194919,0.6,0.6235242598082003,True,True,True
18-6138,22-39410,cpv_only,0,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,cpv_only,1,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,cpv_only,2,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,cpv_only,3,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,duration_only,0,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,duration_only,1,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,duration_only,2,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,duration_only,3,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,combined,0,1.0,1.0,0.5838808585194919,0.6,0.8559702146298729,True,True,True
18-6138,22-39410,combined,1,0.748754710965414,1.0,0.5838808585194919,0.6,0.768034363467768,True,True,True
18-6138,22-39410,combined,2,0.610094955142997,1.0,0.5838808585194919,0.6,0.7195034489299219,True,True,True
18-6138,22-39410,combined,3,0.33586870050950646,1.0,0.5838808585194919,0.6,0.6235242598082003,True,True,True
18-61655,22-94454,text_only,0,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,text_only,1,0.7681728537287166,0.4,0.9671484888304862,0.6,0.6906476210126724,True,True,True
18-61655,22-94454,text_only,2,0.5071677409549777,0.4,0.9671484888304862,0.6,0.5992958315418637,True,True,True
18-61655,22-94454,text_only,3,0.11185565614491291,0.4,0.9671484888304862,0.6,0.46093660185834107,False,True,False
18-61655,22-94454,cpv_only,0,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,cpv_only,1,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,cpv_only,2,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,cpv_only,3,0.858886680568812,0.2,0.9671484888304862,0.6,0.6623974604067058,True,True,True
18-61655,22-94454,duration_only,0,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,duration_only,1,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,duration_only,2,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,duration_only,3,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,combined,0,0.858886680568812,0.4,0.9671484888304862,0.6,0.7223974604067058,True,True,True
18-61655,22-94454,combined,1,0.7681728537287166,0.4,0.9671484888304862,0.6,0.6906476210126724,True,True,True
18-61655,22-94454,combined,2,0.5071677409549777,0.4,0.9671484888304862,0.6,0.5992958315418637,True,True,True
18-61655,22-94454,combined,3,0.11185565614491291,0.2,0.9671484888304862,0.6,0.40093660185834107,False,True,False
18-66863,22-133794,text_only,0,1.0,1.0,0.7590889180902322,0.6,0.8997722295225579,True,True,True
18-66863,22-133794,text_only,1,0.7725484203410029,1.0,0.7590889180902322,0.6,0.820164176641909,True,True,True
18-66863,22-133794,text_only,2,0.5459651817193866,1.0,0.7590889180902322,0.6,0.7408600431243433,True,True,True
18-66863,22-133794,text_only,3,0.4626845470629282,1.0,0.7590889180902322,0.6,0.711711820994583,True,True,True
18-66863,22-133794,cpv_only,0,1.0,1.0,0.7590889180902322,0.6,0.8997722295225579,True,True,True
18-66863,22-133794,cpv_only,1,1.0,1.0,0.7590889180902322,0.6,0.8997722295225579,True,True,True
18-66863,22-133794,cpv_only,2,1.0,0.6,0.7590889180902322,0.6,0.779772229522558,True,True,True
18-66863,22-133794,cpv_only,3,1.0,0.2,0.7590889180902322,0.6,0.6597722295225581,True,True,True
18-66863,22-133794,duration_only,0,1.0,1.0,0.7590889180902322,0.6,0.8997722295225579,True,True,True
18-66863,22-133794,duration_only,1,1.0,1.0,0.7590889180902322,0.6,0.8997722295225579,True,True,True
18-66863,22-133794,duration_only,2,1.0,1.0,0.7590889180902322,0.6,0.8997722295225579,True,True,True
18-66863,22-133794,duration_only,3,1.0,1.0,0.7590889180902322,0.6,0.8997722295225579,True,True,True
18-66863,22-133794,combined,0,1.0,1.0,0.7590889180902322,0.6,0.8997722295225579,True,True,True
18-66863,22-133794,combined,1,0.7725484203410029,1.0,0.7590889180902322,0.6,0.820164176641909,True,True,True
18-66863,22-133794,combined,2,0.5459651817193866,0.6,0.7590889180902322,0.6,0.6208600431243434,True,True,True
18-66863,22-133794,combined,3,0.4626845470629282,0.2,0.7590889180902322,0.6,0.4717118209945829,False,True,False
18-71355,22-137172,text_only,0,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,text_only,1,0.019710080322110187,0.4,0.9069207183530442,1.0,0.4536287077009996,True,True,True
18-71355,22-137172,text_only,2,0.029157597245515275,0.4,0.9069207183530442,1.0,0.45693533862419133,True,True,True
18-71355,22-137172,text_only,3,0.05245305227260877,0.4,0.9069207183530442,1.0,0.46508874788367416,True,True,True
18-71355,22-137172,cpv_only,0,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,cpv_only,1,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,cpv_only,2,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,cpv_only,3,0.025649333175105666,0.2,0.9069207183530442,1.0,0.395707446199548,True,True,True
18-71355,22-137172,duration_only,0,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,duration_only,1,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,duration_only,2,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,duration_only,3,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,combined,0,0.025649333175105666,0.4,0.9069207183530442,1.0,0.45570744619954806,True,True,True
18-71355,22-137172,combined,1,0.019710080322110187,0.4,0.9069207183530442,1.0,0.4536287077009996,True,True,True
18-71355,22-137172,combined,2,0.029157597245515275,0.4,0.9069207183530442,1.0,0.45693533862419133,True,True,True
18-71355,22-137172,combined,3,0.05245305227260877,0.2,0.9069207183530442,1.0,0.4050887478836741,True,True,True
18-71689,22-150264,text_only,0,0.022372083080398265,1.0,0.9233464739378011,1.0,0.6386668475625896,True,True,True
18-71689,22-150264,text_only,1,0.03929635558689514,1.0,0.9233464739378011,1.0,0.6445903429398635,True,True,True
18-71689,22-150264,text_only,2,0.012600588549302048,1.0,0.9233464739378011,1.0,0.635246824476706,True,True,True
18-71689,22-150264,text_only,3,0.012600588549302048,1.0,0.9233464739378011,1.0,0.635246824476706,True,True,True
18-71689,22-150264,cpv_only,0,0.022372083080398265,1.0,0.9233464739378011,1.0,0.6386668475625896,True,True,True
18-71689,22-150264,cpv_only,1,0.022372083080398265,1.0,0.9233464739378011,1.0,0.6386668475625896,True,True,True
