source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_l1_source,buyer_key_l1_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source,candidate_buyer_identity_source,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_l2,candidate_buyer_siren_l2,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin
19-41587,19-190057,2019-03-18,2019-12-22,NAME:sdis 44,NAME:sdis 44,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,284400017,284400017,False,9.165571616294349,2019-09-18,3.1208935611038107,0.4798510731493649,0.02854415337356764,0.1,0.75,0.23495322196808993,True,False,5,6,0.14189133009642446
19-41587,19-75615,2019-03-18,2019-05-14,NAME:sdis 44,NAME:sdis 44,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,284400017,284400017,False,1.8725361366622864,2019-09-18,4.1721419185282524,0.30464301357862456,0.029871614324231795,0.1,0.75,0.19161581840813727,True,False,6,6,0.14189133009642446
19-43213,19-145845,2019-03-20,2019-09-26,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.241787122207621,2019-09-20,0.19710906701708278,0.9671484888304862,0.004057030626436552,0.2,0.6,0.36320708292687437,False,True,1,9,0.0324402261332562
19-43213,19-125270,2019-03-20,2019-08-14,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,4.829172141918528,2019-09-20,1.2155059132720105,0.7974156811213315,0.032608390037957916,0.2,0.6,0.33076685679361817,False,True,2,9,0.0324402261332562
19-43213,19-117328,2019-03-20,2019-07-26,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,4.204993429697766,2019-09-20,1.8396846254927726,0.6933858957512046,0.021627532166695985,0.2,0.6,0.3009161101961447,False,True,3,9,0.0324402261332562
19-43213,19-103229,2019-03-20,2019-07-04,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,3.4822601839684624,2019-09-20,2.562417871222076,0.5729303547963207,0.07240973764672753,0.1,0.6,0.2585759968754348,True,False,4,9,0.0324402261332562
19-43213,19-108933,2019-03-20,2019-07-12,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,3.7450722733245727,2019-09-20,2.299605781865966,0.6167323696890057,0.021627532166695985,0.1,0.6,0.251752728680595,True,False,5,9,0.0324402261332562
19-43213,19-78493,2019-03-20,2019-05-20,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,2.0039421813403417,2019-09-20,4.040735873850197,0.32654402102496716,0.0,0.0,0.6,0.1416360052562418,False,False,6,9,0.0324402261332562
19-43213,19-66602,2019-03-20,2019-04-26,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.2155059132720105,2019-09-20,4.829172141918528,0.195137976346912,0.013526031184838864,0.0,0.6,0.1135186050014216,False,False,7,9,0.0324402261332562
19-43213,20-39206,2019-03-20,2020-03-16,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.892247043363994,2019-09-20,5.847568988173456,0.025405168637757325,0.007637326058239961,0.0,0.6,0.06902435627982331,False,False,8,9,0.0324402261332562
19-43213,20-40507,2019-03-20,2020-03-17,NAME:ctre hosp universitaire angers,NAME:ctre hosp universitaire angers,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.925098554533509,2019-09-20,5.88042049934297,0.01992991677617173,0.007637326058239961,0.0,0.6,0.06765554331442691,False,False,9,9,0.0324402261332562
19-43671,20-35694,2019-03-20,2020-03-09,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,11.662286465177399,2019-11-16,3.7450722733245727,0.37582128777923784,0.2097964529026489,0.1,0.75,0.2723840804607366,True,True,1,4,0.024767156647647892
19-43671,20-25372,2019-03-20,2020-02-20,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,11.07095926412615,2019-11-16,3.1537450722733245,0.4743758212877792,0.1543513385461254,0.0,0.75,0.2476169238130887,False,True,2,4,0.024767156647647892
19-43671,20-31844,2019-03-20,2020-03-04,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,UNIQUE_NAME_DEPARTMENT_ALIAS,NAME_FALLBACK,,,130029747,,False,11.498028909329829,2019-11-16,3.5808147174770038,0.40319754708716604,0.015578691748449657,0.2,0.6,0.2262519288837489,False,True,3,4,0.024767156647647892
19-43671,19-80203,2019-03-20,2019-05-24,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,2.135348226018397,2019-11-16,5.781865965834428,0.036355672360928626,0.21614710349377053,0.0,0.75,0.15974040431305186,False,True,4,4,0.024767156647647892
19-43954,19-158679,2019-03-21,2019-10-18,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.931668856767411,2019-09-21,0.8869908015768725,0.8521681997371879,0.2746333323142382,0.1,0.6,0.3991637162442803,True,False,1,23,0.025265877279487536
19-43954,19-151382,2019-03-21,2019-10-09,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.636005256241787,2019-09-21,0.5913272010512484,0.9014454664914586,0.1672470638340804,0.1,0.6,0.3738978389647928,True,True,2,23,0.025265877279487536
19-43954,19-123920,2019-03-21,2019-08-09,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,4.6320630749014455,2019-09-21,1.4126149802890933,0.7645641699518178,0.13221675092778506,0.1,0.6,0.3274169053126792,True,False,3,23,0.025265877279487536
19-43954,19-156899,2019-03-21,2019-10-18,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.931668856767411,2019-09-21,0.8869908015768725,0.8521681997371879,0.010097323959746439,0.1,0.6,0.30657611332020823,True,False,4,23,0.025265877279487536
19-43954,19-189628,2019-03-21,2019-12-20,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.00131406044678,2019-09-21,2.9566360052562417,0.5072273324572931,0.2040323469993307,0.1,0.6,0.288218154564089,True,False,5,23,0.025265877279487536
19-43954,19-92498,2019-03-21,2019-06-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,3.0223390275952693,2019-09-21,3.0223390275952693,0.4962768287341218,0.20387378554757393,0.1,0.6,0.28542503212518133,True,True,6,23,0.025265877279487536
19-43954,19-119269,2019-03-21,2019-08-02,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,4.402102496714849,2019-09-21,1.6425755584756898,0.7262374069207184,0.023614144534133918,0.1,0.6,0.27982430231712646,True,False,7,23,0.025265877279487536
19-43954,19-105083,2019-03-21,2019-07-10,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,3.6465177398160313,2019-09-21,2.3981603153745072,0.6003066141042488,0.03245169120777225,0.1,0.6,0.25143474544878247,True,True,8,23,0.025265877279487536
19-43954,20-11000,2019-03-21,2020-01-25,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.183968462549277,2019-09-21,4.139290407358739,0.31011826544021026,0.20985827625691417,0.1,0.6,0.24097996304997252,True,True,9,23,0.025265877279487536
19-43954,19-189603,2019-03-21,2019-12-22,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.067017082785808,2019-09-21,3.0223390275952693,0.4962768287341218,0.016787515534215366,0.1,0.6,0.21994483762050582,True,False,10,23,0.025265877279487536
19-43954,19-191665,2019-03-21,2019-12-26,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.198423127463863,2019-09-21,3.1537450722733245,0.4743758212877792,0.025447523822792834,0.1,0.6,0.21750058865992228,True,False,11,23,0.025265877279487536
19-43954,20-12070,2019-03-21,2020-01-26,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.216819973718792,2019-09-21,4.1721419185282524,0.30464301357862456,0.1279126627516466,0.1,0.6,0.21093018535773245,True,False,12,23,0.025265877279487536
19-43954,19-67059,2019-03-21,2019-05-08,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.5768725361366622,2019-09-21,4.467805519053877,0.25536574682435387,0.11332206807902076,0.1,0.6,0.19350416053374572,True,True,13,23,0.025265877279487536
19-43954,19-69736,2019-03-21,2019-05-05,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.4783180026281209,2019-09-21,4.566360052562418,0.23893999123959697,0.09426719320400376,0.1,0.6,0.18272851543130056,True,False,14,23,0.025265877279487536
19-43954,19-74485,2019-03-21,2019-05-18,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.9053876478318004,2019-09-21,4.139290407358739,0.31011826544021026,0.02097020815542474,0.1,0.6,0.1748691392144512,True,False,15,23,0.025265877279487536
19-43954,20-26585,2019-03-21,2020-02-23,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.136662286465178,2019-09-21,5.091984231274639,0.1513359614542269,0.09417119107401872,0.1,0.6,0.16079390723946327,True,False,16,23,0.025265877279487536
19-43954,19-55110,2019-03-21,2019-04-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,0.6898817345597897,2019-09-21,5.354796320630749,0.1075339465615418,0.12457469015929169,0.1,0.6,0.16048462819613754,True,True,17,23,0.025265877279487536
19-43954,20-21049,2019-03-21,2020-02-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.742444152431013,2019-09-21,4.697766097240473,0.21703898379325448,0.011173714747294278,0.1,0.6,0.14817054610986663,True,False,18,23,0.025265877279487536
19-43954,20-25276,2019-03-21,2020-02-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.07095926412615,2019-09-21,5.026281208935611,0.1622864651773982,0.03197510063384125,0.1,0.6,0.14176290151619397,True,False,19,23,0.025265877279487536
19-43954,20-26328,2019-03-21,2020-02-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.07095926412615,2019-09-21,5.026281208935611,0.1622864651773982,0.016515345224068587,0.1,0.6,0.13635198712277355,True,False,20,23,0.025265877279487536
19-43954,20-37940,2019-03-21,2020-03-14,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.793692509855454,2019-09-21,5.7490144546649145,0.04183092422251422,0.060262070887468294,0.1,0.6,0.12154945586624245,True,False,21,23,0.025265877279487536
19-43954,20-32203,2019-03-21,2020-03-06,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.530880420499344,2019-09-21,5.486202365308804,0.08563293911519931,0.027806731631331284,0.1,0.6,0.12114059084976578,True,False,22,23,0.025265877279487536
19-43954,20-34392,2019-03-21,2020-03-11,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.695137976346912,2019-09-21,5.650459921156373,0.05825667980727112,0.025215704556086994,0.1,0.6,0.11338966654644822,True,False,23,23,0.025265877279487536
19-4449,19-98987,2019-01-12,2019-06-29,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.519053876478318,2019-06-12,0.5584756898817346,0.9069207183530442,0.01485416340854374,0.0,0.6,0.2919291367812514,False,False,1,6,0.0023517582764772116
19-4449,19-81470,2019-01-12,2019-05-24,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,4.336399474375821,2019-06-12,0.6241787122207622,0.8959702146298729,0.015956642420873995,0.0,0.6,0.28957737850477416,False,False,2,6,0.0023517582764772116
19-4449,19-54309,2019-01-12,2019-04-25,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,3.383705650459921,2019-06-12,1.5768725361366622,0.7371879106438897,0.01617961193279541,0.0,0.6,0.24995984183745082,False,False,3,6,0.0023517582764772116
19-4449,19-13728,2019-01-12,2019-01-25,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,0.42706964520367935,2019-06-12,4.533508541392904,0.24441524310118268,0.03831502946711887,0.1,0.6,0.16451407108878727,True,False,4,6,0.0023517582764772116
19-4449,19-21908,2019-01-12,2019-02-13,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.0512483574244416,2019-06-12,3.909329829172142,0.34844502847130965,0.017488379019148605,0.0,0.6,0.1532321897745294,False,False,5,6,0.0023517582764772116
19-4449,19-21591,2019-01-12,2019-02-10,NAME:conseil departemental loire-atlantique,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,0.9526938239159002,2019-06-12,4.0078843626806835,0.33201927288655275,0.014513885162131267,0.0,0.6,0.14808467802838413,False,False,6,6,0.0023517582764772116
19-44791,20-110309,2019-03-21,2020-09-10,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,17.706964520367936,2020-09-02,0.2628120893561104,0.9561979851073149,0.014474825681946022,0.1,0.75,0.34911568526550985,True,False,1,12,0.007311268182633501
19-44791,20-111698,2019-03-21,2020-09-13,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,17.805519053876477,2020-09-02,0.36136662286465177,0.939772229522558,0.005318170577819575,0.1,0.75,0.34180441708287634,True,False,2,12,0.007311268182633501
19-44791,20-116086,2019-03-21,2020-09-24,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,18.16688567674113,2020-09-02,0.7227332457293035,0.879544459045116,0.010711817933771694,0.1,0.75,0.3286352510380991,True,False,3,12,0.007311268182633501
19-44791,20-125567,2019-03-21,2020-10-15,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,18.85676741130092,2020-09-02,1.4126149802890933,0.7645641699518178,0.060667939690425374,0.1,0.75,0.3173748213796033,True,False,4,12,0.007311268182633501
19-44791,20-124045,2019-03-21,2020-10-11,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,18.725361366622863,2020-09-02,1.281208935611038,0.7864651773981604,0.0,0.1,0.75,0.30161629434954007,True,False,5,12,0.007311268182633501
19-44791,20-138135,2019-03-21,2020-11-12,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,19.776609724047304,2020-09-02,2.3324572930354797,0.61125711782742,0.025514441747449018,0.1,0.75,0.26674433406846215,True,False,6,12,0.007311268182633501
19-44791,20-142015,2019-03-21,2020-11-21,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,20.07227332457293,2020-09-02,2.628120893561104,0.5619798510731493,0.03201649469233914,0.1,0.75,0.25670073591060605,True,True,7,12,0.007311268182633501
19-44791,20-70855,2019-03-21,2020-06-02,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,14.421813403416557,2020-09-02,3.0223390275952693,0.4962768287341218,0.011561844841846951,0.1,0.75,0.2331158528781769,True,False,8,12,0.007311268182633501
19-44791,20-65753,2019-03-21,2020-05-20,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,13.994743758212877,2020-09-02,3.4494086727989486,0.42509855453350853,0.004045929331350085,0.1,0.75,0.21269071389934968,True,False,9,12,0.007311268182633501
19-44791,21-16505,2019-03-21,2021-02-06,NAME:conseil regional des pays de la loire,NAME:conseil regional des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,234400034,234400034,False,22.601839684625492,2020-09-02,5.157687253613666,0.1403854577310556,0.010809240982824757,0.1,0.75,0.14387959877675258,True,False,10,12,0.007311268182633501
19-44791,21-26779,2019-03-21,2021-02-28,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,23.324572930354798,2020-09-02,5.88042049934297,0.01992991677617173,0.021704441938634113,0.1,0.75,0.11757903387256488,True,False,11,12,0.007311268182633501
19-44791,20-32737,2019-03-21,2020-03-05,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,11.498028909329829,2020-09-02,5.946123521681997,0.008979413053000429,0.008480469739303479,0.1,0.75,0.11021301767200634,True,False,12,12,0.007311268182633501
19-46133,19-92746,2019-03-27,2019-06-19,NAME:cc du pays des achards,NAME:cc du pays des achards,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,2.759526938239159,2019-10-15,3.8764783180026283,0.35392028033289524,1.0000000000000002,1.0,0.6,0.7984800700832237,False,False,1,1,0.7984800700832237
19-46291,19-87510,2019-03-25,2019-06-06,NAME:gpm de nantes - st nazaire,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,775604853,775604853,False,2.3981603153745072,2019-09-25,3.6465177398160313,0.39224704336399474,0.01566515258473415,0.1,0.75,0.20854456424565565,True,False,1,2,0.09287299382301761
19-46291,19-48376,2019-03-25,2019-03-29,NAME:gpm de nantes - st nazaire,SIRET:77560485300041,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,77560485300041,775604853,775604853,False,0.1314060446780552,2019-09-25,5.913272010512483,0.014454664914586135,0.020165440554261428,0.1,0.75,0.11567157042263804,True,False,2,2,0.09287299382301761
19-46630,19-118102,2019-03-25,2019-07-31,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,4.204993429697766,2019-08-25,0.8212877792378449,0.8631187034603591,0.04624170901769008,0.0,0.75,0.30696427402128135,False,True,1,3,0.04586288911779196
19-46630,19-169357,2019-03-25,2019-11-08,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,7.490144546649145,2019-08-25,2.463863337713535,0.5893561103810776,0.11074959230919991,0.0,0.75,0.2611013849034894,False,False,2,3,0.04586288911779196
19-46630,19-99946,2019-03-25,2019-06-30,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,3.1865965834428382,2019-08-25,1.8396846254927726,0.6933858957512046,0.010961573992479342,0.0,0.75,0.2521830248351689,False,False,3,3,0.04586288911779196
19-4677,20-10119,2019-01-10,2020-01-24,NAME:departement de la vendee,SIRET:22850001300658,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22850001300658,228500013,228500013,False,12.45072273324573,2019-11-20,2.135348226018397,0.6441086289969338,0.276662783715505,0.4,0.75,0.45285913154966023,False,False,1,11,0.024874836131937306
19-4677,19-181393,2019-01-10,2019-12-06,NAME:departement de la vendee,SIRET:22850001300658,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22850001300658,228500013,228500013,False,10.840998685939553,2019-11-20,0.5256241787122208,0.9123959702146298,0.013958008183044268,0.4,0.75,0.4279842954177229,False,False,2,11,0.024874836131937306
19-4677,20-17802,2019-01-10,2020-02-06,NAME:departement de la vendee,SIRET:22850001300658,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22850001300658,228500013,228500013,False,12.877792378449408,2019-11-20,2.562417871222076,0.5729303547963207,0.02436501546176035,0.6,0.75,0.40676034411069634,False,False,3,11,0.024874836131937306
19-4677,20-20672,2019-01-10,2020-02-12,NAME:departement de la vendee,SIRET:22850001300658,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22850001300658,228500013,228500013,False,13.074901445466491,2019-11-20,2.759526938239159,0.5400788436268069,0.11722126184489236,0.4,0.75,0.37104715255241405,False,False,4,11,0.024874836131937306
