source_notice_id,candidate_notice_id,source_date,candidate_date,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,cpv_missing,cpv_generic_flag,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,buyer_match_mechanism,cross_establishment_same_siren,source_buyer_identity_source,candidate_buyer_identity_source
15-182957,16-123498,2015-12-04,2016-08-22,8.607095926412615,2016-06-04,2.59526938239159,0.567455102934735,0.6182041192313092,0.2,0.75,0.493235217464642,False,False,1,0.18102091289737238,6,MEDIUM,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
15-184743,16-80474,2015-12-11,2016-06-15,6.14323258869908,2016-06-11,0.1314060446780552,0.9780989925536575,0.16654033610231322,0.1,0.6,0.392813865774224,True,False,1,0.392813865774224,1,MEDIUM,balanced,0.3431669423310381,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
15-184750,16-68672,2015-12-09,2016-05-12,5.091984231274639,2016-06-09,0.9198423127463863,0.8466929478756022,0.13190027499449783,0.1,0.75,0.36283833321697484,True,False,1,0.008729711400099205,3,POTENTIAL,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
15-185112,16-172610,2015-12-10,2016-11-30,11.695137976346912,2016-10-18,1.4126149802890933,0.7645641699518178,0.012257786919190973,0.4,0.6,0.37543126790967124,False,False,1,0.37543126790967124,1,MEDIUM,balanced,0.3431669423310381,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
15-187883,16-123593,2015-12-16,2016-08-22,8.21287779237845,2016-08-30,0.2628120893561104,0.9561979851073149,0.5105588012527925,0.0,0.75,0.4927450767153061,False,False,1,0.1649897456290278,10,MEDIUM,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS
15-192276,16-94711,2016-02-05,2016-07-04,4.92772667542707,2016-11-30,4.894875164257556,0.1841874726237407,0.03678415505346583,1.0,0.75,0.4339213224246482,False,False,1,0.09458039206896096,3,MEDIUM,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
15-192356,16-128161,2015-12-24,2016-09-09,8.541392904073588,2016-06-24,2.5295663600525624,0.5784056066579062,0.06969967635211526,1.0,0.6,0.5289962883877168,False,False,1,0.15714888482895362,20,HIGH,balanced,0.3431669423310381,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
15-192825,16-146809,2015-12-24,2016-10-10,9.559789750328514,2016-06-24,3.54796320630749,0.40867279894875164,0.8373912725929984,1.0,0.6,0.7552551451447373,False,True,1,0.7552551451447373,1,HIGH,balanced,0.3431669423310381,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
15-31464,15-136371,2015-03-02,2015-09-07,6.2089356110381075,2015-12-10,3.088042049934297,0.4853263250109505,0.3340336772053256,0.2,0.75,0.3732433682746016,False,False,1,0.0342699784674087,2,POTENTIAL,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS
15-32051,15-56571,2015-03-04,2015-04-14,1.3469119579500657,2015-09-04,4.697766097240473,0.21703898379325448,0.8781774061048094,0.1,0.6,0.45162183808499695,True,False,1,0.0060844962400118385,2,POTENTIAL,balanced,0.3431669423310381,M0_NAME_FALLBACK,False,NAME_FALLBACK,NAME_FALLBACK
15-32168,16-32344,2015-03-03,2016-03-04,12.056504599211564,2016-03-03,0.0328515111695138,0.9945247481384144,0.19659385950195946,0.0,0.75,0.3924390378602894,False,False,1,0.02089031943808123,11,POTENTIAL,balanced,0.3431669423310381,HISTORICAL_ALIAS_RECONCILIATION,False,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS
