notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,buyer_key_l2,buyer_identity_source,buyer_identity_confidence,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,buyer_match_mechanism,variant
21-83144,NAME:cmar pays de la loire,NAME_FALLBACK,2021-06-19,2021-12-08,2022-04-08,2026-07-13,30,30200,DIGITAL_ICT,True,4.0,True,NAME:cmar pays de la loire,NAME_FALLBACK,LOW,1,9.494086727989487,22-48493,0.4678874241468372,MEDIUM,M0_NAME_FALLBACK,balanced
21-86231,NAME:gie sesam vitale,NAME_FALLBACK,2021-06-25,2022-06-10,2022-12-10,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,SIREN:391722881,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,17.31274638633377,22-159813,0.37678712220762156,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-88699,NAME:semitan,NAME_FALLBACK,2021-06-30,2022-02-20,2022-08-20,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,SIREN:314684960,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,13.567674113009199,22-112462,0.3808935611038108,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-77933,SIRET:83095506800044,RAW_SIRET,2021-06-10,2021-08-27,2022-02-27,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,SIRET:83095506800044,DIRECT_BOAMP_SIRET,HIGH,0,61.07095926412615,,,,,balanced
21-74412,NAME:angers loire metropole,NAME_FALLBACK,2021-06-11,2021-06-11,2021-12-11,2026-07-13,72,72267,DIGITAL_ICT,True,6.0,True,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,0.45992115637319314,21-83160,0.4708425822809061,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-88585,NAME:ensa nantes,NAME_FALLBACK,2021-06-30,2021-10-30,2022-02-28,2026-07-13,32,32321,DIGITAL_ICT,True,4.0,True,NAME:ensa nantes,NAME_FALLBACK,LOW,0,60.41392904073587,,,,,balanced
21-88617,SIRET:20007187600011,RAW_SIRET,2021-06-30,2021-06-30,2021-12-30,2026-07-13,48,48000,DIGITAL_ICT,True,6.0,True,SIRET:20007187600011,DIRECT_BOAMP_SIRET,HIGH,0,60.41392904073587,,,,,balanced
21-80765,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2021-06-14,2021-06-14,2021-12-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,LOW,0,60.939553219448094,,,,,balanced
21-85552,NAME:nantes metropole,NAME_FALLBACK,2021-06-22,2021-06-22,2021-12-22,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,8.114323258869907,22-26998,0.3735233071645246,POTENTIAL,M0_NAME_FALLBACK,balanced
21-84240,NAME:comcom des vallees du haut-anjou,NAME_FALLBACK,2021-06-18,2022-01-18,2022-07-18,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:comcom des vallees du haut-anjou,NAME_FALLBACK,LOW,0,60.80814717477004,,,,,balanced
21-72712,NAME:cci nantes saint-nazaire,NAME_FALLBACK,2021-06-02,2022-01-19,2022-07-19,2026-07-13,72,72400,DIGITAL_ICT,True,6.0,True,SIREN:130008105,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,61.33377135348226,,,,,balanced
21-78393,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2021-06-11,2021-06-11,2021-12-11,2026-07-13,72,72514,DIGITAL_ICT,True,6.0,True,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,LOW,0,61.038107752956634,,,,,balanced
21-79975,SIRET:80259603100012,RAW_SIRET,2021-06-13,2021-06-13,2021-12-13,2026-07-13,72,72260,DIGITAL_ICT,True,6.0,True,SIRET:80259603100012,DIRECT_BOAMP_SIRET,HIGH,0,60.97240473061761,,,,,balanced
21-86348,NAME:semitan,NAME_FALLBACK,2021-06-25,2022-01-30,2022-07-30,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,SIREN:314684960,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,15.900131406044679,22-141031,0.4225999450201611,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-75719,NAME:ville d angers,NAME_FALLBACK,2021-06-04,2021-06-04,2021-12-04,2026-07-13,48,48952,DIGITAL_ICT,True,6.0,True,NAME:ville d angers,NAME_FALLBACK,LOW,0,61.26806833114323,,,,,balanced
21-76081,NAME:nantes metropole,NAME_FALLBACK,2021-06-04,2021-06-04,2021-12-04,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,3.219448094612352,21-122032,0.4948655675938704,MEDIUM,M0_NAME_FALLBACK,balanced
21-76634,NAME:nantes metropole,NAME_FALLBACK,2021-06-07,2021-06-07,2021-10-07,2026-07-13,32,32321,DIGITAL_ICT,True,4.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,6.307490144546649,21-163822,0.40172335719091856,POTENTIAL,M0_NAME_FALLBACK,balanced
21-76694,NAME:caisse primaire assur maladie maine lo,NAME_FALLBACK,2021-06-07,2021-06-07,2021-11-07,2026-07-13,79,79993,DIGITAL_ICT,True,5.0,True,NAME:caisse primaire assur maladie maine lo,NAME_FALLBACK,LOW,0,61.16951379763469,,,,,balanced
21-78563,NAME:chu de nantes,NAME_FALLBACK,2021-06-09,2021-06-09,2021-12-09,2026-07-13,72,72261,DIGITAL_ICT,True,6.0,True,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,2.759526938239159,21-117615,0.3774758197986043,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-91773,NAME:gie sesam vitale,NAME_FALLBACK,2021-07-04,2021-07-04,2022-01-04,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,SIREN:391722881,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,10.742444152431013,22-74813,0.38399032641450787,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-95316,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,2021-07-08,2021-07-08,2022-01-08,2026-07-13,,,DIGITAL_ICT,True,6.0,True,SIREN:244400552,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,60.15111695137976,,,,,balanced
21-99109,NAME:centre hospitalier de laval 53,NAME_FALLBACK,2021-07-18,2021-11-19,2022-03-19,2026-07-13,30,30200,DIGITAL_ICT,True,4.0,True,SIREN:265300236,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,59.82260183968462,,,,,balanced
21-102565,NAME:ville de bouguenais,NAME_FALLBACK,2021-07-24,2021-11-25,2022-04-25,2026-07-13,35,35120,DIGITAL_ICT,True,5.0,True,NAME:ville de bouguenais,NAME_FALLBACK,LOW,0,59.62549277266754,,,,,balanced
21-90937,NAME:mairie de la chapelle sur erdre,NAME_FALLBACK,2021-07-01,2021-07-01,2022-01-01,2026-07-13,48,48210,DIGITAL_ICT,True,6.0,True,NAME:mairie de la chapelle sur erdre,NAME_FALLBACK,LOW,0,60.38107752956636,,,,,balanced
21-99793,NAME:sgami ouest,NAME_FALLBACK,2021-07-16,2021-07-16,2021-11-16,2026-07-13,32,32561,DIGITAL_ICT,True,4.0,True,NAME:sgami ouest,NAME_FALLBACK,LOW,0,59.88830486202365,,,,,balanced
21-93999,NAME:commune de ombree d anjou,NAME_FALLBACK,2021-07-09,2021-07-09,2021-12-09,2026-07-13,35,35260,DIGITAL_ICT,True,5.0,True,NAME:commune de ombree d anjou,NAME_FALLBACK,LOW,0,60.11826544021025,,,,,balanced
21-96114,NAME:nantes metropole,NAME_FALLBACK,2021-07-15,2021-07-15,2022-01-15,2026-07-13,48,48326,DIGITAL_ICT,True,6.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,4.0078843626806835,21-150402,0.5405287628346509,HIGH,M0_NAME_FALLBACK,balanced
21-99709,NAME:universite d angers,NAME_FALLBACK,2021-07-18,2022-12-15,2023-06-15,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,SIREN:194909701,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,59.82260183968462,,,,,balanced
21-93672,NAME:ca saumur val de loire,NAME_FALLBACK,2021-07-06,2021-07-06,2021-11-06,2026-07-13,32,32400,DIGITAL_ICT,True,4.0,True,SIREN:200071876,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,60.21681997371879,,,,,balanced
21-104861,NAME:destination rennes tourisme congres,NAME_FALLBACK,2021-07-27,2021-07-27,2021-11-27,2026-07-13,32,32321,DIGITAL_ICT,True,4.0,True,NAME:destination rennes tourisme congres,NAME_FALLBACK,LOW,0,59.526938239159,,,,,balanced
21-96695,NAME:universite de nantes,NAME_FALLBACK,2021-07-12,2021-10-07,2022-04-07,2026-07-13,48,48000,DIGITAL_ICT,True,6.0,True,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,60.01971090670171,,,,,balanced
21-96769,NAME:ville de sable sur sarthe,NAME_FALLBACK,2021-07-12,2021-07-12,2022-01-12,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,NAME:ville de sable sur sarthe,NAME_FALLBACK,LOW,0,60.01971090670171,,,,,balanced
21-97121,NAME:grand lieu communaute,NAME_FALLBACK,2021-07-14,2021-10-14,2022-04-14,2026-07-13,72,72250,DIGITAL_ICT,True,6.0,True,SIREN:244400438,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,59.95400788436268,,,,,balanced
21-89559,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2021-07-01,2021-07-01,2022-01-01,2026-07-13,71,71310,DIGITAL_ICT,True,6.0,True,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,60.38107752956636,,,,,balanced
21-104870,SIRET:22530001100015,RAW_SIRET,2021-07-29,2021-11-11,2022-05-11,2026-07-13,72,72268,DIGITAL_ICT,True,6.0,True,SIRET:22530001100015,DIRECT_BOAMP_SIRET,HIGH,1,10.578186596583443,22-83349,0.8152188554741513,HIGH,EXACT_SIRET_RECONCILIATION,balanced
21-93968,NAME:ville de parthenay,NAME_FALLBACK,2021-07-07,2021-07-07,2021-12-07,2026-07-13,35,35111,DIGITAL_ICT,True,5.0,True,NAME:ville de parthenay,NAME_FALLBACK,LOW,0,60.18396846254928,,,,,balanced
21-104443,NAME:dir reg envir amenagement logt bretagn,NAME_FALLBACK,2021-07-29,2021-07-29,2021-12-29,2026-07-13,35,35100,DIGITAL_ICT,True,5.0,True,NAME:dir reg envir amenagement logt bretagn,NAME_FALLBACK,LOW,0,59.46123521681997,,,,,balanced
21-89893,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,2021-07-02,2021-09-22,2022-03-22,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,SIREN:200041317,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,60.34822601839684,,,,,balanced
21-92363,NAME:soc publique reg abe de fontevraud,NAME_FALLBACK,2021-07-05,2021-07-05,2021-11-05,2026-07-13,32,32323,DIGITAL_ICT,True,4.0,True,NAME:soc publique reg abe de fontevraud,NAME_FALLBACK,LOW,0,60.2496714848883,,,,,balanced
21-93803,NAME:sem cenovia,NAME_FALLBACK,2021-07-06,2021-09-30,2022-03-30,2026-07-13,72,72224,DIGITAL_ICT,True,6.0,True,NAME:sem cenovia,NAME_FALLBACK,LOW,0,60.21681997371879,,,,,balanced
21-99965,NAME:cc ocean marais de monts,NAME_FALLBACK,2021-07-19,2021-07-19,2021-11-19,2026-07-13,32,32323,DIGITAL_ICT,True,4.0,True,SIREN:248500258,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,59.78975032851511,,,,,balanced
21-97876,NAME:nantes metropole,NAME_FALLBACK,2021-07-15,2021-07-15,2022-01-15,2026-07-13,48,48000,DIGITAL_ICT,True,6.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,3.350854139290407,21-143183,0.5026595249449064,HIGH,M0_NAME_FALLBACK,balanced
21-101248,SIRET:21440184600016,RAW_SIRET,2021-07-22,2021-11-06,2022-05-06,2026-07-13,48,48600,DIGITAL_ICT,True,6.0,True,SIRET:21440184600016,DIRECT_BOAMP_SIRET,HIGH,0,59.69119579500657,,,,,balanced
21-103501,NAME:departement de la sarthe,NAME_FALLBACK,2021-07-23,2021-07-23,2022-01-23,2026-07-13,72,72224,DIGITAL_ICT,True,6.0,True,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,4.139290407358739,21-156574,0.6575514951782968,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-92788,NAME:nantes metropole,NAME_FALLBACK,2021-07-05,2021-07-05,2022-01-05,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,6.307490144546649,22-6934,0.35094992638209355,POTENTIAL,M0_NAME_FALLBACK,balanced
21-105103,NAME:cc vendee grand littoral,NAME_FALLBACK,2021-07-28,2021-07-28,2022-01-28,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:cc vendee grand littoral,NAME_FALLBACK,LOW,0,59.49408672798949,,,,,balanced
21-111863,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,2021-08-13,2021-08-13,2022-02-13,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,LOW,0,58.96846254927727,,,,,balanced
21-117209,NAME:departement de la mayenne,NAME_FALLBACK,2021-08-31,2021-08-31,2022-02-28,2026-07-13,,,DIGITAL_ICT,True,6.0,True,SIREN:225300011,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,5.978975032851511,22-30678,0.35674434926882204,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-113588,NAME:sdis de la sarthe,NAME_FALLBACK,2021-08-19,2021-12-13,2022-12-13,2026-07-13,45,45310,DIGITAL_ICT,True,12.0,True,SIREN:287200265,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,58.77135348226018,,,,,balanced
21-115415,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2021-08-25,2021-08-25,2021-12-25,2026-07-13,30,30000,DIGITAL_ICT,True,4.0,True,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,1.2483574244415243,21-130956,0.3488750309371477,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-117127,NAME:sce departemental incendie et secours,NAME_FALLBACK,2021-08-31,2021-08-31,2021-12-31,2026-07-13,30,30000,DIGITAL_ICT,True,4.0,True,NAME:sce departemental incendie et secours,NAME_FALLBACK,LOW,0,58.37713534822602,,,,,balanced
21-117466,NAME:centre hospitalier de laval 53,NAME_FALLBACK,2021-08-31,2021-12-06,2022-06-06,2026-07-13,,,DIGITAL_ICT,True,6.0,True,SIREN:265300236,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,58.37713534822602,,,,,balanced
21-113571,NAME:sdis49,NAME_FALLBACK,2021-08-19,2022-01-12,2022-07-12,2026-07-13,72,72400,DIGITAL_ICT,True,6.0,True,NAME:sdis49,NAME_FALLBACK,LOW,0,58.77135348226018,,,,,balanced
20-7510,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2021-08-06,2021-08-06,2022-02-06,2026-07-13,48,48900,DIGITAL_ICT,True,6.0,True,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,LOW,0,59.19842312746386,,,,,balanced
21-113953,NAME:chu de nantes,NAME_FALLBACK,2021-08-20,2021-08-20,2022-02-20,2026-07-13,72,72267,DIGITAL_ICT,True,6.0,True,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,0.39421813403416556,21-117615,0.7395641699518176,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-111036,NAME:ville de bouguenais,NAME_FALLBACK,2021-08-13,2021-11-20,2022-03-20,2026-07-13,30,30230,DIGITAL_ICT,True,4.0,True,NAME:ville de bouguenais,NAME_FALLBACK,LOW,1,5.913272010512483,22-19299,0.37484068121229835,MEDIUM,M0_NAME_FALLBACK,balanced
21-114338,NAME:cc du pays de st fulgent les essarts,NAME_FALLBACK,2021-08-24,2021-08-24,2022-02-24,2026-07-13,72,72224,DIGITAL_ICT,True,6.0,True,NAME:cc du pays de st fulgent les essarts,NAME_FALLBACK,LOW,0,58.60709592641261,,,,,balanced
21-117181,NAME:satt ouest valorisation,NAME_FALLBACK,2021-08-31,2021-08-31,2022-02-28,2026-07-13,72,72262,DIGITAL_ICT,True,6.0,True,NAME:satt ouest valorisation,NAME_FALLBACK,LOW,1,7.687253613666229,22-57715,0.48472137863959036,MEDIUM,M0_NAME_FALLBACK,balanced
21-121431,NAME:ville d angers,NAME_FALLBACK,2021-09-30,2021-09-30,2022-01-30,2026-07-13,32,32270,DIGITAL_ICT,True,4.0,True,NAME:ville d angers,NAME_FALLBACK,LOW,0,57.39159001314061,,,,,balanced
21-126270,NAME:cc ocean marais de monts,NAME_FALLBACK,2021-09-21,2021-09-21,2022-01-21,2026-07-13,32,32550,DIGITAL_ICT,True,4.0,True,SIREN:248500258,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,57.68725361366623,,,,,balanced
21-120100,NAME:ville de larmor-plage,NAME_FALLBACK,2021-09-10,2021-09-10,2022-02-10,2026-07-13,35,35261,DIGITAL_ICT,True,5.0,True,NAME:ville de larmor-plage,NAME_FALLBACK,LOW,0,58.04862023653088,,,,,balanced
21-118513,NAME:communautedecommunesentrebeauceetperch,NAME_FALLBACK,2021-09-02,2021-09-02,2022-03-02,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:communautedecommunesentrebeauceetperch,NAME_FALLBACK,LOW,0,58.31143232588699,,,,,balanced
21-119536,NAME:commune de saint-herblain,NAME_FALLBACK,2021-09-06,2021-09-06,2022-03-06,2026-07-13,72,72413,DIGITAL_ICT,True,6.0,True,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,6.9973718791064385,22-50772,0.3842672313503959,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-124267,NAME:medde dgac scn ssim,NAME_FALLBACK,2021-09-18,2022-03-31,2022-09-30,2026-07-13,72,72253,DIGITAL_ICT,True,6.0,True,NAME:medde dgac scn ssim,NAME_FALLBACK,LOW,0,57.78580814717477,,,,,balanced
21-125536,NAME:crous de nantes,NAME_FALLBACK,2021-09-22,2021-09-22,2022-03-22,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,SIREN:184401321,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,5.781865965834428,22-38732,0.6259726001786383,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-128976,SIRET:32782217700025,RAW_SIRET,2021-09-29,2022-02-24,2022-08-24,2026-07-13,72,72220,DIGITAL_ICT,True,6.0,True,SIRET:32782217700025,DIRECT_BOAMP_SIRET,HIGH,0,57.42444152431012,,,,,balanced
21-122032,NAME:nantes metropole,NAME_FALLBACK,2021-09-10,2022-01-12,2022-07-12,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,NAME:nantes metropole,NAME_FALLBACK,LOW,1,11.76084099868594,22-118191,0.553405585728509,HIGH,M0_NAME_FALLBACK,balanced
21-126092,NAME:ca les sables d olonne agglomeration,NAME_FALLBACK,2021-09-23,2022-04-24,2022-10-24,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,NAME:ca les sables d olonne agglomeration,NAME_FALLBACK,LOW,0,57.6215505913272,,,,,balanced
21-126684,SIRET:23440003400026,RAW_SIRET,2021-09-24,2022-08-31,2023-02-28,2026-07-13,72,72250,DIGITAL_ICT,True,6.0,True,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,1,16.130091984231274,23-12419,0.42756679807271136,POTENTIAL,EXACT_SIRET_RECONCILIATION,balanced
21-124382,NAME:clisson sevre et maine agglo,NAME_FALLBACK,2021-09-16,2021-09-16,2022-01-16,2026-07-13,32,32321,DIGITAL_ICT,True,4.0,True,SIREN:200067635,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,57.8515111695138,,,,,balanced
21-124527,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2021-09-16,2021-09-16,2022-03-16,2026-07-13,48,48332,DIGITAL_ICT,True,6.0,True,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,0.42706964520367935,21-130046,0.7450394218134033,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-117615,NAME:chu de nantes,NAME_FALLBACK,2021-09-01,2021-09-01,2022-03-01,2026-07-13,72,72267,DIGITAL_ICT,True,6.0,True,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,9.69119579500657,22-87982,0.41353510702006696,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-121452,NAME:cc vendee grand littoral,NAME_FALLBACK,2021-09-11,2022-01-22,2022-07-22,2026-07-13,31,31682,DIGITAL_ICT,True,6.0,True,NAME:cc vendee grand littoral,NAME_FALLBACK,LOW,0,58.01576872536137,,,,,balanced
21-125688,NAME:vendee expansion,NAME_FALLBACK,2021-09-22,2021-12-15,2022-06-15,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,NAME:vendee expansion,NAME_FALLBACK,LOW,1,9.42838370565046,22-93332,0.3884432682315582,MEDIUM,M0_NAME_FALLBACK,balanced
21-130046,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2021-09-29,2021-09-29,2022-03-29,2026-07-13,48,48332,DIGITAL_ICT,True,6.0,True,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,4.894875164257556,22-29187,0.40565435093689234,MEDIUM,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-125843,NAME:universite du maine,NAME_FALLBACK,2021-09-22,2022-01-13,2022-05-13,2026-07-13,30,30195,DIGITAL_ICT,True,4.0,True,SIREN:197209166,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,57.65440210249672,,,,,balanced
21-122276,NAME:universite d angers,NAME_FALLBACK,2021-09-15,2021-12-03,2022-06-03,2026-07-13,48,48900,DIGITAL_ICT,True,6.0,True,SIREN:194909701,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,8.5742444152431,22-77057,0.3878014539547259,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-126360,SIRET:88324710800011,RAW_SIRET,2021-09-23,2021-11-21,2022-05-21,2026-07-13,72,72224,DIGITAL_ICT,True,6.0,True,SIRET:88324710800011,DIRECT_BOAMP_SIRET,HIGH,0,57.6215505913272,,,,,balanced
21-124087,NAME:ville d orvault,NAME_FALLBACK,2021-09-16,2021-09-16,2022-02-16,2026-07-13,35,35121,DIGITAL_ICT,True,5.0,True,SIREN:214401143,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,3.679369250985545,22-2168,0.5755177087122803,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-125738,NAME:commune de saint nazaire,NAME_FALLBACK,2021-09-20,2021-09-20,2022-03-20,2026-07-13,75,75200,DIGITAL_ICT,True,6.0,True,NAME:commune de saint nazaire,NAME_FALLBACK,LOW,1,2.628120893561104,21-161861,0.797998029217847,HIGH,M0_NAME_FALLBACK,balanced
21-123168,NAME:commune du cellier,NAME_FALLBACK,2021-09-14,2021-09-14,2022-03-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:commune du cellier,NAME_FALLBACK,LOW,0,57.91721419185283,,,,,balanced
21-116891,SIRET:23440003400026,RAW_SIRET,2021-09-01,2022-01-15,2022-07-15,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,1,8.442838370565045,22-69952,0.5806675710764831,HIGH,EXACT_SIRET_RECONCILIATION,balanced
21-118586,NAME:ch le mans,NAME_FALLBACK,2021-09-05,2022-01-21,2022-06-21,2026-07-13,35,35113,DIGITAL_ICT,True,5.0,True,SIREN:267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,8.147174770039422,22-66076,0.4971010724266827,POTENTIAL,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-138925,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2021-10-18,2021-10-18,2022-04-18,2026-07-13,,,DIGITAL_ICT,True,6.0,True,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,LOW,1,0.5584756898817346,21-147552,0.4579130075493906,MEDIUM,M0_NAME_FALLBACK,balanced
21-130332,SIRET:28870852200017,RAW_SIRET,2021-10-01,2021-10-01,2022-04-01,2026-07-13,72,72310,DIGITAL_ICT,True,6.0,True,SIRET:28870852200017,DIRECT_BOAMP_SIRET,HIGH,0,57.35873850197109,,,,,balanced
21-130369,NAME:commune de saint-herblain,NAME_FALLBACK,2021-10-01,2021-10-01,2022-04-01,2026-07-13,72,72267,DIGITAL_ICT,True,6.0,True,SIREN:214401622,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,2.0367936925098555,21-157863,0.8107424441524309,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-130956,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2021-10-02,2022-05-27,2022-10-27,2026-07-13,79,79800,DIGITAL_ICT,True,5.0,True,SIREN:234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,0,57.32588699080158,,,,,balanced
21-144057,NAME:sdis49,NAME_FALLBACK,2021-10-26,2021-10-26,2022-02-26,2026-07-13,32,32300,DIGITAL_ICT,True,4.0,True,NAME:sdis49,NAME_FALLBACK,LOW,0,56.53745072273325,,,,,balanced
21-143328,NAME:departement de la vendee,NAME_FALLBACK,2021-10-25,2022-03-31,2022-09-30,2026-07-13,72,72212,DIGITAL_ICT,True,6.0,True,SIREN:228500013,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,1,9.067017082785808,22-105832,0.5014805506852431,HIGH,HISTORICAL_ALIAS_RECONCILIATION,balanced
21-137487,NAME:vendee expansion,NAME_FALLBACK,2021-10-15,2021-12-15,2022-06-15,2026-07-13,72,72500,DIGITAL_ICT,True,6.0,True,NAME:vendee expansion,NAME_FALLBACK,LOW,1,8.672798948751643,22-93332,0.6791774637771764,HIGH,M0_NAME_FALLBACK,balanced
21-139413,NAME:mairie de la chapelle sur erdre,NAME_FALLBACK,2021-10-20,2021-10-20,2022-02-20,2026-07-13,30,30236,DIGITAL_ICT,True,4.0,True,NAME:mairie de la chapelle sur erdre,NAME_FALLBACK,LOW,0,56.73455978975033,,,,,balanced
21-129937,NAME:ville de nantes,NAME_FALLBACK,2021-10-01,2021-10-01,2022-04-01,2026-07-13,72,72000,DIGITAL_ICT,True,6.0,True,NAME:ville de nantes,NAME_FALLBACK,LOW,0,57.35873850197109,,,,,balanced
