source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,gradient_boosting_score,transfer_score,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,model_name,benchmark_version,threshold_source,source_annonce_lie,source_etat,source_schema_family,source_notice_type_normalized,source_text_length,source_token_count,candidate_annonce_lie,candidate_etat,candidate_schema_family,candidate_notice_type_normalized,candidate_text_length,candidate_token_count,repair_pass_text_min,repair_pass_initial_source,repair_pass_initial_candidate,repair_pass_no_explicit_linked_notice_ref,repair_pass_min_token_count,repair_rule_pass,repair_failure_reasons,repair_rule_version,rule_role
21-29818,22-28887,2021-03-07,2022-02-26,SIRET:52926090300016,RAW_SIRET,11.695137976346912,2021-09-13,5.45335085413929,0.0911081909767849,1.0000000000000002,1.0,1.0,0.7727770477441962,0.9387012066709548,0.9387012066709548,1,0.7727770477441962,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,97,13,,INITIAL,LEGACY,APPEL_OFFRE,97,13,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
21-35196,21-89893,2021-03-16,2021-07-02,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,3.54796320630749,2021-09-16,2.4967148488830486,0.5838808585194919,0.4837454701047893,1.0,0.6,0.6752811291665493,0.9724265858748296,0.9724265858748296,1,0.6752811291665493,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,155,24,,INITIAL,LEGACY,APPEL_OFFRE,160,27,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
21-71012,21-96769,2021-05-27,2021-07-12,NAME:ville de sable sur sarthe,NAME_FALLBACK,1.5111695137976346,2021-11-27,4.533508541392904,0.2444152431011826,1.0,1.0,0.6,0.7711038107752957,0.9148084650658608,0.9148084650658608,1,0.7711038107752957,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,84,11,,INITIAL,LEGACY,APPEL_OFFRE,85,11,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
21-78101,22-105384,2021-06-11,2022-07-30,SIRET:24720013200014,RAW_SIRET,13.600525624178712,2022-11-29,4.007884362680684,0.3320192728865527,0.5777380990772488,1.0,1.0,0.6852131528986752,0.8960424917622151,0.8960424917622151,2,0.1218243539202803,5,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,64,8,,INITIAL,LEGACY,APPEL_OFFRE,67,9,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
21-86124,21-161507,2021-06-23,2021-12-08,NAME:sydela,NAME_FALLBACK,5.519053876478318,2021-10-23,1.5111695137976346,0.7481384143670609,0.798419998471066,1.0,0.6,0.8264816030566384,0.97606101444291,0.97606101444291,1,0.8264816030566384,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,62,6,,INITIAL,LEGACY,APPEL_OFFRE,62,6,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
21-91773,22-74813,2021-07-04,2022-05-27,NAME:gie sesam vitale,NAME_FALLBACK,10.74244415243101,2022-01-04,4.697766097240473,0.2170389837932544,0.5563730870462691,0.2,0.6,0.3689903264145078,0.4186095779881743,0.4186095779881743,1,0.040282485853842,2,POTENTIAL,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,55,6,,INITIAL,LEGACY,APPEL_OFFRE,43,6,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-105384,24-43365,2022-07-30,2024-04-14,SIRET:24720013200014,RAW_SIRET,20.49934296977661,2024-01-05,3.28515111695138,0.4524748138414367,0.5576746382331395,1.0,1.0,0.708304826841958,0.4058818851823959,0.4058818851823959,1,0.0424332019272886,10,POTENTIAL,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,67,9,,INITIAL,EFORMS,APPEL_OFFRE,67,9,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-105581,22-167195,2022-07-31,2022-12-21,NAME:st gilles croix de vie agglomeration,NAME_FALLBACK,4.697766097240473,2023-05-14,4.730617608409987,0.2115637319316688,0.6479006932094956,1.0,0.6,0.6396561756062407,0.93950509042813,0.93950509042813,1,0.4575471569470599,3,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,46,6,,INITIAL,LEGACY,APPEL_OFFRE,101,16,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-137807,22-166987,2022-10-14,2022-12-19,NAME:gie des epl de vendee,NAME_FALLBACK,2.1681997371879107,2023-04-14,3.8107752956636,0.3648707840560666,0.3143480155576154,1.0,0.6,0.561239501459182,0.8733158788265176,0.8733158788265176,1,0.3576358283662251,3,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,108,15,,INITIAL,LEGACY,APPEL_OFFRE,98,14,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-146330,23-41937,2022-11-02,2023-03-31,NAME:vendee,NAME_FALLBACK,4.894875164257556,2023-08-02,4.073587385019711,0.3210687691633814,0.5607102418936469,0.2,0.6,0.3965157769536218,0.3067102419553601,0.3067102419553601,1,0.1164830621284994,2,MEDIUM,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,56,7,,INITIAL,LEGACY,APPEL_OFFRE,99,11,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-165672,23-28773,2022-12-17,2023-03-04,SIRET:25490130900032,RAW_SIRET,2.5295663600525624,2023-06-17,3.4494086727989486,0.4250985545335085,1.0,1.0,1.0,0.856274638633377,0.4853552546281208,0.4853552546281208,1,0.856274638633377,1,MEDIUM,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,51,7,,INITIAL,LEGACY,APPEL_OFFRE,51,7,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-171933,24-43365,2023-01-01,2024-04-14,SIRET:24720013200014,RAW_SIRET,15.407358738501973,2023-12-01,4.434954007884363,0.2608409986859396,0.5576746382331395,1.0,1.0,0.6603963730530836,0.8476345340916653,0.8476345340916653,1,0.0424332019272886,9,POTENTIAL,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,67,9,,INITIAL,EFORMS,APPEL_OFFRE,67,9,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-48708,22-156333,2022-08-31,2022-11-24,SIRET:24440040400129,RAW_SIRET,2.7923784494086727,2023-02-28,3.1537450722733245,0.4743758212877792,0.4325991114597768,1.0,1.0,0.6700036443328666,0.9309245497228888,0.9309245497228888,1,0.2731326773334184,7,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,143,20,,INITIAL,LEGACY,APPEL_OFFRE,200,33,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-66076,22-69458,2022-05-11,2022-05-18,NAME:ch le mans,NAME_FALLBACK,0.2299605781865965,2022-09-18,4.040735873850197,0.3265440210249671,0.7565369035163249,1.0,0.6,0.7064239214869554,0.6547448307930457,0.6547448307930457,1,0.494138465543089,2,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,121,17,,INITIAL,LEGACY,APPEL_OFFRE,96,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-90329,24-13163,2022-06-30,2024-02-04,SIRET:22440002800011,RAW_SIRET,19.18528252299605,2023-08-25,5.354796320630749,0.1075339465615418,0.319989429075903,1.0,1.0,0.5388797868169515,0.3520704969939277,0.3520704969939277,1,0.0041064388961892,8,POTENTIAL,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,148,18,,INITIAL,EFORMS,APPEL_OFFRE,66,8,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-94809,23-70584,2022-07-08,2023-05-24,SIRET:24440064400013,RAW_SIRET,10.512483574244415,2023-07-05,1.3797634691195797,0.7700394218134035,0.4514647026095493,1.0,1.0,0.7505225013666931,0.9209318435316564,0.9209318435316564,1,0.250708277937392,4,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,181,26,,INITIAL,LEGACY,APPEL_OFFRE,86,14,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
22-95027,23-115723,2022-07-09,2023-08-19,NAME:gie sesam vitale,NAME_FALLBACK,13.3377135348226,2023-12-29,4.336399474375821,0.2772667542706964,0.5074468667298777,0.2,0.6,0.3669230919231313,0.755494145963564,0.755494145963564,1,0.3669230919231313,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,42,4,,INITIAL,LEGACY,APPEL_OFFRE,41,4,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
23-106736,23-148858,2023-07-28,2023-10-25,NAME:gcs e-sante pays de la loire,NAME_FALLBACK,2.923784494086728,2024-01-28,3.1208935611038107,0.4798510731493649,0.6204208616569318,1.0,0.6,0.6971100698672674,0.969899233729278,0.969899233729278,1,0.6971100698672674,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,118,15,,INITIAL,LEGACY,APPEL_OFFRE,135,17,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
23-120222,23-154026,2023-08-31,2023-11-04,SIRET:24720013200014,RAW_SIRET,2.135348226018397,2024-04-01,4.894875164257556,0.1841874726237407,1.0000000000000002,1.0,1.0,0.7960468681559352,0.8512173169902773,0.8512173169902773,1,0.3777049034605608,8,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,49,10,,INITIAL,LEGACY,APPEL_OFFRE,49,10,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
23-24753,23-99733,2023-02-23,2023-07-15,NAME:sdis49,NAME_FALLBACK,4.664914586070959,2023-08-22,1.2483574244415243,0.791940429259746,0.8066153089196675,1.0,0.6,0.84030046543682,0.9527017427043448,0.9527017427043448,1,0.5346877046281959,5,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,138,19,,INITIAL,LEGACY,APPEL_OFFRE,107,14,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
23-30906,23-164280,2023-03-09,2023-11-25,NAME:societe d equipement de la touraine,NAME_FALLBACK,8.5742444152431,2024-03-09,3.4494086727989486,0.4250985545335085,0.7490511593999327,1.0,0.6,0.7284425444233535,0.9693857138959326,0.9693857138959326,1,0.7284425444233535,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,125,25,,INITIAL,LEGACY,APPEL_OFFRE,190,36,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
23-31948,24-11486,2023-03-11,2024-02-01,SIRET:52926090300016,RAW_SIRET,10.74244415243101,2023-09-13,4.6320630749014455,0.2279894875164257,1.0000000000000002,1.0,1.0,0.8069973718791065,0.9019992224426848,0.9019992224426848,1,0.0479084537888743,3,POTENTIAL,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,97,13,,INITIAL,EFORMS,APPEL_OFFRE,97,13,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
23-49217,23-98718,2023-04-14,2023-07-14,SIRET:23440003400026,RAW_SIRET,2.9894875164257555,2023-10-14,3.0223390275952693,0.4962768287341218,0.9421072484367208,1.0,1.0,0.8538067441363826,0.9291404476367352,0.9291404476367352,1,0.4612828628740705,10,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,39,5,,INITIAL,LEGACY,APPEL_OFFRE,48,6,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
23-74653,23-174031,2023-06-03,2023-12-16,NAME:semitan,NAME_FALLBACK,6.438896189224704,2024-05-04,4.599211563731932,0.2334647393780113,1.0000000000000002,1.0,0.6,0.7683661848445029,0.9375416915208714,0.9375416915208714,1,0.3497722295225581,5,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,65,10,,INITIAL,LEGACY,APPEL_OFFRE,65,10,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
23-93496,24-88815,2023-07-06,2024-07-28,SIRET:24720013200014,RAW_SIRET,12.746386333771351,2024-07-06,0.7227332457293035,0.879544459045116,0.4721367726653231,1.0,1.0,0.785133985194142,0.9122064287004902,0.9122064287004902,1,0.4471614389926729,6,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,81,14,,INITIAL,EFORMS,APPEL_OFFRE,108,19,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
24-110066,24-139192,2024-09-29,2024-12-13,SIRET:13003051300019,RAW_SIRET,2.463863337713535,2025-01-29,1.5440210249671484,0.7426631625054753,0.9671297844499316,1.0,1.0,0.9241612151838448,0.9019321958470898,0.9019321958470898,1,0.6942622648151915,2,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,192,27,,INITIAL,EFORMS,APPEL_OFFRE,200,29,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
24-111199,25-1120,2024-10-03,2025-01-08,SIRET:21370261600011,RAW_SIRET,3.1865965834428382,2025-04-03,2.7923784494086727,0.5346035917652212,1.0000000000000004,1.0,1.0,0.8836508979413055,0.9720056133324544,0.9720056133324544,1,0.8836508979413055,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,49,6,,INITIAL,EFORMS,APPEL_OFFRE,49,6,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
24-111919,24-125547,2024-10-04,2024-11-06,SIRET:24850058900085,RAW_SIRET,1.0840998685939554,2025-02-04,2.9566360052562417,0.5072273324572931,0.9999999999999998,1.0,1.0,0.8768068331143232,0.9179737990065412,0.9179737990065412,1,0.8768068331143232,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,106,12,,INITIAL,EFORMS,APPEL_OFFRE,107,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
24-131094,25-925,2024-11-21,2025-01-08,SIRET:24490001500011,RAW_SIRET,1.5768725361366622,2025-05-21,4.369250985545335,0.2717915024091107,0.9999999999999998,1.0,1.0,0.8179478756022776,0.840676221642548,0.840676221642548,1,0.5158563293911518,3,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,48,5,,INITIAL,EFORMS,APPEL_OFFRE,48,5,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
24-131879,25-5091,2024-11-22,2025-01-17,SIRET:24440040400129,RAW_SIRET,1.8396846254927728,2025-04-22,3.1208935611038107,0.4798510731493649,0.986120975622554,1.0,1.0,0.865105109755235,0.8567039213810538,0.8567039213810538,1,0.5064114654636801,17,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,187,21,,INITIAL,EFORMS,APPEL_OFFRE,197,22,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
24-138709,25-13176,2024-12-12,2025-02-06,SIRET:19753472000010,RAW_SIRET,1.8396846254927728,2025-04-12,2.135348226018397,0.6441086289969338,0.326589939956221,1.0,1.0,0.6753336362339107,0.8629505473062289,0.8629505473062289,1,0.3261529372748705,3,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,64,8,,INITIAL,EFORMS,APPEL_OFFRE,78,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
24-142269,25-63023,2024-12-20,2025-06-06,SIRET:12001201800111,RAW_SIRET,5.519053876478318,2025-09-20,3.4822601839684624,0.4196233026719229,0.5473301722348802,1.0,1.0,0.6964713859501888,0.9434513847637096,0.9434513847637096,1,0.1790684928980817,3,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,92,11,,INITIAL,EFORMS,APPEL_OFFRE,90,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
24-83640,25-53516,2024-07-17,2025-05-14,SIRET:80355563000018,RAW_SIRET,9.888304862023652,2025-03-14,2.0039421813403417,0.6660096364432764,0.3602434605502833,1.0,1.0,0.6925876203034181,0.7701665366889155,0.7701665366889155,1,0.6925876203034181,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,88,10,,INITIAL,EFORMS,APPEL_OFFRE,116,12,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
25-101313,26-33969,2025-09-13,2026-04-03,SIRET:21440109300015,RAW_SIRET,6.636005256241787,2026-02-13,1.609724047306176,0.731712658782304,0.320839280960395,1.0,1.0,0.6952219130317142,0.9510811663040368,0.9510811663040368,1,0.027376259307928,4,POTENTIAL,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,118,17,,INITIAL,EFORMS,APPEL_OFFRE,200,31,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
25-124007,25-137684,2025-11-06,2025-12-15,NAME:ville d orvault,NAME_FALLBACK,1.281208935611038,2026-04-06,3.679369250985545,0.3867717915024091,0.6369297232113044,1.0,0.6,0.6796183509995588,0.850644486769075,0.850644486769075,1,0.3677630562013954,2,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,137,16,,INITIAL,LEGACY,APPEL_OFFRE,199,24,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
25-125277,26-3165,2025-11-13,2026-01-13,SIRET:83095506800044,RAW_SIRET,2.0039421813403417,2026-05-09,3.8107752956636,0.3648707840560666,0.8467874770335315,1.0,1.0,0.7875933129757526,0.2547846382427501,0.2547846382427501,1,0.7875933129757526,1,MEDIUM,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,200,29,,INITIAL,EFORMS,APPEL_OFFRE,150,21,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
25-2262,25-41441,2025-01-10,2025-04-13,NAME:ville de saint nazaire,NAME_FALLBACK,3.055190538764783,2025-08-18,4.1721419185282524,0.3046430135786245,0.3619283442570504,1.0,0.6,0.5628356738846239,0.9277193704309272,0.9277193704309272,1,0.1922712889510913,9,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,EFORMS,APPEL_OFFRE,99,14,,INITIAL,EFORMS,APPEL_OFFRE,103,13,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
25-44025,25-68958,2025-04-17,2025-06-19,NAME:ville de carquefou,NAME_FALLBACK,2.0696452036793693,2025-08-17,1.938239159001314,0.6769601401664477,0.3470794838247901,1.0,0.6,0.6507178543802885,0.9121939371027268,0.9121939371027268,1,0.6507178543802885,1,HIGH,primary_gbm_manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,,INITIAL,LEGACY,APPEL_OFFRE,44,6,,INITIAL,LEGACY,APPEL_OFFRE,46,5,True,True,True,True,True,True,,manual_audit_repair_v1_text030_initial_no_linked_ref_min4tokens,gbm_repair_comparator_for_fresh_validation
