source_notice_id,candidate_notice_id,repair_rule_pass,repair_failure_reasons,s_text,s_cpv,composite_score,gradient_boosting_score,top1_top2_margin,source_etat,candidate_etat,source_annonce_lie,candidate_annonce_lie,source_token_count,candidate_token_count
24-107602,24-117088,False,INITIAL_SOURCE;INITIAL_CANDIDATE,1.0000000000000002,1.0,0.7423587385019712,0.7526602529934459,0.3575604298980924,RECTIFICATIF,RECTIFICATIF,24-104541,24-104541;24-107602,25,25
24-108447,25-55152,False,TEXT_MIN,0.1857396723910716,1.0,0.6476326260289469,0.94025726326149,0.2295105923651301,INITIAL,INITIAL,,,18,25
24-110066,24-139192,True,,0.9671297844499316,1.0,0.9241612151838448,0.9019321958470898,0.6942622648151915,INITIAL,INITIAL,,,27,29
24-111199,25-1120,True,,1.0000000000000004,1.0,0.8836508979413055,0.9720056133324544,0.8836508979413055,INITIAL,INITIAL,,,6,6
24-111919,24-125547,True,,0.9999999999999998,1.0,0.8768068331143232,0.9179737990065412,0.8768068331143232,INITIAL,INITIAL,,,12,12
24-112213,25-24140,False,TEXT_MIN,0.0892645660830901,1.0,0.535843999793558,0.9499136165028562,0.2902270879837603,INITIAL,INITIAL,,,11,14
24-11486,24-27192,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,1.0,0.7768834866403854,0.8863578170901275,0.7768834866403854,INITIAL,RECTIFICATIF,,24-11486,13,13
24-117855,25-86184,False,TEXT_MIN,0.0194054626329703,1.0,0.4733709745584209,0.8925938776254732,0.1595299515458106,INITIAL,INITIAL,,,24,15
24-131094,25-925,True,,0.9999999999999998,1.0,0.8179478756022776,0.840676221642548,0.5158563293911518,INITIAL,INITIAL,,,5,5
24-131879,25-5091,True,,0.986120975622554,1.0,0.865105109755235,0.8567039213810538,0.5064114654636801,INITIAL,INITIAL,,,21,22
24-138709,25-13176,True,,0.326589939956221,1.0,0.6753336362339107,0.8629505473062289,0.3261529372748705,INITIAL,INITIAL,,,8,12
24-138890,25-27783,False,TEXT_MIN;INITIAL_CANDIDATE,0.0101464016033246,0.8,0.5508136146303708,0.83329561213339,0.0383267630310995,INITIAL,RECTIFICATIF,,25-14799,4,15
24-139939,25-86184,False,TEXT_MIN,0.0106362814922456,1.0,0.549692913152159,0.940750001868204,0.0279057909445373,INITIAL,INITIAL,,,8,15
24-140261,25-3181,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999996,1.0,0.719088918090232,0.7154713473264708,0.3954200865728713,INITIAL,RECTIFICATIF,,24-140261,12,12
24-142222,26-2529,False,TEXT_MIN,0.018212164811729,0.1,0.1082008017051301,0.3207649307301446,0.1082008017051301,INITIAL,INITIAL,,,10,19
24-142269,25-63023,True,,0.5473301722348802,1.0,0.6964713859501888,0.9434513847637096,0.1790684928980817,INITIAL,INITIAL,,,11,12
24-36186,24-37419,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8357424441524309,0.6512878421601432,0.5427528230371353,INITIAL,INITIAL,,24-36186,20,20
24-44676,24-55356,False,NO_EXPLICIT_LINKED_NOTICE_REF,0.5775810299797278,1.0,0.7234849417456423,0.8044176034677226,0.4606732777159,INITIAL,INITIAL,,24-44676,18,23
24-45430,26-16813,False,TEXT_MIN,0.0963508283128374,1.0,0.5711757027434834,0.4789603486378385,0.1592093239912785,INITIAL,INITIAL,,,18,30
24-60252,24-72692,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8699627682873411,0.8044176034677226,0.6711047076996886,INITIAL,RECTIFICATIF,,24-60252,6,6
24-62548,24-74174,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7864651773981602,0.8583128316540846,0.7864651773981602,INITIAL,RECTIFICATIF,,24-62548,20,20
24-65481,26-47097,False,TEXT_MIN,0.0067223545090169,0.1,0.3081324999432457,0.2313645843054923,0.3081324999432457,INITIAL,INITIAL,,,13,12
24-73665,24-139939,False,TEXT_MIN,0.0165088815370056,1.0,0.6311394751608166,0.940632233020544,0.1813331485798752,INITIAL,INITIAL,,,10,8
24-76881,25-103197,False,TEXT_MIN,0.202346285603843,1.0,0.5593012700445689,0.8740490544070424,0.1683020760199153,INITIAL,INITIAL,,,19,15
24-81519,24-139939,False,TEXT_MIN;INITIAL_SOURCE,0.0165088815370056,1.0,0.6530404826071591,0.941628996434168,0.0725058472187085,RECTIFICATIF,INITIAL,24-73665,,10,8
24-82099,24-83982,False,TEXT_MIN,0.0032672562178939,1.0,0.3661260188703058,0.7076292002571609,0.3661260188703058,INITIAL,INITIAL,,,15,11
24-83640,25-53516,True,,0.3602434605502833,1.0,0.6925876203034181,0.7701665366889155,0.6925876203034181,INITIAL,INITIAL,,,10,12
24-90280,24-102167,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8028909329829171,0.8499494393163544,0.4131474329161834,INITIAL,INITIAL,,24-90280,13,13
25-101313,26-33969,True,,0.320839280960395,1.0,0.6952219130317142,0.9510811663040368,0.027376259307928,INITIAL,INITIAL,,,17,31
25-106850,25-109757,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7615221200175206,0.6707471437298587,0.4606835357915829,INITIAL,RECTIFICATIF,,25-106850,9,9
25-109666,25-125088,False,NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999998,1.0,0.8466929478756021,0.8486957280760423,0.3374488909008387,INITIAL,INITIAL,,25-109666,26,26
25-110291,25-121229,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8288983793254489,0.8087544120805777,0.4468936583672837,INITIAL,INITIAL,,25-110291,17,17
25-113007,25-135765,False,TEXT_MIN,0.0233055459521142,1.0,0.4459909314467967,0.8384467333382079,0.2553913520712895,INITIAL,INITIAL,,,7,16
25-119617,25-135765,False,TEXT_MIN,0.0129602296057525,1.0,0.5463998560956971,0.8602519672945079,0.2555503273989378,INITIAL,INITIAL,,,9,16
25-121114,25-129489,False,INITIAL_CANDIDATE,1.0000000000000002,1.0,0.8699627682873412,0.8044056084047008,0.4817494249217273,INITIAL,RECTIFICATIF,,,10,10
25-121683,26-68497,False,TEXT_MIN,0.0202485876739768,0.2,0.2008145571532594,0.3279666588847298,0.1814028215038495,INITIAL,INITIAL,,,11,15
25-124007,25-137684,True,,0.6369297232113044,1.0,0.6796183509995588,0.850644486769075,0.3677630562013954,INITIAL,INITIAL,,,16,24
25-125277,26-3165,True,,0.8467874770335315,1.0,0.7875933129757526,0.2547846382427501,0.7875933129757526,INITIAL,INITIAL,,,29,21
25-128632,25-138294,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999998,1.0,0.7478339903635567,0.8112054246360625,0.3901842312951589,INITIAL,RECTIFICATIF,,25-128632,15,15
25-129855,26-55163,False,TEXT_MIN,0.1107473958160454,0.1,0.1419569455220372,0.2399428764432565,0.1419569455220372,INITIAL,INITIAL,,,20,14
25-135982,26-42512,False,TEXT_MIN,0.1570562868846585,1.0,0.6061107428975849,0.948949942144367,0.0308377388458911,INITIAL,INITIAL,,,9,14
25-140719,26-59246,False,TEXT_MIN,0.2436428627839926,1.0,0.6911685630782083,0.9494348649771844,0.2582269230568744,INITIAL,INITIAL,,,14,15
25-14799,25-27783,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,1.0,0.7615221200175208,0.8426610843012419,0.6036596721939296,INITIAL,RECTIFICATIF,,25-14799,15,15
25-2262,25-41441,True,,0.3619283442570504,1.0,0.5628356738846239,0.9277193704309272,0.1922712889510913,INITIAL,INITIAL,,,14,13
25-26359,25-131747,False,TEXT_MIN,0.2455312233161634,1.0,0.6576091651295577,0.9305669643689668,0.2960332154162317,INITIAL,INITIAL,,,7,9
25-28394,26-3380,False,TEXT_MIN,0.2832102536902695,1.0,0.6311012497639992,0.9317256205501844,0.1348627584921963,INITIAL,INITIAL,,,15,12
25-40327,26-16633,False,TEXT_MIN,0.0757204814320148,1.0,0.5434228868542494,0.9309596723339923,0.2861549290232917,INITIAL,INITIAL,,,8,13
25-44025,25-68958,True,,0.3470794838247901,1.0,0.6507178543802885,0.9121939371027268,0.6507178543802885,INITIAL,INITIAL,,,6,5
25-45972,25-57091,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8713315812527375,0.8173868374317623,0.4877495871863414,INITIAL,RECTIFICATIF,,25-45972,5,5
25-48468,25-49952,False,INITIAL_CANDIDATE,1.0,1.0,0.7549824791940428,0.7233792364558832,0.7549824791940428,INITIAL,RECTIFICATIF,,,16,16
25-48827,25-49867,True,,1.0000000000000002,1.0,0.791940429259746,0.6411841272622757,0.006844064826982,INITIAL,INITIAL,,,8,8
25-49867,25-51236,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,1.0,0.7974156811213315,0.6535094746370029,0.2941332421040203,INITIAL,ANNULATION,,25-49867,8,8
25-52714,25-121114,False,TEXT_MIN,0.0252529560276724,0.8,0.530397886339865,0.8735621607973948,0.0342203241349101,INITIAL,INITIAL,,,26,10
25-54937,25-135982,False,TEXT_MIN,0.1970772569903302,1.0,0.5708408156802993,0.9457581736725196,0.0109505037231711,INITIAL,INITIAL,,,10,9
25-6327,25-73652,True,,0.9963730778051578,1.0,0.7893021935261548,0.582308540515149,0.7893021935261548,INITIAL,INITIAL,,,13,12
25-65181,26-13734,False,TEXT_MIN,0.0707642217111951,0.8,0.469673303266899,0.9433121632882924,0.469673303266899,INITIAL,INITIAL,,,11,20
25-74485,25-78511,False,INITIAL_CANDIDATE;MIN_TOKEN_COUNT,0.3551161144635867,1.0,0.6168771490416683,0.7927741871179571,0.6168771490416683,INITIAL,RECTIFICATIF,,,2,20
25-76566,25-135765,False,TEXT_MIN,0.018283684258141,1.0,0.6112284616322678,0.9503875355756431,0.0013217577086166,INITIAL,INITIAL,,,10,16
25-78668,25-130089,False,TEXT_MIN,0.1232816488663299,1.0,0.6301831806949806,0.947656482012344,0.1491178121467375,INITIAL,INITIAL,,,30,25
25-83123,25-108260,True,,0.6833920452772277,1.0,0.7944346972311733,0.8931586235402622,0.5229571323330681,INITIAL,INITIAL,,,21,23
26-15866,26-44140,False,TEXT_MIN,0.1233196687788681,1.0,0.5929341135951618,0.928459696742225,0.05338370565046,INITIAL,INITIAL,,,14,9
26-16442,26-29615,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,1.0,0.9257796758650898,0.91265220224343,0.9257796758650898,INITIAL,RECTIFICATIF,,26-16442,13,13
26-20134,26-26706,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999996,1.0,0.8176434515987734,0.7843018424648553,0.8176434515987734,INITIAL,RECTIFICATIF,,26-20134,22,22
26-28872,26-42512,False,INITIAL_SOURCE,1.0,1.0,0.8463885238720981,0.8720534728229403,0.3027316770312069,RECTIFICATIF,INITIAL,26-15866,,14,14
26-32976,26-62132,True,,0.9979210513331116,1.0,0.865128697357741,0.971052188658161,0.865128697357741,INITIAL,INITIAL,,,25,26
26-33969,26-40548,False,NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000004,1.0,0.8179478756022778,0.8879785644981477,0.8179478756022778,INITIAL,INITIAL,,26-33969,31,31
26-42512,26-44140,False,TEXT_MIN,0.1233196687788681,1.0,0.5327063431177199,0.6373804255130011,0.1163005041941541,INITIAL,INITIAL,,,14,9
26-48762,26-52332,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.8053241349102058,0.6602424078972243,0.4794715244021614,INITIAL,RECTIFICATIF,,26-48762,33,33
26-56462,26-61592,False,TEXT_MIN,0.1090917372818001,0.8,0.4379171058585293,0.3553515790818649,0.2337913134068041,INITIAL,INITIAL,,,25,18
26-7971,26-11970,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7286706088480068,0.4858591373128311,0.4708615785953535,INITIAL,RECTIFICATIF,,26-7971,12,12
