source_notice_id,candidate_notice_id,repair_rule_pass,repair_failure_reasons,s_text,s_cpv,composite_score,top1_top2_margin,source_etat,candidate_etat,source_annonce_lie,candidate_annonce_lie,source_token_count,candidate_token_count
18-51459,18-128655,False,TEXT_MIN,0.2724870934995352,0.0,0.4015684678321523,0.0592338020861219,INITIAL,INITIAL,,,12,14
18-54467,19-59879,False,TEXT_MIN,0.0173002895677001,0.4,0.3826713956982351,0.0227176571663352,INITIAL,INITIAL,,,16,20
18-56546,18-90097,False,TEXT_MIN,0.2563554546357384,1.0,0.5409421051365251,0.1273199323153304,INITIAL,INITIAL,,,21,15
18-57918,18-151695,False,TEXT_MIN,0.1068523288338282,1.0,0.6460295021264435,0.2897176317804076,INITIAL,INITIAL,,,18,17
18-58285,18-149893,False,TEXT_MIN,0.0109162621444216,0.1,0.3438206917505476,0.100966639182789,INITIAL,INITIAL,,,19,10
18-58630,19-15392,False,TEXT_MIN,0.0063151259057358,0.4,0.4294726681362147,0.0647754277152363,INITIAL,INITIAL,,,19,21
18-58840,18-120644,True,,0.848584446080931,1.0,0.904266930197533,0.6403484139545663,INITIAL,INITIAL,,,18,18
18-61256,19-36958,False,TEXT_MIN,0.0246394202036786,0.4,0.363339083974485,0.0066474891912553,INITIAL,INITIAL,,,13,12
18-61655,19-36958,False,TEXT_MIN,0.0913911828032765,1.0,0.5667022008843443,0.1919305025808986,INITIAL,INITIAL,,,17,12
18-62528,18-120644,False,TEXT_MIN,0.1625533556210728,0.0,0.3573119837096006,0.3573119837096006,INITIAL,INITIAL,,,17,18
18-66502,18-125586,False,TEXT_MIN,0.2731917764530432,1.0,0.6098002141808165,0.2312466694236114,INITIAL,INITIAL,,,30,29
18-66863,19-36958,False,TEXT_MIN,0.1123173754400563,0.4,0.4460412609922807,0.077993569075486,INITIAL,INITIAL,,,14,12
18-71689,19-137030,True,,0.3541083352759809,1.0,0.6219996781875919,0.3418091394228087,INITIAL,INITIAL,,,6,17
18-74544,18-149893,False,TEXT_MIN,0.2546880473457545,0.0,0.3662893054015003,0.0030634668623716,INITIAL,INITIAL,,,11,10
18-76556,18-121819,False,TEXT_MIN;INITIAL_CANDIDATE,0.0130156896317986,0.6,0.3604118207622815,0.0027376259307928,INITIAL,RECTIFICATIF,,18-120601,15,10
18-79401,19-17058,False,TEXT_MIN,0.0141338735475372,0.4,0.3599665666483397,0.03654969828948,INITIAL,INITIAL,,,18,10
18-79940,18-126992,True,,0.8630533981161581,1.0,0.7875067094895822,0.4112107129761552,INITIAL,INITIAL,,,18,18
18-80158,18-149893,False,TEXT_MIN,0.0348157465727923,0.4,0.3764824889614497,0.0875143168444156,INITIAL,INITIAL,,,11,10
18-8070,18-101099,False,TEXT_MIN,0.0,0.2,0.3645247481384143,0.0805321944809461,INITIAL,INITIAL,,,10,9
18-85137,18-136146,False,TEXT_MIN,0.2580161233370795,0.1,0.4001917579292568,0.1448427346437457,INITIAL,INITIAL,,,10,28
18-87166,19-56150,False,TEXT_MIN,0.0,1.0,0.5963118703460359,0.2861341823688993,INITIAL,INITIAL,,,9,5
18-90097,20-11000,False,TEXT_MIN,0.2177114138342692,1.0,0.6300776632607414,0.032663910231484,INITIAL,INITIAL,,,15,24
18-90441,18-122376,True,,1.0,0.1,0.525742444152431,0.1419223830325278,INITIAL,INITIAL,,,16,16
18-91090,19-8916,False,TEXT_MIN,0.007734996882414,0.2,0.3466998025663131,0.0498631385423047,INITIAL,INITIAL,,,6,9
18-9145,18-133090,False,TEXT_MIN,0.0060717521189706,0.0,0.3507563002762432,0.0316078345179333,INITIAL,INITIAL,,,18,16
18-96257,18-108773,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9590417144600428,0.1,0.451179273736004,0.1485980437850292,INITIAL,RECTIFICATIF,,18-96257,19,20
18-96470,19-81470,False,TEXT_MIN,0.248901957640556,0.0,0.375214677727852,0.0664487974382021,INITIAL,INITIAL,,,10,8
18-99139,19-85601,False,TEXT_MIN,0.0716552563765015,0.4,0.3910495543616484,0.3910495543616484,INITIAL,INITIAL,,,10,6
19-100667,19-113409,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999992,0.1,0.4627770477441958,0.1664332234592213,INITIAL,RECTIFICATIF,,19-100667,25,25
19-101998,20-52194,True,,0.3146359877500213,0.1,0.3953700770966511,0.1991933728333312,INITIAL,INITIAL,,,11,11
19-103125,20-64610,False,TEXT_MIN,0.0,0.2,0.3658935611038107,0.1586766961483181,INITIAL,INITIAL,,,8,14
19-103545,19-165120,False,TEXT_MIN,0.0573467543686803,0.4,0.4404896732712632,0.1938995435213021,INITIAL,INITIAL,,,18,11
19-103833,19-105305,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999998,0.1,0.4422448532632499,0.3378216128309707,INITIAL,RECTIFICATIF,,19-103833,15,15
19-104228,19-185562,False,TEXT_MIN,0.1789698584410535,0.2,0.3997879392848549,0.3997879392848549,INITIAL,INITIAL,,,25,12
19-105083,20-11000,False,TEXT_MIN,0.0357270134828651,1.0,0.6019722602380566,0.0417641193029014,INITIAL,INITIAL,,,12,24
19-105444,20-91088,True,,1.0,1.0,0.9055519053876476,0.9055519053876476,INITIAL,INITIAL,,,15,15
19-106149,19-147471,True,,1.0,0.1,0.4504577310556285,0.2347047332276265,INITIAL,INITIAL,,,11,11
19-108933,19-117328,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,0.1,0.4573017958826106,0.1373297864945384,INITIAL,RECTIFICATIF,,19-108933,11,11
19-109269,20-29934,False,TEXT_MIN,0.2706269894504728,0.2,0.3866971072800702,0.076587493954354,INITIAL,INITIAL,,,18,26
19-110370,20-38676,True,,0.6170995647021217,1.0,0.7493313215835438,0.3814528556380065,INITIAL,INITIAL,,,27,10
19-11185,19-124888,True,,0.9650727723557216,1.0,0.9190303980511778,0.6886604677367947,INITIAL,INITIAL,,,15,13
19-117328,19-145845,False,TEXT_MIN;INITIAL_SOURCE,0.0,1.0,0.4430048182216382,0.0101640110433356,RECTIFICATIF,INITIAL,19-108933,,11,18
19-117771,19-174440,True,,0.9295829620997308,1.0,0.7724652938527332,0.7724652938527332,INITIAL,INITIAL,,,19,21
19-118102,20-47606,False,TEXT_MIN,0.1293835459049764,0.0,0.3470713632743633,0.1753814402300463,INITIAL,INITIAL,,,23,18
19-119269,20-26585,False,TEXT_MIN,0.2014592774290834,1.0,0.6517656748268545,0.0226240154972652,INITIAL,INITIAL,,,31,16
19-123696,19-138231,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF;MIN_TOKEN_COUNT,0.9999999999999998,1.0,0.839544459045116,0.839544459045116,INITIAL,RECTIFICATIF,,19-123696,3,3
19-123920,20-21049,False,TEXT_MIN,0.1385850223054771,0.1,0.3857671318761241,0.0082323416975698,INITIAL,INITIAL,,,26,13
19-124424,20-152502,True,,0.4552416812193399,1.0,0.672148867883624,0.672148867883624,INITIAL,INITIAL,,,18,28
19-125270,19-145845,False,TEXT_MIN,0.0499416391568894,1.0,0.4344769455840178,0.1591647984383887,INITIAL,INITIAL,,,21,18
19-12828,20-10119,False,TEXT_MIN,0.2118113589098564,0.0,0.3775943347949718,0.0215983090751823,INITIAL,INITIAL,,,18,21
19-128681,20-142015,False,TEXT_MIN,0.0020994491458347,1.0,0.5124846976960049,0.1393510212787705,INITIAL,INITIAL,,,8,18
19-12872,19-113409,False,TEXT_MIN;INITIAL_CANDIDATE,0.0360057685622242,0.1,0.3457579541697964,0.0135201014791757,INITIAL,RECTIFICATIF,,19-100667,37,25
19-131092,20-67439,False,TEXT_MIN,0.1339338525134966,0.6,0.5218199057603633,0.2763767004718782,INITIAL,INITIAL,,,18,25
19-131225,19-131092,False,TEXT_MIN,0.053482451980284,0.8,0.3606592874528453,0.014326459986491,INITIAL,INITIAL,,,4,18
19-131601,20-67439,False,INITIAL_SOURCE,0.3720286885757924,0.6,0.4600589240501475,0.0374901167670113,RECTIFICATIF,INITIAL,19-131225,,12,25
19-137030,20-110309,False,TEXT_MIN,0.0446822808362918,0.0,0.3574259205003237,0.0056604279882417,INITIAL,INITIAL,,,17,18
19-13728,19-98987,False,TEXT_MIN,0.1509135178097664,0.1,0.3572305941331116,0.0956739937192756,INITIAL,INITIAL,,,18,21
19-141668,20-72017,False,TEXT_MIN,0.1963624123456064,0.6,0.4971302608781239,0.2670972995068647,INITIAL,INITIAL,,,21,12
19-142286,20-38676,False,TEXT_MIN,0.0578242590656599,0.1,0.3547632388113954,0.0058688217846034,INITIAL,INITIAL,,,19,10
19-142610,19-185581,False,TEXT_MIN,0.0758389245285764,0.2,0.354110421657713,0.2132702724355082,INITIAL,INITIAL,,,7,7
19-143955,19-177480,True,,0.9566688505698498,1.0,0.9068117586718522,0.5562298223793227,INITIAL,INITIAL,,,6,7
19-145053,19-174809,True,,0.9840442363160228,1.0,0.7833138620360569,0.3803644939735831,INITIAL,INITIAL,,,19,19
19-147943,20-110309,False,TEXT_MIN,0.0098188699340398,0.2,0.3463647691724899,0.0458698064042025,INITIAL,INITIAL,,,8,18
19-151382,20-11000,False,TEXT_MIN,0.1193336988874655,1.0,0.5491058222058823,0.1868092334057915,INITIAL,INITIAL,,,23,24
19-152453,20-10180,True,,1.0,1.0,0.7971112571178274,0.6162011772641207,INITIAL,INITIAL,,,15,15
19-15392,20-13755,False,TEXT_MIN,0.1366678728047405,1.0,0.4078337554816592,0.0830244633620203,INITIAL,INITIAL,,,21,19
19-15670,19-145845,False,TEXT_MIN,0.0112708860055277,1.0,0.4182045560502483,0.1410974003650162,INITIAL,INITIAL,,,32,18
19-156899,20-91517,False,TEXT_MIN,0.2625415053824853,0.0,0.369038015714356,0.0501723491195653,INITIAL,INITIAL,,,19,20
19-157359,20-109382,False,TEXT_MIN,0.1763057274186473,0.0,0.3487416081882918,0.3487416081882918,INITIAL,INITIAL,,,8,6
19-161349,20-47343,False,TEXT_MIN,0.1995896434758506,0.2,0.4083736770124304,0.4083736770124304,INITIAL,INITIAL,,,12,9
19-163024,21-31568,False,TEXT_MIN,0.0,0.4,0.3875667980727113,0.0506460797196671,INITIAL,INITIAL,,,6,5
19-165120,20-19986,False,TEXT_MIN,0.063682855085544,0.2,0.3649127399720123,0.0547535568531964,INITIAL,INITIAL,,,11,22
19-169306,19-169787,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0000000000000002,0.1,0.4463512921594393,0.0776504124942678,INITIAL,RECTIFICATIF,,19-169306,23,23
19-169357,20-94462,False,TEXT_MIN,0.0154155292966051,1.0,0.5072592109874956,0.2086689233379483,INITIAL,INITIAL,,,13,23
19-169855,20-27358,False,TEXT_MIN,0.0774316433088956,1.0,0.5289648508917972,0.1736969227680959,INITIAL,INITIAL,,,32,9
19-17058,20-110309,False,TEXT_MIN,0.0160559764594868,1.0,0.5885477564563963,0.2251591659894387,INITIAL,INITIAL,,,10,18
19-174809,20-93634,False,TEXT_MIN,0.18268006458886,0.2,0.3477028057861273,0.02406592504871,INITIAL,INITIAL,,,19,22
19-175998,21-90254,True,,0.3951961206972466,0.0,0.4168359440399189,0.2427289433952593,INITIAL,INITIAL,,,16,22
19-176963,20-66280,False,TEXT_MIN,0.0335075139354508,0.8,0.5083439242269479,0.0450983338392401,INITIAL,INITIAL,,,13,14
19-1779,20-124045,False,TEXT_MIN,0.0,0.4,0.4494678055190538,0.0398710922135437,INITIAL,INITIAL,,,7,5
19-178175,21-24011,False,TEXT_MIN,0.0829465733033877,1.0,0.4350781688121208,0.2004767671476443,INITIAL,INITIAL,,,9,10
19-180074,20-52194,False,TEXT_MIN,0.2850948805607199,0.1,0.372711372891828,0.372711372891828,INITIAL,INITIAL,,,17,11
19-181393,20-133527,False,TEXT_MIN,0.0142365291928304,0.2,0.4040322814943193,0.0249588873149391,INITIAL,INITIAL,,,17,9
19-184042,20-68622,False,TEXT_MIN,0.1107570206620305,0.1,0.3568639497853681,0.0956101594193268,INITIAL,INITIAL,,,11,13
19-185562,20-118247,False,TEXT_MIN,0.2685927434438661,1.0,0.5534380340117482,0.5534380340117482,INITIAL,INITIAL,,,12,18
19-189603,20-66643,False,TEXT_MIN,0.1738757173669194,0.0,0.3708565010784218,0.0468705743744501,INITIAL,INITIAL,,,24,28
19-189628,20-66643,False,TEXT_MIN,0.1313232212537856,0.1,0.3462675514423291,0.0024879131457738,INITIAL,INITIAL,,,16,28
19-190057,20-50911,False,TEXT_MIN,0.2792595073560552,0.0,0.3926838849552588,0.108455296961236,INITIAL,INITIAL,,,7,12
19-191665,20-66643,False,TEXT_MIN,0.057687070745105,1.0,0.5822820209719124,0.0571994665320789,INITIAL,INITIAL,,,13,28
19-21908,20-35774,False,TEXT_MIN,0.1522118805664972,0.0,0.3523236544751028,0.0617148064680944,INITIAL,INITIAL,,,14,11
19-24951,19-169357,True,,0.3432516326520899,0.2,0.3737889693695367,0.0801653112627778,INITIAL,INITIAL,,,21,13
19-25237,19-184042,True,,0.8771245365023538,1.0,0.7568424708244441,0.4496317493843324,INITIAL,INITIAL,,,7,11
19-30217,19-101998,True,,0.7975397155864086,0.1,0.5479606262546297,0.2432186737755394,INITIAL,INITIAL,,,16,11
19-35566,19-85688,False,TEXT_MIN,0.0213256559346814,1.0,0.4887955608298761,0.11876778827185,INITIAL,INITIAL,,,15,17
19-36958,20-26585,False,TEXT_MIN,0.1999814128091634,1.0,0.6772558685524144,0.085476257104343,INITIAL,INITIAL,,,12,16
19-41587,19-54274,True,,1.0,0.1,0.4614082347787998,0.1418913300964244,INITIAL,INITIAL,,,12,12
19-43213,19-145845,False,TEXT_MIN,0.0040570306264365,0.2,0.3632070829268743,0.0324402261332562,INITIAL,INITIAL,,,15,18
19-43954,19-158679,False,TEXT_MIN,0.2746333323142382,0.1,0.3991637162442803,0.0252658772794875,INITIAL,INITIAL,,,17,13
19-46133,19-92746,True,,1.0000000000000004,1.0,0.798480070083224,0.798480070083224,INITIAL,INITIAL,,,22,22
19-5147,20-27109,False,TEXT_MIN,0.2222780701705164,0.0,0.3590522522863562,0.0451708278580814,INITIAL,INITIAL,,,15,14
19-5191,19-99946,False,TEXT_MIN,0.0043710325407291,0.2,0.3564729187698947,0.0703063107532484,INITIAL,INITIAL,,,20,16
19-52696,19-187364,True,,0.5541764528738606,0.0,0.3985631601703277,0.3985631601703277,INITIAL,INITIAL,,,14,8
19-55110,19-151382,False,TEXT_MIN,0.0729880845549784,1.0,0.6328082036634497,0.1428296870006775,INITIAL,INITIAL,,,18,23
19-58204,19-112016,True,,0.5754645850796773,1.0,0.5746079617643085,0.2779091268717182,INITIAL,INITIAL,,,27,17
19-67059,19-151382,False,TEXT_MIN,0.0894756621447135,1.0,0.6002520927887576,0.0395420147908087,INITIAL,INITIAL,,,12,23
19-70735,19-146419,True,,0.3440308069993756,0.0,0.3458488025987083,0.3458488025987083,INITIAL,INITIAL,,,21,12
19-71137,19-174809,True,,0.3150050082793063,0.4,0.5210883713822074,0.0379079013675922,INITIAL,INITIAL,,,32,19
19-73678,20-31844,False,TEXT_MIN,0.1309968571096935,0.4,0.4224651943379328,0.0739608829370271,INITIAL,INITIAL,,,13,10
19-74485,20-32203,False,TEXT_MIN,0.0506176125079966,0.4,0.4258151569314563,0.0069181401043496,INITIAL,INITIAL,,,19,12
19-85688,20-66280,False,TEXT_MIN,0.0355645134500424,0.4,0.3863262481262621,0.0432205757063131,INITIAL,INITIAL,,,17,14
19-87996,19-118070,True,,1.0000000000000002,0.1,0.5120543144984668,0.2879888958855233,INITIAL,INITIAL,,,4,4
19-88615,19-161914,False,TEXT_MIN,0.0144402888314242,0.2,0.3517842806792595,0.1218243539202803,INITIAL,INITIAL,,,10,17
19-92498,20-11000,True,,0.9549528430381696,1.0,0.896325041274485,0.3456726493056405,INITIAL,INITIAL,,,25,24
19-94580,19-110681,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9896374607072188,0.1,0.4714694756802904,0.1831849788633993,INITIAL,RECTIFICATIF,,19-94580,21,22
19-97500,19-161914,True,,1.0,1.0,0.9586311870346036,0.9586311870346036,INITIAL,INITIAL,,,17,17
19-98987,20-35774,False,TEXT_MIN,0.2659801697023596,0.0,0.3551846056069516,0.0503683147178004,INITIAL,INITIAL,,,21,11
20-100172,21-31971,True,,0.3490962948743669,0.0,0.3897505012787397,0.1044329127375637,INITIAL,INITIAL,,,23,27
20-103852,21-37354,True,,0.3949028336212958,0.2,0.4657827898401648,0.2112358247570319,INITIAL,INITIAL,,,18,14
20-104420,20-131075,True,,1.0,0.1,0.5243736311870346,0.5243736311870346,INITIAL,INITIAL,,,12,12
20-106379,21-43310,False,TEXT_MIN,0.010546363327452,0.4,0.4035773419258872,0.1433503596476801,INITIAL,INITIAL,,,4,15
20-107502,21-35939,False,TEXT_MIN,0.016924206089302,0.2,0.3553912776503096,0.0060139033281506,INITIAL,INITIAL,,,15,12
20-109382,21-24367,False,TEXT_MIN,0.1139542799268085,1.0,0.6282874145315446,0.416738656200806,INITIAL,INITIAL,,,6,8
20-11000,20-132336,False,TEXT_MIN,0.277741298440285,1.0,0.5621152801220806,0.2282583527307558,INITIAL,INITIAL,,,24,15
20-110309,21-116891,False,TEXT_MIN,0.1066679112506394,0.2,0.3939500632872639,0.0008519564938059,INITIAL,INITIAL,,,18,23
20-114714,21-77546,False,TEXT_MIN,0.0231279485414818,1.0,0.5400724429619234,0.1979930767669672,INITIAL,INITIAL,,,12,21
20-117677,21-78393,False,TEXT_MIN,0.2824946775194883,0.0,0.4033978852702353,0.0245559815933424,INITIAL,INITIAL,,,23,20
20-118247,21-76512,False,TEXT_MIN,0.2093452826113215,1.0,0.6435752729174666,0.2170994389829086,INITIAL,INITIAL,,,18,15
20-118996,21-26465,True,,0.6679117018605,1.0,0.6001203878106143,0.2297681433743225,INITIAL,INITIAL,,,20,24
20-12070,20-66643,False,TEXT_MIN,0.0684522337071932,1.0,0.544985439046751,0.0601421209870454,INITIAL,INITIAL,,,16,28
20-121660,21-51989,False,TEXT_MIN,0.0132057350638359,1.0,0.5968274387221892,0.0056305794571096,INITIAL,INITIAL,,,12,9
20-12202,21-16505,False,TEXT_MIN,0.2598038626775698,0.2,0.4116540851828787,0.0205040404381131,INITIAL,INITIAL,,,17,26
20-122021,21-73723,True,,0.3699859648769119,1.0,0.5820815966863322,0.5820815966863322,INITIAL,INITIAL,,,28,26
20-122193,21-55981,True,,0.3807579051425575,0.1,0.4554706982497418,0.2447573292953639,INITIAL,INITIAL,,,19,18
20-124045,21-126684,False,TEXT_MIN,0.2547901680005385,1.0,0.67757997535735,0.201115174881837,INITIAL,INITIAL,,,5,6
20-125567,21-67771,False,TEXT_MIN,0.0740404582711345,1.0,0.4689189786165352,0.0970298265360164,INITIAL,INITIAL,,,13,23
20-128054,21-35196,True,,0.3172042345078026,0.2,0.434481841254253,0.0991409384160736,INITIAL,INITIAL,,,28,24
20-132336,21-78352,False,TEXT_MIN,0.1037198982047565,1.0,0.6024999494789798,0.0754239229854623,INITIAL,INITIAL,,,15,29
20-134550,22-19299,False,TEXT_MIN,0.2013316964399339,0.0,0.3763596548577876,0.2354024216801075,INITIAL,INITIAL,,,15,18
20-135543,21-143328,False,TEXT_MIN,0.0087144312748617,0.8,0.494191093434156,0.0013688129653964,INITIAL,INITIAL,,,10,20
20-13755,20-15455,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7149824791940429,0.2456888618203932,INITIAL,RECTIFICATIF,,20-13755,19,19
20-139000,21-7561,True,,0.8905017530977102,0.1,0.4750987410480619,0.0593860278588682,INITIAL,INITIAL,,,27,25
20-142015,21-116891,True,,0.6630948905529075,1.0,0.7410954762576875,0.4178885905720972,INITIAL,INITIAL,,,18,23
20-142134,21-76634,False,TEXT_MIN,0.0608987108310394,0.4,0.3431783245245475,0.0038437697609773,INITIAL,INITIAL,,,19,21
20-149342,20-158264,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999992,1.0,0.7382522996057816,0.7382522996057816,INITIAL,RECTIFICATIF,,20-149342,33,33
20-15000,20-97380,False,TEXT_MIN,0.0,0.2,0.37,0.37,INITIAL,INITIAL,,,8,9
20-152653,21-104870,False,TEXT_MIN,0.0709983901121029,0.4,0.42093353640783,0.0329080542085463,INITIAL,INITIAL,,,21,19
20-15455,20-25157,False,TEXT_MIN;INITIAL_SOURCE;INITIAL_CANDIDATE,0.2276357280070611,1.0,0.4651871784774604,0.0465050982969431,RECTIFICATIF,RECTIFICATIF,20-13755,20-16042,19,16
20-156321,21-42297,False,TEXT_MIN,0.2291975031899851,0.2,0.4228428668085666,0.0021906127440413,INITIAL,INITIAL,,,16,14
20-16042,20-25157,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,1.0,1.0,0.7355146736749889,0.2831811949488396,INITIAL,RECTIFICATIF,,20-16042,16,16
20-16671,21-91773,False,TEXT_MIN,0.1660111813455471,0.2,0.3938835893360312,0.0704232301595091,INITIAL,INITIAL,,,5,6
20-19626,20-118393,True,,0.3671873430321322,0.1,0.367223410621912,0.367223410621912,INITIAL,INITIAL,,,9,19
20-21049,20-91517,False,TEXT_MIN,0.1450602504147171,0.1,0.3592883894410336,0.027501267233412,INITIAL,INITIAL,,,13,20
20-25157,20-93634,False,TEXT_MIN;INITIAL_SOURCE,0.0990079868991914,0.4,0.427694845349014,0.427694845349014,RECTIFICATIF,INITIAL,20-16042,,16,22
20-25276,21-45579,False,TEXT_MIN,0.1286267010849301,1.0,0.6235366471756081,0.2854705872813358,INITIAL,INITIAL,,,21,22
20-25372,20-152526,True,,0.9352492924166343,0.2,0.6781738708302723,0.4198959553544314,INITIAL,INITIAL,,,13,14
20-26585,21-85842,False,TEXT_MIN,0.0343152904535838,0.6,0.4855845960739974,0.0301303781129728,INITIAL,INITIAL,,,16,6
20-27109,20-61130,True,,1.0,1.0,0.8614454664914586,0.6259215624800785,INITIAL,INITIAL,,,14,14
20-27358,21-91773,False,TEXT_MIN,0.0,0.2,0.3549430573806395,0.0123193166885676,INITIAL,INITIAL,,,9,6
20-27417,20-70773,True,,0.4855271418877188,1.0,0.6704294624289888,0.0564041788012557,INITIAL,INITIAL,,,12,21
20-28749,20-93913,True,,0.5031505712378486,0.0,0.4669393184176972,0.1749602251259423,INITIAL,INITIAL,,,24,26
20-29244,20-93913,True,,0.8246021910708939,1.0,0.8958731409440199,0.604284964385771,INITIAL,INITIAL,,,28,26
20-31844,21-19011,False,TEXT_MIN,0.0266990987320954,0.6,0.4240599714594309,0.0648142862129694,INITIAL,INITIAL,,,10,15
20-32203,21-7561,False,TEXT_MIN,0.0938881620226074,1.0,0.4594399193447939,0.0132419342374789,INITIAL,INITIAL,,,12,25
20-32603,20-42809,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999996,0.1,0.4600394218134033,0.1616580414527628,INITIAL,RECTIFICATIF,,20-32603,25,25
20-32737,21-126684,False,TEXT_MIN,0.0228343515448807,0.4,0.36301173394741,0.0307164517198486,INITIAL,INITIAL,,,8,6
20-34392,20-54283,True,,1.0,1.0,0.7669973718791063,0.3027559293522493,INITIAL,INITIAL,,,11,11
20-35694,20-152526,False,TEXT_MIN,0.1890345411918413,0.1,0.3774170171438199,0.0889429979602114,INITIAL,INITIAL,,,26,14
20-35774,21-77546,True,,0.354897478433391,0.4,0.5336819229707408,0.1332201350111269,INITIAL,INITIAL,,,11,21
20-35779,20-144067,True,,0.3568708431567172,0.0,0.4502661617277157,0.0904289946404983,INITIAL,INITIAL,,,16,14
20-36881,20-46786,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.8007540132568839,0.1,0.394409765349502,0.394409765349502,INITIAL,RECTIFICATIF,,20-36881,15,10
20-37796,21-16407,True,,0.3115226083880204,0.8,0.4605550329533279,0.0209322998564125,INITIAL,INITIAL,,,30,26
20-37940,20-91517,False,TEXT_MIN,0.2151453997614168,0.0,0.3497117528161892,0.0225836711758188,INITIAL,INITIAL,,,26,20
20-39206,20-74255,True,,1.0,1.0,0.9107227332457292,0.1163491020586946,INITIAL,INITIAL,,,16,16
20-40507,20-74255,False,INITIAL_SOURCE,1.0,1.0,0.9093539202803328,0.9093539202803328,RECTIFICATIF,INITIAL,20-39206,,16,16
20-45001,20-88562,True,,0.5270100578310921,0.2,0.4657851014936198,0.0950779140992129,INITIAL,INITIAL,,,16,14
20-49221,20-155309,False,TEXT_MIN,0.1346040603293382,0.6,0.358101346651843,0.358101346651843,INITIAL,INITIAL,,,20,11
20-49879,20-59788,False,INITIAL_CANDIDATE;NO_EXPLICIT_LINKED_NOTICE_REF,0.9999999999999998,1.0,0.7875295663600526,0.533758221559645,INITIAL,RECTIFICATIF,,20-49879,9,9
20-49949,21-48340,False,TEXT_MIN,0.1551859753587386,0.0,0.3643150913755585,0.0394721023463219,INITIAL,INITIAL,,,23,20
20-50348,21-11865,False,TEXT_MIN,0.1847467295133879,1.0,0.6486539089871541,0.6486539089871541,INITIAL,INITIAL,,,21,21
20-50446,21-113953,False,TEXT_MIN,0.0232874943711365,0.2,0.3644624933759337,0.0164257555847569,INITIAL,INITIAL,,,21,18
20-5049,20-93913,False,TEXT_MIN;INITIAL_SOURCE,0.0634460285169539,0.1,0.345780354396177,0.0331066188125621,RECTIFICATIF,INITIAL,19-178825,,17,26
20-51119,20-135282,False,TEXT_MIN,0.1589900176921329,0.1,0.3888024413652645,0.3888024413652645,INITIAL,INITIAL,,,20,21
20-54283,20-66643,False,TEXT_MIN,0.0215671275750135,1.0,0.4067512979802078,0.0263948821197111,INITIAL,INITIAL,,,11,28
20-5957,20-142015,False,TEXT_MIN,0.0119647670562309,1.0,0.4789796088989405,0.1407145500517526,INITIAL,INITIAL,,,19,18
20-59913,20-107502,False,TEXT_MIN,0.0255900275146879,0.4,0.3554589187409598,0.0410205434042687,INITIAL,INITIAL,,,18,15
20-60892,20-122198,True,,0.7873227297174427,0.1,0.5731297534738162,0.1171967705566019,INITIAL,INITIAL,,,11,11
20-60975,20-122198,True,,0.7873227297174427,0.4,0.645335184923663,0.645335184923663,INITIAL,INITIAL,,,11,11
20-61130,21-30471,False,TEXT_MIN,0.1856243446351092,0.0,0.3599115780029277,0.0095816907577748,INITIAL,INITIAL,,,14,16
20-61243,20-122198,False,INITIAL_SOURCE,0.7873227297174427,0.1,0.5717609405084199,0.1171967705566021,ANNULATION,INITIAL,20-60892,,11,11
20-65753,20-111698,True,,0.8613778775516125,0.0,0.4530043771605851,0.1249394784096725,INITIAL,INITIAL,,,17,30
20-66643,21-7561,True,,0.3004089479083553,0.4,0.4571207927403291,0.0275733344946952,INITIAL,INITIAL,,,28,25
20-68352,20-114714,False,TEXT_MIN,0.0149871724605487,1.0,0.5207974157488399,0.1730791482099451,INITIAL,INITIAL,,,10,12
20-70773,21-113953,False,TEXT_MIN,0.1187118927834166,0.0,0.3433362846818173,0.0164257555847568,INITIAL,INITIAL,,,21,18
20-72017,20-137315,False,TEXT_MIN,0.2821312480695531,0.0,0.3991642460665687,0.2844205106889618,INITIAL,INITIAL,,,12,11
20-72791,21-126360,True,,0.9999999999999998,1.0,0.7727770477441961,0.7727770477441961,INITIAL,INITIAL,,,16,16
20-78012,20-132336,False,TEXT_MIN,0.11818710468665,0.2,0.3566129680244711,0.0324077712517787,INITIAL,INITIAL,,,17,15
