variant,model,term,coef,exp_coef,p,ci_lower,ci_upper
window_9m,cox_clustered,cpv_division_51.0,-1.9070384075924416,0.14851959039440765,0.02582129150666059,0.02776484970762684,0.7944602244637184
window_9m,cox_clustered,cpv_division_55.0,-1.7110276693142101,0.18068001786591456,0.03685743509016365,0.03623813432964662,0.9008540163537041
window_9m,cox_clustered,cpv_division_64.0,0.6238725538574557,1.8661407976843052,0.32871062093677345,0.5336329559201183,6.525986519661507
window_9m,cox_clustered,cpv_division_65.0,-1.712884609153266,0.1803448172626158,0.037032348189071175,0.03605411569620035,0.9020954330857137
window_9m,cox_clustered,cpv_division_66.0,0.3932871899606881,1.4818438989163747,0.6960158860561495,0.20605044007580448,10.656911676324698
window_9m,cox_clustered,cpv_division_71.0,-0.5074371721109753,0.6020365193681789,0.29335871368396405,0.2336500286193813,1.5512429970354666
window_9m,cox_clustered,cpv_division_72.0,0.5209045269496885,1.683549777337115,2.2820810711499268e-07,1.382107397612047,2.050737777446901
window_9m,cox_clustered,cpv_division_75.0,-0.2310529197649039,0.7936974626407199,0.7955725373456024,0.13821001350814896,4.557959631233047
window_9m,cox_clustered,cpv_division_77.0,-1.5168577827227605,0.219400208083062,0.0338921759934314,0.05402458370145433,0.8910101292570456
window_9m,cox_clustered,cpv_division_79.0,0.7390877634887787,2.0940243974207955,0.0002701444636408837,1.4068922041210383,3.1167549042842513
window_9m,cox_clustered,cpv_division_80.0,-0.8792389567226503,0.41509869957696194,0.1428602254150419,0.12804693277929594,1.345654492852838
window_9m,cox_clustered,cpv_division_85.0,-1.6758396614763031,0.18715097003004624,4.0981869946187305e-05,0.08402909390776869,0.4168256963669232
window_9m,cox_clustered,cpv_division_9.0,-1.7643032119832052,0.1713061089528024,0.023192988987132943,0.0373479631236183,0.7857398505888417
