source_notice_id,candidate_notice_id,candidate_rank,m0_composite_score,in_balanced_linked_set,posterior_M
18-168544,23-132830,10,0.1340636070001446,False,0.0036941901536899804
18-168544,23-144516,11,0.1171988775625378,False,0.003376999827488644
18-168544,22-165917,12,0.1079050774591061,False,0.003810268839705419
18-168544,22-157410,13,0.0945513678279591,False,0.0035444331731801257
18-168544,22-154717,14,0.0915626310575927,False,0.0037413366003566898
18-170789,22-99431,1,0.2793472754248728,False,0.003534720035068219
18-170789,22-138398,2,0.1706984042206185,False,0.0032429822457975357
18-171623,21-170353,1,0.3431366018809851,True,0.0043818918339167245
18-171623,21-148700,2,0.3328130505398377,False,0.0008001123353876626
18-171623,22-39260,3,0.2466809367494357,False,0.0007053742448902722
18-171623,21-139293,4,0.2439694280283334,False,0.003905538738855855
18-171623,21-118586,5,0.1886238780118359,False,0.0033262719056438906
18-171623,22-66076,6,0.1707300326526281,False,0.0007350654318085937
18-171623,22-69458,7,0.163024295422788,False,0.0007271404833221488
18-173960,23-43763,1,0.5135938666725064,True,0.999999999999
18-173960,23-20884,2,0.2871426766139496,False,0.0009294353301389632
18-174630,22-166987,1,0.6190054309486606,True,0.999999999999
18-174630,22-137807,2,0.5301429481860269,False,0.999999999999
18-174630,22-166133,3,0.4526294505220282,False,0.019453555456597087
18-174630,22-166149,4,0.3134879967777925,False,0.0034313035901421523
18-174875,22-157410,1,0.3988341914204474,True,0.0007983565478871566
18-174875,22-165917,2,0.3736975079222183,False,0.0009219684573629184
18-174875,22-154717,3,0.3135439800249956,False,0.0034604502432654047
18-174875,22-153504,4,0.2993208853008611,False,0.003228842934827745
18-174875,22-133794,5,0.2918157972327069,False,0.0006486428623955002
18-174875,23-34705,6,0.2693175963355806,False,0.0006542683949804556
18-174875,23-37068,7,0.2541453174723774,False,0.0006656686395753767
18-174875,22-118191,8,0.2315795687687343,False,0.0007321545660853611
18-174875,23-58292,9,0.2166176451649105,False,0.0006885752479155601
18-174875,22-111359,10,0.2088714965409062,False,0.0008618931977970551
18-174875,22-108057,11,0.1946860043844465,False,0.0007254065285356429
18-174875,23-38908,12,0.1795651794108935,False,0.003977443807977615
18-174875,22-94454,13,0.17628875734438,False,0.0007469047024534686
18-174875,22-102623,14,0.1219813464126535,False,0.0033810492707369894
18-174875,23-76010,15,0.0863506851266762,False,0.0036927933173406635
18-175843,22-166987,1,0.6790762963243298,True,0.999999999999
18-175843,22-137807,2,0.5192219522218295,False,0.999999999999
18-175843,22-166133,3,0.2541156078753483,False,0.0058058258246266045
18-175843,22-166149,4,0.1761507079132995,False,0.004161829661232928
18-177907,19-101998,1,0.38886678098257,True,0.0007071618862642699
18-177907,19-55346,2,0.2390483796936915,False,0.0006002357974992632
18-177907,19-30217,3,0.2380813304639857,False,0.000616275127630644
18-177907,19-180074,4,0.1664180004794056,False,0.0006401082016653245
18-178358,19-147471,1,0.3381918449233358,True,0.0004941610854833773
18-178358,19-166458,2,0.302742780075118,False,0.0004603033283762862
18-178358,19-106149,3,0.2464813762417765,False,0.0004878709373929059
18-178358,19-190328,4,0.2174884288824947,False,0.0006631286779478123
18-180161,22-99431,1,0.222608475127156,False,0.003470523982246569
18-180161,22-138398,2,0.1525569404666093,False,0.004803119648175765
18-180161,21-156783,3,0.0929488574303364,False,0.0037718486509565677
18-180250,19-179524,1,0.2420218521164587,False,0.0017637698033145844
18-180250,19-153997,2,0.1988589997280091,False,0.0005204197052038781
18-180250,19-160506,3,0.1773625253073709,False,0.0005708916681729039
18-181130,23-76010,1,0.8651131809209214,True,0.999999999999
18-181130,23-102643,2,0.3098218045819287,False,0.0032640162635255822
18-181130,23-144516,3,0.278699204687697,False,0.0006511207816321001
18-181130,23-125766,4,0.2386728343846592,False,0.0038689996473907904
18-181130,23-132830,5,0.2314151125640336,False,0.003964778286449369
18-181130,23-144303,6,0.205955713226372,False,0.003502835650691036
18-181130,23-58292,7,0.1860158391465156,False,0.0040657417613637285
18-181130,23-37068,8,0.1720154752600429,False,0.003697923220215805
18-181130,23-169673,9,0.1666452182414934,False,0.0005689465656446916
18-181130,23-38908,10,0.1430830718232936,False,0.0035926988708782867
18-181130,23-34705,11,0.1393588795991494,False,0.003297337460698115
18-181130,23-176813,12,0.1201353743191758,False,0.003961739267743522
18-182041,21-157863,1,0.3460212489760653,True,0.0053150366255197935
18-182041,21-130369,2,0.2611548451214879,False,0.0053661145584767405
18-182041,21-119536,3,0.2086152538332438,False,0.004311439623760911
18-18447,18-21811,1,0.4429016640733184,True,0.9999406559690881
18-18447,18-122376,2,0.3560193565272925,False,0.000546177078873004
18-18447,18-90441,3,0.3300119101847608,False,0.0005439479043274125
18-18447,18-103911,4,0.3219514950655968,False,0.0007676697985181129
18-18447,18-90097,5,0.289514995563185,False,0.0005561793249398966
18-18447,18-128159,6,0.2893539202803329,False,0.002020219874959194
18-18447,18-151434,7,0.2418020756894038,False,0.00047066733847667667
18-18447,18-66863,8,0.2395338149471073,False,0.00048060577383651835
18-18447,18-61655,9,0.2374832737521094,False,0.0004803822156818125
18-18447,18-168544,10,0.2265570566037201,False,0.0005786097330775661
18-18447,18-61256,11,0.2115837653999936,False,0.000609083920481626
18-18447,18-56546,12,0.2084516961417191,False,0.00047097906603327195
18-18447,18-164871,13,0.1991405376375372,False,0.0005023049657368395
18-18447,18-174875,14,0.1978550724988454,False,0.00052157938672672
18-18447,18-53804,15,0.1919592749242457,False,0.0007688642805738319
18-18447,18-53378,16,0.1919583021129016,False,0.000579683258819785
18-18447,18-28651,17,0.1726230250581641,False,0.0006159752990860736
18-18447,18-46720,18,0.172324500856894,False,0.0006766551717968466
18-18447,18-181130,19,0.1517314476984685,False,0.0005277610746621761
18-18447,18-37028,20,0.1506831655285522,False,0.0006033441616112019
18-18447,18-35370,21,0.1394348728197027,False,0.0006991446001918914
18-18447,18-20656,22,0.1317462902252154,False,0.0005782124649493501
18-18447,19-16942,23,0.1304172969639423,False,0.0005851093373981209
18-18750,20-101410,1,0.1529088619003116,False,0.0007736611792591291
18-19126,22-7823,1,0.3174540960766845,False,0.003536888578658198
18-19126,22-83444,2,0.1682440601076711,False,0.003425311309107156
18-20656,18-122376,1,0.3938439936344308,True,0.0008123804930112216
18-20656,18-90441,2,0.3568860435687278,False,0.000807208617923504
18-20656,18-90097,3,0.3402225289577362,False,0.0006369361130012498
18-20656,18-103911,4,0.3224183463114353,False,0.0005085236818100758
18-20656,18-128159,5,0.29661052989604,False,0.0006786547246641285
18-20656,18-151434,6,0.2551623248980688,False,0.00046214496883063323
18-20656,18-168544,7,0.2533744286060345,False,0.0007446635247205005
18-20656,18-66863,8,0.2378438512644003,False,0.0004672403413736997
18-20656,18-61655,9,0.2345728069719557,False,0.000488871970462818
18-20656,18-56546,10,0.2304494940050049,False,0.0005366574367801845
18-20656,18-28651,11,0.2152868242364484,False,0.001199003002304161
18-20656,18-61256,12,0.212498944878899,False,0.0004912583978902977
18-20656,18-35370,13,0.2110214631658186,False,0.0008707890867786616
18-20656,18-164871,14,0.2094704667850266,False,0.0004743919091823968
18-20656,18-53378,15,0.2004929859743658,False,0.0004705567956611785
18-20656,18-53804,16,0.1900890065588511,False,0.0005567317895033085
18-20656,18-174875,17,0.1768626849423163,False,0.0004924728705324225
18-20656,18-46720,18,0.1712465480859977,False,0.0005319278908928986
18-20656,18-181130,19,0.1640222833293787,False,0.00048566276699757113
18-20656,18-37028,20,0.1441842010344749,False,0.0006523958720362398
18-20656,19-16942,21,0.1373192824084889,False,0.0005699828077168287
18-20656,18-21811,22,0.128274081055077,False,0.000590335232130356
18-21245,21-156574,1,0.3284726861488929,True,0.00228057183508721
18-21811,18-122376,1,0.3632362747056849,True,0.0005429047394208502
18-21811,18-90441,2,0.3208030727783963,False,0.0005386860372369206
18-21811,18-103911,3,0.3137145484671493,False,0.000768360638114779
18-21811,18-128159,4,0.2975667980727113,False,0.0020220097192550144
18-21811,18-90097,5,0.2812099874194214,False,0.0005587006525782114
18-21811,18-151434,6,0.2497412959244642,False,0.00047065945380225246
18-21811,18-168544,7,0.2337024607592149,False,0.0005697085876257184
18-21811,18-66863,8,0.2310962485405598,False,0.00048301923472275903
18-21811,18-61655,9,0.2286467113164978,False,0.0004802706313466026
18-21811,18-164871,10,0.207173340302341,False,0.0005021515808432974
18-21811,18-174875,11,0.2052655052400206,False,0.000515313210610179
18-21811,18-61256,12,0.2033063413070034,False,0.0006140357128362412
18-21811,18-56546,13,0.1999168287862377,False,0.0004734389313652928
18-21811,18-53804,14,0.1837213565816617,False,0.0007761872121046852
18-21811,18-53378,15,0.1836613028152379,False,0.0005848822553266357
18-21811,18-46720,16,0.1640672083178632,False,0.0006839815979851899
18-21811,18-28651,17,0.163325003505681,False,0.0006193509923187135
18-21811,18-181130,18,0.1597830206940012,False,0.0005256269643419753
18-21811,18-37028,19,0.1423907160113218,False,0.0006114095183275708
18-21811,19-16942,20,0.1378947318588278,False,0.0005541957602179184
18-21811,18-35370,21,0.131178403176687,False,0.0007103146352547686
18-21831,21-152380,1,0.3133132180607555,False,0.0009773309849689822
18-22059,18-44171,1,0.1725702393350944,False,0.0004821266575081978
18-2518,21-165631,1,0.2776124405940741,False,0.006473186464636884
18-2518,21-159824,2,0.2598178720439207,False,0.006454133168677461
18-2518,22-47598,3,0.1970470992331112,False,0.004533489559851918
18-2518,21-117615,4,0.1927425754050901,False,0.0012529611673648884
18-2518,21-133549,5,0.1840546052551592,False,0.005014684586854561
18-2518,21-113953,6,0.1763168198203333,False,0.0012704429310971476
18-25585,21-74412,1,0.1680514474417068,False,0.0035153581292097203
18-25585,21-83160,2,0.1489643432437832,False,0.0035457963121336387
18-26430,22-159813,1,0.4376440453283692,True,0.004924871651033126
18-26430,23-38767,2,0.3492388775294288,False,0.0007200075476761694
18-265,21-115415,1,0.3160773596814714,False,0.003188572836665278
18-265,21-130956,2,0.2883757050220983,False,0.003152159221862823
18-265,21-89559,3,0.2225088204191894,False,0.004859480696200231
18-265,21-67771,4,0.1690498642286874,False,0.004257752066612317
18-265,21-62138,5,0.15026920126727,False,0.003869238314967075
18-265,22-8616,6,0.1309198942065223,False,0.003516109273004494
18-265,22-13142,7,0.1176526190714919,False,0.0037481247252579217
18-265,21-46043,8,0.1100312903143062,False,0.004500043179261196
18-265,21-35651,9,0.083429145261809,False,0.004168911739162462
18-265,22-25102,10,0.0833754085041491,False,0.004474866778596183
18-26824,23-12419,1,0.6588916831565986,True,0.999999999999
18-26824,22-153148,2,0.3087078405606658,False,0.999999999999
18-26824,22-150264,3,0.2710021620683134,False,0.999999999999
18-26824,22-69952,4,0.2553241349102059,False,0.999999999999
18-26824,22-85365,5,0.2500238881483542,False,0.999999999999
18-26824,22-162091,6,0.2292991761156225,False,0.999999999999
18-26824,22-77601,7,0.2199627682873412,False,0.999999999999
18-26824,22-72517,8,0.2108478638790202,False,0.999999999999
18-26824,23-20260,9,0.207220649877895,False,0.999999999999
18-26824,22-40744,10,0.1193416445720296,False,0.999999999999
18-27688,22-12758,1,0.282513065531247,False,0.003646578682389545
18-27688,22-72719,2,0.2099074177805961,False,0.0031881175064161116
18-27688,21-121431,3,0.1111266353592181,False,0.003743599187403079
18-28408,19-79409,1,0.3297162922470364,True,0.0004628748218503613
18-28408,19-75460,2,0.3265245768718459,False,0.0004842589025609207
18-28408,19-56150,3,0.3183874716815409,False,0.0005559456090443159
18-28408,19-32405,4,0.296075516468798,False,0.0004956747827332769
18-28408,19-44791,5,0.2898974557775859,False,0.0005885743661386154
18-28408,19-129278,6,0.2128311557707708,False,0.0004943603877903545
18-28651,22-39891,1,0.5194754906317969,True,0.006828164668948563
18-28651,22-26998,2,0.5054115425343066,False,0.003754929690811478
18-28651,22-34888,3,0.4219832009944821,False,0.01162349689882581
18-28651,22-39212,4,0.4182127696059317,False,0.0010039589036480673
18-28651,21-122032,5,0.3757368774688718,False,0.999999999999
18-28651,22-52027,6,0.362799477889931,False,0.0007877898785653563
18-28651,22-54446,7,0.3383968712769852,False,0.006397042931385471
18-28651,22-6934,8,0.2752054512419671,False,0.0006398104211643326
18-28651,21-153479,9,0.2606824365470532,False,0.0006692842405363411
18-28651,21-163566,10,0.2332352772287353,False,0.000617065952671427
18-28651,22-94454,11,0.2148153219788871,False,0.0007664482062749971
18-28651,21-163822,12,0.2138867948860145,False,0.0033344733957760496
18-28651,21-150402,13,0.2058866578216923,False,0.0037620995513003757
18-28651,22-111359,14,0.1986725372447645,False,0.0010206607148508726
18-28651,21-143183,15,0.196462112412143,False,0.0046635427518199974
18-28651,22-108057,16,0.1744492085183288,False,0.0006965995475240555
18-28651,21-145412,17,0.1579414037845415,False,0.003248696204441182
18-28651,22-102623,18,0.1317229415294851,False,0.0033136848357398613
18-29333,19-27651,1,0.1238252011887579,False,0.0005217694112711554
18-30024,22-120791,1,0.219658344283837,False,0.013739690738876318
18-30024,23-23753,2,0.169095568529783,False,0.003279643337941095
18-30024,23-43939,3,0.1194494596698368,False,0.004521578298136199
18-30222,23-12419,1,0.4407993867717915,True,0.999999999999
18-30222,22-153148,2,0.3879197505172674,False,0.999999999999
18-30222,22-150264,3,0.3276526852828227,False,0.999999999999
18-30222,22-162091,4,0.3143511586511189,False,0.999999999999
18-30222,23-20260,5,0.3052001485512697,False,0.999999999999
18-30222,22-85365,6,0.2657450898189382,False,0.999999999999
18-30222,22-72517,7,0.2356696751469259,False,0.999999999999
18-30222,22-69952,8,0.2122855443918261,False,0.999999999999
18-30222,22-77601,9,0.1744108310097778,False,0.999999999999
18-31687,22-84327,1,0.3365592844408704,True,0.014820058483156383
18-31687,22-127675,2,0.3266930486856014,False,0.0036227934931804887
18-31687,22-141355,3,0.2533031687243852,False,0.0035308401954737044
18-31687,22-95015,4,0.2377066589918754,False,0.0033639627461390146
18-32259,19-10579,1,0.1613185812764448,False,0.0005230671648681227
18-35370,18-90097,1,0.376759865809152,True,0.00240686146295586
18-35370,18-128159,2,0.3386311870346036,False,0.002132214638400237
18-35370,18-122376,3,0.3226183862133641,False,0.0006846555635926841
18-35370,18-151434,4,0.2810696811054158,False,0.0006167168790437921
18-35370,18-103911,5,0.2786203415658712,False,0.0005053625226658787
18-35370,18-56546,6,0.2583707483990252,False,0.001506421525044555
18-35370,18-174875,7,0.2512574669576899,False,0.0005265044424955475
18-35370,18-164871,8,0.246389624792726,False,0.0005176036616623486
18-35370,18-168544,9,0.2368949713186295,False,0.0004804093727398133
18-35370,18-90441,10,0.2363831693933903,False,0.0006820459836833248
18-35370,18-181130,11,0.1984264497426596,False,0.0005516805978102622
18-35370,18-66863,12,0.1847922887355608,False,0.0005542493589565868
18-35370,18-61655,13,0.1699384143716347,False,0.0004953449109360824
18-35370,18-61256,14,0.1667018317640295,False,0.0005218436321593269
18-35370,18-53378,15,0.1620050870154863,False,0.0004902910104034034
18-35370,19-16942,16,0.1503330998489649,False,0.0005740327518769415
18-35370,18-53804,17,0.144387164911349,False,0.0006415466233159132
18-35370,18-46720,18,0.12607169259292,False,0.0005841330628719589
18-35370,19-36958,19,0.1022562003673193,False,0.0006090547321280626
18-35370,18-37028,20,0.0977201051248357,False,0.0023834928655270533
18-37028,21-48340,1,0.2829512672161036,False,0.002171148976994103
18-37028,21-92788,2,0.2825098554533508,False,0.0020196655934010543
18-37028,21-76634,3,0.2771913362619776,False,0.0008479744864869367
18-37028,21-122032,4,0.2757796758650898,False,0.013740848109089699
18-37028,21-96114,5,0.2686604405642869,False,0.004300304366566322
18-37028,21-97876,6,0.2661979851073149,False,0.013715226801360298
18-37028,21-85842,7,0.2460440314497356,False,0.0034464422867932823
18-37028,21-60721,8,0.2443638010601126,False,0.0005492123429006966
18-37028,21-85552,9,0.2373344282182408,False,0.0042388563198246685
18-37028,21-143183,10,0.2177987275262268,False,0.0039563293497439245
18-37028,21-78352,11,0.2169207183530442,False,0.013746188516799263
18-37028,21-153479,12,0.2135784033913166,False,0.00058370847440481
18-37028,21-76081,13,0.2100766535260622,False,0.013764485549221597
18-37028,21-163822,14,0.2060388231944882,False,0.0008692918832138609
18-37028,21-145412,15,0.2059702146298729,False,0.01377686396042695
18-37028,21-150402,16,0.1900224740625446,False,0.004087738228654172
18-37028,21-163566,17,0.1771112571178274,False,0.002077108028025809
18-37028,21-45579,18,0.1348347191325425,False,0.004338634111480748
18-37028,22-6934,19,0.1346780551905387,False,0.002152513633154028
18-38970,18-132522,1,0.3483209028668883,True,0.0004846169812836908
18-38970,18-115270,2,0.2893071733210328,False,0.0006154904290186115
18-38970,18-57746,3,0.180930221824579,False,0.0005717616645346829
18-38970,19-34598,4,0.1152365793039896,False,0.0008438852660725124
18-38978,18-132522,1,0.3467149313842737,True,0.000491676900756182
18-38978,18-115270,2,0.2889594340398758,False,0.0006355192237532893
18-38978,18-57746,3,0.1751299962083409,False,0.000542382439042877
18-38978,19-34598,4,0.1150956269594292,False,0.0008733052895609272
18-40176,22-40191,1,0.303155935173018,False,0.01405486234493104
18-40176,22-74813,2,0.2223959702146298,False,0.013733667854600503
18-40176,22-95027,3,0.1635370127025843,False,0.013971307896841001
18-40228,19-120297,1,0.2754580107051393,False,0.003193279846913229
18-40228,19-160471,2,0.142151370886077,False,0.0038726563805821174
18-40228,19-177021,3,0.0930877353528093,False,0.004851717006200751
18-40230,19-114994,1,0.312337921654523,False,0.0038836632183229264
18-40230,18-177619,2,0.066635689728979,False,0.00480109506984648
18-40625,21-74412,1,0.2070334728200599,False,0.0035282874861039086
18-40625,21-83160,2,0.2013171460040549,False,0.003183180995916506
18-41400,18-177907,1,0.5736508979413053,True,0.999999999999
18-41400,19-30217,2,0.1874352507443186,False,0.0006428855474808612
18-41617,20-77272,1,0.1690122645641699,False,0.013938562878106875
18-4239,21-139944,1,0.1125519918570613,False,0.0034458581290674768
18-42613,22-51860,1,0.6988451686318019,True,0.999999999999
18-42613,22-105832,2,0.4054298138004124,False,0.999999999999
18-42613,22-98192,3,0.385090096225588,False,0.999999999999
18-42613,22-63296,4,0.2600635895856702,False,0.999999999999
18-42613,22-166698,5,0.2248903113159684,False,0.999999999999
18-43156,22-165707,1,0.2826036782185077,False,0.003634869610446901
18-43533,18-154990,1,0.2838786684187472,False,0.002019717308456876
18-46346,22-35499,1,0.2215024567701789,False,0.999999999999
18-46346,22-59884,2,0.1913345266355508,False,0.999999999999
18-46346,22-77057,3,0.1098520965630764,False,0.999999999999
18-46720,22-54446,1,0.8549767744773502,True,0.999999999999
18-46720,22-52027,2,0.3161720016232632,False,0.0032408286810675863
18-46720,22-39212,3,0.3024627488609953,False,0.0031591069605161125
18-46720,22-39891,4,0.2958989012282532,False,0.003236519168664906
18-46720,22-34888,5,0.2948318239306845,False,0.003159544676283623
18-46720,22-26998,6,0.2628043483092451,False,0.0032708008468417833
18-46720,22-6934,7,0.2279859375919362,False,0.0006069572668399671
18-46720,21-163566,8,0.186155841917069,False,0.000592390986114987
18-46720,22-102623,9,0.1787493734428549,False,0.0032113961219661993
18-46720,21-163822,10,0.176063599286233,False,0.0032145774843505563
18-46720,22-94454,11,0.1745245298959237,False,0.0032722111092630965
18-46720,21-153479,12,0.1551273918271278,False,0.0005565949644658672
18-46720,22-108057,13,0.1533670629843733,False,0.003430037557347173
18-46720,22-111359,14,0.1294603793448641,False,0.00397573831794251
18-46720,21-150402,15,0.1209180964173798,False,0.0035757020578016806
18-46720,22-118191,16,0.1147010069161954,False,0.0035624491662302094
18-46720,21-145412,17,0.1045251349147716,False,0.003521170971625553
18-46720,21-143183,18,0.0909070676922176,False,0.003994730209554209
18-46804,21-16505,1,0.2855937700159022,False,0.0031689315162950326
18-46804,21-35651,2,0.2317294275449677,False,0.0032119150177065546
18-46804,20-125567,3,0.2196013313899567,False,0.0031626022325208594
18-46804,21-46043,4,0.1836054794480716,False,0.003569390465489001
18-46804,20-116086,5,0.1821488854280517,False,0.00338046673435795
18-46804,21-62138,6,0.1518016960528383,False,0.003301340696413664
18-46804,21-67771,7,0.1307333979029148,False,0.0033670321197876024
18-46804,21-89559,8,0.0716635837730682,False,0.004177508088061203
18-47589,21-32441,1,0.3238286972524927,True,0.0004617616221610588
18-47589,21-42527,2,0.3198361435950245,False,0.0032065988135678604
18-47589,21-54745,3,0.2940704228664029,False,0.0037794440228705313
18-47589,21-61224,4,0.284399722733909,False,0.0032039746208901458
18-47589,21-19011,5,0.2383995948294408,False,0.003519182911512918
18-47589,21-14714,6,0.2323848300488455,False,0.0032067912909098744
18-47589,21-96695,7,0.1976028102142572,False,0.0031837686506121818
18-47589,20-152526,8,0.1771667651534461,False,0.0032283021894755058
18-47719,22-82130,1,0.5483347949792825,True,0.999999999999
18-51459,20-138135,1,0.3704906633326688,True,0.999999999999
18-51459,21-57207,2,0.334531422235488,False,0.999999999999
18-51459,21-26779,3,0.2956820476775773,False,0.999999999999
18-51459,21-116891,4,0.2252240418746008,False,0.999999999999
18-51459,20-142015,5,0.2018620917923108,False,0.999999999999
18-51459,21-126684,6,0.130553798064486,False,0.999999999999
18-52857,19-54285,1,0.2741191877703895,False,0.003164145162577357
18-52857,19-80016,2,0.1936508979413053,False,0.013820375579480262
18-52915,18-149893,1,0.3344296578328162,True,0.0005174638288529747
18-52915,18-114870,2,0.2553530398553615,False,0.0005265747940510439
18-52915,19-4449,3,0.2232118012134046,False,0.0006444051124487622
18-52915,18-96470,4,0.2096282538374664,False,0.0006406791462047167
18-52915,19-13728,5,0.2093481607149629,False,0.0005246271049754851
18-52915,19-21591,6,0.1822685093062711,False,0.000791665442238623
18-52915,19-21908,7,0.1788825856937124,False,0.0006983800564709974
18-52915,18-80158,8,0.1686425850043874,False,0.0007869180692892713
18-52915,18-58285,9,0.1674731016945881,False,0.000781852912804135
18-52915,18-74544,10,0.1535044084457773,False,0.00081098395324172
18-52915,18-73028,11,0.1498319129299569,False,0.0006395594790938587
18-53373,21-96695,1,0.3414128245165698,True,0.004102770524665183
18-53373,21-61224,2,0.2362394374793774,False,0.003583620343142336
18-53373,21-32441,3,0.2074885587643839,False,0.000658430103061581
18-53373,21-42527,4,0.2034960051069157,False,0.0044165004453622595
18-53373,21-54745,5,0.1837178047829676,False,0.003558332399557665
18-53373,21-14714,6,0.107571018732115,False,0.004241723688138279
18-53373,21-19011,7,0.0901577287989014,False,0.003618329826682674
18-53378,22-52027,1,0.8570900563467367,True,0.999999999999
18-53378,22-26998,2,0.3754015142984728,False,0.00210356605650444
18-53378,22-39891,3,0.3447928087363076,False,0.0006466209319306052
18-53378,22-39212,4,0.3352412847479727,False,0.0006723301730252028
18-53378,22-54446,5,0.3254208033888653,False,0.0032414486584940983
18-53378,22-94454,6,0.3162518716684375,False,0.002131384547493457
18-53378,22-108057,7,0.2892650722296974,False,0.0023559213402244406
18-53378,22-34888,8,0.2718865940349784,False,0.003146782433702005
18-53378,22-133794,9,0.2706967651944134,False,0.01514009949670034
18-53378,22-111359,10,0.2300911429050616,False,0.0006814586426698711
18-53378,22-118191,11,0.2150922715889512,False,0.0007073393889542411
18-53378,22-6934,12,0.2128431740371507,False,0.0005339422675886906
18-53378,22-102623,13,0.2033464472264704,False,0.0032078359485167257
18-53378,21-163566,14,0.1715522550141794,False,0.0005276142569775825
18-53378,21-163822,15,0.1673276167932236,False,0.003344601895057301
18-53378,21-153479,16,0.140612551170545,False,0.0005231027546962541
18-53378,21-150402,17,0.1104218316484328,False,0.0034103560708863647
18-53378,21-145412,18,0.1072156121147447,False,0.003720861787316198
18-53378,21-143183,19,0.0763922270356348,False,0.003949552783660557
18-53780,18-142560,1,0.3382732826472068,True,0.0005500354186056654
18-53780,18-130463,2,0.3044108628996934,False,0.0020247228956758677
18-53780,19-6267,3,0.2120232701035294,False,0.0005506692048664391
18-53780,18-62604,4,0.1343587800710508,False,0.000574728482048603
18-53780,19-58204,5,0.1138802587516009,False,0.0005430854973126373
18-53780,19-54406,6,0.1031953569864213,False,0.0023093283769906824
18-53804,23-34705,1,0.2890333607609748,False,0.003229023102401818
18-53804,23-38908,2,0.2822152261981527,False,0.0031456697494805738
18-53804,23-37068,3,0.27625815114256,False,0.0035698385293120648
18-53804,22-154717,4,0.2498478918430492,False,0.0008518707542412004
18-53804,22-153504,5,0.2493902542219182,False,0.0007267771779892877
18-53804,22-165917,6,0.2310784561519283,False,0.0032889187331021086
18-53804,23-58292,7,0.2243711836184758,False,0.0035608380014426227
18-53804,22-157410,8,0.2046492843792099,False,0.003852925174120771
18-53804,23-76010,9,0.1695905382905859,False,0.0038051237992924067
18-53804,22-133794,10,0.1279531584998747,False,0.004007834261675859
18-53804,23-102643,11,0.1076483660153294,False,0.004048264608054726
18-53804,22-118191,12,0.0801540306001289,False,0.004312073872353987
18-54451,22-35904,1,0.2802936637530512,False,0.004656728150792831
18-546,22-24902,1,0.2568053427542979,False,0.0008431606318261155
18-546,22-15069,2,0.1900465030156854,False,0.003194607432336282
18-546,22-120791,3,0.1546935887641153,False,0.003807704582736828
18-546,21-162690,4,0.1371814794774092,False,0.0040549283859722465
18-55455,23-8217,1,0.1115221200175207,False,0.014478813619861019
18-55455,23-24753,2,0.0636136662286465,False,0.01686792892292542
18-56546,21-143183,1,0.3777308415406851,True,0.999999999999
18-56546,22-54446,2,0.3165169795473509,False,0.0031998825607583623
18-56546,22-52027,3,0.3072425090011218,False,0.003250074717836832
18-56546,22-39891,4,0.2728822426024626,False,0.0032125994591162966
18-56546,22-39212,5,0.2708388013174088,False,0.003230872797420119
18-56546,22-34888,6,0.2595397483991122,False,0.0032926638438406804
18-56546,22-26998,7,0.2397534172068712,False,0.003266908873499285
18-56546,22-6934,8,0.2045404067174777,False,0.0006203002740908348
18-56546,22-102623,9,0.2013849486264572,False,0.0031867996313249547
18-56546,22-94454,10,0.2004481068598824,False,0.003195964955483532
18-56546,22-108057,11,0.1771297436742369,False,0.0033650688339387017
18-56546,21-163566,12,0.1626745848187149,False,0.0006093094190159521
18-56546,21-150402,13,0.1594961045948665,False,0.0007378404060944673
18-56546,22-111359,14,0.1555075991009975,False,0.003556369586028402
18-56546,22-118191,15,0.1552408364726823,False,0.003326202422420761
18-56546,21-163822,16,0.1458410738890689,False,0.003324940542906526
18-56546,21-153479,17,0.1419511656755952,False,0.0004969110843950656
18-56546,22-133794,18,0.0911789964961401,False,0.0036592518311592483
18-56546,21-145412,19,0.0878888539819742,False,0.003642697949410111
18-57126,19-117771,1,0.2099524363323227,False,0.0008576994733573494
18-57126,19-107821,2,0.1552102496714849,False,0.0021084686345509323
18-57746,18-132522,1,0.3128946031841269,False,0.00046165456592829374
18-57746,18-115270,2,0.2400766535260622,False,0.002028959524177392
18-57746,19-46291,3,0.1645698170669127,False,0.0005132355452848301
18-57746,19-34598,4,0.1606855015330705,False,0.0020994922474166762
18-58285,18-149893,1,0.3438414553325969,True,0.0006495046158950493
18-58285,18-114870,2,0.2429107856831232,False,0.0005300416201911841
18-58285,19-4449,3,0.2412344535430161,False,0.0004980907616753734
18-58285,19-13728,4,0.2346874871262041,False,0.0004640580214494383
18-58285,18-96470,5,0.2099354569322146,False,0.0004704919646172289
18-58285,19-21908,6,0.2005088843861364,False,0.00048403742018811313
18-58285,19-21591,7,0.1971952067904611,False,0.0005860897067590959
18-58285,18-74544,8,0.1593085358685285,False,0.00048595340619085196
18-58285,18-80158,9,0.159084999119759,False,0.0005925808655105367
18-58285,18-73028,10,0.1460140379936965,False,0.0005036122231314326
18-58285,19-54309,11,0.1125402166845805,False,0.000583423106526064
18-60154,22-15069,1,0.3856924480561566,True,0.0021961757420776527
18-60154,21-162690,2,0.2765613692467107,False,0.004445110134977762
18-60154,22-24902,3,0.2156430830873547,False,0.004882812764897942
18-60154,21-83160,4,0.0848807356482819,False,0.00376776970213735
18-61256,22-94454,1,0.7856442388534164,True,0.999999999999
