source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used,source_publication_date,source_start_date,source_start_date_source,source_buyer_key,source_buyer_key_type,source_buyer_name_normalized,source_buyer_siret_clean,source_buyer_siren_clean,source_objet_clean,source_cpv_clean,source_cpv_division,source_cpv_group,source_cpv_class,source_cpv_category,source_cpv_generic_flag,source_declared_duration_months,source_dur_was_imputed,source_estimated_end_date,source_is_digital_scope,source_category_label,source_study_end_date,source_buyer_name_raw,source_code_departement,source_url_avis,source_buyer_key_m0,source_buyer_siret_boamp_raw,source_buyer_siren_from_boamp_siret,source_buyer_siren_boamp_effective,source_buyer_siren_enriched,source_buyer_siren_enriched_valid,source_buyer_legal_name_enriched_display,source_buyer_identity_source_direct,source_buyer_identity_confidence_direct,source_buyer_identity_conflict,source_buyer_siren_agrees_with_boamp_siret,source_enrichment_join_status,source_department_key,source_alias_name_normalized,source_buyer_siren_alias,source_buyer_alias_support_notice_count,source_buyer_siren_m1_y,source_buyer_identity_source_y,source_buyer_identity_confidence,source_buyer_key_m1_primary,candidate_publication_date,candidate_start_date,candidate_start_date_source,candidate_buyer_key,candidate_buyer_key_type,candidate_buyer_name_normalized,candidate_buyer_siret_clean,candidate_buyer_siren_clean,candidate_objet_clean,candidate_cpv_clean,candidate_cpv_division,candidate_cpv_group,candidate_cpv_class,candidate_cpv_category,candidate_cpv_generic_flag,candidate_declared_duration_months,candidate_dur_was_imputed,candidate_estimated_end_date,candidate_is_digital_scope,candidate_category_label,candidate_study_end_date,candidate_buyer_name_raw,candidate_code_departement,candidate_url_avis,candidate_buyer_key_m0,candidate_buyer_siret_boamp_raw,candidate_buyer_siren_from_boamp_siret,candidate_buyer_siren_boamp_effective,candidate_buyer_siren_enriched,candidate_buyer_siren_enriched_valid,candidate_buyer_legal_name_enriched_display,candidate_buyer_identity_source_direct,candidate_buyer_identity_confidence_direct,candidate_buyer_identity_conflict,candidate_buyer_siren_agrees_with_boamp_siret,candidate_enrichment_join_status,candidate_department_key,candidate_alias_name_normalized,candidate_buyer_siren_alias,candidate_buyer_alias_support_notice_count,candidate_buyer_siren_m1_y,candidate_buyer_identity_source_y,candidate_buyer_identity_confidence,candidate_buyer_key_m1_primary
23-150115,24-56091,2023-10-25,2024-05-14,SIRET:21850222700018,NAME:ville de saint gilles croix de vie 85,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,21850222700018,,218502227,218502227,False,6.636005256241787,2024-10-25,5.387647831800263,0.10205869469995621,0.7272450109549089,0.0,0.9,0.3700504275092072,0.3230216936565233,False,False,1,1,0.3700504275092072,balanced,0.3230216936565233,2023-10-25,2023-10-25,PUBLICATION_DATE_FALLBACK,SIRET:21850222700018,RAW_SIRET,mairie de saint-gilles-croix-de-vie,21850222700018,218502227,Travaux de mise en accessibilité des ERP de la Ville de Saint Gilles Croix de Vie,45210000,45,452,4521,45210,False,12.0,True,2024-10-25,True,DIGITAL_ICT,2026-07-13,Mairie de Saint-Gilles-Croix-de-Vie,85,https://www.boamp.fr/pages/avis/?q=idweb:23-150115,SIRET:21850222700018,21850222700018,218502227,218502227,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,,,,218502227,DIRECT_BOAMP_SIRET,HIGH,SIRET:21850222700018,2024-05-14,2024-05-14,PUBLICATION_DATE_FALLBACK,NAME:ville de saint gilles croix de vie 85,NAME_FALLBACK,ville de saint gilles croix de vie 85,,,Travaux de mise en accessibilité des ERP de la Ville de Saint Gilles Croix de Vie - Relance du lot n°9 suite à déclaration sans suite,42416000,42,424,4241,42416,False,8.0,True,2025-01-14,True,DIGITAL_ICT,2026-07-13,Ville de Saint Gilles Croix de Vie (85),85,https://www.boamp.fr/pages/avis/?q=idweb:24-56091,NAME:ville de saint gilles croix de vie 85,,,,218502227,True,COMMUNE DE SAINT-GILLES-CROIX-DE-VIE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,85,ville de saint gilles croix de vie 85,218502227,40.0,218502227,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:218502227
23-29518,23-86585,2023-03-03,2023-06-22,NAME:vendee grand littoral,SIRET:20007190000019,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,20007190000019,200071900,200071900,False,3.6465177398160313,2023-09-03,2.3981603153745072,0.6003066141042488,0.2752878076162675,0.1,0.75,0.3514273861917558,0.3230216936565233,True,True,1,2,0.07034328632316184,balanced,0.3230216936565233,2023-03-03,2023-03-03,PUBLICATION_DATE_FALLBACK,NAME:vendee grand littoral,NAME_FALLBACK,vendee grand littoral,,,logiciel,,,,,,False,6.0,True,2023-09-03,True,DIGITAL_ICT,2026-07-13,Vendée Grand Littoral,85,https://www.boamp.fr/pages/avis/?q=idweb:23-29518,NAME:vendee grand littoral,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,85,vendee grand littoral,200071900,3.0,200071900,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:200071900,2023-06-22,2023-06-22,PUBLICATION_DATE_FALLBACK,SIRET:20007190000019,RAW_SIRET,vendee grand littoral,20007190000019,200071900,Téléphonie IP téléphone logiciel VoIP,32000000,32,320,3200,32000,True,36.0,True,2026-06-22,True,DIGITAL_ICT,2026-07-13,Vendée Grand Littoral,85,https://www.boamp.fr/pages/avis/?q=idweb:23-86585,SIRET:20007190000019,20007190000019,200071900,200071900,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,85,vendee grand littoral,200071900,3.0,200071900,DIRECT_BOAMP_SIRET,HIGH,SIRET:20007190000019
23-45575,24-56081,2023-04-07,2024-05-14,NAME:conseil regional des pays de la loire,NAME:conseil economique social et environnemental ceser des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,234400034,234400034,False,13.23915900131406,2024-05-07,0.22996057818659657,0.9616732369689006,0.04695790041472712,0.0,0.75,0.33185357438737967,0.3230216936565233,False,True,1,8,0.05195227647569406,balanced,0.3230216936565233,2023-04-07,2023-04-07,PUBLICATION_DATE_FALLBACK,NAME:conseil regional des pays de la loire,NAME_FALLBACK,conseil regional des pays de la loire,,,Réalisation de reportages photos et de supports de communication numériques dans le cadre de la construction d'un lycée polyvalent à Saint-Philbert-de-Grand-Lieu (44),92111200,92,921,9211,92111,False,13.0,True,2024-05-07,True,DIGITAL_ICT,2026-07-13,Conseil régional des Pays de la Loire,44;49;53;72;85,https://www.boamp.fr/pages/avis/?q=idweb:23-45575,NAME:conseil regional des pays de la loire,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44;49;53;72;85,conseil regional des pays de la loire,234400034,9.0,234400034,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:234400034,2024-05-14,2024-05-14,PUBLICATION_DATE_FALLBACK,NAME:conseil economique social et environnemental ceser des pays de la loire,NAME_FALLBACK,conseil economique social et environnemental ceser des pays de la loire,,,Le présent marché ou accord-cadre a pour objet la stratégie digitale et multimédia et accompagnement des réseaux sociaux (X et LinkedIn) pour le CESER des Pays de la Loire.,72000000,72,720,7200,72000,True,48.0,True,2028-05-14,True,DIGITAL_ICT,2026-07-13,CONSEIL ECONOMIQUE SOCIAL ET ENVIRONNEMENTAL (CESER) DES PAYS DE LA LOIRE,44;49;53;72;85,https://www.boamp.fr/pages/avis/?q=idweb:24-56081,NAME:conseil economique social et environnemental ceser des pays de la loire,,,,234400034,True,REGION DES PAYS DE LA LOIRE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44;49;53;72;85,,,,234400034,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:234400034
23-50647,25-60425,2023-04-16,2025-05-30,NAME:clisson sevre et maine agglo,SIRET:20006763500132,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,20006763500132,200067635,200067635,False,25.459921156373195,2025-07-27,1.9053876478318004,0.6824353920280333,0.788089229463862,0.1,0.75,0.55144007831936,0.3230216936565233,True,True,1,1,0.55144007831936,balanced,0.3230216936565233,2023-04-16,2023-07-27,LINKED_ATTRIBUTION_DATE,NAME:clisson sevre et maine agglo,NAME_FALLBACK,clisson sevre et maine agglo,,,fourniture et livraison de matériels informatiques et logiciels bureautique,30000000,30,300,3000,30000,True,24.0,True,2025-07-27,True,DIGITAL_ICT,2026-07-13,Clisson Sèvre et Maine Agglo,44,https://www.boamp.fr/pages/avis/?q=idweb:23-50647,NAME:clisson sevre et maine agglo,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,clisson sevre et maine agglo,200067635,57.0,200067635,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:200067635,2025-05-30,2025-05-30,PUBLICATION_DATE_FALLBACK,SIRET:20006763500132,RAW_SIRET,clisson sevre et maine agglo,20006763500132,200067635,Fourniture et livraison de matériels informatiques,,,,,,False,6.0,False,2025-11-30,True,DIGITAL_ICT,2026-07-13,Clisson Sèvre et Maine Agglo,44,https://www.boamp.fr/pages/avis/?q=idweb:25-60425,SIRET:20006763500132,20006763500132,200067635,200067635,200067635,True,CA CLISSON SEVRE ET MAINE AGGLO,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,44,clisson sevre et maine agglo,200067635,57.0,200067635,DIRECT_BOAMP_SIRET,HIGH,SIRET:20006763500132
23-6398,25-129855,2023-01-13,2025-11-24,NAME:chu de nantes,NAME:chu nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,264400136,264400136,False,34.36268068331143,2026-01-13,1.6425755584756898,0.7262374069207184,0.1665165426815251,0.1,0.75,0.3448401416687134,0.3230216936565233,True,False,1,4,0.12605499509885382,balanced,0.3230216936565233,2023-01-13,2023-01-13,PUBLICATION_DATE_FALLBACK,NAME:chu de nantes,NAME_FALLBACK,chu de nantes,,,FOURNITURE D'UN SERVICE DE CENTRE D'APPEL CLOUD POUR LE CENTRE D'ASSISTANCE UTILISATEURS DU CHU DE NANTES,32546100,32,325,3254,32546,False,36.0,True,2026-01-13,True,DIGITAL_ICT,2026-07-13,CHU de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:23-6398,NAME:chu de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,chu de nantes,264400136,137.0,264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:264400136,2025-11-24,2025-11-24,PUBLICATION_DATE_FALLBACK,NAME:chu nantes,NAME_FALLBACK,chu nantes,,,Prestation de transcription et rédaction de procès-verbaux à partir de fichiers sons numériques pour le compte du CHU de Nantes,,,,,,False,12.0,False,2026-11-24,True,DIGITAL_ICT,2026-07-13,CHU NANTES,44,https://www.boamp.fr/pages/avis/?q=idweb:25-129855,NAME:chu nantes,,,,264400136,True,CHU NANTES,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,chu nantes,264400136,77.0,264400136,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:264400136
23-66550,25-111133,2023-05-18,2025-10-08,NAME:universite de nantes,SIRET:13002974700016,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,13002974700016,130029747,130029747,False,28.71222076215506,2025-09-06,1.0512483574244416,0.8247919404292597,0.13706147094479895,0.1,0.75,0.3591694999379946,0.3230216936565233,True,False,1,2,0.18759049744980857,balanced,0.3230216936565233,2023-05-18,2023-09-06,LINKED_ATTRIBUTION_DATE,NAME:universite de nantes,NAME_FALLBACK,universite de nantes,,,Location d'appareils multifonctions avec maintenance adossée à la fourniture et l'infogérance d'une solution de service d'impression managée pour Nantes Université,30121300,30,301,3012,30121,False,24.0,True,2025-09-06,True,DIGITAL_ICT,2026-07-13,Université de Nantes,44,https://www.boamp.fr/pages/avis/?q=idweb:23-66550,NAME:universite de nantes,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,universite de nantes,130029747,2.0,130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:130029747,2025-10-08,2026-07-01,LINKED_ATTRIBUTION_DATE,SIRET:13002974700016,RAW_SIRET,nantes universite,13002974700016,130029747,Mission de maîtrise d oeuvre pour la construction d une extension du campus de la Fleuriaye à Carquefou pour le Département Informatique de Nantes Université,,,,,,False,6.0,True,2027-01-01,True,DIGITAL_ICT,2026-07-13,Nantes Université,44;35,https://www.boamp.fr/pages/avis/?q=idweb:25-111133,SIRET:13002974700016,13002974700016,130029747,130029747,130029747,True,NANTES UNIVERSITE,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,35;44,,,,130029747,DIRECT_BOAMP_SIRET,HIGH,SIRET:13002974700016
23-76444,26-45351,2023-06-05,2026-05-07,SIRET:22440002800011,NAME:conseil departemental loire atlantique,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,22440002800011,,224400028,224400028,False,35.05256241787122,2026-06-05,0.9526938239159002,0.8412176960140166,0.34492761803641225,0.1,0.9,0.45102909031624844,0.3230216936565233,True,False,1,2,0.15645860650821186,balanced,0.3230216936565233,2023-06-05,2023-06-05,PUBLICATION_DATE_FALLBACK,SIRET:22440002800011,RAW_SIRET,conseil departemental de loire-atlanti,22440002800011,224400028,"Prestations d'audit, de conseil et d'expertise en accessibilité numérique, pour le Département de Loire-Atlantique",71241000,71,712,7124,71241,False,36.0,True,2026-06-05,True,DIGITAL_ICT,2026-07-13,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,44,https://www.boamp.fr/pages/avis/?q=idweb:23-76444,SIRET:22440002800011,22440002800011,224400028,224400028,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,44,,,,224400028,DIRECT_BOAMP_SIRET,HIGH,SIRET:22440002800011,2026-05-07,2026-05-07,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental loire atlantique,NAME_FALLBACK,conseil departemental loire atlantique,,,Q086FA - Assistance et support numérique pour le département de Loire-Atlantique et structures associées,,,,,,False,12.0,False,2027-05-07,True,DIGITAL_ICT,2026-07-13,Conseil départemental Loire Atlantique,44,https://www.boamp.fr/pages/avis/?q=idweb:26-45351,NAME:conseil departemental loire atlantique,,,,224400028,True,DEPARTEMENT DE LA LOIRE-ATLANTIQUE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,conseil departemental loire atlantique,224400028,257.0,224400028,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:224400028
24-102164,25-128548,2024-09-10,2025-11-20,SIRET:23440003400026,NAME:region des pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,14.323258869908015,2025-08-30,2.6938239159001314,0.5510293473499781,0.4273380507645491,0.1,0.9,0.40732565460508674,0.3230216936565233,True,True,1,10,0.08045505447941137,balanced,0.3230216936565233,2024-09-10,2025-04-30,LINKED_ATTRIBUTION_DATE,SIRET:23440003400026,RAW_SIRET,region des pays de la loire,23440003400026,234400034,PRESTATIONS D'INTERPRETARIAT ET DE TRADUCTION POUR LA REGION DES PAYS DE LA LOIRE,,,,,,False,4.0,False,2025-08-30,True,DIGITAL_ICT,2026-07-13,REGION DES PAYS DE LA LOIRE,44;49;53;72;85,https://www.boamp.fr/pages/avis/?q=idweb:24-102164,SIRET:23440003400026,23440003400026,234400034,234400034,234400034,True,REGION DES PAYS DE LA LOIRE,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,44;49;53;72;85,region des pays de la loire,234400034,185.0,234400034,DIRECT_BOAMP_SIRET,HIGH,SIRET:23440003400026,2025-11-20,2025-11-20,PUBLICATION_DATE_FALLBACK,NAME:region des pays de la loire,NAME_FALLBACK,region des pays de la loire,,,LOGICIEL D'ANALYSE FINANCIERE POUR LE SUIVI DES ENTITES LIEES A LA REGION DES PAYS DE LA LOIRE,72000000,72,720,7200,72000,True,48.0,True,2029-11-20,True,DIGITAL_ICT,2026-07-13,REGION DES PAYS DE LA LOIRE,44;49;53;72,https://www.boamp.fr/pages/avis/?q=idweb:25-128548,NAME:region des pays de la loire,,,,234400034,True,REGION DES PAYS DE LA LOIRE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44;49;53;72,region des pays de la loire,234400034,41.0,234400034,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:234400034
24-116379,25-87479,2024-10-15,2025-08-01,NAME:audencia eesc,NAME:audencia eesc,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,834748865,834748865,False,9.526938239159001,2025-05-09,2.759526938239159,0.5400788436268069,0.250983656795927,0.1,0.9,0.3428639907852762,0.3230216936565233,True,False,1,3,0.0058739225519743865,balanced,0.3230216936565233,2024-10-15,2025-01-09,LINKED_ATTRIBUTION_DATE,NAME:audencia eesc,NAME_FALLBACK,audencia eesc,,,Accord-cadre à bons de commande concernant une prestation d'assistance à maîtrise d'ouvrage dans le cadre du projet de refonte du système d'information Gestion - Finance de AUDENCIA,,,,,,False,4.0,False,2025-05-09,True,DIGITAL_ICT,2026-07-13,AUDENCIA EESC,44,https://www.boamp.fr/pages/avis/?q=idweb:24-116379,NAME:audencia eesc,,,,834748865,True,AUDENCIA,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,audencia eesc,834748865,40.0,834748865,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:834748865,2025-08-01,2026-01-28,LINKED_ATTRIBUTION_DATE,NAME:audencia eesc,NAME_FALLBACK,audencia eesc,,,Acquisition et mise en place d'une solution ERP sur le périmètre Gestion - Finance pour les besoins de Audencia EESC,,,,,,False,60.0,False,2031-01-28,True,DIGITAL_ICT,2026-07-13,AUDENCIA EESC,44,https://www.boamp.fr/pages/avis/?q=idweb:25-87479,NAME:audencia eesc,,,,834748865,True,AUDENCIA,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,44,audencia eesc,834748865,40.0,834748865,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:834748865
24-116796,26-48762,2024-10-14,2026-05-19,NAME:conseil departemental de la mayenne,NAME:conseil departemental de la mayenne,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,225300011,225300011,False,19.11957950065703,2026-04-14,1.149802890932983,0.8083661848445028,0.005249763918465301,0.1,0.9,0.3239289635825886,0.3230216936565233,True,False,1,8,0.018605956979019955,balanced,0.3230216936565233,2024-10-14,2024-10-14,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental de la mayenne,NAME_FALLBACK,conseil departemental de la mayenne,,,Réalisation de deux parcours d'interprétation extérieurs - métallerie et réalisation annexe,39154000,39,391,3915,39154,False,18.0,False,2026-04-14,True,DIGITAL_ICT,2026-07-13,Conseil Départemental de la Mayenne,53,https://www.boamp.fr/pages/avis/?q=idweb:24-116796,NAME:conseil departemental de la mayenne,,,,225300011,True,DEPARTEMENT DE LA MAYENNE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,53,conseil departemental de la mayenne,225300011,256.0,225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:225300011,2026-05-19,2026-05-19,PUBLICATION_DATE_FALLBACK,NAME:conseil departemental de la mayenne,NAME_FALLBACK,conseil departemental de la mayenne,,,"Refonte du système d'information Routes et Rivière (SIR) de la Direction des Infrastructures de Mobilité : Gestion des données de la route, gestion des données de la rivière, saisie sur le terrain, pr",,,,,,False,4.0,False,2026-09-19,True,DIGITAL_ICT,2026-07-13,Conseil Départemental de la Mayenne,53,https://www.boamp.fr/pages/avis/?q=idweb:26-48762,NAME:conseil departemental de la mayenne,,,,225300011,True,DEPARTEMENT DE LA MAYENNE,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,53,conseil departemental de la mayenne,225300011,256.0,225300011,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:225300011
24-121883,25-18090,2024-10-26,2025-02-14,SIRET:19350097200016,NAME:insa rennes,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,19350097200016,,193500972,193500972,False,3.6465177398160313,2025-02-26,0.39421813403416556,0.9342969776609724,0.23974080950585414,0.1,0.9,0.4374835277422921,0.3230216936565233,True,True,1,2,0.042026494581733964,balanced,0.3230216936565233,2024-10-26,2024-10-26,PUBLICATION_DATE_FALLBACK,SIRET:19350097200016,RAW_SIRET,institut national des sciences appliquees de rennes,19350097200016,193500972,Maintenance multitechnique du plateau d'hébergement informatique de l'INSA Rennes,,,,,,False,4.0,False,2025-02-26,True,DIGITAL_ICT,2026-07-13,INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE RENNES,35;22;29;56;44;50,https://www.boamp.fr/pages/avis/?q=idweb:24-121883,SIRET:19350097200016,19350097200016,193500972,193500972,193500972,True,INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE RENNES,BOAMP_SIRET_CORROBORATED_BY_ENRICHED_SIREN,HIGH,False,True,JOINED,22;29;35;44;50;56,,,,193500972,DIRECT_BOAMP_SIRET,HIGH,SIRET:19350097200016,2025-02-14,2025-02-14,PUBLICATION_DATE_FALLBACK,NAME:insa rennes,NAME_FALLBACK,insa rennes,,,Mission d'assistance à maîtrise d'ouvrage pour la conduite de l'opération coeur de campus numérique à l'INSA Rennes,71000000,71,710,7100,71000,True,36.0,False,2028-02-14,True,DIGITAL_ICT,2026-07-13,INSA Rennes,35;29;22;56;44;50;53,https://www.boamp.fr/pages/avis/?q=idweb:25-18090,NAME:insa rennes,,,,193500972,True,INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE RENNES,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,22;29;35;44;50;53;56,insa rennes,193500972,2.0,193500972,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:193500972
24-127069,25-53206,2024-11-07,2025-05-12,NAME:universite d angers,NAME:universite d angers,NAME_FALLBACK,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_ENRICHMENT_NOTICE_JOIN,DIRECT_ENRICHMENT_NOTICE_JOIN,,,194909701,194909701,False,6.110381077529566,2025-06-17,1.1826544021024967,0.8028909329829172,0.09835862441885242,0.0,0.9,0.32514825179232765,0.3230216936565233,False,False,1,2,0.0007301778305446316,balanced,0.3230216936565233,2024-11-07,2025-02-17,LINKED_ATTRIBUTION_DATE,NAME:universite d angers,NAME_FALLBACK,universite d angers,,,Travaux de reconfiguration des locaux de la Ddn (service informatique) en Faculté de Droit d'économie et de Gestion (Saint-Serge),45453100,45,454,4545,45453,False,4.0,False,2025-06-17,True,DIGITAL_ICT,2026-07-13,Université d'Angers,49,https://www.boamp.fr/pages/avis/?q=idweb:24-127069,NAME:universite d angers,,,,194909701,True,UNIVERSITE D'ANGERS,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,49,universite d angers,194909701,119.0,194909701,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:194909701,2025-05-12,2025-09-08,LINKED_ATTRIBUTION_DATE,NAME:universite d angers,NAME_FALLBACK,universite d angers,,,Maintenance de la solution de gestion des contenus Web-Ametys,72500000,72,725,7250,72500,False,48.0,False,2029-09-08,True,DIGITAL_ICT,2026-07-13,Université d'Angers,49,https://www.boamp.fr/pages/avis/?q=idweb:25-53206,NAME:universite d angers,,,,194909701,True,UNIVERSITE D'ANGERS,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,False,False,JOINED,49,universite d angers,194909701,119.0,194909701,DIRECT_ENRICHMENT_NOTICE_JOIN,MEDIUM_HIGH,SIREN:194909701
