source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source_x,candidate_buyer_identity_source_x,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1_x,candidate_buyer_siren_m1_x,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,source_publication_date,source_start_date,source_start_date_source,source_buyer_key,source_buyer_key_type,source_buyer_name_normalized,source_buyer_siret_clean,source_buyer_siren_clean,source_objet_clean,source_cpv_clean,source_cpv_division,source_cpv_group,source_cpv_class,source_cpv_category,source_cpv_generic_flag,source_declared_duration_months,source_dur_was_imputed,source_estimated_end_date,source_is_digital_scope,source_category_label,source_study_end_date,source_buyer_name_raw,source_code_departement,source_url_avis,source_buyer_key_m0,source_buyer_siret_boamp_raw,source_buyer_siren_from_boamp_siret,source_buyer_siren_boamp_effective,source_buyer_siren_enriched,source_buyer_siren_enriched_valid,source_buyer_legal_name_enriched_display,source_buyer_identity_source_direct,source_buyer_identity_confidence_direct,source_buyer_identity_conflict,source_buyer_siren_agrees_with_boamp_siret,source_enrichment_join_status,source_department_key,source_alias_name_normalized,source_buyer_siren_alias,source_buyer_alias_support_notice_count,source_buyer_siren_m1_y,source_buyer_identity_source_y,source_buyer_identity_confidence,source_buyer_key_m1_primary,candidate_publication_date,candidate_start_date,candidate_start_date_source,candidate_buyer_key,candidate_buyer_key_type,candidate_buyer_name_normalized,candidate_buyer_siret_clean,candidate_buyer_siren_clean,candidate_objet_clean,candidate_cpv_clean,candidate_cpv_division,candidate_cpv_group,candidate_cpv_class,candidate_cpv_category,candidate_cpv_generic_flag,candidate_declared_duration_months,candidate_dur_was_imputed,candidate_estimated_end_date,candidate_is_digital_scope,candidate_category_label,candidate_study_end_date,candidate_buyer_name_raw,candidate_code_departement,candidate_url_avis,candidate_buyer_key_m0,candidate_buyer_siret_boamp_raw,candidate_buyer_siren_from_boamp_siret,candidate_buyer_siren_boamp_effective,candidate_buyer_siren_enriched,candidate_buyer_siren_enriched_valid,candidate_buyer_legal_name_enriched_display,candidate_buyer_identity_source_direct,candidate_buyer_identity_confidence_direct,candidate_buyer_identity_conflict,candidate_buyer_siren_agrees_with_boamp_siret,candidate_enrichment_join_status,candidate_department_key,candidate_alias_name_normalized,candidate_buyer_siren_alias,candidate_buyer_alias_support_notice_count,candidate_buyer_siren_m1_y,candidate_buyer_identity_source_y,candidate_buyer_identity_confidence,candidate_buyer_key_m1_primary,profile_evidence_status,profile_evidence_reason,source_profile_domains,candidate_profile_domains,shared_profile_domains,source_domain_specificity,candidate_domain_specificity,source_profile_support_count,candidate_profile_support_count,profile_conflict_flag
18-122376,18-174875,2018-08-31,2018-12-18,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,3.5808147174770038,2019-02-28,2.3653088042049935,0.6057818659658345,0.042303321582767235,0.1,0.6,0.25625162904542714,0.3230216936565233,True,False,8,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2018-12-18,2018-12-18,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,assistance à la mise en oeuvre du système de management de la sécurité de l'information.,72810000,72,728,7281,72810,False,48.0,True,2022-12-18,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-174875,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,19-67059,2018-08-31,2019-05-08,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,8.21287779237845,2019-02-28,2.266754270696452,0.6222076215505914,0.015332485541065081,0.1,0.6,0.2509182753270206,0.3230216936565233,True,True,9,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-05-08,2019-05-08,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"acquisition, mise en oeuvre et maintenance d'un système d'information ressources humaines (sirh)",48000000,48,480,4800,48000,True,48.0,True,2023-05-08,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-67059,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,19-74485,2018-08-31,2019-05-18,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,8.541392904073588,2019-02-28,2.59526938239159,0.567455102934735,0.024770774983439388,0.1,0.6,0.24053354697788754,0.3230216936565233,True,False,10,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-05-18,2019-09-22,LINKED_ATTRIBUTION_DATE,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,missions de programmation et d'assistance à maîtrise d'ouvrage pour des opérations de bâtiments et ou des opérations mixtes bâtiment-infrastructure,72243000,72,722,7224,72243,False,48.0,True,2023-09-22,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-74485,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,18-164871,2018-08-31,2018-11-26,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,2.8580814717477003,2019-02-28,3.088042049934297,0.4853263250109505,0.03317590143596841,0.1,0.6,0.22294314675532656,0.3230216936565233,True,False,11,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2018-11-26,2018-11-26,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,conception d'une maquette numérique avec son support physique (y compris mobilier) et les interfaces numériques (écrans) nécessaires à la visualisation in situ de la métropole nantaise,,,,,,False,6.0,True,2019-05-26,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-164871,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,18-151434,2018-08-31,2018-10-29,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.9382391590013142,2019-02-28,4.0078843626806835,0.33201927288655275,0.06632965054912315,0.1,0.6,0.19622019591383127,0.3230216936565233,True,False,12,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2018-10-29,2018-10-29,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,nantes - aménagement du boulevard gaston serpette et de la place fallières,,,,,,False,6.0,True,2019-04-29,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-151434,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,19-92498,2018-08-31,2019-06-21,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,9.658344283837057,2019-02-28,3.712220762155059,0.38129653964082355,0.02469845894069931,0.1,0.6,0.19396859553945064,0.3230216936565233,True,True,13,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-06-21,2019-06-21,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"acquisition, mise en oeuvre, hébergement et maintenance d'une solution logicielle de gestion du centre de réception des appels institutionnels et d'organisation de la logistique (craiol)",48000000,48,480,4800,48000,True,48.0,True,2023-06-21,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-92498,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,19-119269,2018-08-31,2019-08-02,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.038107752956636,2019-02-28,5.091984231274639,0.1513359614542269,0.18637082113938913,0.1,0.6,0.1930637777623429,0.3230216936565233,True,False,14,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-08-02,2019-08-02,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"accord-cadre pour la "" tierce maintenance applicative du système d'aide à la décision"" (MCO et évolutions) pour le compte de Nantes Métropole, de la ville de Nantes et de son CCAS",72250000,72,722,7225,72250,False,48.0,True,2023-08-02,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-119269,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,19-123920,2018-08-31,2019-08-09,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,11.268068331143233,2019-02-28,5.321944809461235,0.11300919842312751,0.20213460691921234,0.1,0.6,0.1889994120275062,0.3230216936565233,True,False,15,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-08-09,2019-08-09,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,assistance à maîtrise d'ouvrage pour l'accompagnement de la métropole et ville de nantes à la définition et à la mise en oeuvre d'une stratégie d'infrastructures numériques,,,,,,False,6.0,True,2020-02-09,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-123920,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,19-105083,2018-08-31,2019-07-10,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,10.28252299605782,2019-02-28,4.336399474375821,0.27726675427069647,0.019386391952181243,0.1,0.6,0.16610192575093755,0.3230216936565233,True,True,16,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2019-07-10,2019-07-10,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, mise à jour et acquisition de licences autocad et produits dérivés",48000000,48,480,4800,48000,True,48.0,True,2023-07-10,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:19-105083,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-122376,18-128159,2018-08-31,2018-09-15,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,0.492772667542707,2019-02-28,5.45335085413929,0.09110819097678491,0.00621822439013984,0.1,0.6,0.11495342628074517,0.3230216936565233,True,False,17,17,0.01646666262441332,2018-08-31,2018-08-31,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,"maintenance, assistance et évolution autour du logiciel fotostation pour nantes métropole et la ville de nantes",,,,,,False,6.0,True,2019-02-28,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-122376,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,2018-09-15,2018-09-15,PUBLICATION_DATE_FALLBACK,NAME:nantes metropole,NAME_FALLBACK,nantes metropole,,,veille presse écrite et presse audiovisuelle,72318000,72,723,7231,72318,False,48.0,True,2022-09-15,True,DIGITAL_ICT,2026-07-13,Nantes Métropole,44,https://www.boamp.fr/pages/avis/?q=idweb:18-128159,NAME:nantes metropole,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,44,,,,,NAME_FALLBACK,LOW,NAME:nantes metropole,STRONG_SUPPORT,source and candidate names share a buyer-specific or highly concentrated domain,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,marchepublics.nantesmetropole.fr;marchesoublics.nantesmetropole.fr;marchespublics.nantesmetropole;marchespublics.nantesmetropole.fr;nantesmetropole.fr,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,BUYER_SPECIFIC;HIGHLY_CONCENTRATED;SHARED_INSTITUTIONAL,9,9,False
18-123694,22-83128,2018-09-04,2022-06-14,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,45.302233902759525,2022-09-04,2.6938239159001314,0.5510293473499781,0.007461148920367079,0.4,0.75,0.335368738959623,0.3230216936565233,False,False,1,5,0.0428180805576161,2018-09-04,2018-09-04,PUBLICATION_DATE_FALLBACK,NAME:departement de la sarthe,NAME_FALLBACK,departement de la sarthe,,,Fourniture et maintenance des composants logiciels du système d'information décisionnel (SID),72267100,72,722,7226,72267,False,48.0,True,2022-09-04,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:18-123694,NAME:departement de la sarthe,,,,,,,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,SIREN:227200029,2022-06-14,2022-11-07,LINKED_ATTRIBUTION_DATE,SIRET:22720002900014,RAW_SIRET,departement de la sarthe,22720002900014,227200029,Mission d'Assistance à Maîtrise d'Ouvrage afin d'élaborer le Schéma Directeur de la Transformation Numérique pour les besoins du Département de la Sarthe,72224000,72,722,7222,72224,False,48.0,True,2026-11-07,True,DIGITAL_ICT,2026-07-13,DEPARTEMENT DE LA SARTHE,72,https://www.boamp.fr/pages/avis/?q=idweb:22-83128,SIRET:22720002900014,22720002900014,227200029,227200029,,,,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT,72,departement de la sarthe,227200029,332.0,227200029,DIRECT_BOAMP_SIRET,HIGH,SIRET:22720002900014,WEAK_SUPPORT,source and candidate names share a domain with limited specificity,sarthe-marchespublics.fr,sarthe-marchespublics.fr,sarthe-marchespublics.fr,AMBIGUOUS,AMBIGUOUS,2,2,False
