source_notice_id,publication_year,cpv_division,buyer_key,buyer_key_type,duration_status,buyer_publication_frequency,n_later_same_buyer_sources,n_later_same_buyer_in_temporal_window,n_scored_candidates,best_score,second_best_score,score_margin,source_has_only_one_candidate,selected_candidate_notice_id,selected_candidate_multiplicity,zero_candidate_cause
15-102510,2015,72,SIRET:22720002900014,RAW_SIRET,imputed,24,22,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
15-139462,2015,35,SIRET:22720002900014,RAW_SIRET,imputed,24,21,1,1,0.2977233107549011,,0.2977233107549011,True,19-146419,1,has_candidates
15-187883,2015,32,SIRET:22720002900014,RAW_SIRET,imputed,24,20,4,4,0.376191445705198,0.3139648824972202,0.0622265632079778,False,19-70735,2,has_candidates
16-9086,2016,32,SIRET:22720002900014,RAW_SIRET,imputed,24,19,4,4,0.3748263239981685,0.3107592056541667,0.0640671183440017,False,19-70735,2,has_candidates
16-139674,2016,48,SIRET:22720002900014,RAW_SIRET,imputed,24,18,3,3,0.5245888399231603,0.3029319395230099,0.2216569004001504,False,20-150503,1,has_candidates
16-183156,2016,72,SIRET:22720002900014,RAW_SIRET,imputed,24,17,4,4,0.4261289207884849,0.2822053745371676,0.1439235462513173,False,21-88219,1,has_candidates
18-152399,2018,35,SIRET:22720002900014,RAW_SIRET,imputed,24,16,1,1,0.3044581281009885,,0.3044581281009885,True,23-56040,4,has_candidates
19-18263,2019,72,SIRET:22720002900014,RAW_SIRET,imputed,24,15,3,3,0.5478339903635566,0.4560843368227797,0.0917496535407769,False,23-56040,4,has_candidates
19-70735,2019,30,SIRET:22720002900014,RAW_SIRET,imputed,24,14,3,4,0.3700615461865957,0.2897770672494131,0.0802844789371826,False,21-138241,1,has_candidates
19-146419,2019,32,SIRET:22720002900014,RAW_SIRET,imputed,24,13,1,1,0.325336265411813,,0.325336265411813,True,23-56040,4,has_candidates
20-150503,2020,50,SIRET:22720002900014,RAW_SIRET,imputed,24,12,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-25617,2021,45,SIRET:22720002900014,RAW_SIRET,imputed,24,11,5,5,0.3578168190239611,0.3529782729544152,0.0048385460695459,False,22-54720,1,has_candidates
21-88219,2021,72,SIRET:22720002900014,RAW_SIRET,imputed,24,10,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-138241,2021,72,SIRET:22720002900014,RAW_SIRET,imputed,24,9,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
21-157552,2021,48,SIRET:22720002900014,RAW_SIRET,imputed,24,8,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-43134,2022,48,SIRET:22720002900014,RAW_SIRET,imputed,24,7,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-54720,2022,45,SIRET:22720002900014,RAW_SIRET,imputed,24,6,3,3,0.3900938298808295,0.1841265537826522,0.2059672760981773,False,23-56040,4,has_candidates
22-60784,2022,72,SIRET:22720002900014,RAW_SIRET,imputed,24,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-77622,2022,72,SIRET:22720002900014,RAW_SIRET,imputed,24,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-83128,2022,72,SIRET:22720002900014,RAW_SIRET,imputed,24,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-56040,2023,72,SIRET:22720002900014,RAW_SIRET,imputed,24,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-137663,2023,30,SIRET:22720002900014,RAW_SIRET,imputed,24,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-139972,2023,72,SIRET:22720002900014,RAW_SIRET,imputed,24,0,0,0,,,,False,,0,no_later_same_buyer_notice
16-3538,2016,50,SIRET:22850001300658,RAW_SIRET,imputed,38,37,5,5,0.2495731089921842,0.2131988583995812,0.0363742505926029,False,19-144868,1,has_candidates
16-30963,2016,35,SIRET:22850001300658,RAW_SIRET,imputed,38,36,12,12,0.920357462778618,0.3322054314498467,0.5881520313287714,False,20-70265,2,has_candidates
16-48130,2016,48,SIRET:22850001300658,RAW_SIRET,imputed,38,34,3,3,0.2831816968497829,0.2775269789183303,0.0056547179314526,False,20-155309,2,has_candidates
16-47620,2016,79,SIRET:22850001300658,RAW_SIRET,imputed,38,34,9,9,0.7681728630372606,0.2799627682873412,0.4882100947499194,False,20-58079,1,has_candidates
16-130215,2016,72,SIRET:22850001300658,RAW_SIRET,imputed,38,33,3,3,0.7777811908997152,0.7067578229541904,0.0710233679455247,False,20-155309,2,has_candidates
18-9145,2018,30,SIRET:22850001300658,RAW_SIRET,imputed,38,32,12,13,0.3523099443946934,0.3456911749266581,0.0066187694680353,False,20-70265,2,has_candidates
18-14065,2018,30,SIRET:22850001300658,RAW_SIRET,imputed,38,31,9,9,0.2556720724486575,0.2516681055326163,0.0040039669160411,False,20-133527,1,has_candidates
18-42613,2018,72,SIRET:22850001300658,RAW_SIRET,imputed,38,30,5,5,0.6988451686318019,0.4054298138004124,0.2934153548313895,False,22-51860,1,has_candidates
18-133090,2018,72,SIRET:22850001300658,RAW_SIRET,imputed,38,29,4,4,0.7270933540621393,0.4735428062531229,0.2535505478090163,False,22-166698,1,has_candidates
18-150889,2018,48,SIRET:22850001300658,RAW_SIRET,imputed,38,28,4,4,0.366231467544044,0.3538887982788252,0.0123426692652187,False,23-43183,2,has_candidates
19-10428,2019,35,SIRET:22850001300658,RAW_SIRET,imputed,38,27,4,4,0.3502799367887654,0.2799076357301663,0.0703723010585991,False,23-87983,2,has_candidates
19-12828,2019,30,SIRET:22850001300658,RAW_SIRET,imputed,38,26,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
19-144868,2019,48,SIRET:22850001300658,RAW_SIRET,imputed,38,25,3,3,0.3904469591892933,0.349382570227401,0.0410643889618922,False,24-57038,2,has_candidates
19-181393,2019,72,SIRET:22850001300658,RAW_SIRET,imputed,38,24,3,3,0.4266197957626999,0.3855554068008077,0.0410643889618922,False,24-57038,2,has_candidates
19-187630,2019,32,SIRET:22850001300658,RAW_SIRET,imputed,38,23,4,4,0.3360152827265583,0.33475866753496,0.0012566151915983,False,23-43183,2,has_candidates
20-10119,2020,72,SIRET:22850001300658,RAW_SIRET,imputed,38,22,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-17802,2020,72,SIRET:22850001300658,RAW_SIRET,imputed,38,21,2,2,0.179046135312394,0.1567979609765723,0.0222481743358217,False,24-69165,7,has_candidates
20-20672,2020,72,SIRET:22850001300658,RAW_SIRET,imputed,38,20,2,2,0.1654281699737586,0.1395606859513657,0.0258674840223928,False,24-69165,7,has_candidates
20-35779,2020,50,SIRET:22850001300658,RAW_SIRET,imputed,38,19,3,3,0.3180190074670103,0.2033826773913474,0.1146363300756628,False,23-87983,2,has_candidates
20-49221,2020,72,SIRET:22850001300658,RAW_SIRET,imputed,38,18,2,2,0.1885648453911374,0.155514673674989,0.0330501717161484,False,24-69165,7,has_candidates
20-58079,2020,79,SIRET:22850001300658,RAW_SIRET,imputed,38,17,3,3,0.2722303274325209,0.2335370127025843,0.0386933147299366,False,24-69165,7,has_candidates
20-61728,2020,72,SIRET:22850001300658,RAW_SIRET,imputed,38,16,2,2,0.1890424482825942,0.161927466629052,0.0271149816535422,False,24-69165,7,has_candidates
20-70265,2020,35,SIRET:22850001300658,RAW_SIRET,imputed,38,15,2,2,0.1599967894597099,0.1596211125711782,0.0003756768885316,False,24-69165,7,has_candidates
20-71496,2020,79,SIRET:22850001300658,RAW_SIRET,imputed,38,14,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-133527,2020,72,SIRET:22850001300658,RAW_SIRET,imputed,38,13,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-144067,2020,72,SIRET:22850001300658,RAW_SIRET,imputed,38,12,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
20-155309,2020,72,SIRET:22850001300658,RAW_SIRET,imputed,38,11,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-51860,2022,72,SIRET:22850001300658,RAW_SIRET,imputed,38,10,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-63296,2022,30,SIRET:22850001300658,RAW_SIRET,imputed,38,9,3,3,0.2876444488698575,0.2465800599079653,0.0410643889618922,False,24-69165,7,has_candidates
22-98192,2022,72,SIRET:22850001300658,RAW_SIRET,imputed,38,8,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-105832,2022,72,SIRET:22850001300658,RAW_SIRET,imputed,38,7,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-166698,2022,72,SIRET:22850001300658,RAW_SIRET,imputed,38,6,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-41648,2023,72,SIRET:22850001300658,RAW_SIRET,imputed,38,5,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-43183,2023,79,SIRET:22850001300658,RAW_SIRET,imputed,38,4,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-87983,2023,32,SIRET:22850001300658,RAW_SIRET,imputed,38,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-57038,2024,,SIRET:22850001300658,RAW_SIRET,observed,38,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-69165,2024,,SIRET:22850001300658,RAW_SIRET,observed,38,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-70105,2024,,SIRET:22850001300658,RAW_SIRET,observed,38,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-136155,2022,72,SIRET:22850001300765,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-24571,2022,72,SIRET:23350001600040,RAW_SIRET,imputed,4,3,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-81892,2023,72,SIRET:23350001600040,RAW_SIRET,imputed,4,2,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
25-5328,2025,,SIRET:23350001600040,RAW_SIRET,observed,4,1,1,1,0.4682717583006253,,0.4682717583006253,True,25-49175,1,has_candidates
25-49175,2025,,SIRET:23350001600040,RAW_SIRET,observed,4,0,0,0,,,,False,,0,no_later_same_buyer_notice
15-32168,2015,72,SIRET:23440003400026,RAW_SIRET,imputed,75,74,8,8,0.6979149898146194,0.4021690133076551,0.2957459765069643,False,19-147943,3,has_candidates
15-56649,2015,72,SIRET:23440003400026,RAW_SIRET,imputed,75,73,9,9,0.4099637266138822,0.3615896794847278,0.0483740471291543,False,19-147943,3,has_candidates
15-92588,2015,72,SIRET:23440003400026,RAW_SIRET,imputed,75,72,9,9,0.3878228229210927,0.3346541688899503,0.0531686540311423,False,19-147943,3,has_candidates
15-141361,2015,72,SIRET:23440003400026,RAW_SIRET,imputed,75,71,9,9,0.3931417074864605,0.3894678055190539,0.0036739019674065,False,19-177480,1,has_candidates
16-20762,2016,48,SIRET:23440003400026,RAW_SIRET,imputed,75,70,9,9,0.8010534248663123,0.436205468593636,0.3648479562726762,False,20-65753,1,has_candidates
16-96174,2016,48,SIRET:23440003400026,RAW_SIRET,imputed,75,69,7,7,0.3972588394997645,0.3861419856356533,0.0111168538641112,False,20-138135,2,has_candidates
17-35759,2017,72,SIRET:23440003400026,RAW_SIRET,imputed,75,68,4,4,0.3440692071835304,0.317254891215345,0.0268143159681854,False,21-126684,2,has_candidates
17-56452,2017,30,SIRET:23440003400026,RAW_SIRET,imputed,75,67,8,8,0.4380952543765228,0.33777857999646,0.1003166743800628,False,19-108948,1,has_candidates
17-171316,2017,72,SIRET:23440003400026,RAW_SIRET,imputed,75,66,8,8,0.3927868232295534,0.3774630204218534,0.0153238028076999,False,22-69952,1,has_candidates
17-173975,2017,48,SIRET:23440003400026,RAW_SIRET,imputed,75,65,11,11,0.6496339331833398,0.6111628357048733,0.0384710974784665,False,22-85365,1,has_candidates
18-26824,2018,72,SIRET:23440003400026,RAW_SIRET,imputed,75,64,10,10,0.6588916831565986,0.3087078405606658,0.3501838425959328,False,23-12419,3,has_candidates
18-30222,2018,72,SIRET:23440003400026,RAW_SIRET,imputed,75,63,9,9,0.4407993867717915,0.3879197505172674,0.052879636254524,False,23-12419,3,has_candidates
18-51459,2018,32,SIRET:23440003400026,RAW_SIRET,imputed,75,62,6,6,0.3704906633326688,0.334531422235488,0.0359592410971807,False,20-138135,2,has_candidates
18-71689,2018,48,SIRET:23440003400026,RAW_SIRET,imputed,75,61,11,11,0.6386668475625896,0.6354542781102369,0.0032125694523527,False,22-150264,2,has_candidates
18-79401,2018,72,SIRET:23440003400026,RAW_SIRET,imputed,75,60,10,10,0.3853897737135332,0.3440692071835304,0.0413205665300027,False,22-153148,1,has_candidates
18-92191,2018,71,SIRET:23440003400026,RAW_SIRET,imputed,75,59,7,7,0.283397535981755,0.2811267832674792,0.0022707527142757,False,21-126684,2,has_candidates
18-128655,2018,72,SIRET:23440003400026,RAW_SIRET,imputed,75,58,13,13,0.4701846207119314,0.3880989925536574,0.082085628158274,False,23-20260,1,has_candidates
18-150422,2018,72,SIRET:23440003400026,RAW_SIRET,imputed,75,57,10,10,0.462700394218134,0.3785173017958826,0.0841830924222514,False,23-12419,3,has_candidates
19-1779,2019,72,SIRET:23440003400026,RAW_SIRET,imputed,75,56,4,4,0.2925408320211707,0.27502869271513,0.0175121393060407,False,23-174149,5,has_candidates
19-17058,2019,72,SIRET:23440003400026,RAW_SIRET,imputed,75,55,4,4,0.418970296911595,0.3782895313184407,0.0406807655931543,False,23-174149,5,has_candidates
19-108948,2019,30,SIRET:23440003400026,RAW_SIRET,imputed,75,54,4,4,0.2866339309608794,0.2516073686470595,0.0350265623138199,False,21-116891,1,has_candidates
19-128681,2019,72,SIRET:23440003400026,RAW_SIRET,imputed,75,53,4,4,0.4673294000913461,0.3334416275341939,0.1338877725571522,False,23-134735,2,has_candidates
19-137030,2019,48,SIRET:23440003400026,RAW_SIRET,imputed,75,52,4,4,0.2435942872016937,0.2098445506945278,0.0337497365071659,False,23-174149,5,has_candidates
19-143955,2019,50,SIRET:23440003400026,RAW_SIRET,imputed,75,51,9,9,0.2952096317218383,0.282959356487986,0.0122502752338523,False,22-150264,2,has_candidates
19-147943,2019,72,SIRET:23440003400026,RAW_SIRET,imputed,75,50,4,4,0.6682895313184406,0.4299586003710265,0.2383309309474141,False,23-160148,1,has_candidates
19-177480,2019,50,SIRET:23440003400026,RAW_SIRET,imputed,75,49,13,13,0.3226237406920718,0.2988792243232985,0.0237445163687732,False,23-49217,1,has_candidates
20-5957,2020,72,SIRET:23440003400026,RAW_SIRET,imputed,75,48,5,5,0.5068812778426399,0.3749113134634025,0.1319699643792373,False,23-134735,2,has_candidates
20-8845,2020,79,SIRET:23440003400026,RAW_SIRET,imputed,75,47,5,5,0.6656657906263688,0.5849058256679808,0.080759964958388,False,24-81981,3,has_candidates
20-32737,2020,72,SIRET:23440003400026,RAW_SIRET,imputed,75,46,6,6,0.3222340064331666,0.2955591891293545,0.026674817303812,False,24-130324,2,has_candidates
20-65753,2020,48,SIRET:23440003400026,RAW_SIRET,imputed,75,45,4,4,0.4670772529743694,0.4492826844242161,0.0177945685501532,False,24-81981,3,has_candidates
20-110309,2020,72,SIRET:23440003400026,RAW_SIRET,imputed,75,44,6,6,0.3303464339551809,0.3125518654050275,0.0177945685501533,False,25-25051,2,has_candidates
20-111698,2020,32,SIRET:23440003400026,RAW_SIRET,imputed,75,43,6,6,0.3474268956678268,0.3353234843779393,0.0121034112898874,False,23-174149,5,has_candidates
20-124045,2020,72,SIRET:23440003400026,RAW_SIRET,imputed,75,42,6,6,0.3471484888304862,0.3293539202803329,0.0177945685501533,False,25-25051,2,has_candidates
20-138135,2020,32,SIRET:23440003400026,RAW_SIRET,imputed,75,41,4,4,0.2553518217960391,0.2548278805244438,0.0005239412715952,False,24-81981,3,has_candidates
20-142015,2020,72,SIRET:23440003400026,RAW_SIRET,imputed,75,40,6,6,0.3772623740692071,0.3485173017958826,0.0287450722733245,False,24-130324,2,has_candidates
21-26779,2021,72,SIRET:23440003400026,RAW_SIRET,imputed,75,39,6,6,0.3767638965472759,0.3425435724123657,0.0342203241349102,False,25-129489,3,has_candidates
21-57207,2021,35,SIRET:23440003400026,RAW_SIRET,imputed,75,38,5,6,0.3245664506005157,0.3067718820503623,0.0177945685501533,False,25-30282,1,has_candidates
21-116891,2021,72,SIRET:23440003400026,RAW_SIRET,imputed,75,37,5,6,0.3827312769382639,0.375492888472925,0.0072383884653388,False,26-28296,10,has_candidates
21-126684,2021,72,SIRET:23440003400026,RAW_SIRET,imputed,75,36,1,1,0.1625635073065284,,0.1625635073065284,True,26-28296,10,has_candidates
22-20320,2022,72,SIRET:23440003400026,RAW_SIRET,imputed,75,35,2,2,0.3651449126984064,0.178784494086728,0.1863604186116784,False,26-28296,10,has_candidates
22-29878,2022,48,SIRET:23440003400026,RAW_SIRET,imputed,75,34,1,1,0.2367717035725382,,0.2367717035725382,True,26-28296,10,has_candidates
22-32770,2022,48,SIRET:23440003400026,RAW_SIRET,imputed,75,33,5,5,0.3645947198447952,0.3229674437705092,0.0416272760742859,False,26-28296,10,has_candidates
22-40744,2022,48,SIRET:23440003400026,RAW_SIRET,imputed,75,32,1,1,0.1930640971219839,,0.1930640971219839,True,26-28296,10,has_candidates
22-69952,2022,72,SIRET:23440003400026,RAW_SIRET,imputed,75,31,3,3,0.303497032175955,0.2351589507611042,0.0683380814148507,False,26-28296,10,has_candidates
22-72517,2022,48,SIRET:23440003400026,RAW_SIRET,imputed,75,30,3,3,0.3357236644004978,0.2217243425619859,0.1139993218385118,False,26-28296,10,has_candidates
22-77601,2022,80,SIRET:23440003400026,RAW_SIRET,imputed,75,29,4,4,0.2951629291088421,0.2559099241183293,0.0392530049905127,False,23-174149,5,has_candidates
22-85365,2022,48,SIRET:23440003400026,RAW_SIRET,imputed,75,28,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-150264,2022,48,SIRET:23440003400026,RAW_SIRET,imputed,75,27,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-153148,2022,72,SIRET:23440003400026,RAW_SIRET,imputed,75,26,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
22-162091,2022,48,SIRET:23440003400026,RAW_SIRET,imputed,75,25,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-12419,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,24,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-20260,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,23,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-49217,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,22,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-63743,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,20,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-63763,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,20,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-69310,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,19,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-73693,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,18,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-98718,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,16,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-98812,2023,92,SIRET:23440003400026,RAW_SIRET,imputed,75,16,4,4,0.3455275336279592,0.3386834688009771,0.006844064826982,False,24-102164,1,has_candidates
23-104062,2023,32,SIRET:23440003400026,RAW_SIRET,imputed,75,15,1,2,0.3181261534942395,0.1438015423209893,0.1743246111732501,False,26-28296,10,has_candidates
23-134735,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,14,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-160148,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,13,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-174149,2023,72,SIRET:23440003400026,RAW_SIRET,imputed,75,12,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-81981,2024,,SIRET:23440003400026,RAW_SIRET,observed,75,11,7,7,0.3268706001256753,0.3211651842273609,0.0057054158983144,False,25-111645,2,has_candidates
24-102164,2024,,SIRET:23440003400026,RAW_SIRET,observed,75,10,7,7,0.3268706001256753,0.3211651842273609,0.0057054158983144,False,25-111645,2,has_candidates
24-122943,2024,,SIRET:23440003400026,RAW_SIRET,observed,75,9,7,7,0.3554574753219882,0.3117878559385798,0.0436696193834084,False,25-80306,2,has_candidates
24-130324,2024,,SIRET:23440003400026,RAW_SIRET,observed,75,8,7,7,0.3554574753219882,0.3117878559385798,0.0436696193834084,False,25-80306,2,has_candidates
25-25051,2025,,SIRET:23440003400026,RAW_SIRET,observed,75,7,6,6,0.3600688623337735,0.3292395981439366,0.0308292641898368,False,26-6662,3,has_candidates
25-30282,2025,,SIRET:23440003400026,RAW_SIRET,observed,75,6,6,6,0.3600688623337735,0.3292395981439366,0.0308292641898368,False,26-6662,3,has_candidates
25-80306,2025,,SIRET:23440003400026,RAW_SIRET,observed,75,5,5,5,0.3543671219383579,0.3329388708083974,0.0214282511299605,False,25-129489,3,has_candidates
25-111645,2025,,SIRET:23440003400026,RAW_SIRET,observed,75,4,4,4,0.3572333036403678,0.3292053857103591,0.0280279179300087,False,26-6662,3,has_candidates
25-121114,2025,,SIRET:23440003400026,RAW_SIRET,observed,75,3,3,3,0.5999627682873411,0.3578909117316877,0.2420718565556533,False,25-129489,3,has_candidates
25-129489,2025,,SIRET:23440003400026,RAW_SIRET,observed,75,2,2,2,0.375685480281841,0.311557250802987,0.0641282294788539,False,26-28296,10,has_candidates
26-6662,2026,,SIRET:23440003400026,RAW_SIRET,observed,75,1,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
26-28296,2026,,SIRET:23440003400026,RAW_SIRET,observed,75,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-18098,2022,48,SIRET:24440040400020,RAW_SIRET,imputed,1,0,0,0,,,,False,,0,no_later_same_buyer_notice
22-21573,2022,72,SIRET:24440040400129,RAW_SIRET,imputed,37,36,7,7,0.426558270823239,0.3731942065482858,0.0533640642749532,False,26-20284,1,has_candidates
22-69242,2022,48,SIRET:24440040400129,RAW_SIRET,imputed,37,35,7,7,0.349172865937647,0.3380699081665165,0.0111029577711305,False,26-56462,6,has_candidates
22-88894,2022,48,SIRET:24440040400129,RAW_SIRET,imputed,37,34,4,4,0.4047731897099084,0.3711103806120626,0.0336628090978458,False,26-60182,6,has_candidates
22-94904,2022,72,SIRET:24440040400129,RAW_SIRET,imputed,37,33,4,4,0.4278858145374767,0.4046783558589505,0.0232074586785262,False,26-60182,6,has_candidates
22-48708,2022,72,SIRET:24440040400129,RAW_SIRET,imputed,37,32,2,2,0.2946344564187879,0.2834025916269225,0.0112318647918653,False,26-60182,6,has_candidates
22-142509,2022,48,SIRET:24440040400129,RAW_SIRET,imputed,37,31,2,2,0.289656939958708,0.2703406666807234,0.0193162732779846,False,26-60182,6,has_candidates
22-156333,2022,72,SIRET:24440040400129,RAW_SIRET,imputed,37,30,2,2,0.1774358420305525,0.1755714856404052,0.0018643563901472,False,26-60182,6,has_candidates
23-3092,2023,79,SIRET:24440040400129,RAW_SIRET,imputed,37,29,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-34854,2023,72,SIRET:24440040400129,RAW_SIRET,imputed,37,28,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-60788,2023,72,SIRET:24440040400129,RAW_SIRET,imputed,37,27,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-78413,2023,48,SIRET:24440040400129,RAW_SIRET,imputed,37,26,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-82058,2023,79,SIRET:24440040400129,RAW_SIRET,imputed,37,25,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-144744,2023,48,SIRET:24440040400129,RAW_SIRET,imputed,37,23,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
23-145268,2023,45,SIRET:24440040400129,RAW_SIRET,imputed,37,23,11,11,0.3896197222759446,0.3635742444152431,0.0260454778607015,False,24-117855,1,has_candidates
23-175562,2023,79,SIRET:24440040400129,RAW_SIRET,imputed,37,22,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-73665,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,21,14,14,0.542472623740692,0.4009927713630864,0.1414798523776056,False,24-81519,1,has_candidates
24-81519,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,20,13,13,0.4165480288958858,0.3830810874415135,0.0334669414543723,False,24-140255,1,has_candidates
24-100465,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,19,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-112365,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,18,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
24-117855,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,17,10,10,0.426982832650037,0.3910333110084646,0.0359495216415723,False,25-20873,1,has_candidates
24-131879,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,16,9,9,0.5949478011703518,0.3893406815508896,0.2056071196194622,False,25-5091,1,has_candidates
24-139939,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,15,8,8,0.3737528545272854,0.3733919459987184,0.000360908528567,False,25-51236,3,has_candidates
24-140255,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,14,7,7,0.4144075363155683,0.4039080752034644,0.0104994611121039,False,25-51370,3,has_candidates
24-141388,2024,,SIRET:24440040400129,RAW_SIRET,observed,37,13,0,0,,,,False,,0,temporal_window_excluded_all_later_same_buyer
25-5091,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,12,8,8,0.3560415245442321,0.3319532311454988,0.0240882933987333,False,25-51370,3,has_candidates
25-20873,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,11,7,7,0.3402020881826386,0.2811512994974888,0.0590507886851497,False,25-51370,3,has_candidates
25-48827,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,10,8,8,0.5287844940867279,0.5219404292597458,0.006844064826982,False,25-51236,3,has_candidates
25-49867,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,9,7,7,0.5274156811213314,0.2946738820641124,0.232741799057219,False,25-51236,3,has_candidates
25-51236,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,8,6,6,0.3015179468910944,0.2999819248374612,0.0015360220536332,False,25-134888,1,has_candidates
25-51370,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,7,5,5,0.3270910361444798,0.3055602342958085,0.0215308018486713,False,25-137164,1,has_candidates
25-134888,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,6,6,6,0.3528065845504687,0.3369818495037636,0.0158247350467051,False,26-56462,6,has_candidates
25-135711,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,5,5,5,0.4163357249541315,0.3918118835387482,0.0245238414153833,False,26-56462,6,has_candidates
25-137164,2025,,SIRET:24440040400129,RAW_SIRET,observed,37,4,4,4,0.3773509617608386,0.3404604773655967,0.0368904843952418,False,26-56462,6,has_candidates
26-9688,2026,,SIRET:24440040400129,RAW_SIRET,observed,37,3,3,3,0.4723883765768383,0.4504727628814562,0.021915613695382,False,26-56462,6,has_candidates
26-20284,2026,,SIRET:24440040400129,RAW_SIRET,observed,37,2,2,2,0.4141299693992958,0.3805227914368093,0.0336071779624864,False,26-56462,6,has_candidates
