validation_case_id,validation_stratum,source_notice_id,candidate_notice_id,source_publication_date,candidate_publication_date,time_gap_months,source_buyer_key_type,candidate_buyer_key_type,source_buyer_name_normalized,candidate_buyer_name_normalized,source_cpv,candidate_cpv,source_cpv_division,candidate_cpv_division,source_object,candidate_object,source_boamp_url,candidate_boamp_url,reviewer_label,reviewer_confidence,buyer_identity_confidence,evidence_category,likely_error_mechanism,external_evidence_consulted,ai_assisted_summary_used,short_justification
VAL-0119,runner_up_m0,17-93666,21-117615,2017-07-03 00:00:00,2021-09-01 00:00:00,49.96714848883048,NAME_FALLBACK,NAME_FALLBACK,chu de nantes,chu de nantes,72267100,72267100,72,72,"Maintenance préventive, corrective, adaptative, réglementaire, évolutive du site internet du CHU de Nantes",Le présent marché a pour objet la maintenance logicielle des sites internet hébergés par le CHU de Nantes.,,,,,,,,,,
VAL-0120,runner_up_m0,19-187630,23-87983,2019-12-19 00:00:00,2023-06-25 00:00:00,42.18134034165571,RAW_SIRET,RAW_SIRET,conseil general de la vendee,conseil general de la vendee,32322000,32420000,32,32,Fourniture et installation de vidéoprojecteurs pour la diffusion du film relief au Château de Tiffauges,"Fourniture et prestations associées d'équipements réseaux et d'une infrastructure Wi-Fi, maintenance de l'existant",,,,,,,,,,
VAL-0121,m1_only_link,22-39639,26-11967,2022-03-17 00:00:00,2026-02-04 00:00:00,46.6491458607096,RAW_SIRET,NAME_FALLBACK,departement de la mayenne,conseil departemental de la mayenne,72212517,72268000,72,72,Mise en place d'une plateforme web pour le recueil et la pré-instruction des demandes d'aide aux pratiques culturelles et sportives dans le cadre de l'opération Génération Mayenne,"Refonte du système d'information archivistique (Sia) des Archives départementales de la Mayenne : diffusion des archives numériques et des instruments de recherche, Cms et moteur d",,,,,,,,,,
VAL-0122,m1_only_link,19-85688,24-3636,2019-06-05 00:00:00,2024-01-10 00:00:00,55.19053876478318,NAME_FALLBACK,RAW_SIRET,angers loire metropole,angers loire metropole,72267000,48921000,72,48,EVOLUTIONS ET MAINTENANCE CORRECTIVE DU SYSTEME ATOUT (CARTE DE VIE QUOTIDIENNE - REFERENTIEL PARTAGE- SERVICES EN LIGNE),mission de maîtrise d'oeuvre pour la rénovation de l'automatisme et la supervision de l'usine de production d'eau potable,,,,,,,,,,
VAL-0123,m1_only_link,17-158731,22-51860,2017-11-09 00:00:00,2022-04-10 00:00:00,52.98948751642576,NAME_FALLBACK,RAW_SIRET,departement de la vendee,departement de la vendee,72220000,72413000,72,72,Prestations d'assistance technique relatives à l'évolution du SIG,"Maintenance, hébergement et développements des sites et applicatifs web du Département de la Vendée",,,,,,,,,,
VAL-0124,m1_only_link,16-136057,20-2441,2016-09-19 00:00:00,2020-01-10 00:00:00,39.68462549277267,NAME_FALLBACK,RAW_SIRET,ville du mans,ville du mans,32342410,32353000,32,32,"Achat d'un système de sonorisation et accrochage, pour la salle de concerts de 400 places",Acquisition de documents sonores et audiovisuels - supports préenregistrés son et images destinés à tous les publics du réseau des médiathèques de la Ville du Mans - Années 2020 à,,,,,,,,,,
VAL-0125,m1_only_link,20-70855,23-104062,2020-06-02 00:00:00,2023-07-23 00:00:00,37.647831800262814,NAME_FALLBACK,RAW_SIRET,conseil regional des pays de la loire,conseil regional des pays de la loire,32353000,32321300,32,32,"Le présent accord cadre a pour objet une prestation de transcription audio, par voix humaine, de documents d'information.",REFONTE ET MAINTENANCE ASSOCIEE DES INSTALLATIONS AUDIOVISUELLES DU CAMPUS ET DES MAISONS DE LA REGION DES PAYS DE LA LOIRE,,,,,,,,,,
VAL-0126,m1_only_link,20-10269,25-33226,2020-01-30 00:00:00,2025-03-24 00:00:00,61.76084099868594,NAME_FALLBACK,NAME_FALLBACK,angers loire metropole,angers loire metropole 49,48627000,48321000,48,48,renouvellement du système d'aide à l'exploitation et à l'information des voyageurs (saeiv) pour réseau bus et tramway du système radio associé,Fourniture et maintenance des produits Autodesk et prestations associées.,,,,,,,,,,
VAL-0127,m1_only_link,21-16505,25-80306,2021-02-06 00:00:00,2025-07-16 00:00:00,53.25229960578186,NAME_FALLBACK,RAW_SIRET,conseil regional des pays de la loire,region des pays de la loire,72315100,nan,72,nan,Assistance technique pour les extensions des réseaux numériques pour les lycées publics et établissements régionaux d'enseignement adapté (EREA) de la Région des Pays de la Loire,TRAVAUX D'IMPRESSION OFFSET ET NUMERIQUE (hors réseau de transport régional),,,,,,,,,,
VAL-0128,m1_only_link,20-125567,25-30282,2020-10-15 00:00:00,2025-03-19 00:00:00,53.088042049934295,NAME_FALLBACK,RAW_SIRET,conseil regional des pays de la loire,region des pays de la loire,48800000,nan,48,nan,Hébergement des plateformes internet des Pays de la Loire et des solutions applicatives,"Conservation matérielle d'archives intermédiaires sur support papier et classement d'archives sur support papier, numérisation patrimoniale et traitement numérique d'archives historiques",,,,,,,,,,
VAL-0129,m1_only_link,20-150503,24-47243,2020-12-11 00:00:00,2024-04-19 00:00:00,40.2431011826544,RAW_SIRET,NAME_FALLBACK,departement de la sarthe,departement de la sarthe,50312310,50800000,50,50,Prestations de services de maintien en condition opérationnelle des réseaux informatiques et des installations de téléphonie sur Ip des services du Département et des collèges publ,"Prestations de reconditionnement de matériels informatiques, y compris leur redistribution, pour les besoins du Département de la Sarthe",,,,,,,,,,
VAL-0130,m1_only_link,21-42297,24-76881,2021-04-01 00:00:00,2024-07-03 00:00:00,39.06044678055191,NAME_FALLBACK,RAW_SIRET,commune de saint-herblain,mairie de saint-herblain,32342410,nan,32,nan,"Acquisition de matériels scéniques son, lumière et vidéo pour la Ville de Saint Herblain.","Maintenance, fourniture et prestations associées pour les logiciels de sécurité périmétriques et postes clients de la Ville de Saint-Herblain",,,,,,,,,,
VAL-0131,m1_only_link,24-116796,26-48762,2024-10-14 00:00:00,2026-05-19 00:00:00,19.11957950065703,NAME_FALLBACK,NAME_FALLBACK,conseil departemental de la mayenne,conseil departemental de la mayenne,39154000,nan,39,nan,Réalisation de deux parcours d'interprétation extérieurs - métallerie et réalisation annexe,"Refonte du système d'information Routes et Rivière (SIR) de la Direction des Infrastructures de Mobilité : Gestion des données de la route, gestion des données de la rivière, saisie sur le terrain, pr",,,,,,,,,,
VAL-0132,m1_only_link,17-62873,21-99709,2017-05-07 00:00:00,2021-07-18 00:00:00,50.36136662286465,RAW_SIRET,NAME_FALLBACK,universite d angers,universite d angers,72267000,72000000,72,72,Maintenance des matériels de téléphonie Alcatel,Fourniture et maintenance d'un Intranet collaboratif (Digital WorkPlace),,,,,,,,,,
VAL-0133,m1_only_link,24-14769,25-28394,2024-02-07 00:00:00,2025-03-14 00:00:00,13.173455978975031,RAW_SIRET,NAME_FALLBACK,conseil departemental loire atlantique,conseil departemental loire atlantique,nan,nan,nan,nan,Assistance numérique pour les collèges publics de Loire-Atlantique,"Acquisition, installation et maintenance d'un logiciel de supervision des voies navigables du Département de Loire-Atlantique",,,,,,,,,,
VAL-0134,m1_only_link,16-161115,20-137315,2016-11-07 00:00:00,2020-11-11 00:00:00,48.12746386333772,NAME_FALLBACK,NAME_FALLBACK,sdis 85,sdis 85,35110000,32500000,35,32,Contrôle annuel et fourniture de pièces pour les casques F1 et F2 du SDIS de la Vendée,Renouvellement des installations de téléphonie administrative du SDIS de la Vendée,,,,,,,,,,
VAL-0135,m1_only_link,22-39410,26-49296,2022-03-18 00:00:00,2026-05-20 00:00:00,50.06570302233903,NAME_FALLBACK,RAW_SIRET,sdis 44,sdis 44 loire atlantique,48000000,nan,48,nan,"Fourniture de logiciels bureautiques, maintenance et prestations associées pour les besoins du SDIS 44.",Fournture de logiciels bureautiques et prestations associées,,,,,,,,,,
VAL-0136,m1_only_link,24-76881,25-66012,2024-07-03 00:00:00,2025-06-12 00:00:00,11.300919842312746,RAW_SIRET,NAME_FALLBACK,mairie de saint-herblain,ville de saint herblain,nan,72317000,nan,72,"Maintenance, fourniture et prestations associées pour les logiciels de sécurité périmétriques et postes clients de la Ville de Saint-Herblain",Location de baies informatiques dans un datacenter et services associés pour la Ville de Saint-Herblain,,,,,,,,,,
VAL-0137,m1_only_link,17-159373,22-87982,2017-11-12 00:00:00,2022-06-23 00:00:00,55.32194480946124,NAME_FALLBACK,RAW_SIRET,chu de nantes,chu de nantes,72267000,72267000,72,72,Tierce Maintenance applicative du logiciel PEGASE,Tierce maintenance Applicative des logiciels PRENEONAT (lot 1) et PEDIALOG (lot2),,,,,,,,,,
VAL-0138,m1_only_link,15-102510,20-93634,2015-07-03 00:00:00,2020-07-22 00:00:00,60.64388961892247,RAW_SIRET,NAME_FALLBACK,conseil general de la sarthe,departement de la sarthe,72212900,72267100,72,72,déploiement d'une plateforme de téléservices à destination des usagers du Département de la Sarthe,"Prestations diverses relatives à la plateforme de téléservices CAP DEMAT EVOLUTION, y compris maintenance, pour les besoins du Département de la Sarthe",,,,,,,,,,
VAL-0139,m1_only_link,21-89559,24-81981,2021-07-01 00:00:00,2024-07-13 00:00:00,36.399474375821285,NAME_FALLBACK,RAW_SIRET,conseil regional des pays de la loire,region des pays de la loire,71310000,nan,71,nan,Mission d'assistance à maitrise d'ouvrage numérique pour la construction du volet formation en santé du Quartier Hospitalo-Universitaire (QHU) sur l'Ile de Nantes (44),PRESTATIONS D'INTERPRETARIAT ET DE TRADUCTION POUR LA REGION DES PAYS DE LA LOIRE,,,,,,,,,,
VAL-0140,m1_only_link,18-92191,21-130956,2018-07-05 00:00:00,2021-10-02 00:00:00,38.92904073587385,RAW_SIRET,NAME_FALLBACK,conseil regional des pays de la loire,conseil regional des pays de la loire,71241000,79800000,71,79,"ACCOMPAGNEMENT POUR UN DIAGNOSTIC STRATEGIQUE ET OPERATIONNEL, DES ETUDES PROSPECTIVES SUR LES SERVICES NUMERIQUES ET D'EVOLUTION DU RESEAU GIGALIS EN PAYS DE LA LOIRE",LOCATION MAINTENANCE ET ENTRETIEN DES MATÉRIELS ET LOGICIELS D'IMPRESSION DANS LES SERVICES DE LA RÉGION DES PAYS DE LA LOIRE,,,,,,,,,,
VAL-0141,m1_only_link,20-153528,25-114696,2020-12-18 00:00:00,2025-10-15 00:00:00,57.88436268068331,NAME_FALLBACK,NAME_FALLBACK,cte de cnes du pays d ancenis,cte de cnes du pays d ancenis,48000000,72514300,48,72,"Acquisition, mise en oeuvre et maintenance d'un outil de gestion de l'assainissement collectif et non collectif pour les besoins de la Communauté de Communes du Pays d'Ancenis.",Maintenance informatique des serveurs de la Communauté de Communes du Pays d'Ancenis (2 lots),,,,,,,,,,
VAL-0142,m1_only_link,20-106379,24-127069,2020-08-29 00:00:00,2024-11-07 00:00:00,50.29566360052562,NAME_FALLBACK,NAME_FALLBACK,universite d angers,universite d angers,48821000,45453100,48,45,Matériels de réseau informatique,Travaux de reconfiguration des locaux de la Ddn (service informatique) en Faculté de Droit d'économie et de Gestion (Saint-Serge),,,,,,,,,,
VAL-0143,m1_only_link,19-174809,23-139972,2019-11-20 00:00:00,2023-10-06 00:00:00,46.517739816031536,NAME_FALLBACK,RAW_SIRET,departement de la sarthe,departement de la sarthe,72590000,72224000,72,72,"MISE EN OEUVRE, INTÉGRATION ET SUIVI DES SERVICES COLLABORATIFS OFFICE 365 POUR LES BESOINS DU DEPARTEMENT DE LA SARTHE.RELANCE",Assistance à maîtrise d'ouvrage (Amo)dans le cadre de la réforme de la responsabilité des gestionnaires publics et de renforcement du contrôle interne du Département de la S,,,,,,,,,,
VAL-0144,m1_only_link,19-185562,24-7715,2019-12-12 00:00:00,2024-01-23 00:00:00,49.37582128777924,NAME_FALLBACK,NAME_FALLBACK,commune de saint-herblain,ville de saint-herblain,72250000,72250000,72,72,Maintenance et évolution des solutions serveurs Microsoft de la Ville de Saint-Herblain,Maitenance et prestations d'expertise des logiciels serveurs microsoft de la mairie de saint-herblain,,,,,,,,,,
VAL-0145,m1_only_link,19-177021,24-74022,2019-11-25 00:00:00,2024-06-26 00:00:00,55.026281208935615,NAME_FALLBACK,RAW_SIRET,le mans metropole - communaute urbaine,le mans metropole,48210000,nan,48,nan,"Acquisition, mise en oeuvre et maintenance d'un logiciel métier relatif à l'autosurveillance des systèmes d'assainissement",Acquisition de matériels divers et informatiques pour la SETRAM - durée 4 ans,,,,,,,,,,
VAL-0146,m1_only_link,21-76512,25-140719,2021-06-09 00:00:00,2025-12-19 00:00:00,54.336399474375824,NAME_FALLBACK,NAME_FALLBACK,commune de saint-herblain,mairie de st herblain,72250000,48900000,72,48,Installation et maintenance des dispositifs de télésurveillance des équipements municipaux de la Ville de Saint-Herblain,Renouvellement du site web de la Maison des Arts de la ville de Saint-Herblain,,,,,,,,,,
VAL-0147,m1_only_link,17-161006,22-162609,2017-11-19 00:00:00,2022-12-09 00:00:00,60.64388961892247,NAME_FALLBACK,RAW_SIRET,angers loire metropole,angers loire metropole,48311000,48813200,48,48,acquisition et mise en place d'une solution de gestion électronique des documents,fourniture et installation de bornes d'information voyageurs (b.i.v) aux arrêts de bus,,,,,,,,,,
VAL-0148,m1_only_link,15-76852,19-102776,2015-05-20 00:00:00,2019-07-05 00:00:00,49.50722733245729,NAME_FALLBACK,RAW_SIRET,ville de reze,commune de reze,48730000,48822000,48,48,fourniture d'une plate-forme de sécurité 2015 au profit de la Ville à Rezé,Solution de virtualisation 2019,,,,,,,,,,
VAL-0149,m1_only_link,21-71538,25-66012,2021-05-27 00:00:00,2025-06-12 00:00:00,48.52168199737188,NAME_FALLBACK,NAME_FALLBACK,commune de saint-herblain,ville de saint herblain,48160000,72317000,48,72,Renouvellement du Système Intégré de Gestion de la Bibliothèque (SIGB) et du site internet de la Bibliothèque de la Ville de Saint-Herblain,Location de baies informatiques dans un datacenter et services associés pour la Ville de Saint-Herblain,,,,,,,,,,
VAL-0150,m1_only_link,16-56698,20-47606,2016-04-20 00:00:00,2020-04-01 00:00:00,47.3718791064389,NAME_FALLBACK,NAME_FALLBACK,ch le mans,ch le mans,35121700,44522200,35,44,Pièces et accessoires pour appel-malades pour le compte du Centre Hospitalier du Mans,"FOURNITURE DE CYLINDRES, D'ACCESSOIRES, DE CLES et REPARATION DE CYLINDRES, DE MARQUE WINKHAUS et MAINTENANCE DU LOGICIEL.Pour l'EPSM",,,,,,,,,,
VAL-0151,m1_only_link,20-91088,25-57823,2020-07-18 00:00:00,2025-05-22 00:00:00,58.11432325886991,RAW_SIRET,NAME_FALLBACK,le mans metropole - communaute urbaine,le mans metropole,48210000,72413000,48,72,"Fourniture, mise en oeuvre et maintenance d'un Sig de gestion des réseaux d'eau et d'assainissement",Acquisition d'une plateforme de micro sites Web accessibles par Qr Codes - 1 an renouvelable 3 fois,,,,,,,,,,
VAL-0152,m1_only_link,21-146075,25-141997,2021-10-31 00:00:00,2025-12-23 00:00:00,49.73718791064389,NAME_FALLBACK,NAME_FALLBACK,ville de thouare-sur-loire,mairie de thouare-sur-loire,72222300,72514000,72,72,"Hébergement, infogérance et fourniture de matériels informatiques.",Infogérance et licences de logiciels standards,,,,,,,,,,
VAL-0153,m1_only_link,18-127908,22-60784,2018-09-13 00:00:00,2022-04-30 00:00:00,43.52825229960578,NAME_FALLBACK,RAW_SIRET,departement de la sarthe,departement de la sarthe,72220000,72220000,72,72,Assistance à maîtrise d'ouvrage (AMO) en vue de l'accompagnement à la mise en oeuvre du Plan de continuité informatique du système d'information du Département de la Sarthe,Assistance à maîtrise d'ouvrage (Amo) relative au Plan Numérique Collège (Pnc) 2022-2026 : Pilotage et accompagnement stratégique/Expertise technique et assistance aux déploiements,,,,,,,,,,
VAL-0154,m1_only_link,20-121660,24-132338,2020-10-06 00:00:00,2024-11-24 00:00:00,49.60578186596583,NAME_FALLBACK,NAME_FALLBACK,departement de la mayenne,conseil departemental de la mayenne,72267100,nan,72,nan,Mise en oeuvre d'une application de gestion des stocks et de l'approvisionnement,"Acquisition, maintenance, évolution et assistance d'une solution logicielle de gestion des subventions",,,,,,,,,,
VAL-0155,m1_only_link,21-23645,25-24896,2021-02-19 00:00:00,2025-03-06 00:00:00,48.48883048620237,NAME_FALLBACK,NAME_FALLBACK,semitan,semitan,48952000,nan,48,nan,Accord-cadre de fourniture et installation d'équipements de sonorisation des stations,Modernisation SIRH - Acquisition d'un logiciel (2 lots),,,,,,,,,,
VAL-0156,buyer_reconciliation_m1,22-49221,26-11967,2022-04-07 00:00:00,2026-02-04 00:00:00,45.959264126149804,NAME_FALLBACK,NAME_FALLBACK,departement de la mayenne,conseil departemental de la mayenne,72212180,72268000,72,72,"Mise en oeuvre, maintenance d'un outil numérique en santé pour la protection maternelle et infantile et prestations associées pour le conseil départemental de la Mayenne","Refonte du système d'information archivistique (Sia) des Archives départementales de la Mayenne : diffusion des archives numériques et des instruments de recherche, Cms et moteur d",,,,,,,,,,
VAL-0157,buyer_reconciliation_m1,23-45575,24-56081,2023-04-07 00:00:00,2024-05-14 00:00:00,13.23915900131406,NAME_FALLBACK,NAME_FALLBACK,conseil regional des pays de la loire,conseil economique social et environnemental ceser des pays de la loire,92111200,72000000,92,72,Réalisation de reportages photos et de supports de communication numériques dans le cadre de la construction d'un lycée polyvalent à Saint-Philbert-de-Grand-Lieu (44),Le présent marché ou accord-cadre a pour objet la stratégie digitale et multimédia et accompagnement des réseaux sociaux (X et LinkedIn) pour le CESER des Pays de la Loire.,,,,,,,,,,
VAL-0158,buyer_reconciliation_m1,20-5049,20-93913,2020-01-13 00:00:00,2020-07-25 00:00:00,6.3731931668856765,NAME_FALLBACK,NAME_FALLBACK,commune de nantes,commune de nantes,nan,35300000,nan,35,travaux de réhabilitation des équipements et câblages informatiques et téléphoniques de l'hôtel de ville de nantes (rectificatif),fourniture d'accessoires pour pistolets à impulsion électrique pour la police municipale (ville de nantes) et la police métropolitaine des transports en commun (nantes métropole) (lot 2),,,,,,,,,,
VAL-0159,buyer_reconciliation_m1,22-142509,26-43788,2022-10-24 00:00:00,2026-04-30 00:00:00,42.18134034165572,RAW_SIRET,NAME_FALLBACK,nantes metropole,nantes metropole,48000000,48000000,48,48,"Accord cadre relatif à l'acquisition, l'hébergement et la maintenance d'un logiciel de gestion des collections végétales pour le compte du groupement de commandes informatiques",Acquisition et mise en oeuvre d'un portail web de gestion et de mise à disposition de ressources documentaires dématérialisées pour les abonnés des bibliothèques du service commun de la lecture publiq,,,,,,,,,,
VAL-0160,buyer_reconciliation_m1,21-54966,25-53540,2021-04-25 00:00:00,2025-05-14 00:00:00,48.62023653088042,RAW_SIRET,RAW_SIRET,syndicat mixte gigalis,groupement d interet public gigalis,72500000,nan,72,nan,ACCORD CADRE DE MISE EN OEUVRE DE SERVICES ET DE FOURNITURES CLOUD POUR LE RESEAU GIGALIS EN REGION PAYS DE LA LOIRE,"Solutions et prestations de services en cybersécurité : gouvernance, protection, surveillance et conformité des systèmes d'information",,,,,,,,,,
VAL-0161,buyer_reconciliation_m1,18-13243,22-125236,2018-01-29 00:00:00,2022-09-19 00:00:00,55.650459921156376,NAME_FALLBACK,NAME_FALLBACK,universite d angers,universite d angers,72267100,nan,72,nan,Maintenance du logiciel ZIMBRA,Mission d'assistance à maîtrise d'ouvrage pour l'acquisition et le déploiement d'un système d'informations patrimoniales (SIP),,,,,,,,,,
VAL-0162,buyer_reconciliation_m1,18-47589,21-32441,2018-04-08 00:00:00,2021-03-11 00:00:00,35.08541392904073,NAME_FALLBACK,NAME_FALLBACK,universite de nantes,universite de nantes,71200000,nan,71,nan,Concours restreint de maitrise d'oeuvre pour la construction d'un bâtiment pour le département informatique de l'IUT de Nantes sur le Campus Lombarderie et réaménagement entrée nord du,Accompagnement au pilotage et à la co-construction du plan de transformation numérique des personnels de l'Université de Nantes,,,,,,,,,,
VAL-0163,buyer_reconciliation_m1,18-92191,21-130956,2018-07-05 00:00:00,2021-10-02 00:00:00,38.92904073587385,RAW_SIRET,NAME_FALLBACK,conseil regional des pays de la loire,conseil regional des pays de la loire,71241000,79800000,71,79,"ACCOMPAGNEMENT POUR UN DIAGNOSTIC STRATEGIQUE ET OPERATIONNEL, DES ETUDES PROSPECTIVES SUR LES SERVICES NUMERIQUES ET D'EVOLUTION DU RESEAU GIGALIS EN PAYS DE LA LOIRE",LOCATION MAINTENANCE ET ENTRETIEN DES MATÉRIELS ET LOGICIELS D'IMPRESSION DANS LES SERVICES DE LA RÉGION DES PAYS DE LA LOIRE,,,,,,,,,,
VAL-0164,buyer_reconciliation_m1,16-166758,20-2441,2016-11-17 00:00:00,2020-01-10 00:00:00,37.74638633377136,NAME_FALLBACK,RAW_SIRET,ville du mans,ville du mans,32342410,32353000,32,32,Acquisition de matériel de sonorisation et d'instruments de musique,Acquisition de documents sonores et audiovisuels - supports préenregistrés son et images destinés à tous les publics du réseau des médiathèques de la Ville du Mans - Années 2020 à,,,,,,,,,,
VAL-0165,buyer_reconciliation_m1,20-152653,25-30335,2020-12-17 00:00:00,2025-03-18 00:00:00,50.98554533508541,RAW_SIRET,NAME_FALLBACK,departement de la mayenne,conseil departemental de la mayenne,72222100,72268000,72,72,"Prestations d'expertise technique d'architecture d'entreprise, d'accompagnement à la sécurité des systèmes d'information et de prestations d'audit de la sécurité des syst","Acquisition, maintenance et assistance d'un outil de dématérialisation du document unique d'évaluation des risques professionnels",,,,,,,,,,
VAL-0166,buyer_reconciliation_m1,17-45104,20-118247,2017-04-03 00:00:00,2020-09-30 00:00:00,41.91852825229961,NAME_FALLBACK,NAME_FALLBACK,commune de saint-herblain,commune de saint-herblain,32342410,72250000,32,72,Acquisition de matériels scéniques pour les services de la Ville de Saint-Herblain,Maintenance et prestations associées pour les logiciels de sécurité périmétriques et postes clients de la Ville de Saint-Herblain,,,,,,,,,,
VAL-0167,buyer_reconciliation_m1,18-38978,18-132522,2018-03-21 00:00:00,2018-09-24 00:00:00,6.14323258869908,NAME_FALLBACK,NAME_FALLBACK,gpm de nantes - st nazaire,gpm de nantes - st nazaire,nan,50312300,nan,50,Achat d'une prestation de service informatique -Analyste développeur applicatif,Maintenance et assistance des équipements du réseau informatique,,,,,,,,,,
VAL-0168,buyer_reconciliation_m1,18-132522,21-130046,2018-09-24 00:00:00,2021-09-29 00:00:00,36.16951379763469,NAME_FALLBACK,NAME_FALLBACK,gpm de nantes - st nazaire,gpm de nantes - st nazaire,50312300,48332000,50,48,Maintenance et assistance des équipements du réseau informatique,Mise en oeuvre d'un logiciel de gestion des bordées.,,,,,,,,,,
VAL-0169,buyer_reconciliation_m1,19-99946,23-105797,2019-06-30 00:00:00,2023-07-27 00:00:00,48.88304862023653,NAME_FALLBACK,NAME_FALLBACK,ch le mans,ch le mans,72810000,72413000,72,72,Réalisation d'un audit détaillé de la sécurité des systèmes d'information suivant la norme ISO 27 002,"Création, développement, hébergement et maintenance de sites internet pour le C.H. du Mans",,,,,,,,,,
VAL-0170,buyer_reconciliation_m1,16-73142,20-96618,2016-05-20 00:00:00,2020-07-29 00:00:00,50.29566360052562,NAME_FALLBACK,NAME_FALLBACK,ch le mans,ch le mans,79540000,48611000,79,48,Prestation d'interprétation d'images de radiologie à distance (téléradiologie) pour le CH du Mans (rectificatif),Acquisition et maintenance des licences Business Objects pour le Centre Hospitalier du Mans,,,,,,,,,,
VAL-0171,buyer_reconciliation_m1,16-136139,21-35651,2016-09-19 00:00:00,2021-03-19 00:00:00,53.942181340341655,NAME_FALLBACK,NAME_FALLBACK,conseil regional des pays de la loire,conseil regional des pays de la loire,72222000,72246000,72,72,Accompagnement pour la mise en oeuvre du Schéma Directeur Numérique de la Région des Pays de la Loire,Accompagnement pour l'exécution du schéma directeur numérique de la Région des Pays de la Loire,,,,,,,,,,
VAL-0172,buyer_reconciliation_m1,24-14769,25-28394,2024-02-07 00:00:00,2025-03-14 00:00:00,13.173455978975031,RAW_SIRET,NAME_FALLBACK,conseil departemental loire atlantique,conseil departemental loire atlantique,nan,nan,nan,nan,Assistance numérique pour les collèges publics de Loire-Atlantique,"Acquisition, installation et maintenance d'un logiciel de supervision des voies navigables du Département de Loire-Atlantique",,,,,,,,,,
VAL-0173,buyer_reconciliation_m1,25-74714,25-138044,2025-07-02 00:00:00,2025-12-17 00:00:00,5.519053876478318,NAME_FALLBACK,RAW_SIRET,ensam,ecole nationale superieure d arts et metiers,nan,nan,nan,nan,Acquisition d'un tour de commande numérique,Vérification techniques réglementaire obligatoires dans les ERP,,,,,,,,,,
VAL-0174,buyer_reconciliation_m1,16-38113,21-27874,2016-03-16 00:00:00,2021-03-03 00:00:00,59.55978975032851,NAME_FALLBACK,RAW_SIRET,le mans metropole - communaute urbaine,le mans metropole - communaute urbaine,72212214,72250000,72,72,Fourniture et mise en oeuvre d'un sig de gestion des fourreaux de télécommunications pour le mans métropole à Le Mans (rectificatif),"Hébergement, maintenance et évolution des sites internet www.lemans.fr, www.lemansmetropole.fr et www.allonnes.fr, un an renouvelable 3 fois",,,,,,,,,,
VAL-0175,buyer_reconciliation_m1,16-98698,20-106379,2016-07-03 00:00:00,2020-08-29 00:00:00,49.86859395532194,RAW_SIRET,NAME_FALLBACK,universite d angers,universite d angers,48822000,48821000,48,48,Matériels de réseau informatique,Matériels de réseau informatique,,,,,,,,,,
VAL-0176,buyer_reconciliation_m1,16-10778,20-97584,2016-01-22 00:00:00,2020-07-31 00:00:00,54.2706964520368,NAME_FALLBACK,NAME_FALLBACK,gie sesam vitale,gie sesam vitale,72611000,72700000,72,72,prestation d'assistance technique décisionnel pour le compte de GIE SESAM Vitale au Mans,"Le présent marché a pour objet la fourniture de sondes physiques installées sur des points d'accès au WAN privé du GIE SESAM-Vitale, l'accompagnement au remplacement des anciennes sondes par",,,,,,,,,,
VAL-0177,buyer_reconciliation_m1,15-164187,19-169855,2015-10-28 00:00:00,2019-11-12 00:00:00,48.48883048620237,NAME_FALLBACK,NAME_FALLBACK,gie sesam vitale,gie sesam vitale,72810000,72314000,72,72,tests d'intrusion Informatique pour le compte de GIE SESAM Vitale au Mans,"Dans le cadre de la gestion de ses projets et de ses activités internes, le GIE SESAM-Vitale souhaite faire réaliser des prestations de veille sécurité du système SESAM-Vitale. Ces prestations se c..",,,,,,,,,,
VAL-0178,buyer_reconciliation_m1,18-57746,18-132522,2018-04-25 00:00:00,2018-09-24 00:00:00,4.993429697766097,NAME_FALLBACK,NAME_FALLBACK,gpm de nantes - st nazaire,gpm de nantes - st nazaire,nan,50312300,nan,50,Prestation Informatique administrateur micro-bureautique,Maintenance et assistance des équipements du réseau informatique,,,,,,,,,,
VAL-0179,buyer_reconciliation_m1,25-50686,26-16633,2025-05-07 00:00:00,2026-02-18 00:00:00,9.42838370565046,NAME_FALLBACK,NAME_FALLBACK,ville de saint nazaire,ville de saint nazaire,nan,nan,nan,nan,Acquisition de certificats numériques et supports associés,"Acquisition de matériels (neufs et reconditionnés), de logiciels informatiques et de services associés",,,,,,,,,,
VAL-0180,buyer_reconciliation_m1,19-184490,24-56081,2019-12-13 00:00:00,2024-05-14 00:00:00,53.02233902759527,NAME_FALLBACK,NAME_FALLBACK,conseil regional des pays de la loire,conseil economique social et environnemental ceser des pays de la loire,72222100,72000000,72,72,"Comptages automatiques ferroviaires de voyageurs : centralisation des données, traitement, restitution et analyse",Le présent marché ou accord-cadre a pour objet la stratégie digitale et multimédia et accompagnement des réseaux sociaux (X et LinkedIn) pour le CESER des Pays de la Loire.,,,,,,,,,,
VAL-0181,buyer_reconciliation_m1,24-13163,25-28394,2024-02-04 00:00:00,2025-03-14 00:00:00,13.272010512483574,RAW_SIRET,NAME_FALLBACK,conseil departemental loire atlantique,conseil departemental loire atlantique,nan,nan,nan,nan,Assistance numérique pour les collèges publics de Loire-Atlantique,"Acquisition, installation et maintenance d'un logiciel de supervision des voies navigables du Département de Loire-Atlantique",,,,,,,,,,
