source_notice_id,publication_date,publication_year,cpv_division,buyer_key,buyer_key_type,buyer_key_provenance,duration_months,duration_imputation_status,estimated_end_date,observable_followup_months,buyer_publication_frequency,later_same_buyer_notice_count,later_same_buyer_in_m0_window_count,m0_candidate_count,m0_best_candidate_notice_id,m0_best_score,m0_second_best_score,m0_score_margin,m0_accepted,m0_selected_candidate_notice_id,m0_selected_candidate_reuse_count,m1_candidate_count,m1_accepted,m1_selected_candidate_notice_id,m1_selected_candidate_reuse_count,m1_buyer_match_mechanism,profile_audited_link_present,profile_evidence_status,primary_linkage_status_reason,secondary_diagnostic_flags
15-183344,2015-12-21,2015,72,SIRET:11004301500012,RAW_SIRET,RAW_SIRET,48.0,imputed,2020-04-14,126.7082785808147,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
21-82605,2021-06-18,2021,72,SIRET:11004301500012,RAW_SIRET,RAW_SIRET,48.0,imputed,2025-06-18,60.808147174770035,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-47696,2015-03-30,2015,72,SIRET:12000601000058,RAW_SIRET,RAW_SIRET,48.0,imputed,2019-03-30,135.4467805519054,5,4,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
15-52664,2015-04-08,2015,72,SIRET:12000601000058,RAW_SIRET,RAW_SIRET,48.0,imputed,2019-04-08,135.15111695137975,5,3,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
15-79099,2015-05-26,2015,72,SIRET:12000601000058,RAW_SIRET,RAW_SIRET,48.0,imputed,2019-05-26,133.5742444152431,5,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
15-185335,2015-12-10,2015,48,SIRET:12000601000058,RAW_SIRET,RAW_SIRET,48.0,imputed,2019-12-10,127.06964520367936,5,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
16-40003,2016-03-21,2016,72,SIRET:12000601000058,RAW_SIRET,RAW_SIRET,48.0,imputed,2020-09-10,123.71879106438895,5,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-44758,2017-04-01,2017,72,SIRET:12000605100060,RAW_SIRET,RAW_SIRET,48.0,imputed,2021-10-01,111.36662286465177,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-132450,2024-11-24,2024,,SIRET:12001201800111,RAW_SIRET,RAW_SIRET,6.0,imputed,2025-05-24,19.579500657030223,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
25-1181,2025-01-08,2025,,SIRET:12002701600563,RAW_SIRET,RAW_SIRET,6.0,observed,2025-07-08,18.101182654402102,2,1,1,1,25-2044,0.4836136662286464,,0.4836136662286464,True,25-2044,1,1,True,25-2044,1,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,same_candidate_m0_m1
25-2044,2025-01-09,2025,,SIRET:12002701600563,RAW_SIRET,RAW_SIRET,6.0,observed,2025-07-09,18.068331143232587,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-87467,2018-06-27,2018,32,SIRET:12006401900074,RAW_SIRET,RAW_SIRET,36.0,imputed,2021-09-22,96.51773981603154,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-118541,2022-09-02,2022,72,SIRET:12006401900074,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-09-02,46.320630749014455,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
26-44226,2026-05-02,2026,,SIRET:13001044000019,RAW_SIRET,RAW_SIRET,6.0,observed,2026-11-02,2.3653088042049935,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-160935,2018-11-18,2018,71,SIRET:13001232100050,RAW_SIRET,RAW_SIRET,36.0,imputed,2022-11-14,91.78712220762155,4,3,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
19-177026,2019-11-27,2019,32,SIRET:13001232100050,RAW_SIRET,RAW_SIRET,36.0,imputed,2023-07-26,79.5006570302234,4,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
20-93724,2020-07-24,2020,72,SIRET:13001232100050,RAW_SIRET,RAW_SIRET,48.0,imputed,2024-12-17,71.61629434954007,4,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
20-94120,2020-07-25,2020,72,SIRET:13001232100050,RAW_SIRET,RAW_SIRET,48.0,imputed,2025-02-04,71.58344283837056,4,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
19-159241,2019-10-20,2019,48,SIRET:13001309700071,RAW_SIRET,RAW_SIRET,48.0,imputed,2023-10-20,80.74901445466492,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-140760,2017-10-08,2017,35,SIRET:13001535700010,RAW_SIRET,RAW_SIRET,48.0,imputed,2021-10-08,105.12483574244415,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-112635,2015-07-21,2015,71,SIRET:13001855900018,RAW_SIRET,RAW_SIRET,36.0,imputed,2018-07-21,131.73455978975034,4,3,1,1,18-26654,0.1523336595507967,,0.1523336595507967,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
18-26654,2018-02-25,2018,32,SIRET:13001855900018,RAW_SIRET,RAW_SIRET,36.0,imputed,2022-07-20,100.52562417871222,4,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
19-112517,2019-07-20,2019,71,SIRET:13001855900018,RAW_SIRET,RAW_SIRET,36.0,imputed,2022-10-11,83.77135348226018,4,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-140591,2023-10-11,2023,71,SIRET:13001855900018,RAW_SIRET,RAW_SIRET,36.0,imputed,2026-12-06,33.04862023653088,4,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
25-65181,2025-06-12,2025,,SIRET:13001954000025,RAW_SIRET,RAW_SIRET,6.0,observed,2026-05-27,13.009198423127463,2,1,1,1,26-13734,0.2595717996095892,,0.2595717996095892,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
26-13734,2026-02-10,2026,,SIRET:13001954000025,RAW_SIRET,RAW_SIRET,6.0,observed,2026-08-10,5.026281208935611,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-41497,2024-04-10,2024,,SIRET:13002068800011,RAW_SIRET,RAW_SIRET,4.0,observed,2025-01-13,27.069645203679368,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-130701,2022-10-01,2022,48,SIRET:13002523200013,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-10-01,45.367936925098554,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-82013,2021-06-18,2021,72,SIRET:13002591900015,RAW_SIRET,RAW_SIRET,48.0,imputed,2025-10-13,60.808147174770035,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
22-98745,2022-07-13,2022,72,SIRET:13002591900015,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-07-13,47.99605781865966,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-80969,2024-07-11,2024,,SIRET:13002622200013,RAW_SIRET,RAW_SIRET,4.0,observed,2025-03-28,24.0473061760841,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-99892,2024-09-04,2024,,SIRET:13002622200013,RAW_SIRET,RAW_SIRET,4.0,observed,2025-03-28,22.24047306176084,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-17454,2024-02-14,2024,,SIRET:13002928300012,RAW_SIRET,RAW_SIRET,6.0,imputed,2024-12-04,28.90932982917214,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-68396,2022-05-14,2022,50,SIRET:13002974700016,RAW_SIRET,RAW_SIRET,36.0,imputed,2025-07-20,49.96714848883048,5,4,1,1,25-111133,0.2720560106923053,,0.2720560106923053,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
23-37255,2023-03-20,2023,85,SIRET:13002974700016,RAW_SIRET,RAW_SIRET,6.0,imputed,2024-01-18,39.78318002628121,5,3,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-59845,2023-05-02,2023,48,SIRET:13002974700016,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-10-03,38.370565045992116,5,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-111133,2025-10-08,2025,,SIRET:13002974700016,RAW_SIRET,RAW_SIRET,6.0,imputed,2027-01-01,9.132720105124836,5,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-23402,2026-03-08,2026,,SIRET:13002974700016,RAW_SIRET,RAW_SIRET,4.0,observed,2026-07-08,4.1721419185282524,5,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-103740,2023-07-20,2023,42,SIRET:13003051300019,RAW_SIRET,RAW_SIRET,8.0,imputed,2024-03-20,35.775295663600524,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-110066,2024-09-29,2024,,SIRET:13003051300019,RAW_SIRET,RAW_SIRET,4.0,observed,2025-01-29,21.419185282522996,3,1,1,1,24-139192,0.6541328572214241,,0.6541328572214241,True,24-139192,1,2,True,24-139192,1,EXACT_SIRET_RECONCILIATION,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,same_candidate_m0_m1
24-139192,2024-12-13,2024,,SIRET:13003051300019,RAW_SIRET,RAW_SIRET,4.0,observed,2025-04-13,18.95532194480946,3,0,0,0,,,,,False,,0,2,True,25-42228,1,SAME_SIREN_RECONCILIATION,True,NO_PROFILE_EVIDENCE,no_later_same_buyer_notice_observed,candidate_pool_gained_under_m1;m1_only_link;no_later_same_buyer_notice
19-13483,2019-01-27,2019,48,SIRET:13053500800010,RAW_SIRET,RAW_SIRET,48.0,imputed,2024-04-29,89.48751642575559,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-62548,2024-05-31,2024,,SIRET:17350005900014,RAW_SIRET,RAW_SIRET,6.0,observed,2024-11-30,25.394218134034166,2,1,1,1,24-74174,0.5164651773981602,,0.5164651773981602,True,24-74174,1,1,True,24-74174,1,EXACT_SIRET_RECONCILIATION,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,same_candidate_m0_m1
24-74174,2024-06-27,2024,,SIRET:17350005900014,RAW_SIRET,RAW_SIRET,6.0,observed,2024-12-27,24.50722733245729,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-29281,2024-03-12,2024,,SIRET:17350111500864,RAW_SIRET,RAW_SIRET,4.0,observed,2024-11-25,28.02233902759527,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-12133,2024-02-02,2024,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,3.0,observed,2024-05-02,29.303547963206306,16,15,6,6,24-36876,0.4079560274056978,0.3875031501458363,0.0204528772598614,True,24-36876,1,6,True,24-36876,1,EXACT_SIRET_RECONCILIATION,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1
24-29089,2024-03-12,2024,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,4.0,observed,2024-11-11,28.02233902759527,16,14,9,9,24-106137,0.3135656316501938,0.2420673812695788,0.071498250380615,False,,0,9,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates
24-36876,2024-03-29,2024,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,3.0,observed,2024-10-10,27.463863337713533,16,13,8,8,24-106137,0.3526237406920718,0.2074426936160377,0.145181047076034,True,24-106137,1,8,True,24-106137,1,EXACT_SIRET_RECONCILIATION,True,STRONG_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1
24-48331,2024-04-25,2024,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,6.0,observed,2025-04-12,26.576872536136662,16,12,7,7,25-38470,0.3836193011309841,0.3776279246372481,0.0059913764937359,True,25-38470,2,7,True,25-38470,2,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
24-57852,2024-05-19,2024,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,6.0,observed,2025-04-12,25.78843626806833,16,11,7,7,25-38470,0.3836193011309841,0.3776279246372481,0.0059913764937359,True,25-38470,2,7,True,25-38470,2,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
24-61757,2024-05-30,2024,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,4.0,observed,2025-01-20,25.427069645203677,16,10,8,8,25-21094,0.3372166562560148,0.3265165258307532,0.0107001304252615,True,25-21094,1,8,True,25-21094,1,EXACT_SIRET_RECONCILIATION,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1
24-106137,2024-09-20,2024,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,6.0,observed,2025-08-25,21.71484888304862,16,9,9,9,25-71246,0.3076950128273178,0.2691357168216929,0.0385592960056249,False,,0,9,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
25-21094,2025-02-25,2025,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,6.0,observed,2026-01-27,16.52431011826544,16,8,2,2,26-2995,0.3628177903597913,0.3033144475526677,0.0595033428071236,True,26-2995,4,2,True,26-2995,4,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
25-26250,2025-03-09,2025,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,6.0,observed,2026-01-01,16.130091984231274,16,7,2,2,26-2995,0.3674085724609742,0.3356406941648183,0.0317678782961559,True,26-2995,4,2,True,26-2995,4,EXACT_SIRET_RECONCILIATION,True,WEAK_SUPPORT,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
25-28646,2025-03-14,2025,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,6.0,observed,2025-09-14,15.965834428383705,16,6,6,6,25-71246,0.2955620792084795,0.2927656761767686,0.0027964030317109,False,,0,6,False,,0,,False,,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin
25-38470,2025-04-06,2025,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,4.0,observed,2025-10-18,15.210249671484888,16,5,5,5,25-130935,0.3323324393351685,0.2684784994268127,0.0638539399083558,True,25-130935,1,5,True,25-130935,1,EXACT_SIRET_RECONCILIATION,True,AMBIGUOUS,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1
25-46078,2025-04-24,2025,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,24.0,observed,2027-04-24,14.61892247043364,16,4,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-47444,2025-04-27,2025,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,9.0,observed,2026-01-27,14.520367936925098,16,3,2,2,26-2995,0.3600811406788017,0.3115863377886268,0.0484948028901748,True,26-2995,4,2,True,26-2995,4,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;low_top1_top2_margin;same_candidate_m0_m1;selected_candidate_reused
25-71246,2025-06-26,2025,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,4.0,observed,2026-02-23,12.54927726675427,16,2,2,2,26-2995,0.3304677722426076,0.2802789823854542,0.0501887898571534,True,26-2995,4,2,True,26-2995,4,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,ambiguous_multiple_candidates;same_candidate_m0_m1;selected_candidate_reused
25-130935,2025-11-28,2025,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,5.0,observed,2026-04-28,7.457293035479632,16,1,1,1,26-2995,0.2406011342620141,,0.2406011342620141,False,,0,1,False,,0,,False,,candidate_pool_below_balanced_threshold,
26-2995,2026-01-11,2026,,SIRET:17440005100010,RAW_SIRET,RAW_SIRET,6.0,observed,2026-10-19,6.011826544021025,16,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-131022,2023-09-20,2023,48,SIRET:17440430100015,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-09-20,33.73850197109067,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-18712,2026-02-24,2026,,SIRET:17440430100015,RAW_SIRET,RAW_SIRET,3.0,observed,2026-05-24,4.566360052562418,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-68461,2024-06-14,2024,,SIRET:17750005500013,RAW_SIRET,RAW_SIRET,6.0,imputed,2024-12-14,24.93429697766097,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
23-117051,2023-08-23,2023,72,SIRET:18000501900047,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-11-19,34.65834428383705,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-27691,2026-03-18,2026,,SIRET:18000501900047,RAW_SIRET,RAW_SIRET,48.0,observed,2030-03-18,3.843626806833114,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-134263,2015-09-02,2015,32,SIRET:18004301001485,RAW_SIRET,RAW_SIRET,36.0,imputed,2018-09-02,130.32194480946123,3,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-89292,2023-06-29,2023,72,SIRET:18004301001485,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-06-29,36.465177398160314,3,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-76658,2024-07-03,2024,,SIRET:18004301001485,RAW_SIRET,RAW_SIRET,6.0,imputed,2025-01-03,24.31011826544021,3,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
21-68348,2021-05-22,2021,32,SIRET:18007003900557,RAW_SIRET,RAW_SIRET,36.0,imputed,2025-02-10,61.695137976346906,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-40753,2022-03-20,2022,42,SIRET:18009202500121,RAW_SIRET,RAW_SIRET,8.0,imputed,2022-11-20,51.77398160315374,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
26-46442,2026-05-09,2026,,SIRET:18009202500121,RAW_SIRET,RAW_SIRET,5.0,observed,2026-10-09,2.135348226018397,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-120512,2024-10-23,2024,,SIRET:18009225600023,RAW_SIRET,RAW_SIRET,6.0,observed,2025-04-23,20.630749014454665,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
18-98603,2018-07-15,2018,72,SIRET:18304001001485,RAW_SIRET,RAW_SIRET,48.0,imputed,2022-11-17,95.92641261498028,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-101340,2017-07-15,2017,32,SIRET:18350003200010,RAW_SIRET,RAW_SIRET,36.0,imputed,2020-07-15,107.91721419185282,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-50996,2022-04-07,2022,72,SIRET:18440128900022,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-04-07,51.18265440210249,4,3,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
23-65880,2023-05-15,2023,72,SIRET:18440128900022,RAW_SIRET,RAW_SIRET,48.0,imputed,2027-05-15,37.943495400788436,4,2,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
24-51821,2024-05-02,2024,,SIRET:18440128900022,RAW_SIRET,RAW_SIRET,6.0,imputed,2024-11-02,26.346911957950066,4,1,1,1,24-139412,0.3486524051653134,,0.3486524051653134,True,24-139412,1,2,True,24-139412,2,EXACT_SIRET_RECONCILIATION,True,NO_PROFILE_EVIDENCE,linked_m0_balanced_proxy_event,same_candidate_m0_m1
24-139412,2024-12-13,2024,,SIRET:18440128900022,RAW_SIRET,RAW_SIRET,4.0,observed,2025-04-13,18.95532194480946,4,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-69922,2024-06-18,2024,,SIRET:18440128900386,RAW_SIRET,RAW_SIRET,6.0,imputed,2024-12-18,24.802890932982915,1,0,0,0,,,,,False,,0,1,True,24-139412,2,SAME_SIREN_RECONCILIATION,True,NO_PROFILE_EVIDENCE,no_later_same_buyer_notice_observed,candidate_pool_gained_under_m1;m1_only_link;no_later_same_buyer_notice
17-92651,2017-07-02,2017,30,SIRET:18440132100015,RAW_SIRET,RAW_SIRET,24.0,imputed,2019-12-09,108.3442838370565,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-51378,2025-05-08,2025,,SIRET:18440132100015,RAW_SIRET,RAW_SIRET,48.0,observed,2029-05-08,14.159001314060447,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
17-170059,2017-12-03,2017,50,SIRET:18440135400057,RAW_SIRET,RAW_SIRET,36.0,imputed,2021-02-28,103.28515111695137,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
22-101575,2022-07-20,2022,72,SIRET:18450301900012,RAW_SIRET,RAW_SIRET,48.0,imputed,2026-07-20,47.76609724047306,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-121883,2024-10-26,2024,,SIRET:19350097200016,RAW_SIRET,RAW_SIRET,4.0,observed,2025-02-26,20.532194480946124,1,0,0,0,,,,,False,,0,2,True,25-18090,2,SAME_SIREN_RECONCILIATION,True,NO_PROFILE_EVIDENCE,no_later_same_buyer_notice_observed,candidate_pool_gained_under_m1;m1_only_link;no_later_same_buyer_notice
23-94696,2023-07-06,2023,42,SIRET:19440029700025,RAW_SIRET,RAW_SIRET,8.0,imputed,2024-03-06,36.235216819973715,1,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
24-80097,2024-07-10,2024,,SIRET:19440100600011,RAW_SIRET,RAW_SIRET,6.0,imputed,2025-01-10,24.080157687253614,2,1,0,0,,,,,False,,0,0,False,,0,,False,,later_same_buyer_notice_outside_m0_window,later_same_buyer_outside_m0_window
25-100139,2025-09-10,2025,,SIRET:19440100600011,RAW_SIRET,RAW_SIRET,4.0,observed,2026-01-10,10.052562417871222,2,0,0,0,,,,,False,,0,0,False,,0,,False,,no_later_same_buyer_notice_observed,no_later_same_buyer_notice
15-71156,2015-05-07,2015,48,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2019-10-20,134.19842312746385,22,21,1,1,20-47300,0.6720088819485037,,0.6720088819485037,True,20-47300,2,5,True,20-47300,4,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,same_candidate_m0_m1;selected_candidate_reused
15-111004,2015-07-17,2015,30,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,24.0,imputed,2018-01-08,131.86596583442838,22,20,5,5,18-27476,0.3006346489470116,0.2738785894808582,0.0267560594661534,False,,0,7,True,18-94561,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,candidate_pool_below_balanced_threshold,ambiguous_multiple_candidates;low_top1_top2_margin;m1_only_link
15-184251,2015-12-08,2015,48,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,48.0,imputed,2020-06-07,127.1353482260184,22,19,1,1,20-47300,0.341451587659654,,0.341451587659654,True,20-47300,2,4,True,20-47300,4,EXACT_SIRET_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,linked_m0_balanced_proxy_event,same_candidate_m0_m1;selected_candidate_reused
16-46830,2016-03-31,2016,32,SIRET:19490970100303,RAW_SIRET,RAW_SIRET,36.0,imputed,2019-07-15,123.39027595269381,22,18,0,0,,,,,False,,0,4,True,19-106149,1,HISTORICAL_ALIAS_RECONCILIATION,True,NEUTRAL_SHARED_PLATFORM,later_same_buyer_notice_outside_m0_window,candidate_pool_gained_under_m1;later_same_buyer_outside_m0_window;m1_only_link
