source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
18-165012,21-148700,2018-11-26,2021-11-10,NAME:ch le mans,NAME_FALLBACK,35.4796320630749,2021-11-26,0.5256241787122208,0.9123959702146298,0.01107839857637137,0.2,0.6,0.3519764320553874,False,False,1,7,0.028003211689952068,window_6m,0.3230216936565234
18-166821,23-43763,2018-12-01,2023-04-02,NAME:cnieg,NAME_FALLBACK,52.00394218134034,2023-03-22,0.36136662286465177,0.939772229522558,0.0647679402197205,0.2,0.6,0.37761183645754165,False,False,1,2,0.019952536904573215,window_6m,0.3230216936565234
18-167431,23-43763,2018-12-03,2023-04-02,NAME:cnieg,NAME_FALLBACK,51.93823915900131,2023-03-22,0.36136662286465177,0.939772229522558,0.03405078548721532,0.6,0.6,0.4868608323011649,False,False,1,2,0.1507817764018577,window_6m,0.3230216936565234
18-168544,23-34705,2018-12-06,2023-03-17,NAME:nantes metropole,NAME_FALLBACK,51.31406044678055,2023-05-19,2.0696452036793693,0.6550591327201052,0.30644874599415806,0.0,0.6,0.3310218442779816,False,False,1,14,0.034060286264223916,window_6m,0.3230216936565234
18-171623,21-170353,2018-12-10,2021-12-30,NAME:ch le mans,NAME_FALLBACK,36.662286465177395,2021-12-10,0.657030223390276,0.8904949627682873,0.17289388911118075,0.0,0.6,0.3431366018809851,False,False,1,7,0.010323551341147374,window_6m,0.3230216936565234
18-173960,23-43763,2018-12-15,2023-04-02,NAME:cnieg,NAME_FALLBACK,51.544021024967144,2022-12-15,3.54796320630749,0.40867279894875164,0.14693047695805275,1.0,0.6,0.5135938666725064,False,False,1,2,0.22645119005855674,window_6m,0.3230216936565234
18-174630,22-166987,2018-12-14,2022-12-19,NAME:gie des epl de vendee,NAME_FALLBACK,48.16031537450723,2022-12-14,0.164257555847569,0.9726237406920718,0.04528427364469291,1.0,0.6,0.6190054309486606,False,False,1,4,0.08886248276263364,window_6m,0.3230216936565234
18-174875,22-157410,2018-12-18,2022-12-03,NAME:nantes metropole,NAME_FALLBACK,47.50328515111695,2022-12-18,0.49277266754270693,0.9178712220762155,0.1410468168611244,0.2,0.6,0.3988341914204474,False,False,1,15,0.025136683498229118,window_6m,0.3230216936565234
18-175843,22-166987,2018-12-19,2022-12-19,NAME:gie des epl de vendee,NAME_FALLBACK,47.99605781865966,2023-03-28,3.252299605781866,0.4579500657030223,0.5845393711387835,1.0,0.6,0.6790762963243298,False,False,1,4,0.1598543441025002,window_6m,0.3230216936565234
18-177907,19-101998,2018-12-20,2019-07-04,NAME:mairie de coueron,NAME_FALLBACK,6.438896189224704,2019-06-20,0.45992115637319314,0.9233464739378011,0.1943718928517706,0.1,0.6,0.38886678098257,True,False,1,4,0.1498184012888785,window_6m,0.3230216936565234
18-178358,19-147471,2018-12-20,2019-09-30,NAME:universite d angers,NAME_FALLBACK,9.329829172141919,2019-09-22,0.2628120893561104,0.9561979851073149,0.026120996132877612,0.1,0.6,0.33819184492333587,True,False,1,4,0.03544906484821786,window_6m,0.3230216936565234
18-181130,23-76010,2018-12-30,2023-06-07,NAME:nantes metropole,NAME_FALLBACK,53.21944809461235,2023-07-31,1.773981603153745,0.7043363994743759,0.9400830887209357,1.0,0.6,0.8651131809209214,False,False,1,12,0.5552913763389926,window_6m,0.3230216936565234
18-182041,21-157863,2018-12-31,2021-12-02,NAME:commune de saint-herblain,NAME_FALLBACK,35.05256241787122,2021-12-31,0.9526938239159001,0.8412176960140166,0.2163337856358889,0.0,0.6,0.3460212489760653,False,False,1,3,0.08486640385457733,window_6m,0.3230216936565234
18-18447,18-21811,2018-02-09,2018-02-15,NAME:nantes metropole,NAME_FALLBACK,0.19710906701708278,2018-08-09,5.7490144546649145,0.04183092422251422,0.9784112371933996,0.1,0.6,0.4429016640733184,True,False,1,23,0.08688230754602588,window_6m,0.3230216936565234
18-20656,18-122376,2018-02-13,2018-08-31,NAME:nantes metropole,NAME_FALLBACK,6.5374507227332455,2018-08-13,0.5913272010512484,0.9014454664914586,0.22423607717590338,0.1,0.6,0.39384399363443084,True,False,1,22,0.036957950065703016,window_6m,0.3230216936565234
18-21245,21-156574,2018-02-14,2021-11-26,NAME:departement de la sarthe,NAME_FALLBACK,45.367936925098554,2022-02-14,2.628120893561104,0.5619798510731493,0.022793495373158886,0.4,0.6,0.32847268614889297,False,False,1,1,0.32847268614889297,window_6m,0.3230216936565234
18-21811,18-122376,2018-02-15,2018-08-31,NAME:nantes metropole,NAME_FALLBACK,6.471747700394218,2018-08-15,0.5256241787122208,0.9123959702146298,0.12896366329150719,0.1,0.6,0.3632362747056849,True,False,1,21,0.04243320192728861,window_6m,0.3230216936565234
18-26430,22-159813,2018-02-25,2022-12-04,NAME:gie sesam vitale,NAME_FALLBACK,57.26018396846255,2023-02-08,2.1681997371879107,0.6386333771353483,0.45138771727009197,0.2,0.6,0.43764404532836926,False,True,1,2,0.08840516779894048,window_6m,0.3230216936565234
18-26824,23-12419,2018-02-25,2023-01-28,SIRET:23440003400026,RAW_SIRET,59.0670170827858,2022-09-06,4.730617608409987,0.21156373193166889,0.5885735719248041,1.0,1.0,0.6588916831565986,False,False,1,10,0.3501838425959328,window_6m,0.3230216936565234
18-28408,19-79409,2018-02-28,2019-05-23,NAME:conseil regional des pays de la loire,NAME_FALLBACK,14.750328515111695,2019-04-29,0.7884362680683311,0.8685939553219448,0.0644794383330007,0.1,0.6,0.32971629224703647,True,False,1,6,0.003191715375190529,window_6m,0.3230216936565234
18-28651,22-39891,2018-03-03,2022-03-19,NAME:nantes metropole,NAME_FALLBACK,48.52168199737188,2022-03-03,0.5256241787122208,0.9123959702146298,0.48964713736611254,0.2,0.6,0.5194754906317969,False,True,1,18,0.014063948097490231,window_6m,0.3230216936565234
18-30222,23-12419,2018-03-04,2023-01-28,SIRET:23440003400026,RAW_SIRET,58.83705650459921,2022-10-11,3.5808147174770038,0.40319754708716604,0.0,0.8,1.0,0.44079938677179153,False,False,1,9,0.052879636254524076,window_6m,0.3230216936565234
18-31687,22-84327,2018-03-08,2022-06-18,NAME:conseil regional des pays de la loire,NAME_FALLBACK,51.34691195795006,2022-09-06,2.628120893561104,0.5619798510731493,0.388755204778809,0.0,0.6,0.33655928444087047,False,False,1,4,0.009866235755269015,window_6m,0.3230216936565234
18-35370,18-90097,2018-03-14,2018-06-30,NAME:nantes metropole,NAME_FALLBACK,3.54796320630749,2018-09-14,2.4967148488830486,0.5838808585194919,0.4022561462265118,0.1,0.6,0.37675986580915205,True,True,1,20,0.03812867877454845,window_6m,0.3230216936565234
18-38970,18-132522,2018-03-21,2018-09-24,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,6.14323258869908,2018-09-21,0.09855453350854139,0.9835742444152431,0.035506690751650166,0.1,0.6,0.3483209028668883,True,False,1,4,0.05901372954585549,window_6m,0.3230216936565234
18-38978,18-132522,2018-03-21,2018-09-24,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,6.14323258869908,2018-09-21,0.09855453350854139,0.9835742444152431,0.030918200801322702,0.1,0.6,0.34671493138427373,True,False,1,4,0.05775549734439789,window_6m,0.3230216936565234
18-41400,18-177907,2018-03-26,2018-12-20,NAME:mairie de coueron,NAME_FALLBACK,8.83705650459921,2018-09-26,2.7923784494086727,0.5346035917652212,0.9999999999999998,0.1,0.6,0.5736508979413053,True,False,1,2,0.3862156471969867,window_6m,0.3230216936565234
18-42613,22-51860,2018-03-29,2022-04-10,SIRET:22850001300658,RAW_SIRET,48.39027595269382,2022-08-01,3.712220762155059,0.38129653964082355,0.5814886677759888,1.0,1.0,0.6988451686318019,False,False,1,5,0.2934153548313895,window_6m,0.3230216936565234
18-46720,22-54446,2018-04-07,2022-04-16,NAME:nantes metropole,NAME_FALLBACK,48.29172141918528,2022-04-07,0.2956636005256242,0.9507227332457293,0.7351316890454798,1.0,0.6,0.8549767744773502,False,False,1,18,0.538804772854087,window_6m,0.3230216936565234
18-47589,21-32441,2018-04-08,2021-03-11,NAME:universite de nantes,NAME_FALLBACK,35.08541392904073,2021-04-08,0.9198423127463863,0.8466929478756022,0.06330131509597767,0.1,0.6,0.32382869725249275,True,False,1,8,0.003992553657468256,window_6m,0.3230216936565234
18-47719,22-82130,2018-04-08,2022-06-15,NAME:chambre agriculture pays de la loire,NAME_FALLBACK,50.22996057818659,2022-04-08,2.2339027595269383,0.6276828734121769,0.08975450464639498,1.0,0.6,0.5483347949792825,False,False,1,1,0.5483347949792825,window_6m,0.3230216936565234
18-51459,20-138135,2018-04-15,2020-11-12,SIRET:23440003400026,RAW_SIRET,30.946123521681997,2021-04-15,5.059132720105125,0.1568112133158125,0.3179653142963306,0.4,1.0,0.3704906633326688,False,False,1,6,0.03595924109718074,window_6m,0.3230216936565234
18-52915,18-149893,2018-04-17,2018-10-26,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,6.307490144546649,2018-10-17,0.2956636005256242,0.9507227332457293,0.019282784346811067,0.1,0.6,0.3344296578328162,True,False,1,11,0.07907661797745463,window_6m,0.3230216936565234
18-53373,21-96695,2018-04-19,2021-07-12,NAME:universite de nantes,NAME_FALLBACK,38.76478318002628,2021-07-29,0.5584756898817346,0.9069207183530442,0.1562361283665965,0.0,0.6,0.34141282451656985,False,True,1,7,0.10517338703719242,window_6m,0.3230216936565234
18-53378,22-52027,2018-04-20,2022-04-13,NAME:nantes metropole,NAME_FALLBACK,47.76609724047306,2022-04-20,0.22996057818659657,0.9616732369689006,0.733347848870033,1.0,0.6,0.8570900563467367,False,False,1,19,0.48168854204826395,window_6m,0.3230216936565234
18-53780,18-142560,2018-04-18,2018-10-13,NAME:ville de nantes,NAME_FALLBACK,5.847568988173456,2018-10-18,0.164257555847569,0.9726237406920718,0.014620992783396649,0.1,0.6,0.3382732826472068,True,False,1,6,0.03386241974751342,window_6m,0.3230216936565234
18-56546,21-143183,2018-04-24,2021-10-25,NAME:nantes metropole,NAME_FALLBACK,42.04993429697766,2022-04-24,5.946123521681997,0.008979413053000429,0.044245680792671285,1.0,0.6,0.3777308415406851,False,True,1,19,0.06121386199333417,window_6m,0.3230216936565234
18-58285,18-149893,2018-04-26,2018-10-26,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,6.011826544021025,2018-10-26,0.0,1.0,0.010975586664562727,0.1,0.6,0.34384145533259697,True,False,1,11,0.10093066964947373,window_6m,0.3230216936565234
18-60154,22-15069,2018-05-04,2022-02-06,NAME:angers loire metropole,NAME_FALLBACK,45.137976346911955,2021-12-13,1.8068331143232588,0.6988611476127902,0.08850617472274017,0.4,0.6,0.3856924480561566,False,False,1,4,0.10913107880944589,window_6m,0.3230216936565234
18-61256,22-94454,2018-05-05,2022-07-24,NAME:nantes metropole,NAME_FALLBACK,50.62417871222076,2022-07-18,0.19710906701708278,0.9671484888304862,0.5253060475594137,1.0,0.6,0.7856442388534164,False,False,1,16,0.376206265933041,window_6m,0.3230216936565234
18-6138,22-39410,2018-01-17,2022-03-18,NAME:sdis 44,NAME_FALLBACK,49.96714848883048,2022-06-02,2.4967148488830486,0.5838808585194919,1.0000000000000002,1.0,0.6,0.8559702146298731,False,True,1,3,0.057490144546649136,window_6m,0.3230216936565234
18-61655,22-94454,2018-05-05,2022-07-24,NAME:nantes metropole,NAME_FALLBACK,50.62417871222076,2022-07-18,0.19710906701708278,0.9671484888304862,0.8588866805688119,0.4,0.6,0.7223974604067058,False,False,1,16,0.12478435267082544,window_6m,0.3230216936565234
18-66863,22-133794,2018-05-20,2022-10-08,NAME:nantes metropole,NAME_FALLBACK,52.6281208935611,2022-08-25,1.445466491458607,0.7590889180902322,1.0,1.0,0.6,0.8997722295225579,False,False,1,16,0.47409518207955254,window_6m,0.3230216936565234
18-71355,22-137172,2018-05-27,2022-10-15,SIRET:21720181300011,RAW_SIRET,52.6281208935611,2022-11-01,0.5584756898817346,0.9069207183530442,0.025649333175105666,0.4,1.0,0.45570744619954806,False,False,1,1,0.45570744619954806,window_6m,0.3230216936565234
18-71689,22-150264,2018-05-29,2022-11-10,SIRET:23440003400026,RAW_SIRET,53.416557161629434,2022-11-24,0.45992115637319314,0.9233464739378011,0.022372083080398265,1.0,1.0,0.6386668475625896,False,True,1,11,0.0032125694523527093,window_6m,0.3230216936565234
18-72093,20-153801,2018-05-30,2020-12-18,NAME:ccir pays de la loire,NAME_FALLBACK,30.650459921156372,2020-10-28,1.6754270696452036,0.7207621550591328,0.2978892032541981,0.0,0.6,0.3444517599037525,False,False,1,1,0.3444517599037525,window_6m,0.3230216936565234
18-74252,22-124106,2018-06-02,2022-09-17,SIRET:19490970100303,RAW_SIRET,51.51116951379763,2022-12-03,2.5295663600525624,0.5784056066579062,1.0,0.0,1.0,0.5946014016644765,False,False,1,6,0.2430271825401369,window_6m,0.3230216936565234
18-74544,21-77546,2018-06-02,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,36.26806833114323,2021-06-02,0.2628120893561104,0.9561979851073149,0.32037896520661163,0.0,0.6,0.4111821340991428,False,False,1,10,0.04303288018460283,window_6m,0.3230216936565234
18-79401,22-153148,2018-06-10,2022-11-19,SIRET:23440003400026,RAW_SIRET,53.318002628120894,2022-10-28,0.7227332457293035,0.879544459045116,0.015724739863583418,0.2,1.0,0.3853897737135332,False,False,1,10,0.04132056653000277,window_6m,0.3230216936565234
18-8070,22-15069,2018-01-18,2022-02-06,NAME:angers loire metropole,NAME_FALLBACK,48.62023653088042,2022-01-18,0.6241787122207622,0.8959702146298729,0.2488633459057218,0.0,0.6,0.37109472472447086,False,False,1,3,0.07221340489188388,window_6m,0.3230216936565234
18-8280,22-31357,2018-01-20,2022-03-04,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,49.40867279894875,2022-06-15,3.383705650459921,0.43604905825667983,0.5834832162334928,0.0,0.6,0.3732313902458924,False,False,1,2,0.23152658440566826,window_6m,0.3230216936565234
18-8879,22-159813,2018-01-21,2022-12-04,NAME:gie sesam vitale,NAME_FALLBACK,58.40998685939553,2023-03-03,2.923784494086728,0.5127025843188786,0.43783089640526335,1.0,0.6,0.6414164598215619,False,False,1,3,0.14968482138105538,window_6m,0.3230216936565234
18-90097,23-125766,2018-06-30,2023-09-24,NAME:nantes metropole,NAME_FALLBACK,62.81208935611038,2023-06-15,3.3180026281208934,0.44699956197985113,0.23903725889397504,1.0,0.6,0.555412931107854,False,True,1,12,0.07044541691092682,window_6m,0.3230216936565234
18-90441,18-122376,2018-06-29,2018-08-31,NAME:nantes metropole,NAME_FALLBACK,2.0696452036793693,2018-12-29,3.9421813403416555,0.34296977660972405,0.9999999999999998,0.1,0.6,0.525742444152431,True,False,1,17,0.13824642913474455,window_6m,0.3230216936565234
18-91441,23-24020,2018-07-04,2023-02-23,NAME:ville de cholet,NAME_FALLBACK,55.68331143232589,2023-01-13,1.3469119579500657,0.775514673674989,0.3699401145491614,0.0,0.6,0.38335770851095374,False,False,1,1,0.38335770851095374,window_6m,0.3230216936565234
18-9145,20-70265,2018-01-21,2020-05-31,SIRET:22850001300658,RAW_SIRET,28.28515111695138,2020-05-27,0.1314060446780552,0.9780989925536575,0.022243417875082945,0.0,1.0,0.35230994439469343,False,False,1,13,0.0066187694680353015,window_6m,0.3230216936565234
19-100667,19-113409,2019-07-01,2019-07-19,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,0.5913272010512484,2020-01-01,5.45335085413929,0.09110819097678491,0.999999999999999,0.1,0.6,0.46277704774419587,True,False,1,2,0.16623156103412295,window_6m,0.3230216936565234
19-101998,22-50687,2019-07-04,2022-04-07,NAME:mairie de coueron,NAME_FALLBACK,33.11432325886991,2022-01-24,2.3981603153745072,0.6003066141042488,0.2984597212355893,0.1,0.6,0.3445375559585184,True,False,1,1,0.3445375559585184,window_6m,0.3230216936565234
19-103253,21-156687,2019-07-06,2021-11-28,NAME:communaute de cnes terres de montaigu,NAME_FALLBACK,28.777923784494085,2022-01-11,1.445466491458607,0.7590889180902322,0.25442876032649997,0.0,0.6,0.338822295636833,False,False,1,1,0.338822295636833,window_6m,0.3230216936565234
19-103897,23-168051,2019-07-07,2023-12-01,SIRET:22530001100015,RAW_SIRET,52.825229960578184,2023-10-31,1.0183968462549278,0.8302671922908453,0.2034917076524147,0.2,1.0,0.4387888957510565,False,False,1,4,0.16265968781702556,window_6m,0.3230216936565234
19-10428,23-87983,2019-01-23,2023-06-25,SIRET:22850001300658,RAW_SIRET,53.022339027595265,2023-06-09,0.5256241787122208,0.9123959702146298,0.0633741263860227,0.0,1.0,0.35027993678876546,False,False,1,4,0.07037230105859915,window_6m,0.3230216936565234
19-105083,23-125766,2019-07-10,2023-09-24,NAME:nantes metropole,NAME_FALLBACK,50.4927726675427,2023-07-10,2.4967148488830486,0.5838808585194919,0.026772183524473667,1.0,0.6,0.5153404788634388,False,True,1,12,0.009189663233176049,window_6m,0.3230216936565234
19-105444,23-154026,2019-07-10,2023-11-04,SIRET:24720013200014,RAW_SIRET,51.83968462549277,2023-11-10,0.19710906701708278,0.9671484888304862,0.0026258450080398625,0.0,1.0,0.3427061679604355,False,False,1,6,0.025527185016767873,window_6m,0.3230216936565234
19-106149,19-147471,2019-07-09,2019-09-30,NAME:universite d angers,NAME_FALLBACK,2.726675427069645,2020-03-23,5.7490144546649145,0.04183092422251422,1.0,0.1,0.6,0.45045773105562853,True,False,1,5,0.23469872190998248,window_6m,0.3230216936565234
19-108933,19-117328,2019-07-12,2019-07-26,NAME:ctre hosp universitaire angers,NAME_FALLBACK,0.45992115637319314,2020-01-12,5.5847568988173455,0.06920718353044242,1.0,0.1,0.6,0.4573017958826106,True,True,1,6,0.13759609020734365,window_6m,0.3230216936565234
19-110681,20-17796,2019-07-16,2020-02-04,NAME:cc vendee grand littoral,NAME_FALLBACK,6.668856767411301,2020-01-16,0.6241787122207622,0.8959702146298729,0.03191772393097782,0.1,0.6,0.32516375703331046,True,False,1,1,0.32516375703331046,window_6m,0.3230216936565234
19-11185,19-124888,2019-01-23,2019-08-13,NAME:departement de maine-et-loire,NAME_FALLBACK,6.636005256241787,2019-07-23,0.6898817345597897,0.8850197109067017,0.9632552226719852,1.0,0.6,0.9183942556618703,False,False,1,5,0.6880308564507865,window_6m,0.3230216936565234
19-117328,23-96123,2019-07-26,2023-07-09,NAME:ctre hosp universitaire angers,NAME_FALLBACK,47.43758212877792,2023-07-26,0.5584756898817346,0.9069207183530442,0.2654194370519468,0.0,0.6,0.37962698255644245,False,True,1,3,0.1205008327535515,window_6m,0.3230216936565234
19-119269,23-102643,2019-08-02,2023-07-22,NAME:nantes metropole,NAME_FALLBACK,47.63469119579501,2023-08-02,0.36136662286465177,0.939772229522558,0.10112167935936339,0.2,0.6,0.39033564515641667,False,False,1,12,0.01383770481045643,window_6m,0.3230216936565234
19-123920,20-21049,2019-08-09,2020-02-11,NAME:nantes metropole,NAME_FALLBACK,6.110381077529566,2020-02-09,0.0657030223390276,0.9890494962768287,0.1382528291369272,0.1,0.6,0.3856508642671317,True,False,1,23,0.00790026962601087,window_6m,0.3230216936565234
19-128681,23-134735,2019-08-24,2023-09-29,SIRET:23440003400026,RAW_SIRET,49.17871222076215,2024-02-12,4.467805519053877,0.25536574682435387,0.009965609672164887,1.0,1.0,0.46732940009134616,False,True,1,4,0.13388777255715223,window_6m,0.3230216936565234
19-129278,21-115415,2019-08-23,2021-08-25,NAME:conseil regional des pays de la loire,NAME_FALLBACK,24.080157687253614,2022-01-21,4.894875164257556,0.1841874726237407,0.8453260931535734,0.2,0.6,0.46191100075968583,False,True,1,7,0.11355652192360771,window_6m,0.3230216936565234
19-130357,20-25157,2019-08-27,2020-02-18,NAME:departement de la sarthe,NAME_FALLBACK,5.7490144546649145,2020-02-27,0.2956636005256242,0.9507227332457293,0.008520238391624226,0.1,0.6,0.3306627667485008,True,False,1,8,0.024638633377135344,window_6m,0.3230216936565234
19-131225,23-117688,2019-08-29,2023-08-24,NAME:sdis 44,NAME_FALLBACK,47.83180026281209,2023-08-29,0.164257555847569,0.9726237406920718,0.05160217188695329,0.6,0.6,0.5012166953334516,False,False,1,2,0.2992701428815481,window_6m,0.3230216936565234
19-131601,23-117688,2019-08-29,2023-08-24,NAME:sdis 44,NAME_FALLBACK,47.83180026281209,2023-08-29,0.164257555847569,0.9726237406920718,0.046614057248859087,0.6,0.6,0.49947085521011864,False,False,1,2,0.2813447605177175,window_6m,0.3230216936565234
19-13728,19-98987,2019-01-25,2019-06-29,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,5.091984231274639,2019-07-25,0.8541392904073587,0.8576434515987735,0.15249624039484977,0.1,0.6,0.3577845470378908,True,False,1,6,0.09626621292257598,window_6m,0.3230216936565234
19-142286,20-38676,2019-09-19,2020-03-15,NAME:commune de nantes,NAME_FALLBACK,5.847568988173456,2020-03-19,0.1314060446780552,0.9780989925536575,0.06126985214770919,0.1,0.6,0.3559691963901126,True,True,1,9,0.006421519987903412,window_6m,0.3230216936565234
19-144868,24-57038,2019-09-26,2024-05-17,SIRET:22850001300658,RAW_SIRET,55.68331143232589,2024-05-12,0.164257555847569,0.9726237406920718,0.049402925760786684,0.1,1.0,0.3904469591892933,True,False,1,3,0.04106438896189224,window_6m,0.3230216936565234
19-146419,23-56040,2019-09-28,2023-04-26,SIRET:22720002900014,RAW_SIRET,42.90407358738502,2023-02-12,2.3981603153745072,0.6003066141042488,0.21502746253071678,0.0,1.0,0.32533626541181304,False,False,1,1,0.32533626541181304,window_6m,0.3230216936565234
19-147943,23-160148,2019-10-02,2023-11-17,SIRET:23440003400026,RAW_SIRET,49.50722733245729,2024-01-23,2.2010512483574245,0.6331581252737626,1.0000000000000002,0.2,1.0,0.6682895313184406,False,False,1,4,0.2383309309474141,window_6m,0.3230216936565234
19-151382,23-125766,2019-10-09,2023-09-24,NAME:nantes metropole,NAME_FALLBACK,47.50328515111695,2023-10-09,0.49277266754270693,0.9178712220762155,0.15452741111451856,1.0,0.6,0.6435523994091354,False,True,1,12,0.022733268684410834,window_6m,0.3230216936565234
19-157359,23-14004,2019-10-18,2023-02-01,SIRET:21440184600016,RAW_SIRET,39.48751642575559,2023-03-22,1.609724047306176,0.731712658782304,0.1423214762871304,0.4,1.0,0.4527406813960716,False,False,1,9,0.11505999808463929,window_6m,0.3230216936565234
19-158679,20-54283,2019-10-18,2020-04-23,NAME:nantes metropole,NAME_FALLBACK,6.176084099868594,2020-04-18,0.164257555847569,0.9726237406920718,0.01722601353174985,0.1,0.6,0.3391850399091304,True,False,1,22,0.008047266328489455,window_6m,0.3230216936565234
19-16942,23-58292,2019-02-03,2023-04-29,NAME:nantes metropole,NAME_FALLBACK,50.78843626806833,2023-05-05,0.19710906701708278,0.9671484888304862,0.018752006020891034,0.2,0.6,0.3683503243149334,False,False,1,14,0.02305692841996848,window_6m,0.3230216936565234
19-169787,19-127477,2019-11-12,2020-05-02,NAME:angers loire metropole,NAME_FALLBACK,5.650459921156373,2020-05-12,0.328515111695138,0.9452474813841437,0.019835276061942957,0.1,0.6,0.33325421696771595,True,False,1,7,0.009421014675989103,window_6m,0.3230216936565234
19-17058,23-174149,2019-02-03,2023-12-16,SIRET:23440003400026,RAW_SIRET,58.37713534822601,2024-01-23,1.2483574244415243,0.791940429259746,0.0028148274190244677,0.4,1.0,0.41897029691159504,False,False,1,4,0.04068076559315437,window_6m,0.3230216936565234
19-174412,24-66729,2019-11-22,2024-06-07,NAME:semitan,NAME_FALLBACK,54.50065703022339,2024-07-30,1.7411300919842312,0.7098116513359615,0.18644433440126268,0.2,0.6,0.3627084298744323,False,False,1,5,0.101985696628703,window_6m,0.3230216936565234
19-174440,23-8217,2019-11-21,2023-01-19,NAME:sdis49,NAME_FALLBACK,37.943495400788436,2023-01-07,0.39421813403416556,0.9342969776609724,0.09016220409030373,0.2,0.6,0.3851310158468494,False,False,1,3,0.07503161516812407,window_6m,0.3230216936565234
19-175998,21-90254,2019-11-24,2021-06-30,NAME:communaute communes parthenay-gatine,NAME_FALLBACK,19.185282522996058,2021-07-23,0.7555847568988173,0.8740692071835304,0.39407715395694504,0.0,0.6,0.41644430568081336,False,False,1,3,0.2423171628127851,window_6m,0.3230216936565234
19-180395,23-161829,2019-12-04,2023-11-19,NAME:e-collectivites vendee,NAME_FALLBACK,47.50328515111695,2024-05-13,5.781865965834428,0.036355672360928626,0.8873811373933336,0.0,0.6,0.37967231617789887,False,True,1,1,0.37967231617789887,window_6m,0.3230216936565234
19-181393,24-57038,2019-12-06,2024-05-17,SIRET:22850001300658,RAW_SIRET,53.350854139290405,2024-04-24,0.7555847568988173,0.8740692071835304,0.22314998276233522,0.1,1.0,0.4266197957626999,True,False,1,3,0.04106438896189224,window_6m,0.3230216936565234
19-18263,23-56040,2019-02-06,2023-04-26,SIRET:22720002900014,RAW_SIRET,50.59132720105124,2023-09-28,5.091984231274639,0.1513359614542269,0.9999999999999999,0.2,1.0,0.5478339903635566,False,False,1,3,0.09174965354077691,window_6m,0.3230216936565234
19-184042,20-68622,2019-12-12,2020-05-27,NAME:commune de nantes,NAME_FALLBACK,5.486202365308804,2020-06-12,0.5256241787122208,0.9123959702146298,0.108858705899827,0.1,0.6,0.3561995396185969,True,False,1,7,0.09523180350190402,window_6m,0.3230216936565234
19-187630,23-43183,2019-12-19,2023-04-02,SIRET:22850001300658,RAW_SIRET,39.42181340341656,2023-04-18,0.5256241787122208,0.9123959702146298,0.022617971922574052,0.0,1.0,0.33601528272655834,False,False,1,4,0.0012566151915983648,window_6m,0.3230216936565234
19-189603,20-91517,2019-12-22,2020-07-19,NAME:nantes metropole,NAME_FALLBACK,6.898817345597897,2020-06-22,0.8869908015768725,0.8521681997371879,0.24688432430375304,0.0,0.6,0.3594515634406105,False,False,1,23,0.030422816618206228,window_6m,0.3230216936565234
19-189628,20-66643,2019-12-20,2020-05-22,NAME:nantes metropole,NAME_FALLBACK,5.059132720105125,2020-06-20,0.9526938239159001,0.8412176960140166,0.13246754862700577,0.1,0.6,0.3466680660229562,True,False,1,24,0.002793763032058749,window_6m,0.3230216936565234
19-190057,22-17364,2019-12-22,2022-02-04,NAME:sdis 44,NAME_FALLBACK,25.45992115637319,2021-12-22,1.445466491458607,0.7590889180902322,0.24349992473601637,0.0,0.6,0.33499720318016374,False,True,1,2,0.057490144546649136,window_6m,0.3230216936565234
19-191665,23-144303,2019-12-26,2023-10-20,NAME:nantes metropole,NAME_FALLBACK,45.795006570302235,2023-12-26,2.2010512483574245,0.6331581252737626,0.17971815186226947,0.2,0.6,0.34119088447023493,False,True,1,10,0.016972041176041286,window_6m,0.3230216936565234
19-25237,19-184042,2019-02-17,2019-12-12,NAME:commune de nantes,NAME_FALLBACK,9.789750328515112,2019-08-17,3.843626806833114,0.35939553219448095,0.8685094012402481,1.0,0.6,0.7538271734827071,False,False,1,6,0.4458579401009092,window_6m,0.3230216936565234
19-28845,23-23775,2019-02-21,2023-02-20,NAME:departement de la mayenne,NAME_FALLBACK,47.96320630749014,2023-02-21,0.0328515111695138,0.9945247481384144,0.008243099686092957,0.1,0.6,0.34151627192473616,True,False,1,3,0.05737625930792817,window_6m,0.3230216936565234
19-30217,19-101998,2019-02-25,2019-07-04,NAME:mairie de coueron,NAME_FALLBACK,4.23784494086728,2019-08-25,1.7082785808147174,0.7152869031975471,0.7967623665109215,0.1,0.6,0.5476885540782093,True,False,1,3,0.24314319844353105,window_6m,0.3230216936565234
