source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m0_composite_score,cpv_missing,cpv_generic_flag,score_forward_no_duration,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
19-123696,19-138231,2019-08-08,2019-09-11,NAME:cc du pays de mortagne,NAME_FALLBACK,1.1169513797634691,,,,1.0,1.0,0.6,0.9466666666666668,False,False,0.9466666666666668,1,1,0.9466666666666668,forward_24m_no_duration,0.24520429054294895
19-123920,20-115663,2019-08-09,2020-09-22,NAME:nantes metropole,NAME_FALLBACK,13.469119579500656,,,,0.41350737967729156,0.1,0.6,0.31297011051606943,True,False,0.31297011051606943,1,30,0.09674720020237981,forward_24m_no_duration,0.24520429054294895
19-124424,20-152502,2019-08-11,2020-12-14,NAME:chd vendee,NAME_FALLBACK,16.130091984231274,,,,0.454779347420274,1.0,0.6,0.6922303621294612,False,True,0.6922303621294612,1,5,0.5618158464804236,forward_24m_no_duration,0.24520429054294895
19-125270,19-145845,2019-08-14,2019-09-26,NAME:ctre hosp universitaire angers,NAME_FALLBACK,1.4126149802890933,,,,0.04985877545352729,1.0,0.6,0.5032674285449794,False,True,0.5032674285449794,1,4,0.4129602171147627,forward_24m_no_duration,0.24520429054294895
19-127477,20-66280,2020-05-02,2020-05-28,NAME:angers loire metropole,NAME_FALLBACK,0.8541392904073587,,,,0.016896474618379988,0.8,0.6,0.4078850214885774,False,False,0.4078850214885774,1,8,0.16183447332037706,forward_24m_no_duration,0.24520429054294895
19-128681,20-5957,2019-08-24,2020-01-16,SIRET:23440003400026,RAW_SIRET,4.763469119579501,,,,0.06013769838341851,1.0,1.0,0.5613975925789287,False,True,0.5613975925789287,1,15,0.027076775932109665,forward_24m_no_duration,0.24520429054294895
19-131092,20-67439,2019-08-30,2020-05-25,NAME:sdis 44,NAME_FALLBACK,8.83705650459921,,,,0.1360594105694267,0.6,0.6,0.3834943915990658,False,False,0.3834943915990658,1,5,0.009550201370830569,forward_24m_no_duration,0.24520429054294895
19-131225,21-38984,2019-08-29,2021-03-23,NAME:sdis 44,NAME_FALLBACK,18.791064388961892,,,,0.32934969321645685,0.6,0.6,0.4736965235010132,False,False,0.4736965235010132,1,6,0.04810788799787391,forward_24m_no_duration,0.24520429054294895
19-131601,19-131092,2019-08-29,2019-08-30,NAME:sdis 44,NAME_FALLBACK,0.0328515111695138,,,,0.2340199393735509,0.8,0.6,0.5092093050409905,False,False,0.5092093050409905,1,6,0.014000059310182222,forward_24m_no_duration,0.24520429054294895
19-141668,20-72017,2019-09-19,2020-06-04,NAME:sdis 85,NAME_FALLBACK,8.508541392904073,,,,0.19882494202395956,0.6,0.6,0.4127849729445145,False,False,0.4127849729445145,1,3,0.22799729380067163,forward_24m_no_duration,0.24520429054294895
19-143955,19-177480,2019-09-24,2019-11-28,SIRET:23440003400026,RAW_SIRET,2.135348226018397,,,,0.955304588105599,1.0,1.0,0.9791421411159462,False,False,0.9791421411159462,1,15,0.8203688504630384,forward_24m_no_duration,0.24520429054294895
19-145053,19-174809,2019-09-24,2019-11-20,NAME:departement de la sarthe,NAME_FALLBACK,1.8725361366622864,,,,0.983614914886372,1.0,0.6,0.9390202936136405,False,False,0.9390202936136405,1,9,0.6720162217051492,forward_24m_no_duration,0.24520429054294895
19-147943,21-26779,2019-10-02,2021-02-28,SIRET:23440003400026,RAW_SIRET,16.918528252299605,,,,0.2639544963283262,0.2,1.0,0.33651209828655226,False,False,0.33651209828655226,1,14,0.11383629605935416,forward_24m_no_duration,0.24520429054294895
19-148074,20-8243,2019-10-01,2020-01-17,NAME:oti du pays de st gilles croix de vie,NAME_FALLBACK,3.54796320630749,,,,0.6138320565000538,1.0,0.6,0.7664549597000252,False,False,0.7664549597000252,1,2,0.1069018176463199,forward_24m_no_duration,0.24520429054294895
19-151382,20-132336,2019-10-09,2020-11-08,NAME:nantes metropole,NAME_FALLBACK,13.009198423127463,,,,0.2799421397264872,1.0,0.6,0.610639665205694,False,True,0.610639665205694,1,30,0.07497699153095216,forward_24m_no_duration,0.24520429054294895
19-152453,20-10180,2019-10-10,2020-01-24,NAME:chd vendee,NAME_FALLBACK,3.4822601839684624,,,,1.0,1.0,0.6,0.9466666666666668,False,False,0.9466666666666668,1,3,0.817074313455926,forward_24m_no_duration,0.24520429054294895
19-15392,20-16042,2019-01-29,2020-01-31,NAME:departement de la sarthe,NAME_FALLBACK,12.056504599211562,,,,0.17583680314749509,1.0,0.6,0.5620571748021644,False,False,0.5620571748021644,1,13,0.0,forward_24m_no_duration,0.24520429054294895
19-15670,19-125270,2019-02-01,2019-08-14,NAME:ctre hosp universitaire angers,NAME_FALLBACK,6.3731931668856765,,,,0.07746543858532469,1.0,0.6,0.5161505380064849,False,True,0.5161505380064849,1,12,0.005040270772524003,forward_24m_no_duration,0.24520429054294895
19-158679,20-132336,2019-10-18,2020-11-08,NAME:nantes metropole,NAME_FALLBACK,12.713534822601838,,,,0.287421753492917,0.1,0.6,0.25413015163002795,True,True,0.25413015163002795,1,30,0.02702980990604109,forward_24m_no_duration,0.24520429054294895
19-160018,20-140005,2019-10-21,2020-11-16,NAME:lycee polyvalent leonard de vinci,NAME_FALLBACK,12.877792378449408,,,,0.9999999999999997,1.0,0.6,0.9466666666666665,False,False,0.9466666666666665,1,1,0.9466666666666665,forward_24m_no_duration,0.24520429054294895
19-161349,20-47343,2019-10-25,2020-04-02,NAME:cci metropolitaine bretagne ouest,NAME_FALLBACK,5.256241787122208,,,,0.20746084043350815,0.2,0.6,0.2568150588689705,False,False,0.2568150588689705,1,1,0.2568150588689705,forward_24m_no_duration,0.24520429054294895
19-163024,19-176592,2019-10-27,2019-11-27,NAME:gie sesam vitale,NAME_FALLBACK,1.0183968462549278,,,,0.3978408566437433,0.2,0.6,0.34565906643374694,False,True,0.34565906643374694,1,10,0.1056590664337469,forward_24m_no_duration,0.24520429054294895
19-164966,19-178825,2019-10-30,2019-12-03,NAME:commune de nantes,NAME_FALLBACK,1.1169513797634691,,,,0.12916060048543496,1.0,0.6,0.5402749468932031,False,False,0.5402749468932031,1,12,0.3507353744678182,forward_24m_no_duration,0.24520429054294895
19-165120,20-136269,2019-10-30,2020-11-08,NAME:chu de nantes,NAME_FALLBACK,12.319316688567673,,,,0.12148922280426883,0.4,0.6,0.2966949706419922,False,False,0.2966949706419922,1,19,0.10683631307288388,forward_24m_no_duration,0.24520429054294895
19-165780,20-8243,2019-10-31,2020-01-17,NAME:oti du pays de st gilles croix de vie,NAME_FALLBACK,2.562417871222076,,,,0.09606005761699096,1.0,0.6,0.5248280268879292,False,False,0.5248280268879292,1,1,0.5248280268879292,forward_24m_no_duration,0.24520429054294895
19-169306,19-169787,2019-11-08,2019-11-12,NAME:angers loire metropole,NAME_FALLBACK,0.1314060446780552,,,,0.9999999999999998,0.1,0.6,0.5866666666666667,True,False,0.5866666666666667,1,10,0.41741020450442656,forward_24m_no_duration,0.24520429054294895
19-169357,20-94462,2019-11-08,2020-07-26,NAME:ch le mans,NAME_FALLBACK,8.5742444152431,,,,0.015541170249747806,1.0,0.6,0.487252546116549,False,False,0.487252546116549,1,10,0.11496243580826793,forward_24m_no_duration,0.24520429054294895
19-16942,20-86796,2019-02-03,2020-07-07,NAME:nantes metropole,NAME_FALLBACK,17.082785808147175,,,,0.022026355078332418,0.6,0.6,0.3302789657032218,False,False,0.3302789657032218,1,30,0.09128853410575716,forward_24m_no_duration,0.24520429054294895
19-169855,20-27358,2019-11-12,2020-02-23,NAME:gie sesam vitale,NAME_FALLBACK,3.383705650459921,,,,0.07909868461735545,1.0,0.6,0.5169127194880992,False,False,0.5169127194880992,1,9,0.22699016390545113,forward_24m_no_duration,0.24520429054294895
19-17058,20-110309,2019-02-03,2020-09-10,SIRET:23440003400026,RAW_SIRET,19.21813403416557,,,,0.015965091559248596,1.0,1.0,0.5407837093943161,False,False,0.5407837093943161,1,15,0.16816428406764095,forward_24m_no_duration,0.24520429054294895
19-174098,20-12202,2019-11-21,2020-01-26,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2.1681997371879107,,,,0.2612984547562647,1.0,0.6,0.601939278886257,False,True,0.601939278886257,1,13,0.3203489328421034,forward_24m_no_duration,0.24520429054294895
19-174412,21-88699,2019-11-22,2021-06-30,NAME:semitan,NAME_FALLBACK,19.250985545335084,,,,0.30783804331304687,0.2,0.6,0.3036577535460886,False,True,0.3036577535460886,1,8,0.08060397872679334,forward_24m_no_duration,0.24520429054294895
19-174809,20-16042,2019-11-20,2020-01-31,NAME:departement de la sarthe,NAME_FALLBACK,2.3653088042049935,,,,0.22553743089164108,0.2,0.6,0.2652508010827659,False,False,0.2652508010827659,1,7,0.0,forward_24m_no_duration,0.24520429054294895
19-175998,21-90254,2019-11-24,2021-06-30,NAME:communaute communes parthenay-gatine,NAME_FALLBACK,19.185282522996058,,,,0.39407715395694504,0.0,0.6,0.2639026718465744,False,False,0.2639026718465744,1,3,0.1694971868335253,forward_24m_no_duration,0.24520429054294895
19-176963,20-66280,2020-01-06,2020-05-28,NAME:angers loire metropole,NAME_FALLBACK,4.697766097240473,,,,0.03323868722772004,0.8,0.6,0.4155113873729361,False,False,0.4155113873729361,1,8,0.01255252203576207,forward_24m_no_duration,0.24520429054294895
19-177026,20-93724,2019-11-27,2020-07-24,SIRET:13001232100050,RAW_SIRET,7.884362680683311,,,,0.3813320207206057,0.0,1.0,0.3112882763362827,False,False,0.3112882763362827,1,2,0.17795494300294934,forward_24m_no_duration,0.24520429054294895
19-1779,20-32737,2019-01-09,2020-03-05,SIRET:23440003400026,RAW_SIRET,13.830486202365309,,,,0.008271727115470508,0.8,1.0,0.4571934726538863,False,False,0.4571934726538863,1,16,0.1604586460932821,forward_24m_no_duration,0.24520429054294895
19-178175,21-24011,2019-11-27,2021-02-19,NAME:commune de saint nazaire,NAME_FALLBACK,14.783180026281208,,,,0.08182724967155178,1.0,0.6,0.5181860498467242,False,False,0.5181860498467242,1,5,0.39818604984672423,forward_24m_no_duration,0.24520429054294895
19-178825,20-5049,2019-12-03,2020-01-13,NAME:commune de nantes,NAME_FALLBACK,1.3469119579500657,,,,0.9635313467198111,0.1,0.6,0.5696479618025787,True,False,0.5696479618025787,1,11,0.3978531673646367,forward_24m_no_duration,0.24520429054294895
19-180074,20-52194,2019-12-02,2020-04-14,NAME:mairie de coueron,NAME_FALLBACK,4.402102496714849,,,,0.28519461163938564,0.1,0.6,0.2530908187650467,True,False,0.2530908187650467,1,2,0.022184201514169805,forward_24m_no_duration,0.24520429054294895
19-181393,20-20672,2019-12-06,2020-02-12,SIRET:22850001300658,RAW_SIRET,2.2339027595269383,,,,0.05482597347901297,1.0,1.0,0.5589187876235394,False,False,0.5589187876235394,1,13,0.018655523960062648,forward_24m_no_duration,0.24520429054294895
19-18263,19-70735,2019-02-06,2019-05-05,SIRET:22720002900014,RAW_SIRET,2.890932982917214,,,,0.2407681823208938,0.0,1.0,0.24569181841641716,False,False,0.24569181841641716,1,3,0.012012335902082616,forward_24m_no_duration,0.24520429054294895
19-184490,21-35651,2019-12-13,2021-03-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,15.177398160315374,,,,0.011576414050278459,0.4,0.6,0.24540232655679667,False,False,0.24540232655679667,1,12,0.0782725124439082,forward_24m_no_duration,0.24520429054294895
19-185562,21-76512,2019-12-12,2021-06-09,NAME:commune de saint-herblain,NAME_FALLBACK,17.904073587385017,,,,0.27129727157605255,1.0,0.6,0.606605393402158,False,False,0.606605393402158,1,8,0.0012592019396522325,forward_24m_no_duration,0.24520429054294895
19-189603,21-45579,2019-12-22,2021-04-08,NAME:nantes metropole,NAME_FALLBACK,15.538764783180026,,,,0.37648325006393407,0.0,0.6,0.25569218336316923,False,False,0.25569218336316923,1,30,0.02593908251669827,forward_24m_no_duration,0.24520429054294895
19-191665,20-66643,2019-12-26,2020-05-22,NAME:nantes metropole,NAME_FALLBACK,4.862023653088042,,,,0.05704577636781488,1.0,0.6,0.5066213623049803,False,False,0.5066213623049803,1,30,0.02164345913897342,forward_24m_no_duration,0.24520429054294895
19-24951,20-103852,2019-02-15,2020-08-22,NAME:ch le mans,NAME_FALLBACK,18.199737187910642,,,,0.34874245900220524,0.2,0.6,0.32274648086769586,False,False,0.32274648086769586,1,10,0.00274024639575543,forward_24m_no_duration,0.24520429054294895
19-25237,19-184042,2019-02-17,2019-12-12,NAME:commune de nantes,NAME_FALLBACK,9.789750328515112,,,,0.8685094012402481,1.0,0.6,0.8853043872454491,False,False,0.8853043872454491,1,14,0.7099444700391973,forward_24m_no_duration,0.24520429054294895
19-2743,19-19933,2019-01-08,2019-02-06,NAME:departement de la sarthe,NAME_FALLBACK,0.9526938239159001,,,,0.9477319509471257,0.4,0.6,0.6822749104419921,False,False,0.6822749104419921,1,15,0.5559986204416716,forward_24m_no_duration,0.24520429054294895
19-28845,20-88363,2019-02-21,2020-07-09,NAME:departement de la mayenne,NAME_FALLBACK,16.557161629434955,,,,0.12965334416091118,0.8,0.6,0.46050489394175864,False,False,0.46050489394175864,1,6,0.11885460685365451,forward_24m_no_duration,0.24520429054294895
19-30217,19-101998,2019-02-25,2019-07-04,NAME:mairie de coueron,NAME_FALLBACK,4.23784494086728,,,,0.7967623665109215,0.1,0.6,0.49182243770509676,True,False,0.49182243770509676,1,4,0.23841198542653314,forward_24m_no_duration,0.24520429054294895
19-33087,20-135543,2019-03-01,2020-11-04,NAME:departement de la vendee,NAME_FALLBACK,20.17082785808147,,,,0.02357503222653519,0.4,0.6,0.25100168170571646,False,False,0.25100168170571646,1,2,0.17100168170571645,forward_24m_no_duration,0.24520429054294895
19-34512,19-51014,2019-03-06,2019-03-29,NAME:ministere des affaires etrangeres,NAME_FALLBACK,0.7555847568988173,,,,0.017726464767665713,0.4,0.6,0.2482723502249107,False,False,0.2482723502249107,1,2,0.1427776278347764,forward_24m_no_duration,0.24520429054294895
19-34598,19-87510,2019-03-05,2019-06-06,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,3.055190538764783,,,,0.4459247517981357,0.0,0.6,0.28809821750579667,False,False,0.28809821750579667,1,3,0.16607243363333596,forward_24m_no_duration,0.24520429054294895
19-35566,19-85688,2019-03-07,2019-06-05,NAME:angers loire metropole,NAME_FALLBACK,2.9566360052562417,,,,0.022396014176047727,1.0,0.6,0.49045147328215566,False,False,0.49045147328215566,1,12,0.19610531395130432,forward_24m_no_duration,0.24520429054294895
19-36958,20-26585,2019-03-14,2020-02-23,NAME:nantes metropole,NAME_FALLBACK,11.366622864651774,,,,0.1998749929560378,1.0,0.6,0.5732749967128177,False,False,0.5732749967128177,1,30,0.024144931695294414,forward_24m_no_duration,0.24520429054294895
19-3707,20-103852,2019-01-09,2020-08-22,NAME:ch le mans,NAME_FALLBACK,19.415243101182654,,,,0.21402923440717087,0.2,0.6,0.2598803093900131,False,False,0.2598803093900131,1,13,0.02651500741101842,forward_24m_no_duration,0.24520429054294895
19-39813,21-24037,2019-03-14,2021-02-19,NAME:departement de la mayenne,NAME_FALLBACK,23.258869908015768,,,,0.3974632142387242,0.1,0.6,0.3054828333114047,True,False,0.3054828333114047,1,5,0.15858854889965088,forward_24m_no_duration,0.24520429054294895
19-41587,19-54274,2019-03-18,2019-04-04,NAME:sdis 44,NAME_FALLBACK,0.5584756898817346,,,,1.0000000000000002,0.1,0.6,0.5866666666666669,True,False,0.5866666666666669,1,9,0.4479035411793177,forward_24m_no_duration,0.24520429054294895
19-43671,20-96600,2019-03-20,2020-07-29,NAME:universite de nantes,NAME_FALLBACK,16.327201051248355,,,,0.22982323683216402,0.2,0.6,0.2672508438550099,False,True,0.2672508438550099,1,12,0.008587447836302942,forward_24m_no_duration,0.24520429054294895
19-43954,19-158679,2019-03-21,2019-10-18,NAME:nantes metropole,NAME_FALLBACK,6.931668856767411,,,,0.2708948367020695,0.1,0.6,0.2464175904609658,True,False,0.2464175904609658,1,30,0.02908511203924527,forward_24m_no_duration,0.24520429054294895
19-46133,19-92746,2019-03-27,2019-06-19,NAME:cc du pays des achards,NAME_FALLBACK,2.759526938239159,,,,1.0000000000000002,1.0,0.6,0.946666666666667,False,False,0.946666666666667,1,1,0.946666666666667,forward_24m_no_duration,0.24520429054294895
19-50828,20-48491,2019-03-29,2020-04-03,NAME:ville de saumur,NAME_FALLBACK,12.187910643889618,,,,0.2764784913672401,0.1,0.6,0.24902329597137876,True,False,0.24902329597137876,1,1,0.24902329597137876,forward_24m_no_duration,0.24520429054294895
19-51024,19-156877,2019-03-31,2019-10-16,NAME:ville d ancenis-saint-gereon,NAME_FALLBACK,6.5374507227332455,,,,0.026979232011427115,0.4,0.6,0.25259030827199935,False,False,0.25259030827199935,1,1,0.25259030827199935,forward_24m_no_duration,0.24520429054294895
19-5147,20-134550,2019-01-11,2020-11-03,NAME:ville de bouguenais,NAME_FALLBACK,21.747700394218132,,,,0.5825084882360314,1.0,0.6,0.7518372945101481,False,False,0.7518372945101481,1,3,0.5684263463814371,forward_24m_no_duration,0.24520429054294895
19-5191,19-24951,2019-01-11,2019-02-15,NAME:ch le mans,NAME_FALLBACK,1.149802890932983,,,,0.474828458432832,0.0,0.6,0.30158661393532166,False,False,0.30158661393532166,1,12,0.06802254766532961,forward_24m_no_duration,0.24520429054294895
19-52696,19-187364,2019-04-01,2019-12-17,NAME:cc loir luce berce,NAME_FALLBACK,8.541392904073588,,,,0.55519920657917,0.0,0.6,0.33909296307027936,False,False,0.33909296307027936,1,1,0.33909296307027936,forward_24m_no_duration,0.24520429054294895
19-55110,19-151382,2019-04-11,2019-10-09,NAME:nantes metropole,NAME_FALLBACK,5.946123521681997,,,,0.07388088734953797,1.0,0.6,0.5144777474297844,False,True,0.5144777474297844,1,30,0.02261269301294061,forward_24m_no_duration,0.24520429054294895
19-58204,19-112016,2019-04-13,2019-07-21,NAME:ville de nantes,NAME_FALLBACK,3.252299605781866,,,,0.5777305940159164,1.0,0.6,0.7496076105407612,False,False,0.7496076105407612,1,7,0.6003440925083854,forward_24m_no_duration,0.24520429054294895
19-59879,19-73678,2019-04-15,2019-05-10,NAME:universite de nantes,NAME_FALLBACK,0.8212877792378449,,,,0.17710024516704623,0.8,0.6,0.482646781077955,False,False,0.482646781077955,1,12,0.18875228500615782,forward_24m_no_duration,0.24520429054294895
19-63056,20-78232,2019-04-19,2020-06-18,NAME:departement de maine-et-loire,NAME_FALLBACK,13.994743758212877,,,,0.35612770118561626,0.1,0.6,0.28619292721995426,True,False,0.28619292721995426,1,5,0.16179801284537715,forward_24m_no_duration,0.24520429054294895
19-67059,20-11000,2019-05-08,2020-01-25,NAME:nantes metropole,NAME_FALLBACK,8.607095926412615,,,,0.16357007255150574,1.0,0.6,0.556332700524036,False,True,0.556332700524036,1,30,0.01526514792738265,forward_24m_no_duration,0.24520429054294895
19-70735,19-146419,2019-05-05,2019-09-28,SIRET:22720002900014,RAW_SIRET,4.7963206307490145,,,,0.34447031674707823,0.0,1.0,0.29408614781530323,False,False,0.29408614781530323,1,3,0.13361427682090876,forward_24m_no_duration,0.24520429054294895
19-71137,19-145053,2019-05-06,2019-09-24,NAME:departement de la sarthe,NAME_FALLBACK,4.6320630749014455,,,,0.3179576403798331,0.4,0.6,0.38838023217725554,False,False,0.38838023217725554,1,12,0.002431222733404348,forward_24m_no_duration,0.24520429054294895
19-73678,20-111877,2019-05-10,2020-09-11,NAME:universite de nantes,NAME_FALLBACK,16.09724047306176,,,,0.14025328084363414,0.4,0.6,0.30545153106036266,False,False,0.30545153106036266,1,13,0.004461989051093351,forward_24m_no_duration,0.24520429054294895
19-74485,20-32203,2019-05-18,2020-03-06,NAME:nantes metropole,NAME_FALLBACK,9.625492772667542,,,,0.04933424928529821,0.4,0.6,0.26302264966647254,False,False,0.26302264966647254,1,30,0.010855199722543674,forward_24m_no_duration,0.24520429054294895
19-75324,19-82611,2019-05-14,2019-05-27,NAME:conseil general de la vendee,NAME_FALLBACK,0.42706964520367935,,,,1.0,1.0,0.6,0.9466666666666668,False,False,0.9466666666666668,1,1,0.9466666666666668,forward_24m_no_duration,0.24520429054294895
19-75795,20-91479,2019-05-15,2020-07-19,NAME:vendee eau,NAME_FALLBACK,14.159001314060447,,,,0.23948737931926192,0.2,0.6,0.2717607770156556,False,False,0.2717607770156556,1,3,0.19176077701565558,forward_24m_no_duration,0.24520429054294895
19-7863,20-115241,2019-01-16,2020-09-23,NAME:ch le mans,NAME_FALLBACK,20.2365308804205,,,,0.720478005140636,1.0,0.6,0.8162230690656302,False,False,0.8162230690656302,1,11,0.03051763012011577,forward_24m_no_duration,0.24520429054294895
19-85688,20-66280,2019-06-05,2020-05-28,NAME:angers loire metropole,NAME_FALLBACK,11.76084099868594,,,,0.03570284845738157,0.4,0.6,0.2566613292801114,False,False,0.2566613292801114,1,10,0.00462327008467589,forward_24m_no_duration,0.24520429054294895
19-87996,19-118070,2019-06-06,2019-07-29,NAME:mauges communaute,NAME_FALLBACK,1.7411300919842312,,,,1.0,0.1,0.6,0.5866666666666667,True,False,0.5866666666666667,1,4,0.4435497637468053,forward_24m_no_duration,0.24520429054294895
19-92498,20-11000,2019-06-21,2020-01-25,NAME:nantes metropole,NAME_FALLBACK,7.1616294349540075,,,,0.955099125175663,1.0,0.6,0.9257129250819762,False,True,0.9257129250819762,1,30,0.32072503795745444,forward_24m_no_duration,0.24520429054294895
19-94580,19-110681,2019-06-20,2019-07-16,NAME:cc vendee grand littoral,NAME_FALLBACK,0.8541392904073587,,,,0.9897800836689754,0.1,0.6,0.5818973723788552,True,False,0.5818973723788552,1,2,0.4468486377354555,forward_24m_no_duration,0.24520429054294895
19-97500,19-161914,2019-06-25,2019-10-26,NAME:cap atlantique,NAME_FALLBACK,4.040735873850197,,,,1.0000000000000002,1.0,0.6,0.946666666666667,False,False,0.946666666666667,1,1,0.946666666666667,forward_24m_no_duration,0.24520429054294895
20-10119,20-20672,2020-01-24,2020-02-12,SIRET:22850001300658,RAW_SIRET,0.6241787122207622,,,,0.01763985169341274,1.0,1.0,0.5415652641235926,False,False,0.5415652641235926,1,11,0.23970851670181764,forward_24m_no_duration,0.24520429054294895
20-103852,21-37354,2020-08-22,2021-03-21,NAME:ch le mans,NAME_FALLBACK,6.931668856767411,,,,0.39286207301400095,0.2,0.6,0.3433356340732005,False,False,0.3433356340732005,1,11,0.15587050801938618,forward_24m_no_duration,0.24520429054294895
20-104420,20-131075,2020-08-21,2020-10-23,NAME:commune de chemille en anjou,NAME_FALLBACK,2.0696452036793693,,,,1.0,0.1,0.6,0.5866666666666667,True,False,0.5866666666666667,1,1,0.5866666666666667,forward_24m_no_duration,0.24520429054294895
20-109382,21-24367,2020-09-06,2021-02-24,SIRET:21440184600016,RAW_SIRET,5.617608409986859,,,,0.114767741658511,1.0,1.0,0.5868916127739718,False,False,0.5868916127739718,1,3,0.44962110794719645,forward_24m_no_duration,0.24520429054294895
20-11000,20-132336,2020-01-25,2020-11-08,NAME:nantes metropole,NAME_FALLBACK,9.461235216819974,,,,0.27572498314338345,1.0,0.6,0.6086716588002457,False,True,0.6086716588002457,1,30,0.09512010411995675,forward_24m_no_duration,0.24520429054294895
20-110309,20-124045,2020-09-10,2020-10-11,SIRET:23440003400026,RAW_SIRET,1.0183968462549278,,,,0.39390785927489635,0.4,1.0,0.4771570009949517,False,False,0.4771570009949517,1,16,0.12428278626830291,forward_24m_no_duration,0.24520429054294895
20-111698,20-138135,2020-09-13,2020-11-12,SIRET:23440003400026,RAW_SIRET,1.9710906701708277,,,,0.2610331366612644,0.2,1.0,0.3351487971085901,False,False,0.3351487971085901,1,15,0.10046050720457103,forward_24m_no_duration,0.24520429054294895
20-111877,21-19011,2020-09-11,2021-02-10,NAME:universite de nantes,NAME_FALLBACK,4.993429697766097,,,,0.027204114579618653,0.6,0.6,0.3326952534704887,False,False,0.3326952534704887,1,8,0.17265566377086014,forward_24m_no_duration,0.24520429054294895
20-114632,20-119246,2020-09-21,2020-09-30,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,0.2956636005256242,,,,0.9999999999999998,0.1,0.6,0.5866666666666667,True,False,0.5866666666666667,1,7,0.40871521231227753,forward_24m_no_duration,0.24520429054294895
20-114714,21-77546,2020-09-20,2021-06-10,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,8.639947437582128,,,,0.023372775156727768,1.0,0.6,0.4909072950731397,False,False,0.4909072950731397,1,11,0.32371584983590623,forward_24m_no_duration,0.24520429054294895
20-116086,22-13142,2020-09-24,2022-01-27,NAME:conseil regional des pays de la loire,NAME_FALLBACK,16.09724047306176,,,,0.37300242528823085,0.0,0.6,0.2540677984678411,False,False,0.2540677984678411,1,15,0.03303123444265352,forward_24m_no_duration,0.24520429054294895
20-118247,21-76512,2020-09-30,2021-06-09,NAME:commune de saint-herblain,NAME_FALLBACK,8.278580814717477,,,,0.20616102078428186,1.0,0.6,0.5762084763659983,False,False,0.5762084763659983,1,8,0.18481821263706616,forward_24m_no_duration,0.24520429054294895
20-118996,21-26465,2020-10-01,2021-02-27,NAME:chu de nantes,NAME_FALLBACK,4.894875164257556,,,,0.7052434417440478,1.0,0.6,0.8091136061472224,False,False,0.8091136061472224,1,15,0.6001158774222676,forward_24m_no_duration,0.24520429054294895
20-12070,20-66643,2020-01-26,2020-05-22,NAME:nantes metropole,NAME_FALLBACK,3.843626806833114,,,,0.06937375560851457,1.0,0.6,0.5123744192839734,False,False,0.5123744192839734,1,30,0.0005055775520991235,forward_24m_no_duration,0.24520429054294895
20-120789,22-104764,2020-10-02,2022-07-29,NAME:semitan,NAME_FALLBACK,21.846254927726676,,,,0.6280849791452741,1.0,0.6,0.773106323601128,False,False,0.773106323601128,1,10,0.5307750791730107,forward_24m_no_duration,0.24520429054294895
20-121660,21-51989,2020-10-06,2021-04-19,NAME:departement de la mayenne,NAME_FALLBACK,6.40604467805519,,,,0.013338503180378257,1.0,0.6,0.4862246348175099,False,False,0.4862246348175099,1,9,0.0017369070999161962,forward_24m_no_duration,0.24520429054294895
20-12202,21-35651,2020-01-26,2021-03-19,NAME:conseil regional des pays de la loire,NAME_FALLBACK,13.731931668856767,,,,0.3612020166371144,0.2,0.6,0.3285609410973201,False,True,0.3285609410973201,1,12,0.04509775007931777,forward_24m_no_duration,0.24520429054294895
20-122021,21-73723,2020-10-06,2021-06-01,NAME:rectorat de l academie de nantes,NAME_FALLBACK,7.818659658344283,,,,0.37942134201326333,1.0,0.6,0.657063292939523,False,False,0.657063292939523,1,4,0.25531683451737514,forward_24m_no_duration,0.24520429054294895
20-122193,21-55981,2020-10-16,2021-04-29,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,6.40604467805519,,,,0.37687710694103194,0.1,0.6,0.2958759832391483,True,False,0.2958759832391483,1,5,0.07712489278701418,forward_24m_no_duration,0.24520429054294895
20-124045,21-126684,2020-10-11,2021-09-24,SIRET:23440003400026,RAW_SIRET,11.432325886990801,,,,0.26063418563255336,1.0,1.0,0.6549626199618583,False,False,0.6549626199618583,1,14,0.056043886667028975,forward_24m_no_duration,0.24520429054294895
20-125567,21-67771,2020-10-15,2021-05-22,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.194480946123521,,,,0.0742145676375919,1.0,0.6,0.5146334648975429,False,False,0.5146334648975429,1,14,0.3314947411069154,forward_24m_no_duration,0.24520429054294895
20-126566,21-142703,2020-10-15,2021-10-27,NAME:chambre reg agri pays de la loire,NAME_FALLBACK,12.3850197109067,,,,0.014167994370693682,1.0,0.6,0.48661173070632374,False,False,0.48661173070632374,1,1,0.48661173070632374,forward_24m_no_duration,0.24520429054294895
