source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key_m0_source,buyer_key_m0_candidate,buyer_key_type_source,buyer_key_type_candidate,buyer_match_mechanism,source_buyer_identity_source,candidate_buyer_identity_source,source_buyer_siret,candidate_buyer_siret,source_buyer_siren_m1,candidate_buyer_siren_m1,cross_establishment_same_siren,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,m1_composite_score,m0_balanced_threshold_used,cpv_missing,cpv_generic_flag,candidate_rank,n_candidates_for_source,top1_top2_margin,variant,threshold_used
19-174440,23-8217,2019-11-21,2023-01-19,NAME:sdis49,NAME:sdis49,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,37.943495400788436,2023-01-07,0.39421813403416556,0.9342969776609724,0.09016220409030373,0.2,0.6,0.3851310158468494,0.3230216936565233,False,False,1,3,0.07503161516812407,balanced,0.3230216936565233
19-174809,23-139972,2019-11-20,2023-10-06,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,46.517739816031536,2023-11-20,1.4783180026281209,0.7536136662286466,0.05006943950641335,0.2,0.75,0.34092772038440633,0.3230216936565233,False,False,1,3,0.007887199923366839,balanced,0.3230216936565233
19-175998,21-90254,2019-11-24,2021-06-30,NAME:communaute communes parthenay-gatine,NAME:communaute communes parthenay-gatine,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,19.185282522996058,2021-07-23,0.7555847568988173,0.8740692071835304,0.39407715395694504,0.0,0.6,0.41644430568081336,0.3230216936565233,False,False,1,3,0.2423171628127851,balanced,0.3230216936565233
19-176592,25-76461,2019-11-27,2025-07-06,NAME:gie sesam vitale,SIRET:39172288100052,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,39172288100052,391722881,391722881,False,67.27989487516426,2025-03-27,3.3180026281208934,0.44699956197985113,0.486230571421453,0.1,0.75,0.3869305904924713,0.3230216936565233,True,True,1,4,0.04983904428134556,balanced,0.3230216936565233
19-177021,24-74022,2019-11-25,2024-06-26,NAME:le mans metropole - communaute urbaine,SIRET:24720013200014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24720013200014,247200132,247200132,False,55.026281208935615,2024-06-15,0.36136662286465177,0.939772229522558,0.02190470221968723,0.1,0.75,0.34760970315753004,0.3230216936565233,True,False,1,8,0.027064576560018594,balanced,0.3230216936565233
19-1779,24-56081,2019-01-09,2024-05-14,SIRET:23440003400026,NAME:conseil economique social et environnemental ceser des pays de la loire,RAW_SIRET,NAME_FALLBACK,SAME_SIREN_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_ENRICHMENT_NOTICE_JOIN,23440003400026,,234400034,234400034,False,64.12614980289094,2024-04-26,0.5913272010512484,0.9014454664914586,0.01051729380454542,0.2,0.9,0.37904241945445555,0.3230216936565233,False,True,1,7,0.08650158743328479,balanced,0.3230216936565233
19-180395,23-161829,2019-12-04,2023-11-19,NAME:e-collectivites vendee,NAME:e-collectivites vendee,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,47.50328515111695,2024-05-13,5.781865965834428,0.036355672360928626,0.8873811373933336,0.0,0.6,0.37967231617789887,0.3230216936565233,False,True,1,1,0.37967231617789887,balanced,0.3230216936565233
19-181393,24-57038,2019-12-06,2024-05-17,SIRET:22850001300658,SIRET:22850001300658,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22850001300658,22850001300658,228500013,228500013,False,53.350854139290405,2024-04-24,0.7555847568988173,0.8740692071835304,0.22314998276233525,0.1,1.0,0.4266197957626999,0.3230216936565233,True,False,1,6,0.017586267990019833,balanced,0.3230216936565233
19-18263,23-56040,2019-02-06,2023-04-26,SIRET:22720002900014,SIRET:22720002900014,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22720002900014,22720002900014,227200029,227200029,False,50.59132720105125,2023-09-28,5.091984231274639,0.1513359614542269,0.9999999999999999,0.2,1.0,0.5478339903635566,0.3230216936565233,False,False,1,3,0.09174965354077691,balanced,0.3230216936565233
19-184042,20-68622,2019-12-12,2020-05-27,NAME:commune de nantes,NAME:commune de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,214401093,214401093,False,5.486202365308804,2020-06-12,0.5256241787122208,0.9123959702146298,0.108858705899827,0.1,0.75,0.3711995396185969,0.3230216936565233,True,False,1,7,0.09523180350190402,balanced,0.3230216936565233
19-184490,24-56081,2019-12-13,2024-05-14,NAME:conseil regional des pays de la loire,NAME:conseil economique social et environnemental ceser des pays de la loire,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,234400034,234400034,False,53.02233902759527,2024-04-08,1.1826544021024967,0.8028909329829172,0.01865057602160931,0.2,0.75,0.3422504348532926,0.3230216936565233,False,True,1,7,0.05049322201642853,balanced,0.3230216936565233
19-185562,24-7715,2019-12-12,2024-01-23,NAME:commune de saint-herblain,NAME:ville de saint-herblain,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,214401622,214401622,False,49.37582128777924,2023-12-12,1.3797634691195795,0.7700394218134035,0.48870115172206857,1.0,0.75,0.7385552585560748,0.3230216936565233,False,False,1,5,0.26075513444304216,balanced,0.3230216936565233
19-187630,23-43183,2019-12-19,2023-04-02,SIRET:22850001300658,SIRET:22850001300658,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22850001300658,22850001300658,228500013,228500013,False,39.42181340341656,2023-04-18,0.5256241787122208,0.9123959702146298,0.02261797192257406,0.0,1.0,0.33601528272655834,0.3230216936565233,False,False,1,4,0.0012566151915983648,balanced,0.3230216936565233
19-189603,20-91517,2019-12-22,2020-07-19,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.898817345597897,2020-06-22,0.8869908015768725,0.8521681997371879,0.246884324303753,0.0,0.6,0.3594515634406105,0.3230216936565233,False,False,1,23,0.030422816618206228,balanced,0.3230216936565233
19-189628,20-66643,2019-12-20,2020-05-22,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,5.059132720105125,2020-06-20,0.9526938239159002,0.8412176960140166,0.13246754862700577,0.1,0.6,0.3466680660229562,0.3230216936565233,True,False,1,24,0.002793763032058749,balanced,0.3230216936565233
19-190057,22-17364,2019-12-22,2022-02-04,NAME:sdis 44,NAME:sdis 44,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,284400017,284400017,False,25.459921156373195,2021-12-22,1.445466491458607,0.7590889180902322,0.24349992473601637,0.0,0.75,0.34999720318016375,0.3230216936565233,False,True,1,2,0.057490144546649136,balanced,0.3230216936565233
19-191665,23-144303,2019-12-26,2023-10-20,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,45.795006570302235,2023-12-26,2.2010512483574245,0.6331581252737626,0.17971815186226942,0.2,0.6,0.34119088447023493,0.3230216936565233,False,True,1,10,0.016972041176041286,balanced,0.3230216936565233
19-25237,19-184042,2019-02-17,2019-12-12,NAME:commune de nantes,NAME:commune de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,214401093,214401093,False,9.789750328515112,2019-08-17,3.8436268068331145,0.35939553219448095,0.8685094012402482,1.0,0.75,0.7688271734827072,0.3230216936565233,False,False,1,6,0.4458579401009093,balanced,0.3230216936565233
19-28845,22-123803,2019-02-21,2022-09-15,NAME:departement de la mayenne,SIRET:22530001100015,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22530001100015,225300011,225300011,False,42.77266754270696,2023-02-21,5.223390275952694,0.1294349540078844,0.08981549513319588,0.8,0.75,0.37879416179858966,0.3230216936565233,False,False,1,10,0.009085588682036017,balanced,0.3230216936565233
19-30217,19-101998,2019-02-25,2019-07-04,NAME:mairie de coueron,NAME:mairie de coueron,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,UNIQUE_NAME_DEPARTMENT_ALIAS,NAME_FALLBACK,,,214400475,,False,4.23784494086728,2019-08-25,1.7082785808147174,0.7152869031975471,0.7967623665109215,0.1,0.6,0.5476885540782093,0.3230216936565233,True,False,1,3,0.24314319844353105,balanced,0.3230216936565233
19-33087,23-41648,2019-03-01,2023-03-28,NAME:departement de la vendee,SIRET:22850001300658,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22850001300658,228500013,228500013,False,48.88304862023653,2023-04-18,0.6898817345597897,0.8850197109067017,0.02522278475860843,0.6,0.75,0.4850829023921884,0.3230216936565233,False,False,1,4,0.17619597479556787,balanced,0.3230216936565233
19-35540,23-106776,2019-03-08,2023-07-27,SIRET:22490001900015,SIRET:22490001900015,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22490001900015,22490001900015,224900019,224900019,False,52.6281208935611,2023-08-02,0.19710906701708278,0.9671484888304862,0.29915005601224537,0.0,1.0,0.4464896418119074,0.3230216936565233,False,False,1,3,0.18906049603537256,balanced,0.3230216936565233
19-35566,23-23753,2019-03-07,2023-03-08,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,48.02890932982917,2023-03-07,0.0328515111695138,0.9945247481384144,0.058376112053843375,0.4,0.75,0.4640628262534488,0.3230216936565233,False,False,1,7,0.020483935677921505,balanced,0.3230216936565233
19-36958,23-144303,2019-03-14,2023-10-20,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,55.223390275952696,2023-08-25,1.8396846254927726,0.6933858957512046,0.15746248236931737,0.2,0.6,0.3484583427670622,0.3230216936565233,False,True,1,12,0.011723052946865209,balanced,0.3230216936565233
19-3707,22-165707,2019-01-09,2022-12-15,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,47.174770039421816,2023-01-09,0.8212877792378449,0.8631187034603591,0.12724795127754146,0.0,0.75,0.3353164588122293,0.3230216936565233,False,False,1,2,0.18621708881236604,balanced,0.3230216936565233
19-39750,23-6460,2019-03-16,2023-01-13,SIRET:77560485300041,SIRET:77560485300041,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,77560485300041,77560485300041,775604853,775604853,False,45.959264126149804,2022-12-13,1.0183968462549278,0.8302671922908453,0.0374458314806331,0.2,1.0,0.38067283909093297,0.3230216936565233,False,False,1,2,0.27467492459108844,balanced,0.3230216936565233
19-41587,19-54274,2019-03-18,2019-04-04,NAME:sdis 44,NAME:sdis 44,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,284400017,284400017,False,0.5584756898817346,2019-09-18,5.486202365308804,0.08563293911519931,1.0000000000000002,0.1,0.75,0.47640823477879984,0.3230216936565233,True,False,1,6,0.14181605307780987,balanced,0.3230216936565233
19-43671,23-40733,2019-03-20,2023-03-29,NAME:universite de nantes,NAME:universite de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,130029747,130029747,False,48.29172141918528,2023-05-16,1.5768725361366622,0.7371879106438897,0.19502282423649211,0.2,0.75,0.3875549661437447,0.3230216936565233,False,True,1,5,0.03561196228311281,balanced,0.3230216936565233
19-43954,19-158679,2019-03-21,2019-10-18,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,6.931668856767411,2019-09-21,0.8869908015768725,0.8521681997371879,0.2708948367020695,0.1,0.6,0.3978552427800213,0.3230216936565233,True,False,1,23,0.024216375489161446,balanced,0.3230216936565233
19-44791,20-110309,2019-03-21,2020-09-10,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,17.706964520367936,2020-09-02,0.2628120893561104,0.9561979851073149,0.014697963369616079,0.1,0.75,0.3491937834561944,0.3230216936565233,True,False,1,12,0.007361143341446275,balanced,0.3230216936565233
19-47186,19-136955,2019-03-26,2019-09-10,NAME:angers loire metropole,NAME:angers loire metropole,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,244900015,244900015,False,5.519053876478318,2019-09-26,0.5256241787122208,0.9123959702146298,0.0,0.1,0.75,0.33309899255365744,0.3230216936565233,True,False,1,7,0.030261119175899354,balanced,0.3230216936565233
19-48030,23-43054,2019-04-04,2023-04-07,SIRET:22490001900015,SIRET:22490001900015,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22490001900015,22490001900015,224900019,224900019,False,48.0946123521682,2023-08-25,4.599211563731932,0.23346473937801138,0.8739245247620112,1.0,1.0,0.7642397685112068,0.3230216936565233,False,False,1,3,0.44388352822546673,balanced,0.3230216936565233
19-50035,22-68207,2019-03-30,2022-05-14,NAME:universite de rennes 1,NAME:universite de rennes 1,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,37.483574244415244,2022-03-30,1.4783180026281209,0.7536136662286466,0.24288517599496545,0.0,0.6,0.33341322815539953,0.3230216936565233,False,True,1,2,0.1163993631463652,balanced,0.3230216936565233
19-5147,20-27109,2019-01-11,2020-02-23,NAME:ville de bouguenais,NAME:ville de bouguenais,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,13.403416557161629,2020-03-15,0.6898817345597897,0.8850197109067017,0.22159488884723796,0.0,0.6,0.3588131388232087,0.3230216936565233,False,False,1,2,0.045170827858081464,balanced,0.3230216936565233
19-5191,22-165707,2019-01-11,2022-12-15,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,47.109067017082786,2023-01-11,0.8869908015768725,0.8521681997371879,0.049563884240438116,0.2,0.75,0.36538940941845033,0.3230216936565233,False,False,1,2,0.1610727208507762,balanced,0.3230216936565233
19-53794,23-43054,2019-04-05,2023-04-07,NAME:departement de maine-et-loire,SIRET:22490001900015,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22490001900015,224900019,224900019,False,48.06176084099869,2023-04-05,0.0657030223390276,0.9890494962768287,0.030288479744048157,0.0,0.75,0.33286334197962403,0.3230216936565233,False,True,1,4,0.009454116945731561,balanced,0.3230216936565233
19-55110,22-153504,2019-04-11,2022-11-20,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,43.3311432325887,2023-04-11,4.664914586070959,0.22251423565484008,0.07181183047369061,1.0,0.6,0.4407626995795017,0.3230216936565233,False,True,1,12,0.014661747120179203,balanced,0.3230216936565233
19-55808,23-106736,2019-04-10,2023-07-28,SIRET:53820845500021,NAME:gcs e-sante pays de la loire,RAW_SIRET,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,DIRECT_BOAMP_SIRET,UNIQUE_NAME_DEPARTMENT_ALIAS,53820845500021,,538208455,538208455,False,51.57687253613666,2023-09-10,1.445466491458607,0.7590889180902322,0.0,0.4,0.75,0.384772229522558,0.3230216936565233,False,False,1,2,0.001368812965396371,balanced,0.3230216936565233
19-59985,23-42778,2019-04-17,2023-04-01,NAME:chu de nantes,NAME:chu de nantes,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,264400136,264400136,False,47.47043363994744,2023-04-17,0.5256241787122208,0.9123959702146298,0.4053056971656235,0.0,0.75,0.44495598656162566,0.3230216936565233,False,False,1,4,0.11830285812887942,balanced,0.3230216936565233
19-67059,23-125766,2019-05-08,2023-09-24,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,52.562417871222074,2023-05-08,4.566360052562418,0.23893999123959697,0.09327941105483722,1.0,0.6,0.4523827916790923,0.3230216936565233,False,True,1,14,0.02528708572253935,balanced,0.3230216936565233
19-67233,23-90833,2019-04-28,2023-07-01,SIRET:22530001100015,SIRET:22530001100015,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22530001100015,22530001100015,225300011,225300011,False,50.09855453350854,2023-06-26,0.164257555847569,0.9726237406920718,0.011381272232518922,0.0,1.0,0.34713938045439957,0.3230216936565233,False,False,1,5,0.04776375338738564,balanced,0.3230216936565233
19-70735,21-138241,2019-05-05,2021-10-16,SIRET:22720002900014,SIRET:22720002900014,RAW_SIRET,RAW_SIRET,EXACT_SIRET_RECONCILIATION,DIRECT_BOAMP_SIRET,DIRECT_BOAMP_SIRET,22720002900014,22720002900014,227200029,227200029,False,29.40210249671485,2021-08-28,1.609724047306176,0.731712658782304,0.24895251854577047,0.0,1.0,0.3700615461865957,0.3230216936565233,False,False,1,6,0.0802844789371826,balanced,0.3230216936565233
19-71137,23-56040,2019-05-06,2023-04-26,NAME:departement de la sarthe,SIRET:22720002900014,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,22720002900014,227200029,227200029,False,47.66754270696452,2023-05-06,0.328515111695138,0.9452474813841437,0.07242429268581071,0.2,0.75,0.3966603727860697,0.3230216936565233,False,False,1,3,0.18856923245745968,balanced,0.3230216936565233
19-74485,23-144303,2019-05-18,2023-10-20,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,53.088042049934295,2023-09-22,0.9198423127463863,0.8466929478756022,0.01238633018192168,0.2,0.6,0.3360084525325731,0.3230216936565233,False,True,1,12,0.023212555528587753,balanced,0.3230216936565233
19-75795,23-70292,2019-05-15,2023-05-24,NAME:vendee eau,NAME:vendee eau,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,258500222,258500222,False,48.29172141918528,2023-05-15,0.2956636005256242,0.9507227332457293,0.004135062899404622,0.1,0.75,0.344127955326224,0.3230216936565233,True,False,1,5,7.845904939524084e-05,balanced,0.3230216936565233
19-79409,23-20260,2019-05-23,2023-02-12,NAME:conseil regional des pays de la loire,SIRET:23440003400026,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,23440003400026,234400034,234400034,False,44.710906701708275,2023-03-11,0.8869908015768725,0.8521681997371879,0.12478869336442555,0.0,0.75,0.3317180926118459,0.3230216936565233,False,True,1,17,0.03367806658197825,balanced,0.3230216936565233
19-85688,24-3636,2019-06-05,2024-01-10,NAME:angers loire metropole,SIRET:24490001500045,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24490001500045,244900015,244900015,False,55.19053876478318,2024-01-08,0.0657030223390276,0.9890494962768287,0.008371971475670032,0.0,0.75,0.3251925640856917,0.3230216936565233,False,False,1,5,0.048003235573770675,balanced,0.3230216936565233
19-87510,23-101411,2019-06-06,2023-07-17,NAME:gpm de nantes - st nazaire,SIRET:77560485300041,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,77560485300041,775604853,775604853,False,49.34296977660972,2023-06-06,1.3469119579500657,0.775514673674989,0.15723526228692497,0.0,0.75,0.323911010219171,0.3230216936565233,False,False,1,4,0.02714563418135274,balanced,0.3230216936565233
19-87996,19-118070,2019-06-06,2019-07-29,NAME:mauges communaute,NAME:mauges communaute,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,1.7411300919842312,2019-12-06,4.270696452036794,0.28821725799386766,0.9999999999999999,0.1,0.6,0.5120543144984668,0.3230216936565233,True,False,1,3,0.2876747880849302,balanced,0.3230216936565233
19-8916,22-162609,2019-01-17,2022-12-09,NAME:angers loire metropole,SIRET:24490001500060,NAME_FALLBACK,RAW_SIRET,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_BOAMP_SIRET,,24490001500060,244900015,244900015,False,46.71484888304862,2023-01-17,1.281208935611038,0.7864651773981604,0.019459659863271937,0.2,0.75,0.33842717530168526,0.3230216936565233,False,False,1,6,0.07598889254435842,balanced,0.3230216936565233
19-90783,20-16042,2019-06-13,2020-01-31,NAME:departement de la sarthe,NAME:departement de la sarthe,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,227200029,227200029,False,7.6215505913272015,2019-12-13,1.609724047306176,0.731712658782304,0.15616935541039595,0.1,0.75,0.3425874390892146,0.3230216936565233,True,False,1,10,0.0009967236018750825,balanced,0.3230216936565233
19-92498,23-125766,2019-06-21,2023-09-24,NAME:nantes metropole,NAME:nantes metropole,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,51.11695137976347,2023-06-21,3.1208935611038107,0.4798510731493649,0.12605437049029278,1.0,0.6,0.5240817979589436,0.3230216936565233,False,True,1,12,0.034313700783720424,balanced,0.3230216936565233
19-94580,19-110681,2019-06-20,2019-07-16,NAME:cc vendee grand littoral,NAME:cc vendee grand littoral,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,0.8541392904073587,2019-12-20,5.157687253613666,0.1403854577310556,0.9897800836689753,0.1,0.6,0.47151939371690516,0.3230216936565233,True,False,1,2,0.1831982391425902,balanced,0.3230216936565233
19-99946,23-105797,2019-06-30,2023-07-27,NAME:ch le mans,NAME:ch le mans,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,267200160,267200160,False,48.88304862023653,2023-06-30,0.8869908015768725,0.8521681997371879,0.003473631305988448,0.2,0.75,0.34925782089139296,0.3230216936565233,False,False,1,4,0.00926028090543718,balanced,0.3230216936565233
20-10180,23-90092,2020-01-24,2023-06-28,NAME:chd vendee,NAME:chd vendee,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,UNIQUE_NAME_DEPARTMENT_ALIAS,,,268502424,268502424,False,41.09724047306176,2023-07-01,0.09855453350854139,0.9835742444152431,0.040743320928100464,0.1,0.75,0.36515372342864594,0.3230216936565233,True,False,1,4,0.025297471156981166,balanced,0.3230216936565233
20-10269,25-33226,2020-01-30,2025-03-24,NAME:angers loire metropole,NAME:angers loire metropole 49,NAME_FALLBACK,NAME_FALLBACK,HISTORICAL_ALIAS_RECONCILIATION,UNIQUE_NAME_DEPARTMENT_ALIAS,DIRECT_ENRICHMENT_NOTICE_JOIN,,,244900015,244900015,False,61.76084099868594,2025-04-03,0.328515111695138,0.9452474813841437,0.019776523458538198,0.2,0.75,0.37823365355652433,0.3230216936565233,False,False,1,4,0.09600797603830613,balanced,0.3230216936565233
20-104420,20-131075,2020-08-21,2020-10-23,NAME:commune de chemille en anjou,NAME:commune de chemille en anjou,NAME_FALLBACK,NAME_FALLBACK,M0_NAME_FALLBACK,NAME_FALLBACK,NAME_FALLBACK,,,,,False,2.0696452036793693,2021-02-21,3.9750328515111697,0.33749452474813835,1.0,0.1,0.6,0.5243736311870346,0.3230216936565233,True,False,1,1,0.5243736311870346,balanced,0.3230216936565233
